Time,ROI_Name,ROI,Mean_Calcium,Mean_Background,Ratio
1344,Airpore Old 2,2,10.673,45.123,0.236531259
1344,Airpore Old 3,3,10.818,49.679,0.217758006
1344,Airpore Medium 1,4,9.738,40.019,0.243334416
1344,Airpore Medium 2,5,8.787,49.371,0.177978976
1344,Airpore young 1,6,9.168,44.625,0.205445378
1347,background,0,7.222,40.4,0.178762376
1347,Airpore Old 1,1,9.217,39.546,0.233070348
1347,Airpore Old 2,2,10.53,44.575,0.236231071
1347,Airpore Old 3,3,10.806,49.063,0.220247437
1347,Airpore Medium 1,4,9.527,40.192,0.237037221
1347,Airpore Medium 2,5,9.105,49.136,0.185302019
1347,Airpore young 1,6,9.176,44.035,0.208379698
1350,background,0,6.933,40.203,0.172449817
1350,Airpore Old 1,1,9.245,39.162,0.236070681
1350,Airpore Old 2,2,10.376,44.735,0.231943668
1350,Airpore Old 3,3,10.999,49.712,0.221254425
1350,Airpore Medium 1,4,9.469,39.72,0.238393756
1350,Airpore Medium 2,5,9.192,48.954,0.187768109
1350,Airpore young 1,6,9.083,44.956,0.202041997
1353,background,0,7.093,40.449,0.175356622
1353,Airpore Old 1,1,8.866,39.75,0.223044025
1353,Airpore Old 2,2,10.254,44.477,0.230546125
1353,Airpore Old 3,3,11.114,49.615,0.224004837
1353,Airpore Medium 1,4,9.275,40.224,0.230583731
1353,Airpore Medium 2,5,9.232,48.521,0.190268131
1353,Airpore young 1,6,9.206,43.984,0.209303383
1356,background,0,7.112,39.874,0.17836184
1356,Airpore Old 1,1,8.818,40.173,0.21950066
1356,Airpore Old 2,2,10.571,44.317,0.238531489
1356,Airpore Old 3,3,11.594,49.28,0.235267857
1356,Airpore Medium 1,4,9.212,40.139,0.229502479
1356,Airpore Medium 2,5,9.213,48.398,0.190359106
1356,Airpore young 1,6,9.067,44.533,0.203601823
1359,background,0,7.131,40.107,0.177799387
1359,Airpore Old 1,1,9.212,39.29,0.234461695
1359,Airpore Old 2,2,10.468,44.528,0.235088034
1359,Airpore Old 3,3,12.593,49.741,0.253171428
1359,Airpore Medium 1,4,9.528,39.33,0.242257818
1359,Airpore Medium 2,5,9.152,49.235,0.185884026
1359,Airpore young 1,6,9.273,44.539,0.208199555
1362,background,0,6.977,39.973,0.174542816
1362,Airpore Old 1,1,9.042,39.778,0.227311579
1362,Airpore Old 2,2,10.328,44.256,0.233369487
1362,Airpore Old 3,3,12.894,49.37,0.261170751
1362,Airpore Medium 1,4,9.285,39.828,0.233127448
1362,Airpore Medium 2,5,8.956,48.106,0.186172203
1362,Airpore young 1,6,9.566,44.69,0.214052361
1365,background,0,7.004,39.713,0.176365422
1365,Airpore Old 1,1,9.059,39.598,0.228774181
1365,Airpore Old 2,2,10.507,43.622,0.240864701
1365,Airpore Old 3,3,12.913,49.719,0.259719624
1365,Airpore Medium 1,4,9.364,39.683,0.235970063
1365,Airpore Medium 2,5,8.65,47.95,0.180396246
1365,Airpore young 1,6,9.534,43.786,0.21774083
1368,background,0,7.158,39.702,0.180293184
1368,Airpore Old 1,1,8.982,39.81,0.225621703
1368,Airpore Old 2,2,10.314,44.291,0.23286898
1368,Airpore Old 3,3,12.571,49.269,0.255150297
1368,Airpore Medium 1,4,9.198,39.965,0.230151382
1368,Airpore Medium 2,5,8.866,48.244,0.183774148
1368,Airpore young 1,6,9.506,43.819,0.216937858
1371,background,0,7.158,39.816,0.179776974
1371,Airpore Old 1,1,9.22,39.564,0.233040137
1371,Airpore Old 2,2,10.269,44.172,0.232477588
1371,Airpore Old 3,3,11.476,49.701,0.230900787
1371,Airpore Medium 1,4,9.498,39.545,0.240182071
1371,Airpore Medium 2,5,8.626,48.678,0.177205308
1371,Airpore young 1,6,9.295,44.371,0.209483672
1374,background,0,7.162,39.888,0.179552748
1374,Airpore Old 1,1,9.188,39.906,0.230241067
1374,Airpore Old 2,2,10.405,43.997,0.236493397
1374,Airpore Old 3,3,11.249,49.839,0.225706776
1374,Airpore Medium 1,4,9.482,39.801,0.23823522
1374,Airpore Medium 2,5,8.461,48.325,0.17508536
1374,Airpore young 1,6,9.481,44.669,0.212250106
1377,background,0,7.122,40.126,0.177490904
1377,Airpore Old 1,1,9.019,39.704,0.227155954
1377,Airpore Old 2,2,10.29,44.767,0.229856814
1377,Airpore Old 3,3,11.074,50.409,0.219682993
1377,Airpore Medium 1,4,9.406,40.039,0.234920952
1377,Airpore Medium 2,5,8.485,48.578,0.174667545
1377,Airpore young 1,6,9.346,44.87,0.208290617
1380,background,0,7.082,39.821,0.17784586
1380,Airpore Old 1,1,9.246,40.141,0.230338058
1380,Airpore Old 2,2,10.137,44.27,0.228981251
1380,Airpore Old 3,3,11.183,49.929,0.223978049
1380,Airpore Medium 1,4,9.504,39.978,0.237730752
1380,Airpore Medium 2,5,8.545,48.849,0.174926815
1380,Airpore young 1,6,9.462,44.126,0.214431401
1383,background,0,7.181,40.335,0.178033966
1383,Airpore Old 1,1,9.305,39.707,0.234341552
1383,Airpore Old 2,2,10.219,44.549,0.229387865
1383,Airpore Old 3,3,11.044,49.747,0.222003337
1383,Airpore Medium 1,4,9.607,39.992,0.240223045
1383,Airpore Medium 2,5,8.673,48.408,0.179164601
1383,Airpore young 1,6,9.872,44.731,0.220697056
1386,background,0,7.115,39.977,0.177977337
1386,Airpore Old 1,1,9.443,39.994,0.236110417
1386,Airpore Old 2,2,10.419,44.262,0.235393792
1386,Airpore Old 3,3,10.905,49.172,0.221772553
1386,Airpore Medium 1,4,9.871,40.16,0.245791833
1386,Airpore Medium 2,5,8.852,48.391,0.182926577
1386,Airpore young 1,6,9.706,45.329,0.214123409
1389,background,0,7.236,40.374,0.179224253
1389,Airpore Old 1,1,9.321,39.707,0.234744503
1389,Airpore Old 2,2,10.541,44.376,0.237538309
1389,Airpore Old 3,3,11.002,49.589,0.22186372
1389,Airpore Medium 1,4,9.731,40.024,0.243129123
1389,Airpore Medium 2,5,8.64,48.731,0.177299871
1389,Airpore young 1,6,9.539,44.684,0.21347686
1392,background,0,7.022,40.485,0.173446956
1392,Airpore Old 1,1,9.506,39.935,0.23803681
1392,Airpore Old 2,2,10.397,44.479,0.233750759
1392,Airpore Old 3,3,11.033,49.599,0.222444001
1392,Airpore Medium 1,4,9.87,39.883,0.247473861
1392,Airpore Medium 2,5,8.534,49.004,0.174149049
1392,Airpore young 1,6,9.451,44.062,0.214493214
1395,background,0,7.103,40.066,0.177282484
1395,Airpore Old 1,1,9.211,39.973,0.230430541
1395,Airpore Old 2,2,10.254,44.547,0.230183851
1395,Airpore Old 3,3,11.115,49.225,0.225799898
1395,Airpore Medium 1,4,9.536,39.941,0.238752159
1395,Airpore Medium 2,5,8.634,49.456,0.174579424
1395,Airpore young 1,6,9.448,44.668,0.211516074
1398,background,0,7.165,40.31,0.177747457
1398,Airpore Old 1,1,9.16,39.428,0.232322208
1398,Airpore Old 2,2,10.302,44.677,0.230588446
1398,Airpore Old 3,3,11.052,49.892,0.22151848
1398,Airpore Medium 1,4,9.518,39.847,0.238863653
1398,Airpore Medium 2,5,8.671,48.702,0.17804197
1398,Airpore young 1,6,9.594,44.303,0.216554184
1401,background,0,7.089,40.166,0.176492556
1401,Airpore Old 1,1,9.288,39.637,0.234326513
1401,Airpore Old 2,2,10.349,44.816,0.230921992
1401,Airpore Old 3,3,10.837,49.826,0.217496889
1401,Airpore Medium 1,4,9.558,39.766,0.240356083
1401,Airpore Medium 2,5,8.986,48.557,0.185060856
1401,Airpore young 1,6,9.292,44.187,0.210288094
1404,background,0,7.109,40.175,0.17695084
1404,Airpore Old 1,1,9.13,40.442,0.225755403
1404,Airpore Old 2,2,10.29,44.57,0.230872784
1404,Airpore Old 3,3,11.035,49.474,0.223046449
1404,Airpore Medium 1,4,9.426,40.904,0.230442011
1404,Airpore Medium 2,5,9.367,48.962,0.191311629
1404,Airpore young 1,6,9.688,44.838,0.216066729
1407,background,0,7.215,40.284,0.179103366
1407,Airpore Old 1,1,9.068,40.326,0.224867331
1407,Airpore Old 2,2,10.406,44.226,0.235291458
1407,Airpore Old 3,3,11.316,50,0.22632
1407,Airpore Medium 1,4,9.4,40.178,0.233958883
1407,Airpore Medium 2,5,9.229,48.683,0.189573362
1407,Airpore young 1,6,9.877,44.559,0.221661168
1410,background,0,7.14,39.859,0.179131438
1410,Airpore Old 1,1,9.139,40.079,0.228024651
1410,Airpore Old 2,2,10.387,44.408,0.233899297
1410,Airpore Old 3,3,11.604,49.577,0.234060149
1410,Airpore Medium 1,4,9.515,39.83,0.238890284
1410,Airpore Medium 2,5,9.274,48.209,0.192370719
1410,Airpore young 1,6,9.75,44.512,0.219042056
1413,background,0,7.107,39.933,0.177973105
1413,Airpore Old 1,1,9.723,39.875,0.243836991
1413,Airpore Old 2,2,10.504,44.314,0.2370357
1413,Airpore Old 3,3,11.756,50.437,0.233082856
1413,Airpore Medium 1,4,10.101,39.883,0.253265802
1413,Airpore Medium 2,5,8.872,48.574,0.182649154
1413,Airpore young 1,6,9.936,44.45,0.223532058
1416,background,0,7.075,39.999,0.176879422
1416,Airpore Old 1,1,9.807,39.58,0.247776655
1416,Airpore Old 2,2,10.556,44.183,0.23891542
1416,Airpore Old 3,3,11.842,49.566,0.238913772
1416,Airpore Medium 1,4,10.023,39.849,0.251524505
1416,Airpore Medium 2,5,8.983,48.057,0.186923861
1416,Airpore young 1,6,9.855,44.083,0.223555566
1419,background,0,7.13,40.252,0.177134055
1419,Airpore Old 1,1,9.555,39.728,0.240510471
1419,Airpore Old 2,2,10.54,44.083,0.239094435
1419,Airpore Old 3,3,11.081,49.651,0.223177781
1419,Airpore Medium 1,4,9.971,39.831,0.250332655
1419,Airpore Medium 2,5,9.056,48.474,0.186821801
1419,Airpore young 1,6,9.742,44.08,0.22100726
1422,background,0,7.026,39.981,0.175733473
1422,Airpore Old 1,1,9.687,40.145,0.241300286
1422,Airpore Old 2,2,10.191,44.931,0.226814449
1422,Airpore Old 3,3,11.379,50.032,0.227434442
1422,Airpore Medium 1,4,9.94,40.14,0.247633284
1422,Airpore Medium 2,5,8.996,48.704,0.184707622
1422,Airpore young 1,6,9.53,44.393,0.214673485
1425,background,0,7.14,39.794,0.179424034
1425,Airpore Old 1,1,9.421,39.869,0.236298879
1425,Airpore Old 2,2,10.306,44.8,0.230044643
1425,Airpore Old 3,3,11.016,50.243,0.219254424
1425,Airpore Medium 1,4,9.726,40.138,0.242314017
1425,Airpore Medium 2,5,8.867,48.173,0.184065763
1425,Airpore young 1,6,9.421,44.635,0.211067548
1428,background,0,7.182,40.298,0.178222244
1428,Airpore Old 1,1,9.102,39.646,0.229581799
1428,Airpore Old 2,2,10.192,44.573,0.228658605
1428,Airpore Old 3,3,10.897,49.802,0.218806474
1428,Airpore Medium 1,4,9.397,39.817,0.236004722
1428,Airpore Medium 2,5,8.911,48.667,0.183101486
1428,Airpore young 1,6,9.288,44.248,0.209907792
1431,background,0,7.245,40.132,0.180529253
1431,Airpore Old 1,1,9.689,39.819,0.24332605
1431,Airpore Old 2,2,10.305,44.705,0.230511129
1431,Airpore Old 3,3,11.007,50.127,0.219582261
1431,Airpore Medium 1,4,10.045,39.979,0.25125691
1431,Airpore Medium 2,5,8.662,49.189,0.176096282
1431,Airpore young 1,6,9.327,44.963,0.207437226
1434,background,0,7.247,40.335,0.179670262
1434,Airpore Old 1,1,10.752,40.25,0.267130435
1434,Airpore Old 2,2,10.439,44.609,0.234011074
1434,Airpore Old 3,3,10.746,50.687,0.212007023
1434,Airpore Medium 1,4,11.022,40.28,0.273634558
1434,Airpore Medium 2,5,9.084,48.526,0.187198615
1434,Airpore young 1,6,9.361,44.498,0.210369005
1437,background,0,7.408,40.075,0.1848534
1437,Airpore Old 1,1,11.062,40.411,0.273737349
1437,Airpore Old 2,2,10.184,44.121,0.230819791
1437,Airpore Old 3,3,10.75,49.976,0.21510325
1437,Airpore Medium 1,4,11.262,40.169,0.280365456
1437,Airpore Medium 2,5,9.002,48.788,0.184512585
1437,Airpore young 1,6,9.906,45.03,0.219986676
1440,background,0,7.276,40.149,0.181224937
1440,Airpore Old 1,1,10.229,39.809,0.256951946
1440,Airpore Old 2,2,10.358,44.518,0.232669931
1440,Airpore Old 3,3,10.645,50.22,0.211967344
1440,Airpore Medium 1,4,10.534,39.876,0.264168924
1440,Airpore Medium 2,5,8.958,49.474,0.181064802
1440,Airpore young 1,6,9.796,44.445,0.220407245
1443,background,0,7.325,39.902,0.183574758
1443,Airpore Old 1,1,10.098,39.998,0.252462623
1443,Airpore Old 2,2,10.399,44.337,0.234544511
1443,Airpore Old 3,3,10.572,50.059,0.211190795
1443,Airpore Medium 1,4,10.49,39.94,0.262643966
1443,Airpore Medium 2,5,9.071,48.683,0.186327876
1443,Airpore young 1,6,9.873,45.142,0.218709849
1446,background,0,7.282,40.35,0.18047088
1446,Airpore Old 1,1,10.188,40.297,0.252822791
1446,Airpore Old 2,2,10.806,44.561,0.242499046
1446,Airpore Old 3,3,10.621,49.84,0.213101926
1446,Airpore Medium 1,4,10.352,40.194,0.257550878
1446,Airpore Medium 2,5,8.853,48.755,0.181581376
1446,Airpore young 1,6,9.984,45.261,0.220587261
1449,background,0,7.331,39.987,0.183334584
1449,Airpore Old 1,1,10.231,40.252,0.254173706
1449,Airpore Old 2,2,10.652,45.065,0.236369688
1449,Airpore Old 3,3,11.012,50.482,0.218137158
1449,Airpore Medium 1,4,10.633,40.017,0.265712072
1449,Airpore Medium 2,5,8.808,49.047,0.179582849
1449,Airpore young 1,6,10.282,44.463,0.231248454
1452,background,0,7.252,40.213,0.180339691
1452,Airpore Old 1,1,10.171,40.123,0.253495501
1452,Airpore Old 2,2,11.262,44.701,0.251940672
1452,Airpore Old 3,3,10.775,50.054,0.215267511
1452,Airpore Medium 1,4,10.49,39.768,0.263779924
1452,Airpore Medium 2,5,8.885,48.264,0.184091663
1452,Airpore young 1,6,10.188,44.298,0.22998781
1455,background,0,7.267,40.089,0.181271671
1455,Airpore Old 1,1,9.782,39.809,0.245723329
1455,Airpore Old 2,2,12.267,44.739,0.274190304
1455,Airpore Old 3,3,11.127,49.787,0.223492076
1455,Airpore Medium 1,4,10.149,39.714,0.255552198
1455,Airpore Medium 2,5,9.11,48.443,0.188056066
1455,Airpore young 1,6,10.29,43.877,0.234519224
1458,background,0,7.357,39.78,0.184942182
1458,Airpore Old 1,1,10.029,39.836,0.251757205
1458,Airpore Old 2,2,12.415,44.553,0.278656881
1458,Airpore Old 3,3,10.828,49.848,0.21722035
1458,Airpore Medium 1,4,10.292,39.961,0.257551112
1458,Airpore Medium 2,5,8.767,48.241,0.18173338
1458,Airpore young 1,6,9.813,44.576,0.220140883
1461,background,0,7.149,40.018,0.17864461
1461,Airpore Old 1,1,9.755,40.23,0.242480736
1461,Airpore Old 2,2,11.676,44.704,0.261184681
1461,Airpore Old 3,3,10.688,49.893,0.214218427
1461,Airpore Medium 1,4,10.033,40.039,0.250580684
1461,Airpore Medium 2,5,8.764,48.467,0.180824066
1461,Airpore young 1,6,10.099,43.736,0.230908176
1464,background,0,7.263,39.996,0.181593159
1464,Airpore Old 1,1,9.41,39.484,0.238324385
1464,Airpore Old 2,2,11.374,44.354,0.256436849
1464,Airpore Old 3,3,11.009,49.888,0.22067431
1464,Airpore Medium 1,4,9.751,39.273,0.248287628
1464,Airpore Medium 2,5,8.592,47.697,0.180137116
1464,Airpore young 1,6,9.694,44.029,0.220173068
1467,background,0,7.192,39.434,0.182380687
1467,Airpore Old 1,1,9.509,40.425,0.235225727
1467,Airpore Old 2,2,11.377,44.819,0.253843236
1467,Airpore Old 3,3,11.941,50.3,0.237395626
1467,Airpore Medium 1,4,9.645,40.467,0.238342353
1467,Airpore Medium 2,5,8.741,48.457,0.180386735
1467,Airpore young 1,6,9.665,43.9,0.220159453
1470,background,0,7.117,40.047,0.177716183
1470,Airpore Old 1,1,9.43,40.137,0.234945312
1470,Airpore Old 2,2,11.341,44.598,0.254293915
1470,Airpore Old 3,3,12.972,51.025,0.254228319
1470,Airpore Medium 1,4,9.641,39.91,0.241568529
1470,Airpore Medium 2,5,8.562,48.397,0.176911792
1470,Airpore young 1,6,9.398,44.057,0.21331457
1473,background,0,7.237,39.894,0.181405725
1473,Airpore Old 1,1,9.524,39.505,0.241083407
1473,Airpore Old 2,2,11.133,44.693,0.249099412
1473,Airpore Old 3,3,12.051,50.257,0.239787492
1473,Airpore Medium 1,4,9.601,39.636,0.242229287
1473,Airpore Medium 2,5,8.514,48.595,0.17520321
1473,Airpore young 1,6,9.547,43.805,0.217943157
1476,background,0,7.068,40.042,0.17651466
1476,Airpore Old 1,1,9.138,40.677,0.224647835
1476,Airpore Old 2,2,10.878,44.864,0.24246612
1476,Airpore Old 3,3,11.331,50.627,0.22381338
1476,Airpore Medium 1,4,9.441,40.624,0.232399567
1476,Airpore Medium 2,5,8.599,48.665,0.176697832
1476,Airpore young 1,6,9.294,44.598,0.208394995
1479,background,0,7.138,39.967,0.178597343
1479,Airpore Old 1,1,9.353,39.762,0.235224586
1479,Airpore Old 2,2,10.983,45.243,0.242755785
1479,Airpore Old 3,3,10.905,50.228,0.217109978
1479,Airpore Medium 1,4,9.597,39.824,0.240985335
1479,Airpore Medium 2,5,8.498,48.022,0.17696056
1479,Airpore young 1,6,9.244,44.537,0.207557761
1482,background,0,7.103,40.29,0.176296848
1482,Airpore Old 1,1,9.516,39.894,0.23853211
1482,Airpore Old 2,2,10.678,44.586,0.239492217
1482,Airpore Old 3,3,10.825,51.112,0.211789795
1482,Airpore Medium 1,4,9.754,39.848,0.244780165
1482,Airpore Medium 2,5,8.595,47.85,0.179623824
1482,Airpore young 1,6,9.946,44.505,0.223480508
1485,background,0,7.121,40.087,0.177638636
1485,Airpore Old 1,1,10.104,40.088,0.2520455
1485,Airpore Old 2,2,10.848,44.287,0.244947727
1485,Airpore Old 3,3,10.631,49.979,0.212709338
1485,Airpore Medium 1,4,10.376,40.182,0.258225076
1485,Airpore Medium 2,5,8.431,48.172,0.175018683
1485,Airpore young 1,6,9.95,44.047,0.225895067
1488,background,0,7.135,39.959,0.178558022
1488,Airpore Old 1,1,10.596,40.289,0.262999826
1488,Airpore Old 2,2,10.909,44.595,0.244623837
1488,Airpore Old 3,3,10.637,49.665,0.214174972
1488,Airpore Medium 1,4,10.927,39.948,0.27353059
1488,Airpore Medium 2,5,8.474,48.775,0.173736545
1488,Airpore young 1,6,9.681,43.666,0.221705675
1491,background,0,7.118,40.325,0.176515809
1491,Airpore Old 1,1,10.682,40.057,0.266669995
1491,Airpore Old 2,2,10.445,44.88,0.232731729
1491,Airpore Old 3,3,10.713,50.126,0.213721422
1491,Airpore Medium 1,4,11.148,39.933,0.279167606
1491,Airpore Medium 2,5,8.389,48.566,0.172734011
1491,Airpore young 1,6,9.852,43.88,0.224521422
1494,background,0,7.368,40.169,0.183425029
1494,Airpore Old 1,1,9.926,40.437,0.245468259
1494,Airpore Old 2,2,10.388,44.553,0.233160505
1494,Airpore Old 3,3,10.729,50.407,0.212847422
1494,Airpore Medium 1,4,10.338,40.074,0.25797275
1494,Airpore Medium 2,5,8.583,48.683,0.176303843
1494,Airpore young 1,6,10.069,44.466,0.226442675
1497,background,0,7.183,40.352,0.178008525
1497,Airpore Old 1,1,9.483,40.75,0.232711656
1497,Airpore Old 2,2,10.435,44.696,0.233466082
1497,Airpore Old 3,3,10.838,50.358,0.215219032
1497,Airpore Medium 1,4,9.746,40.476,0.240784663
1497,Airpore Medium 2,5,8.672,49.053,0.176788372
1497,Airpore young 1,6,9.88,44.736,0.220851216
1500,background,0,7.12,40.463,0.175963226
1500,Airpore Old 1,1,9.121,39.95,0.228310388
1500,Airpore Old 2,2,10.519,44.754,0.235040443
1500,Airpore Old 3,3,10.798,50.534,0.21367792
1500,Airpore Medium 1,4,9.384,39.838,0.235553994
1500,Airpore Medium 2,5,8.748,48.776,0.1793505
1500,Airpore young 1,6,9.992,44.413,0.224979173
1503,background,0,7.189,39.886,0.18023868
1503,Airpore Old 1,1,9.067,40.457,0.224114492
1503,Airpore Old 2,2,10.736,44.29,0.242402348
1503,Airpore Old 3,3,11.154,50.721,0.219908913
1503,Airpore Medium 1,4,9.5,39.984,0.237595038
1503,Airpore Medium 2,5,8.414,47.986,0.175342808
1503,Airpore young 1,6,10.335,44.194,0.233855274
1506,background,0,7.067,39.807,0.17753159
1506,Airpore Old 1,1,8.863,40.402,0.219370328
1506,Airpore Old 2,2,10.744,44.506,0.241405653
1506,Airpore Old 3,3,10.902,50.157,0.217357497
1506,Airpore Medium 1,4,9.271,40.013,0.231699698
1506,Airpore Medium 2,5,8.666,48.643,0.17815513
1506,Airpore young 1,6,10.114,43.946,0.230146088
1509,background,0,7.22,40.049,0.180279158
1509,Airpore Old 1,1,9.034,40.123,0.22515764
1509,Airpore Old 2,2,10.582,43.995,0.240527333
1509,Airpore Old 3,3,11.019,49.488,0.222660039
1509,Airpore Medium 1,4,9.51,39.892,0.238393663
1509,Airpore Medium 2,5,8.646,48.223,0.179292039
1509,Airpore young 1,6,9.788,44.927,0.217864536
1512,background,0,7.18,39.757,0.180597128
1512,Airpore Old 1,1,9.202,40.001,0.230044249
1512,Airpore Old 2,2,10.658,44.178,0.241251302
1512,Airpore Old 3,3,10.798,50.615,0.213335968
1512,Airpore Medium 1,4,9.499,39.703,0.239251442
1512,Airpore Medium 2,5,8.504,48.294,0.176088127
1512,Airpore young 1,6,9.543,44.75,0.213251397
1515,background,0,7.221,40.183,0.179702859
1515,Airpore Old 1,1,8.928,40.394,0.221022924
1515,Airpore Old 2,2,10.741,44.392,0.24195801
1515,Airpore Old 3,3,10.945,50.612,0.216253063
1515,Airpore Medium 1,4,9.153,39.951,0.229105654
1515,Airpore Medium 2,5,8.653,48.743,0.177522926
1515,Airpore young 1,6,9.528,44.828,0.21254573
1518,background,0,7.189,39.932,0.180031053
1518,Airpore Old 1,1,9.104,39.911,0.228107539
1518,Airpore Old 2,2,10.446,44.965,0.232314022
1518,Airpore Old 3,3,10.595,50.13,0.211350489
1518,Airpore Medium 1,4,9.358,39.847,0.234848295
1518,Airpore Medium 2,5,8.833,48.501,0.182119956
1518,Airpore young 1,6,9.673,44.639,0.216693922
1521,background,0,7.203,40.058,0.179814269
1521,Airpore Old 1,1,9.144,39.956,0.228851737
1521,Airpore Old 2,2,10.274,44.734,0.229668708
1521,Airpore Old 3,3,10.757,50.386,0.213491843
1521,Airpore Medium 1,4,9.549,39.82,0.239804119
1521,Airpore Medium 2,5,8.708,48.08,0.181114809
1521,Airpore young 1,6,9.541,44.795,0.212992521
1524,background,0,7.336,39.952,0.183620344
1524,Airpore Old 1,1,9.265,40.802,0.227072202
1524,Airpore Old 2,2,10.512,44.577,0.235816677
1524,Airpore Old 3,3,10.923,50.541,0.216121565
1524,Airpore Medium 1,4,9.42,40.396,0.233191405
1524,Airpore Medium 2,5,8.749,48.545,0.180224534
1524,Airpore young 1,6,9.662,45.006,0.214682487
1527,background,0,7.251,40.022,0.181175354
1527,Airpore Old 1,1,9.089,40.052,0.226929991
1527,Airpore Old 2,2,10.359,45.048,0.229954715
1527,Airpore Old 3,3,10.857,50.29,0.21588785
1527,Airpore Medium 1,4,9.431,39.588,0.238228756
1527,Airpore Medium 2,5,8.866,48.683,0.182116961
1527,Airpore young 1,6,9.684,44.72,0.216547406
1530,background,0,7.214,40.31,0.178963036
1530,Airpore Old 1,1,9.124,40.344,0.226155066
1530,Airpore Old 2,2,10.283,44.881,0.229116998
1530,Airpore Old 3,3,10.912,50.582,0.215728915
1530,Airpore Medium 1,4,9.468,39.842,0.237638673
1530,Airpore Medium 2,5,8.58,48.468,0.177024016
1530,Airpore young 1,6,9.455,44.778,0.211152798
1533,background,0,7.236,40.291,0.179593458
1533,Airpore Old 1,1,9.124,40.506,0.22525058
1533,Airpore Old 2,2,10.58,44.737,0.236493283
1533,Airpore Old 3,3,10.987,50.238,0.218698993
1533,Airpore Medium 1,4,9.5,40.231,0.236136313
1533,Airpore Medium 2,5,8.588,48.443,0.177280515
1533,Airpore young 1,6,9.698,45.149,0.214799885
1536,background,0,7.161,39.873,0.179595215
1536,Airpore Old 1,1,9.427,40.609,0.232140658
1536,Airpore Old 2,2,10.518,44.37,0.237052062
1536,Airpore Old 3,3,11.264,50.672,0.22229239
1536,Airpore Medium 1,4,9.724,40.6,0.239507389
1536,Airpore Medium 2,5,8.734,48.466,0.180208806
1536,Airpore young 1,6,9.508,44.356,0.21435657
1539,background,0,7.257,40.163,0.180688694
1539,Airpore Old 1,1,9.315,40.67,0.229038603
1539,Airpore Old 2,2,10.454,45.308,0.23073188
1539,Airpore Old 3,3,11.307,50.518,0.223821212
1539,Airpore Medium 1,4,9.515,40.213,0.236615025
1539,Airpore Medium 2,5,8.734,48.815,0.178920414
1539,Airpore young 1,6,9.241,44.365,0.208294827
1542,background,0,7.21,40.037,0.180083423
1542,Airpore Old 1,1,9.369,40.566,0.230956959
1542,Airpore Old 2,2,10.264,45.05,0.227835738
1542,Airpore Old 3,3,11.302,50.559,0.223540814
1542,Airpore Medium 1,4,9.708,40.372,0.240463688
1542,Airpore Medium 2,5,9.023,48.142,0.187424702
1542,Airpore young 1,6,9.305,44.435,0.209406999
1545,background,0,7.376,40.225,0.183368552
1545,Airpore Old 1,1,9.274,39.61,0.234132795
1545,Airpore Old 2,2,10.007,44.969,0.222531077
1545,Airpore Old 3,3,11.136,50.667,0.219788028
1545,Airpore Medium 1,4,9.622,39.537,0.243366973
1545,Airpore Medium 2,5,9.205,48.498,0.189801641
1545,Airpore young 1,6,9.358,44.443,0.210561843
1548,background,0,7.349,39.863,0.184356421
1548,Airpore Old 1,1,9.385,40.357,0.232549496
1548,Airpore Old 2,2,10.441,45.048,0.231774996
1548,Airpore Old 3,3,11.254,50.095,0.224653159
1548,Airpore Medium 1,4,9.638,39.811,0.242093894
1548,Airpore Medium 2,5,9.259,48.777,0.189823072
1548,Airpore young 1,6,9.489,44.288,0.214256684
1551,background,0,7.332,39.625,0.1850347
1551,Airpore Old 1,1,10.206,40.42,0.252498763
1551,Airpore Old 2,2,10.192,44.775,0.227627024
1551,Airpore Old 3,3,11.002,50.319,0.218645045
1551,Airpore Medium 1,4,10.47,40.163,0.260687698
1551,Airpore Medium 2,5,9.239,48.519,0.190420248
1551,Airpore young 1,6,9.415,44.347,0.212302974
1554,background,0,7.077,39.568,0.178856652
1554,Airpore Old 1,1,9.885,40.004,0.24710029
1554,Airpore Old 2,2,10.382,44.286,0.234430746
1554,Airpore Old 3,3,11.031,50.479,0.218526516
1554,Airpore Medium 1,4,10.113,39.649,0.255063179
1554,Airpore Medium 2,5,9.052,48.028,0.188473391
1554,Airpore young 1,6,9.321,44.947,0.207377578
1557,background,0,7.112,39.971,0.177928999
1557,Airpore Old 1,1,9.822,39.828,0.246610425
1557,Airpore Old 2,2,10.536,44.118,0.238814089
1557,Airpore Old 3,3,11.058,50.544,0.218779677
1557,Airpore Medium 1,4,10.045,39.512,0.254226564
1557,Airpore Medium 2,5,8.831,48.149,0.183409832
1557,Airpore young 1,6,9.305,44.624,0.208520079
1560,background,0,7.23,40.055,0.18050181
1560,Airpore Old 1,1,9.678,40.589,0.238438986
1560,Airpore Old 2,2,10.508,45.066,0.23316913
1560,Airpore Old 3,3,10.993,50.882,0.216048897
1560,Airpore Medium 1,4,10.044,40.022,0.250961971
1560,Airpore Medium 2,5,8.782,48.447,0.181270254
1560,Airpore young 1,6,9.476,44.663,0.21216667
1563,background,0,7.112,40.264,0.176634214
1563,Airpore Old 1,1,9.888,40.413,0.244673744
1563,Airpore Old 2,2,10.61,45.411,0.233643831
1563,Airpore Old 3,3,10.958,51.425,0.21308702
1563,Airpore Medium 1,4,9.991,39.816,0.250929275
