"Time","ROIName","ROI","Mean_Calcium","Mean_Background","Ratio"
1269,"Airpore Medium 2",5,5.81,65.897,0.0881678983868765
1272,"background",0,5.814,55.466,0.104820971405906
1272,"Airpore Old 1",1,3.509,39.59,0.0886334933063905
1272,"Airpore Old 2",2,6.836,82.27,0.0830922572018962
1272,"Airpore Old 3",3,3.549,32.894,0.107892016781176
1272,"Airpore Medium 1",4,7.52,68.972,0.109029751203387
1272,"Airpore Medium 2",5,6.112,66.294,0.0921953721302079
1275,"background",0,5.823,55.708,0.104527177425145
1275,"Airpore Old 1",1,3.492,40.183,0.0869024214219944
1275,"Airpore Old 2",2,6.828,82.292,0.0829728284644923
1275,"Airpore Old 3",3,3.633,32.844,0.110613810741688
1275,"Airpore Medium 1",4,7.356,68.834,0.106865793067379
1275,"Airpore Medium 2",5,5.967,66.464,0.0897779248916707
1278,"background",0,5.854,55.293,0.105872352739045
1278,"Airpore Old 1",1,3.587,39.713,0.0903230680129932
1278,"Airpore Old 2",2,6.674,83.8,0.0796420047732697
1278,"Airpore Old 3",3,3.692,32.58,0.113321055862492
1278,"Airpore Medium 1",4,7.676,68.802,0.111566524228947
1278,"Airpore Medium 2",5,5.844,65.523,0.0891900554003938
1281,"background",0,5.86,55.013,0.10652027702543
1281,"Airpore Old 1",1,3.524,39.956,0.0881970167183902
1281,"Airpore Old 2",2,7.086,82.829,0.0855497470692632
1281,"Airpore Old 3",3,3.449,32.616,0.10574564630856
1281,"Airpore Medium 1",4,7.3,69.323,0.105304155907852
1281,"Airpore Medium 2",5,5.902,66.431,0.0888440637654107
1284,"background",0,5.78,55.259,0.104598345970792
1284,"Airpore Old 1",1,3.589,39.465,0.0909413404282275
1284,"Airpore Old 2",2,6.898,83.062,0.0830463990753895
1284,"Airpore Old 3",3,3.626,32.839,0.110417491397424
1284,"Airpore Medium 1",4,7.611,68.494,0.111119222121646
1284,"Airpore Medium 2",5,5.774,65.786,0.0877694342261271
1287,"background",0,5.802,55.159,0.105186823546475
1287,"Airpore Old 1",1,3.619,39.756,0.0910302847368951
1287,"Airpore Old 2",2,6.835,82.091,0.0832612588468894
1287,"Airpore Old 3",3,3.556,32.889,0.108121256347107
1287,"Airpore Medium 1",4,7.633,67.799,0.112582781456954
1287,"Airpore Medium 2",5,5.815,65.493,0.0887881147603561
1290,"background",0,5.778,54.978,0.105096584088181
1290,"Airpore Old 1",1,3.565,39.166,0.0910228259204412
1290,"Airpore Old 2",2,7.001,84.104,0.0832421763530867
1290,"Airpore Old 3",3,3.617,32.461,0.111426018915006
1290,"Airpore Medium 1",4,7.614,68.358,0.111384183270429
1290,"Airpore Medium 2",5,6.143,65.772,0.0933984066167974
1293,"background",0,5.804,54.377,0.106736303952039
1293,"Airpore Old 1",1,3.512,38.891,0.0903036692293847
1293,"Airpore Old 2",2,6.892,82.111,0.0839351609406779
1293,"Airpore Old 3",3,3.708,32.817,0.112990218484322
1293,"Airpore Medium 1",4,7.479,68.664,0.108921705697309
1293,"Airpore Medium 2",5,6.021,64.542,0.0932880914753184
1296,"background",0,5.807,54.342,0.106860255419381
1296,"Airpore Old 1",1,3.449,38.629,0.0892852520127365
1296,"Airpore Old 2",2,6.967,81.894,0.0850733875497594
1296,"Airpore Old 3",3,3.588,32.331,0.110977080820265
1296,"Airpore Medium 1",4,7.498,68.146,0.110028468288674
1296,"Airpore Medium 2",5,5.822,65.317,0.0891345285300917
1299,"background",0,5.786,54.251,0.106652411937107
1299,"Airpore Old 1",1,3.579,38.839,0.0921496433996756
1299,"Airpore Old 2",2,7.004,81.717,0.0857104396881922
1299,"Airpore Old 3",3,3.724,32.491,0.11461635529839
1299,"Airpore Medium 1",4,7.442,68.289,0.108978019886072
1299,"Airpore Medium 2",5,5.905,65.258,0.0904869901008306
1302,"background",0,5.805,54.718,0.10608940385248
1302,"Airpore Old 1",1,3.31,38.714,0.0854987859689001
1302,"Airpore Old 2",2,6.909,83.138,0.083102792946667
1302,"Airpore Old 3",3,3.773,32.577,0.11581790834024
1302,"Airpore Medium 1",4,7.459,69.009,0.108087350925242
1302,"Airpore Medium 2",5,5.906,65.827,0.0897200236984824
1305,"background",0,5.737,54.831,0.104630592183254
1305,"Airpore Old 1",1,3.598,39.374,0.0913800985421852
1305,"Airpore Old 2",2,6.714,83.769,0.0801489811266698
1305,"Airpore Old 3",3,3.791,32.762,0.115713326414749
1305,"Airpore Medium 1",4,7.333,69.298,0.105818349735923
1305,"Airpore Medium 2",5,5.685,65.869,0.0863076712869483
1308,"background",0,5.79,54.383,0.106467094496442
1308,"Airpore Old 1",1,3.459,38.965,0.0887719748492237
1308,"Airpore Old 2",2,6.86,82.824,0.0828262339418526
1308,"Airpore Old 3",3,3.509,32.667,0.107417271252334
1308,"Airpore Medium 1",4,7.534,68.859,0.109411986813634
1308,"Airpore Medium 2",5,5.944,65.7,0.0904718417047184
1311,"background",0,5.792,54.91,0.105481697322892
1311,"Airpore Old 1",1,3.415,38.624,0.0884165285832643
1311,"Airpore Old 2",2,6.929,81.866,0.0846383113869005
1311,"Airpore Old 3",3,3.622,32.465,0.111566302171569
1311,"Airpore Medium 1",4,7.521,68.629,0.109589240699996
1311,"Airpore Medium 2",5,6.161,65.687,0.0937932924322925
1314,"background",0,5.735,54.082,0.106042675936541
1314,"Airpore Old 1",1,3.612,38.23,0.0944807742610515
1314,"Airpore Old 2",2,6.759,82.864,0.0815673875265495
1314,"Airpore Old 3",3,3.731,32.314,0.115460790988426
1314,"Airpore Medium 1",4,7.526,69.122,0.108879951390295
1314,"Airpore Medium 2",5,5.761,65.457,0.088011977328628
1317,"background",0,5.662,54.264,0.104341736694678
1317,"Airpore Old 1",1,3.519,38.402,0.0916358522993594
1317,"Airpore Old 2",2,6.89,82.621,0.0833928420135317
1317,"Airpore Old 3",3,3.655,32.368,0.112920168067227
1317,"Airpore Medium 1",4,7.606,69.364,0.109653422524653
1317,"Airpore Medium 2",5,6.083,65.432,0.0929667441007458
1320,"background",0,5.714,54.251,0.105325247460876
1320,"Airpore Old 1",1,3.405,37.932,0.0897658968680797
1320,"Airpore Old 2",2,6.967,82.046,0.0849157789532701
1320,"Airpore Old 3",3,3.614,32.662,0.110648459984079
1320,"Airpore Medium 1",4,7.567,69.253,0.109266024576553
1320,"Airpore Medium 2",5,6.119,65.18,0.0938784903344584
1323,"background",0,5.65,54.465,0.103736344441384
1323,"Airpore Old 1",1,3.335,37.787,0.0882578664620107
1323,"Airpore Old 2",2,6.728,82.712,0.0813424896024761
1323,"Airpore Old 3",3,3.676,32.8,0.112073170731707
1323,"Airpore Medium 1",4,7.562,68.854,0.109826589595376
1323,"Airpore Medium 2",5,5.894,65.557,0.0899064935857345
1326,"background",0,5.734,54.1,0.105988909426987
1326,"Airpore Old 1",1,3.384,38.847,0.0871109738203722
1326,"Airpore Old 2",2,7.061,82.519,0.0855681721785286
1326,"Airpore Old 3",3,3.671,32.334,0.113533741572339
1326,"Airpore Medium 1",4,7.44,68.977,0.107862040970178
1326,"Airpore Medium 2",5,6.009,66.035,0.0909971984553646
1329,"background",0,5.676,53.88,0.105345211581292
1329,"Airpore Old 1",1,3.237,38.66,0.0837299534402483
1329,"Airpore Old 2",2,6.812,82.661,0.0824088748019017
1329,"Airpore Old 3",3,3.684,32.377,0.113784476634648
1329,"Airpore Medium 1",4,7.549,68.882,0.109593217386255
1329,"Airpore Medium 2",5,5.919,65.941,0.0897620600233542
1332,"background",0,5.673,53.392,0.106251872939766
1332,"Airpore Old 1",1,3.23,38.214,0.0845239964410949
1332,"Airpore Old 2",2,6.593,83.138,0.079301883615194
1332,"Airpore Old 3",3,3.557,32.545,0.109294822553388
1332,"Airpore Medium 1",4,7.512,69.464,0.108142347115052
1332,"Airpore Medium 2",5,5.79,65.878,0.0878897355718146
1335,"background",0,5.645,53.379,0.105753198823507
1335,"Airpore Old 1",1,3.315,38.334,0.0864767569259665
1335,"Airpore Old 2",2,7.032,82.847,0.0848793559211559
1335,"Airpore Old 3",3,3.642,32.376,0.112490733876946
1335,"Airpore Medium 1",4,7.467,68.643,0.108780210655129
1335,"Airpore Medium 2",5,6.02,64.434,0.0934289350342987
1338,"background",0,5.551,53.214,0.104314654038411
1338,"Airpore Old 1",1,3.426,37.16,0.0921959095801938
1338,"Airpore Old 2",2,6.689,82.172,0.0814024241834201
1338,"Airpore Old 3",3,3.757,31.796,0.118159516920367
1338,"Airpore Medium 1",4,7.447,68.268,0.109084783500322
1338,"Airpore Medium 2",5,5.792,64.606,0.0896511159954184
1341,"background",0,5.554,53.257,0.10428676042586
1341,"Airpore Old 1",1,3.387,37.753,0.0897147246576431
1341,"Airpore Old 2",2,6.903,81.703,0.0844889416545292
1341,"Airpore Old 3",3,3.415,32.072,0.106479171863308
1341,"Airpore Medium 1",4,7.446,68.171,0.109225330419093
1341,"Airpore Medium 2",5,5.879,64.934,0.0905380848245911
1344,"background",0,5.697,53.061,0.107366992706508
1344,"Airpore Old 1",1,3.281,36.791,0.0891794188796173
1344,"Airpore Old 2",2,6.996,81.498,0.0858425973643525
1344,"Airpore Old 3",3,3.617,32.256,0.112134176587302
1344,"Airpore Medium 1",4,7.42,69.497,0.106767198584112
1344,"Airpore Medium 2",5,5.855,65.386,0.0895451625730279
1347,"background",0,5.666,52.956,0.106994485988368
1347,"Airpore Old 1",1,3.323,37.906,0.0876642220228988
1347,"Airpore Old 2",2,6.756,82.387,0.0820032286647165
1347,"Airpore Old 3",3,3.77,32.027,0.117713179504793
1347,"Airpore Medium 1",4,7.357,68.511,0.107384215673396
1347,"Airpore Medium 2",5,5.852,65.392,0.0894910692439442
1350,"background",0,5.592,53.247,0.105020001126824
1350,"Airpore Old 1",1,3.444,37.546,0.0917274809566931
1350,"Airpore Old 2",2,6.946,82.216,0.0844847718205702
1350,"Airpore Old 3",3,3.604,31.972,0.112723633179032
1350,"Airpore Medium 1",4,7.773,69.871,0.111247871076698
1350,"Airpore Medium 2",5,5.938,65.633,0.0904727804610486
1353,"background",0,5.629,53.552,0.105112787570959
1353,"Airpore Old 1",1,3.406,38.227,0.0890993277003165
1353,"Airpore Old 2",2,6.761,82.856,0.0815994013710534
1353,"Airpore Old 3",3,3.582,32.621,0.109806566322308
1353,"Airpore Medium 1",4,7.525,68.501,0.109852410913709
1353,"Airpore Medium 2",5,5.924,65.649,0.0902374750567412
1356,"background",0,5.611,53.411,0.105053266181124
1356,"Airpore Old 1",1,3.433,38.24,0.0897751046025105
1356,"Airpore Old 2",2,6.583,81.846,0.0804315421645529
1356,"Airpore Old 3",3,3.551,32.344,0.109788523373732
1356,"Airpore Medium 1",4,7.528,70.103,0.107384848009358
1356,"Airpore Medium 2",5,5.93,65.224,0.0909174536980253
1359,"background",0,5.599,53.596,0.104466751250093
1359,"Airpore Old 1",1,3.407,36.917,0.0922881057507381
1359,"Airpore Old 2",2,6.731,82.008,0.0820773583065067
1359,"Airpore Old 3",3,3.752,31.551,0.118918576273335
1359,"Airpore Medium 1",4,7.606,68.166,0.111580553355045
1359,"Airpore Medium 2",5,5.957,65.1,0.091505376344086
1362,"background",0,5.604,53.174,0.105389852183398
1362,"Airpore Old 1",1,3.271,37.472,0.0872918445772844
1362,"Airpore Old 2",2,6.867,81.753,0.0839969175443103
1362,"Airpore Old 3",3,3.548,32.228,0.110090604443341
1362,"Airpore Medium 1",4,7.673,69.625,0.110204667863555
1362,"Airpore Medium 2",5,5.86,64.904,0.0902871933933194
1365,"background",0,5.665,53.011,0.106864613004848
1365,"Airpore Old 1",1,3.394,37.392,0.0907680787334189
1365,"Airpore Old 2",2,6.622,82.808,0.0799681190223167
1365,"Airpore Old 3",3,3.597,32.949,0.109168715287262
1365,"Airpore Medium 1",4,7.698,69.459,0.110827970457392
1365,"Airpore Medium 2",5,5.834,65.249,0.0894113319744364
1368,"background",0,5.44,53.175,0.102303714151387
1368,"Airpore Old 1",1,3.415,37.47,0.0911395783293301
1368,"Airpore Old 2",2,6.965,82.28,0.0846499756927564
1368,"Airpore Old 3",3,3.575,32.124,0.111287510895281
1368,"Airpore Medium 1",4,7.665,69.811,0.109796450416124
1368,"Airpore Medium 2",5,5.9,65.177,0.0905227304110346
1371,"background",0,5.633,52.572,0.107148291866393
1371,"Airpore Old 1",1,3.306,37.563,0.0880121396054628
1371,"Airpore Old 2",2,6.559,82.956,0.0790660108973432
1371,"Airpore Old 3",3,3.696,31.644,0.116799393249905
1371,"Airpore Medium 1",4,7.521,69.274,0.108568871438058
1371,"Airpore Medium 2",5,6.056,64.968,0.0932151212904815
1374,"background",0,5.542,52.948,0.104668731585707
1374,"Airpore Old 1",1,3.256,36.87,0.0883102793599132
1374,"Airpore Old 2",2,6.666,82.035,0.0812579996343024
1374,"Airpore Old 3",3,3.632,32.53,0.111650783891792
1374,"Airpore Medium 1",4,7.405,69.334,0.106801857674445
1374,"Airpore Medium 2",5,5.736,66.022,0.0868801308654691
1377,"background",0,5.615,53.041,0.105861503365321
1377,"Airpore Old 1",1,3.331,37.431,0.0889904090192621
1377,"Airpore Old 2",2,6.807,83.345,0.0816725658407823
1377,"Airpore Old 3",3,3.517,31.706,0.110925376900271
1377,"Airpore Medium 1",4,7.737,68.989,0.112148313499253
1377,"Airpore Medium 2",5,5.932,64.282,0.0922808873401574
1380,"background",0,5.505,52.98,0.103907134767837
1380,"Airpore Old 1",1,3.381,36.963,0.091469848226605
1380,"Airpore Old 2",2,6.57,82.265,0.0798638546161794
1380,"Airpore Old 3",3,3.611,32.278,0.111871863188549
1380,"Airpore Medium 1",4,7.298,68.808,0.106063248459481
1380,"Airpore Medium 2",5,5.895,65.893,0.0894632206759443
1383,"background",0,5.479,52.547,0.104268559575237
1383,"Airpore Old 1",1,3.255,36.79,0.0884751291111715
1383,"Airpore Old 2",2,6.887,82.315,0.083666403450161
1383,"Airpore Old 3",3,3.754,31.93,0.117569683683057
1383,"Airpore Medium 1",4,7.758,68.86,0.112663374963694
1383,"Airpore Medium 2",5,5.966,64.954,0.0918496166517844
1386,"background",0,5.513,52.263,0.105485716472457
1386,"Airpore Old 1",1,3.286,36.638,0.0896883017631967
1386,"Airpore Old 2",2,6.758,81.367,0.0830557842860127
1386,"Airpore Old 3",3,3.734,32.722,0.114112829289163
1386,"Airpore Medium 1",4,7.431,68.216,0.108933388061452
1386,"Airpore Medium 2",5,5.88,65.164,0.0902338714627709
1389,"background",0,5.543,52.07,0.106452851930094
1389,"Airpore Old 1",1,3.283,36.504,0.0899353495507342
1389,"Airpore Old 2",2,6.65,81.85,0.0812461820403177
1389,"Airpore Old 3",3,3.658,31.683,0.115456238361266
1389,"Airpore Medium 1",4,7.156,69.222,0.103377538932709
1389,"Airpore Medium 2",5,5.903,64.731,0.0911927824380899
1392,"background",0,5.408,52.216,0.103569787038456
1392,"Airpore Old 1",1,3.353,36.376,0.0921761601055641
1392,"Airpore Old 2",2,6.637,81.265,0.081671076109026
1392,"Airpore Old 3",3,3.669,32.385,0.113293191292265
1392,"Airpore Medium 1",4,7.47,68.502,0.109047911009898
1392,"Airpore Medium 2",5,6.122,65.467,0.0935127621549788
1395,"background",0,5.468,52.419,0.104313321505561
1395,"Airpore Old 1",1,3.294,36.779,0.0895619783028359
1395,"Airpore Old 2",2,6.628,81.845,0.0809823446759118
1395,"Airpore Old 3",3,3.687,32.426,0.113705051501881
1395,"Airpore Medium 1",4,7.594,70.202,0.108173556308937
1395,"Airpore Medium 2",5,5.762,65.685,0.0877217020628758
1398,"background",0,5.626,52.224,0.10772824754902
1398,"Airpore Old 1",1,3.2,36.914,0.0866879774611259
1398,"Airpore Old 2",2,6.674,82.576,0.0808225150164697
1398,"Airpore Old 3",3,3.475,32.234,0.107805422845443
1398,"Airpore Medium 1",4,7.576,69.519,0.108977401861362
1398,"Airpore Medium 2",5,5.873,65.541,0.089608031613799
1401,"background",0,5.486,52.259,0.104977133125395
1401,"Airpore Old 1",1,3.338,36.755,0.0908175758400218
1401,"Airpore Old 2",2,6.874,81.925,0.0839060115959719
1401,"Airpore Old 3",3,3.535,32.244,0.109632799900757
1401,"Airpore Medium 1",4,7.402,69.517,0.106477552253406
1401,"Airpore Medium 2",5,5.804,66.042,0.0878834680960601
1404,"background",0,5.602,51.999,0.107732841016173
1404,"Airpore Old 1",1,3.348,36.972,0.0905550146056475
1404,"Airpore Old 2",2,6.707,82.402,0.0813936554937987
1404,"Airpore Old 3",3,3.607,32.176,0.112102187966186
1404,"Airpore Medium 1",4,7.518,69.206,0.108632199520273
1404,"Airpore Medium 2",5,5.982,65.696,0.0910557720409157
1407,"background",0,5.485,52.378,0.104719538737638
1407,"Airpore Old 1",1,3.221,36.687,0.0877967672472538
1407,"Airpore Old 2",2,6.852,82.73,0.0828236431765986
1407,"Airpore Old 3",3,3.751,31.753,0.11813057033981
1407,"Airpore Medium 1",4,7.347,69.376,0.105901176199262
1407,"Airpore Medium 2",5,5.884,65.825,0.0893885301936954
1410,"background",0,5.432,52.418,0.103628524552635
1410,"Airpore Old 1",1,3.033,36.203,0.0837775874927492
1410,"Airpore Old 2",2,6.638,81.995,0.0809561558631624
1410,"Airpore Old 3",3,3.523,33.197,0.106124047353677
1410,"Airpore Medium 1",4,7.457,69.3,0.107604617604618
1410,"Airpore Medium 2",5,5.918,66.008,0.0896557992970549
1413,"background",0,5.464,52.484,0.104107918603765
1413,"Airpore Old 1",1,3.378,36.55,0.092421340629275
1413,"Airpore Old 2",2,6.952,82.359,0.0844109326242427
1413,"Airpore Old 3",3,3.738,32.679,0.114385385109703
1413,"Airpore Medium 1",4,7.471,69.352,0.107725804591072
1413,"Airpore Medium 2",5,5.965,65.718,0.0907666088438479
1416,"background",0,5.462,52.044,0.104949657981708
1416,"Airpore Old 1",1,3.278,36.294,0.0903179588912768
1416,"Airpore Old 2",2,6.603,82.19,0.080338240661881
1416,"Airpore Old 3",3,3.689,32.554,0.113319407753271
1416,"Airpore Medium 1",4,7.761,70.205,0.110547681789046
1416,"Airpore Medium 2",5,6.067,65.25,0.0929808429118774
1419,"background",0,5.456,51.976,0.104971525319378
1419,"Airpore Old 1",1,3.252,36.505,0.0890836871661416
1419,"Airpore Old 2",2,6.902,82.231,0.0839342826914424
1419,"Airpore Old 3",3,3.683,32.563,0.113103829499739
1419,"Airpore Medium 1",4,7.514,70.3,0.106884779516358
1419,"Airpore Medium 2",5,5.847,65.805,0.0888534305903807
1422,"background",0,5.471,51.831,0.105554590881905
1422,"Airpore Old 1",1,3.275,36.414,0.0899379359586972
1422,"Airpore Old 2",2,6.782,82.063,0.0826438224291093
1422,"Airpore Old 3",3,3.63,31.927,0.113696870986939
1422,"Airpore Medium 1",4,7.406,69.79,0.106118355065196
1422,"Airpore Medium 2",5,5.866,65.402,0.0896914467447479
1425,"background",0,5.429,51.666,0.105078775210003
1425,"Airpore Old 1",1,3.379,36.781,0.0918680840651423
1425,"Airpore Old 2",2,6.922,82.424,0.0839803940599825
1425,"Airpore Old 3",3,3.702,31.752,0.116591080876795
1425,"Airpore Medium 1",4,7.226,69.117,0.104547361719982
1425,"Airpore Medium 2",5,6.035,64.977,0.0928790187297044
1428,"background",0,5.419,51.515,0.10519266233136
1428,"Airpore Old 1",1,3.209,35.873,0.0894544643603825
1428,"Airpore Old 2",2,6.459,81.574,0.0791796405717508
1428,"Airpore Old 3",3,3.659,31.2,0.117275641025641
1428,"Airpore Medium 1",4,7.629,68.844,0.110815757364476
1428,"Airpore Medium 2",5,5.755,65.087,0.0884201146158219
1431,"background",0,5.354,51.49,0.10398135560303
1431,"Airpore Old 1",1,3.185,36.465,0.0873440285204991
1431,"Airpore Old 2",2,6.779,81.7,0.0829742962056303
1431,"Airpore Old 3",3,3.599,31.124,0.11563423724457
1431,"Airpore Medium 1",4,7.546,69.511,0.108558357670009
1431,"Airpore Medium 2",5,5.849,64.886,0.0901427118330611
1434,"background",0,5.468,51.141,0.10692008369019
1434,"Airpore Old 1",1,3.208,35.535,0.0902771915013367
1434,"Airpore Old 2",2,6.939,81.56,0.085078469838156
1434,"Airpore Old 3",3,3.689,31.768,0.116123142785193
1434,"Airpore Medium 1",4,7.604,68.857,0.110431764381254
1434,"Airpore Medium 2",5,5.91,65.266,0.0905525081972237
1437,"background",0,5.336,51.222,0.104173987739643
1437,"Airpore Old 1",1,3.127,36.049,0.0867430441898527
1437,"Airpore Old 2",2,6.693,82.592,0.0810369043006587
1437,"Airpore Old 3",3,3.567,31.56,0.113022813688213
1437,"Airpore Medium 1",4,7.476,69.253,0.107952002079332
1437,"Airpore Medium 2",5,5.972,65.151,0.0916639805989164
1440,"background",0,5.388,51.405,0.104814706740589
1440,"Airpore Old 1",1,3.22,35.762,0.0900397069515128
1440,"Airpore Old 2",2,6.369,82.122,0.0775553444874699
1440,"Airpore Old 3",3,3.675,32.099,0.114489547960996
1440,"Airpore Medium 1",4,7.454,69.664,0.106999310978411
1440,"Airpore Medium 2",5,5.908,65.935,0.0896033972852051
1443,"background",0,5.323,51.653,0.103053065649623
1443,"Airpore Old 1",1,3.109,35.838,0.0867514928288409
1443,"Airpore Old 2",2,6.376,82.002,0.0777542011170459
1443,"Airpore Old 3",3,3.505,32.812,0.106820675362672
1443,"Airpore Medium 1",4,7.502,69.63,0.107740916271722
1443,"Airpore Medium 2",5,5.81,65.453,0.0887659847524178
1446,"background",0,5.356,51.464,0.104072749883414
1446,"Airpore Old 1",1,3.213,35.68,0.0900504484304933
1446,"Airpore Old 2",2,6.59,81.991,0.0803746752692369
1446,"Airpore Old 3",3,3.738,32.054,0.116615710987708
1446,"Airpore Medium 1",4,7.399,69.336,0.106712241836852
1446,"Airpore Medium 2",5,5.809,65.268,0.0890022675736961
1449,"background",0,5.405,51.08,0.105814408770556
1449,"Airpore Old 1",1,3.268,36.051,0.0906493578541511
1449,"Airpore Old 2",2,6.775,83.011,0.0816156894869355
1449,"Airpore Old 3",3,3.624,31.988,0.113292484681756
1449,"Airpore Medium 1",4,7.367,69.579,0.10587964759482
1449,"Airpore Medium 2",5,6.14,65.159,0.0942310348532052
1452,"background",0,5.327,51.163,0.104118210425503
1452,"Airpore Old 1",1,3.096,35.846,0.0863694693968644
1452,"Airpore Old 2",2,6.676,81.989,0.0814255570869263
1452,"Airpore Old 3",3,3.652,32.559,0.112165607051814
1452,"Airpore Medium 1",4,7.523,69.972,0.107514434345167
1452,"Airpore Medium 2",5,5.865,65.252,0.0898823024581622
1455,"background",0,5.377,51.086,0.105253885604667
1455,"Airpore Old 1",1,3.394,35.318,0.0960983068123903
1455,"Airpore Old 2",2,6.761,81.074,0.0833929496509362
1455,"Airpore Old 3",3,3.527,31.703,0.111251301138694
1455,"Airpore Medium 1",4,7.473,69.186,0.108013181857601
1455,"Airpore Medium 2",5,6.118,65.22,0.0938055811100889
1458,"background",0,5.31,50.925,0.104270986745214
1458,"Airpore Old 1",1,3.255,35.007,0.0929814037192561
1458,"Airpore Old 2",2,6.556,82.062,0.079890814262387
1458,"Airpore Old 3",3,3.627,31.658,0.114568197611978
1458,"Airpore Medium 1",4,7.515,69.695,0.10782696032714
1458,"Airpore Medium 2",5,5.89,65.44,0.0900061124694377
1461,"background",0,5.365,50.878,0.105448327371359
1461,"Airpore Old 1",1,3.155,36.012,0.0876096856603354
1461,"Airpore Old 2",2,6.664,81.383,0.0818844230367522
1461,"Airpore Old 3",3,3.577,32.166,0.111204377292794
1461,"Airpore Medium 1",4,7.381,70.242,0.105079582016457
1461,"Airpore Medium 2",5,6.02,66.069,0.0911168626738712
1464,"background",0,5.337,50.747,0.105168778449958
1464,"Airpore Old 1",1,3.119,35.711,0.0873400352832461
1464,"Airpore Old 2",2,6.68,81.74,0.0817225348666504
1464,"Airpore Old 3",3,3.539,32.186,0.109954638662773
1464,"Airpore Medium 1",4,7.308,69.151,0.10568176888259
1464,"Airpore Medium 2",5,5.96,65.949,0.0903728638796646
1467,"background",0,5.318,50.776,0.104734520245785
1467,"Airpore Old 1",1,3.164,35.357,0.0894872302514354
1467,"Airpore Old 2",2,6.756,81.635,0.0827586206896552
1467,"Airpore Old 3",3,3.54,31.426,0.112645580092917
1467,"Airpore Medium 1",4,7.349,68.817,0.106790473284218
1467,"Airpore Medium 2",5,5.858,66.02,0.0887306876704029
1470,"background",0,5.352,50.68,0.105603788476717
1470,"Airpore Old 1",1,3.182,34.795,0.091449920965656
1470,"Airpore Old 2",2,6.684,81.086,0.0824309991860494
1470,"Airpore Old 3",3,3.536,31.929,0.110745717059726
1470,"Airpore Medium 1",4,7.598,69.252,0.109715242881072
1470,"Airpore Medium 2",5,5.88,64.556,0.091083710267055
1473,"background",0,5.324,50.622,0.105171664493698
1473,"Airpore Old 1",1,3.197,35.449,0.0901859008716748
1473,"Airpore Old 2",2,6.654,81.941,0.0812047692852174
1473,"Airpore Old 3",3,3.543,31.351,0.113010749258397
1473,"Airpore Medium 1",4,7.535,69.588,0.108280163246537
1473,"Airpore Medium 2",5,5.783,64.805,0.0892369415940128
1476,"background",0,5.263,50.89,0.103419139320102
1476,"Airpore Old 1",1,3.262,35.378,0.0922041946972695
1476,"Airpore Old 2",2,6.709,81.055,0.0827709579914872
1476,"Airpore Old 3",3,3.528,30.883,0.114237606450151
1476,"Airpore Medium 1",4,7.449,69.316,0.107464366091523
1476,"Airpore Medium 2",5,6.089,64.783,0.0939907074386799
1479,"background",0,5.255,50.116,0.104856732380876
1479,"Airpore Old 1",1,3.106,34.989,0.0887707565234788
1479,"Airpore Old 2",2,6.587,80.53,0.0817956041226872
1479,"Airpore Old 3",3,3.573,31.894,0.112027340565624
1479,"Airpore Medium 1",4,7.357,69.365,0.106062135082534
1479,"Airpore Medium 2",5,5.858,64.986,0.0901424922290955
1482,"background",0,5.267,50.483,0.104332151417309
1482,"Airpore Old 1",1,3.127,35.129,0.0890147741182499
1482,"Airpore Old 2",2,6.664,80.987,0.082284811142529
1482,"Airpore Old 3",3,3.531,31.828,0.110940052783712
1482,"Airpore Medium 1",4,7.686,69.422,0.110714182823889
1482,"Airpore Medium 2",5,5.626,65.111,0.0864062907957181
1485,"background",0,5.31,50.476,0.105198510183057
1485,"Airpore Old 1",1,3.2,35.536,0.090049527239982
1485,"Airpore Old 2",2,6.642,82.029,0.0809713637859781
1485,"Airpore Old 3",3,3.657,31.811,0.114960233881362
1485,"Airpore Medium 1",4,7.399,69.393,0.106624587494416
1485,"Airpore Medium 2",5,5.737,64.812,0.0885175584768253
1488,"background",0,5.332,50.301,0.106001868750124
1488,"Airpore Old 1",1,3.012,34.915,0.0862666475726765
1488,"Airpore Old 2",2,6.358,82.701,0.0768793605881428
1488,"Airpore Old 3",3,3.508,32.137,0.109157668730746
1488,"Airpore Medium 1",4,7.389,69.623,0.10612872183043
1488,"Airpore Medium 2",5,5.922,65.907,0.0898538850198006
1491,"background",0,5.231,50.351,0.10389068737463
1491,"Airpore Old 1",1,3.062,35.211,0.0869614609071029
1491,"Airpore Old 2",2,6.668,80.729,0.0825973318138463
1491,"Airpore Old 3",3,3.549,31.933,0.111138947170639
1491,"Airpore Medium 1",4,7.251,69.621,0.104149610031456
1491,"Airpore Medium 2",5,5.848,64.282,0.0909741451728322
1494,"background",0,5.219,50.325,0.103705911574764
1494,"Airpore Old 1",1,3.078,35.346,0.0870819894754711
1494,"Airpore Old 2",2,6.63,82.004,0.0808497146480659
1494,"Airpore Old 3",3,3.494,31.346,0.111465577745167
1494,"Airpore Medium 1",4,7.425,70.555,0.105237049110623
1494,"Airpore Medium 2",5,5.895,65.1,0.0905529953917051
1497,"background",0,5.198,50.062,0.103831249250929
1497,"Airpore Old 1",1,3.043,35.213,0.0864169482861443
1497,"Airpore Old 2",2,6.585,81.195,0.0811010530205062
1497,"Airpore Old 3",3,3.576,31.98,0.111819887429644
