Time,ROI_Name,ROI,Mean_Calcium,Mean_Background,Ratio
3036,Airpore Medium 2,5,7.004,59.973,0.116785887
3039,background,0,4.763,38.295,0.12437655
3039,Airpore Old 1,1,5.395,58.377,0.092416534
3039,Airpore Old 2,2,5.951,48.57,0.122524192
3039,Airpore Old 3,3,7.23,46.175,0.156578235
3039,Airpore Medium 1,4,2.42,16.951,0.142764439
3039,Airpore Medium 2,5,7.467,59.76,0.124949799
3042,background,0,4.807,37.896,0.126847161
3042,Airpore Old 1,1,5.242,57.977,0.090415165
3042,Airpore Old 2,2,6.074,48.821,0.124413674
3042,Airpore Old 3,3,7.174,46.253,0.155103453
3042,Airpore Medium 1,4,2.246,16.597,0.135325661
3042,Airpore Medium 2,5,7.377,59.664,0.123642397
3045,background,0,4.853,38.359,0.12651529
3045,Airpore Old 1,1,5.221,58.765,0.088845401
3045,Airpore Old 2,2,5.986,48.598,0.123173793
3045,Airpore Old 3,3,6.971,45.335,0.153766406
3045,Airpore Medium 1,4,2.325,16.941,0.137241013
3045,Airpore Medium 2,5,7.201,59.944,0.120128787
3048,background,0,4.807,37.958,0.12663997
3048,Airpore Old 1,1,5.387,58.63,0.091881289
3048,Airpore Old 2,2,5.949,47.666,0.124805941
3048,Airpore Old 3,3,7.081,45.821,0.15453613
3048,Airpore Medium 1,4,2.283,16.59,0.13761302
3048,Airpore Medium 2,5,7.261,59.108,0.122842932
3051,background,0,4.858,38.394,0.126530187
3051,Airpore Old 1,1,5.399,58.709,0.09196205
3051,Airpore Old 2,2,5.854,47.724,0.122663649
3051,Airpore Old 3,3,6.96,46.043,0.151163043
3051,Airpore Medium 1,4,2.226,16.918,0.131575836
3051,Airpore Medium 2,5,6.891,58.991,0.116814429
3054,background,0,4.831,38.167,0.126575314
3054,Airpore Old 1,1,5.57,58.321,0.095505907
3054,Airpore Old 2,2,5.878,48.732,0.120618895
3054,Airpore Old 3,3,6.938,45.554,0.152302762
3054,Airpore Medium 1,4,2.265,16.662,0.135938063
3054,Airpore Medium 2,5,7.261,59.841,0.121338213
3057,background,0,4.787,38.307,0.124964106
3057,Airpore Old 1,1,5.37,58.271,0.092155618
3057,Airpore Old 2,2,5.993,48.587,0.123345751
3057,Airpore Old 3,3,6.97,46.012,0.151482222
3057,Airpore Medium 1,4,2.446,16.903,0.14470804
3057,Airpore Medium 2,5,7.373,59.127,0.124697685
3060,background,0,4.827,38.108,0.126666317
3060,Airpore Old 1,1,5.352,58.73,0.091128895
3060,Airpore Old 2,2,6.032,48.313,0.124852524
3060,Airpore Old 3,3,6.943,45.928,0.151171399
3060,Airpore Medium 1,4,2.274,17.349,0.131073837
3060,Airpore Medium 2,5,7.339,59.059,0.124265565
3063,background,0,4.73,38.188,0.123860899
3063,Airpore Old 1,1,5.464,58.383,0.093588887
3063,Airpore Old 2,2,5.807,48.706,0.119225557
3063,Airpore Old 3,3,6.773,46.161,0.146725591
3063,Airpore Medium 1,4,2.283,17.055,0.133861038
3063,Airpore Medium 2,5,7.227,59.682,0.121091786
3066,background,0,4.883,38.293,0.127516779
3066,Airpore Old 1,1,5.459,59.28,0.092088394
3066,Airpore Old 2,2,6.046,48.664,0.124239684
3066,Airpore Old 3,3,6.982,47.001,0.148550031
3066,Airpore Medium 1,4,2.34,17.014,0.137533796
3066,Airpore Medium 2,5,7.2,59.881,0.120238473
3069,background,0,4.798,38.197,0.125611959
3069,Airpore Old 1,1,5.239,58.86,0.089007815
3069,Airpore Old 2,2,6.021,48.788,0.123411495
3069,Airpore Old 3,3,7.034,46.488,0.151307864
3069,Airpore Medium 1,4,2.387,17.08,0.139754098
3069,Airpore Medium 2,5,7.226,59.451,0.121545474
3072,background,0,4.797,37.909,0.126539872
3072,Airpore Old 1,1,5.349,57.991,0.092238451
3072,Airpore Old 2,2,5.865,49.034,0.119610882
3072,Airpore Old 3,3,6.949,45.844,0.151579269
3072,Airpore Medium 1,4,2.238,16.92,0.132269504
3072,Airpore Medium 2,5,7.103,59.596,0.119185851
3075,background,0,4.826,38.104,0.12665337
3075,Airpore Old 1,1,5.415,59.003,0.091774994
3075,Airpore Old 2,2,6.107,49.007,0.124614851
3075,Airpore Old 3,3,6.847,46.101,0.148521724
3075,Airpore Medium 1,4,2.313,16.645,0.138960649
3075,Airpore Medium 2,5,7.175,59.465,0.120659211
3078,background,0,4.794,38.529,0.124425757
3078,Airpore Old 1,1,5.413,58.965,0.09180022
3078,Airpore Old 2,2,6.039,48.839,0.12365118
3078,Airpore Old 3,3,7.191,46.648,0.154154519
3078,Airpore Medium 1,4,2.372,16.824,0.140989063
3078,Airpore Medium 2,5,7.135,59.644,0.11962645
3081,background,0,4.753,37.906,0.12538912
3081,Airpore Old 1,1,5.423,58.169,0.093228352
3081,Airpore Old 2,2,6.037,48.054,0.1256295
3081,Airpore Old 3,3,7.079,46.353,0.152719349
3081,Airpore Medium 1,4,2.366,16.769,0.141093685
3081,Airpore Medium 2,5,7.25,59.306,0.122247327
3084,background,0,4.876,38.254,0.127463795
3084,Airpore Old 1,1,5.365,58.772,0.091284966
3084,Airpore Old 2,2,6.145,48.803,0.125914391
3084,Airpore Old 3,3,7.056,46.551,0.151575691
3084,Airpore Medium 1,4,2.436,16.887,0.144252976
3084,Airpore Medium 2,5,7.075,58.801,0.120321083
3087,background,0,4.893,38.297,0.127764577
3087,Airpore Old 1,1,5.46,58.16,0.093878955
3087,Airpore Old 2,2,6.142,49.138,0.124994912
3087,Airpore Old 3,3,6.818,46.363,0.14705692
3087,Airpore Medium 1,4,2.333,16.572,0.140779628
3087,Airpore Medium 2,5,7.438,59.553,0.12489715
3090,background,0,4.798,38.646,0.124152564
3090,Airpore Old 1,1,5.302,58.433,0.090736399
3090,Airpore Old 2,2,5.926,48.776,0.121494177
3090,Airpore Old 3,3,7.24,46.302,0.156364736
3090,Airpore Medium 1,4,2.306,17.102,0.134838031
3090,Airpore Medium 2,5,7.261,59.767,0.121488447
3093,background,0,4.815,38.181,0.126109845
3093,Airpore Old 1,1,5.338,58.283,0.091587598
3093,Airpore Old 2,2,5.964,48.746,0.1223485
3093,Airpore Old 3,3,6.884,46.378,0.148432446
3093,Airpore Medium 1,4,2.275,16.834,0.135143163
3093,Airpore Medium 2,5,7.201,59.907,0.120202981
3096,background,0,4.801,38.331,0.125251102
3096,Airpore Old 1,1,5.319,59.094,0.090009138
3096,Airpore Old 2,2,6.133,49.001,0.125160711
3096,Airpore Old 3,3,7.313,45.83,0.159567969
3096,Airpore Medium 1,4,2.367,17.106,0.138372501
3096,Airpore Medium 2,5,7.413,59.663,0.124247859
3099,background,0,4.792,38.303,0.125107694
3099,Airpore Old 1,1,5.399,58.834,0.091766666
3099,Airpore Old 2,2,5.959,48.397,0.123127467
3099,Airpore Old 3,3,6.789,46.049,0.147429912
3099,Airpore Medium 1,4,2.344,16.695,0.140401318
3099,Airpore Medium 2,5,7.368,59.184,0.124493106
3102,background,0,4.765,38.222,0.124666422
3102,Airpore Old 1,1,5.329,59.109,0.090155475
3102,Airpore Old 2,2,5.965,48.29,0.123524539
3102,Airpore Old 3,3,6.984,46.007,0.151802987
3102,Airpore Medium 1,4,2.412,17.001,0.141874007
3102,Airpore Medium 2,5,7.364,59.593,0.12357156
3105,background,0,4.845,38.116,0.127111974
3105,Airpore Old 1,1,5.408,58.627,0.092244188
3105,Airpore Old 2,2,6.136,48.81,0.125711944
3105,Airpore Old 3,3,6.852,46.194,0.148330952
3105,Airpore Medium 1,4,2.385,16.796,0.141998095
3105,Airpore Medium 2,5,7.199,60.142,0.119700043
3108,background,0,4.839,38.091,0.127037883
3108,Airpore Old 1,1,5.362,58.278,0.092007275
3108,Airpore Old 2,2,5.988,48.923,0.122396419
3108,Airpore Old 3,3,7.061,45.767,0.154281469
3108,Airpore Medium 1,4,2.572,16.729,0.153744994
3108,Airpore Medium 2,5,7.44,59.888,0.1242319
3111,background,0,4.799,37.961,0.12641922
3111,Airpore Old 1,1,5.345,58.8,0.090901361
3111,Airpore Old 2,2,5.873,49.007,0.119840023
3111,Airpore Old 3,3,7.104,46.105,0.154083071
3111,Airpore Medium 1,4,2.301,16.881,0.136307091
3111,Airpore Medium 2,5,6.976,59.741,0.116770727
3114,background,0,4.754,38.223,0.124375376
3114,Airpore Old 1,1,5.506,58.709,0.093784599
3114,Airpore Old 2,2,5.917,49.04,0.120656607
3114,Airpore Old 3,3,7.156,46.238,0.154764479
3114,Airpore Medium 1,4,2.294,16.927,0.135523129
3114,Airpore Medium 2,5,7.2,59.634,0.120736493
3117,background,0,4.848,37.948,0.127753768
3117,Airpore Old 1,1,5.26,57.932,0.090796106
3117,Airpore Old 2,2,6.023,48.602,0.123924941
3117,Airpore Old 3,3,7.153,46.302,0.154485767
3117,Airpore Medium 1,4,2.295,16.899,0.135806852
3117,Airpore Medium 2,5,7.361,59.904,0.122879941
3120,background,0,4.867,38.326,0.126989511
3120,Airpore Old 1,1,5.352,58.882,0.090893652
3120,Airpore Old 2,2,5.741,48.557,0.118232181
3120,Airpore Old 3,3,7.061,45.564,0.154968835
3120,Airpore Medium 1,4,2.388,16.998,0.140487116
3120,Airpore Medium 2,5,7.112,60.9,0.116781609
3123,background,0,4.797,38.307,0.125225155
3123,Airpore Old 1,1,5.31,58.714,0.090438396
3123,Airpore Old 2,2,5.953,48.791,0.122010207
3123,Airpore Old 3,3,6.913,45.886,0.150655973
3123,Airpore Medium 1,4,2.4,16.98,0.141342756
3123,Airpore Medium 2,5,7.331,59.381,0.123456998
3126,background,0,4.876,37.971,0.128413789
3126,Airpore Old 1,1,5.531,58.96,0.093809362
3126,Airpore Old 2,2,6.199,49.679,0.124781095
3126,Airpore Old 3,3,6.794,45.769,0.148441085
3126,Airpore Medium 1,4,2.371,16.955,0.139840755
3126,Airpore Medium 2,5,7.244,59.528,0.121690633
3129,background,0,4.753,38.247,0.124271185
3129,Airpore Old 1,1,5.468,59.29,0.092224658
3129,Airpore Old 2,2,5.946,48.747,0.121976737
3129,Airpore Old 3,3,7.185,45.923,0.156457549
3129,Airpore Medium 1,4,2.337,16.86,0.1386121
3129,Airpore Medium 2,5,7.227,60.229,0.11999203
3132,background,0,4.795,37.87,0.126617375
3132,Airpore Old 1,1,5.3,58.588,0.090462211
3132,Airpore Old 2,2,5.977,48.824,0.122419302
3132,Airpore Old 3,3,7.118,45.377,0.156863609
3132,Airpore Medium 1,4,2.441,16.92,0.144267139
3132,Airpore Medium 2,5,7.299,59.214,0.123264768
3135,background,0,4.889,38.331,0.127546894
3135,Airpore Old 1,1,5.383,59.008,0.091224919
3135,Airpore Old 2,2,6.09,48.589,0.12533701
3135,Airpore Old 3,3,6.898,46.131,0.149530684
3135,Airpore Medium 1,4,2.299,17.066,0.134712293
3135,Airpore Medium 2,5,7.275,59.417,0.122439706
3138,background,0,4.815,38.161,0.126175939
3138,Airpore Old 1,1,5.308,59.193,0.089672765
3138,Airpore Old 2,2,6.081,48.515,0.125342678
3138,Airpore Old 3,3,7.048,46.679,0.150988667
3138,Airpore Medium 1,4,2.467,16.943,0.145605855
3138,Airpore Medium 2,5,7.379,59.569,0.123873156
3141,background,0,4.837,37.855,0.127777044
3141,Airpore Old 1,1,5.303,58.974,0.089920982
3141,Airpore Old 2,2,6.27,48.66,0.128853268
3141,Airpore Old 3,3,7.025,45.629,0.153959105
3141,Airpore Medium 1,4,2.367,16.685,0.14186395
3141,Airpore Medium 2,5,7.112,59.559,0.119411004
3144,background,0,4.793,37.921,0.126394346
3144,Airpore Old 1,1,5.27,58.263,0.090451916
3144,Airpore Old 2,2,6.164,48.237,0.127785725
3144,Airpore Old 3,3,7.038,46.194,0.152357449
3144,Airpore Medium 1,4,2.253,16.9,0.133313609
3144,Airpore Medium 2,5,7.087,59.287,0.119537167
3147,background,0,4.724,38.023,0.124240591
3147,Airpore Old 1,1,5.37,59.253,0.090628323
3147,Airpore Old 2,2,6.116,48.499,0.126105693
3147,Airpore Old 3,3,7.039,46.436,0.151584977
3147,Airpore Medium 1,4,2.313,17.018,0.135914914
3147,Airpore Medium 2,5,7.029,59.731,0.117677588
3150,background,0,4.796,37.823,0.126801153
3150,Airpore Old 1,1,5.297,57.969,0.091376425
3150,Airpore Old 2,2,6.197,49.045,0.126353349
3150,Airpore Old 3,3,7.09,45.721,0.155070974
3150,Airpore Medium 1,4,2.302,17.061,0.134927613
3150,Airpore Medium 2,5,7.143,58.646,0.121798588
3153,background,0,4.733,37.659,0.125680448
3153,Airpore Old 1,1,5.533,58.913,0.09391815
3153,Airpore Old 2,2,5.884,48.273,0.121890083
3153,Airpore Old 3,3,7.074,45.159,0.156646516
3153,Airpore Medium 1,4,2.332,16.451,0.141754301
3153,Airpore Medium 2,5,7.339,59.267,0.12382945
3156,background,0,4.772,37.682,0.126638713
3156,Airpore Old 1,1,5.307,58.879,0.090134004
3156,Airpore Old 2,2,6.199,48.784,0.127070351
3156,Airpore Old 3,3,6.909,46.408,0.148875194
3156,Airpore Medium 1,4,2.421,16.789,0.144201561
3156,Airpore Medium 2,5,7.329,59.143,0.123919991
3159,background,0,4.716,38.015,0.124056294
3159,Airpore Old 1,1,5.282,59.061,0.089432959
3159,Airpore Old 2,2,5.944,48.75,0.121928205
3159,Airpore Old 3,3,6.896,46.112,0.149548924
3159,Airpore Medium 1,4,2.352,16.519,0.1423815
3159,Airpore Medium 2,5,7.333,59.3,0.123659359
3162,background,0,4.739,38.114,0.124337514
3162,Airpore Old 1,1,5.638,58.736,0.095988831
3162,Airpore Old 2,2,6.241,48.541,0.128571723
3162,Airpore Old 3,3,6.737,46.087,0.146180051
3162,Airpore Medium 1,4,2.413,16.972,0.142175348
3162,Airpore Medium 2,5,7.067,59.051,0.119676212
3165,background,0,4.809,38.041,0.126416235
3165,Airpore Old 1,1,5.459,58.928,0.092638474
3165,Airpore Old 2,2,6.04,48.16,0.125415282
3165,Airpore Old 3,3,6.902,45.365,0.152143723
3165,Airpore Medium 1,4,2.262,16.637,0.135962012
3165,Airpore Medium 2,5,7.278,59.054,0.123243133
3168,background,0,4.801,37.892,0.126702206
3168,Airpore Old 1,1,5.234,59.09,0.088576747
3168,Airpore Old 2,2,5.868,48.389,0.12126723
3168,Airpore Old 3,3,7.04,45.505,0.154708274
3168,Airpore Medium 1,4,2.265,16.472,0.137506071
3168,Airpore Medium 2,5,7.406,59.957,0.123521857
3171,background,0,4.738,37.664,0.125796517
3171,Airpore Old 1,1,5.214,58.188,0.089606104
3171,Airpore Old 2,2,6.048,48.279,0.125271857
3171,Airpore Old 3,3,6.965,45.813,0.152031083
3171,Airpore Medium 1,4,2.284,16.246,0.140588453
3171,Airpore Medium 2,5,7.396,59.009,0.125336813
3174,background,0,4.777,37.867,0.126152059
3174,Airpore Old 1,1,5.474,58.74,0.09319033
3174,Airpore Old 2,2,5.967,47.488,0.125652796
3174,Airpore Old 3,3,6.765,45.836,0.147591413
3174,Airpore Medium 1,4,2.402,16.246,0.147851779
3174,Airpore Medium 2,5,7.314,58.635,0.124737785
3177,background,0,4.732,37.67,0.125617202
3177,Airpore Old 1,1,5.487,58.02,0.094570838
3177,Airpore Old 2,2,6.003,48.824,0.122951827
3177,Airpore Old 3,3,6.894,45.614,0.151137809
3177,Airpore Medium 1,4,2.494,16.569,0.150522059
3177,Airpore Medium 2,5,7.363,58.995,0.124807187
3180,background,0,4.697,38.037,0.123485028
3180,Airpore Old 1,1,5.198,58.352,0.089080066
3180,Airpore Old 2,2,5.799,48.671,0.119146925
3180,Airpore Old 3,3,6.951,45.478,0.152843133
3180,Airpore Medium 1,4,2.437,16.424,0.148380419
3180,Airpore Medium 2,5,7.353,59.612,0.123347648
3183,background,0,4.804,37.564,0.127888404
3183,Airpore Old 1,1,5.494,58.541,0.093848756
3183,Airpore Old 2,2,5.977,48.266,0.123834583
3183,Airpore Old 3,3,7.035,45.215,0.155589959
3183,Airpore Medium 1,4,2.381,16.539,0.143962755
3183,Airpore Medium 2,5,7.42,58.907,0.125961261
3186,background,0,4.745,37.651,0.126025869
3186,Airpore Old 1,1,5.407,58.541,0.092362618
3186,Airpore Old 2,2,6.078,48.097,0.126369628
3186,Airpore Old 3,3,7.109,45.955,0.15469481
3186,Airpore Medium 1,4,2.33,16.737,0.139212523
3186,Airpore Medium 2,5,7.449,59.129,0.125978792
3189,background,0,4.836,37.565,0.128736856
3189,Airpore Old 1,1,5.441,58.454,0.093081739
3189,Airpore Old 2,2,5.87,48.083,0.122080569
3189,Airpore Old 3,3,6.797,45.466,0.149496327
3189,Airpore Medium 1,4,2.366,16.514,0.143272375
3189,Airpore Medium 2,5,7.029,58.598,0.119952899
3192,background,0,4.692,37.696,0.12446944
3192,Airpore Old 1,1,5.534,58.425,0.094719726
3192,Airpore Old 2,2,5.899,48.43,0.121804667
3192,Airpore Old 3,3,7.079,46.131,0.153454293
3192,Airpore Medium 1,4,2.363,16.747,0.141099898
3192,Airpore Medium 2,5,7.269,59.351,0.122474769
3195,background,0,4.718,37.976,0.12423636
3195,Airpore Old 1,1,5.331,59.166,0.090102424
3195,Airpore Old 2,2,6.046,48.528,0.124587867
3195,Airpore Old 3,3,7.031,45.891,0.153210869
3195,Airpore Medium 1,4,2.337,16.745,0.139564049
3195,Airpore Medium 2,5,7.181,59.265,0.121167637
3198,background,0,4.858,37.635,0.129081972
3198,Airpore Old 1,1,5.504,58.007,0.0948851
3198,Airpore Old 2,2,6.053,48.362,0.12516025
3198,Airpore Old 3,3,7.027,45.738,0.153635926
3198,Airpore Medium 1,4,2.396,16.301,0.146984848
3198,Airpore Medium 2,5,7.14,58.609,0.121824293
3201,background,0,4.772,37.61,0.126881149
3201,Airpore Old 1,1,5.576,58.756,0.094900946
3201,Airpore Old 2,2,6.232,48.221,0.129238299
3201,Airpore Old 3,3,7.096,45.26,0.156783031
3201,Airpore Medium 1,4,2.34,16.855,0.138831207
3201,Airpore Medium 2,5,7.076,59.233,0.119460436
3204,background,0,4.733,37.821,0.125142117
3204,Airpore Old 1,1,5.349,59.121,0.090475466
3204,Airpore Old 2,2,6.281,48.14,0.130473619
3204,Airpore Old 3,3,6.875,45.501,0.15109558
3204,Airpore Medium 1,4,2.421,16.532,0.146443262
3204,Airpore Medium 2,5,7.401,58.96,0.12552578
3207,background,0,4.729,37.649,0.125607586
3207,Airpore Old 1,1,5.364,58.693,0.091390796
3207,Airpore Old 2,2,5.983,48.524,0.12329981
3207,Airpore Old 3,3,6.981,45.333,0.153993779
3207,Airpore Medium 1,4,2.244,16.769,0.133818355
3207,Airpore Medium 2,5,7.197,59.29,0.121386406
3210,background,0,4.754,38.068,0.12488179
3210,Airpore Old 1,1,5.429,59.358,0.091461976
3210,Airpore Old 2,2,6.051,48.612,0.124475438
3210,Airpore Old 3,3,6.921,46.077,0.150205091
3210,Airpore Medium 1,4,2.274,16.443,0.138295931
3210,Airpore Medium 2,5,7.405,59.257,0.124964139
3213,background,0,4.783,37.704,0.126856567
3213,Airpore Old 1,1,5.385,58.658,0.091803335
3213,Airpore Old 2,2,6.154,48.52,0.126834295
3213,Airpore Old 3,3,7.054,45.641,0.154554019
3213,Airpore Medium 1,4,2.284,16.8,0.135952381
3213,Airpore Medium 2,5,7.222,59.514,0.121349598
3216,background,0,4.803,37.69,0.127434333
3216,Airpore Old 1,1,5.261,58.92,0.089290563
3216,Airpore Old 2,2,6.151,48.214,0.127577052
3216,Airpore Old 3,3,7.146,45.015,0.158747084
3216,Airpore Medium 1,4,2.334,16.764,0.139226915
3216,Airpore Medium 2,5,7.363,59.032,0.124728961
3219,background,0,4.755,37.548,0.126637903
3219,Airpore Old 1,1,5.467,58.356,0.093683597
3219,Airpore Old 2,2,6.146,48.422,0.126925778
3219,Airpore Old 3,3,6.638,45.922,0.144549453
3219,Airpore Medium 1,4,2.368,17.038,0.138983449
3219,Airpore Medium 2,5,7.36,58.857,0.125048847
3222,background,0,4.784,37.657,0.127041453
3222,Airpore Old 1,1,5.448,58.638,0.092909035
3222,Airpore Old 2,2,5.861,48.244,0.12148661
3222,Airpore Old 3,3,6.872,45.498,0.151039606
3222,Airpore Medium 1,4,2.297,16.476,0.139414907
3222,Airpore Medium 2,5,7.158,58.468,0.122425942
3225,background,0,4.751,37.464,0.126815076
3225,Airpore Old 1,1,5.567,58.593,0.095011349
3225,Airpore Old 2,2,5.923,47.881,0.123702512
3225,Airpore Old 3,3,6.957,44.838,0.155158571
3225,Airpore Medium 1,4,2.291,16.511,0.138755981
3225,Airpore Medium 2,5,7.228,58.451,0.123659133
3228,background,0,4.735,37.302,0.126936893
3228,Airpore Old 1,1,5.447,58.703,0.092789125
3228,Airpore Old 2,2,6.256,48.139,0.129957
3228,Airpore Old 3,3,6.849,45.118,0.151801942
3228,Airpore Medium 1,4,2.475,16.828,0.147076301
3228,Airpore Medium 2,5,7.156,58.676,0.12195787
3231,background,0,4.726,37.392,0.126390672
3231,Airpore Old 1,1,5.371,58.345,0.092055875
3231,Airpore Old 2,2,5.926,47.831,0.123894545
3231,Airpore Old 3,3,6.878,45.439,0.151367768
3231,Airpore Medium 1,4,2.215,16.805,0.13180601
3231,Airpore Medium 2,5,7.23,59.551,0.121408541
3234,background,0,4.878,37.69,0.12942425
3234,Airpore Old 1,1,5.534,59.166,0.093533448
3234,Airpore Old 2,2,6.151,48.281,0.127400012
3234,Airpore Old 3,3,7.035,45.532,0.154506721
3234,Airpore Medium 1,4,2.279,16.674,0.136679861
3234,Airpore Medium 2,5,7.426,58.52,0.126896787
3237,background,0,4.694,37.521,0.125103275
3237,Airpore Old 1,1,5.447,58.422,0.093235425
3237,Airpore Old 2,2,6.104,48.412,0.126084442
3237,Airpore Old 3,3,6.806,45.318,0.15018315
3237,Airpore Medium 1,4,2.263,16.71,0.135427887
3237,Airpore Medium 2,5,7.148,58.523,0.122140013
3240,background,0,4.755,37.462,0.126928621
3240,Airpore Old 1,1,5.394,58.418,0.092334554
3240,Airpore Old 2,2,5.945,48.106,0.123581258
3240,Airpore Old 3,3,7.135,45.038,0.158421777
3240,Airpore Medium 1,4,2.379,16.46,0.144532199
3240,Airpore Medium 2,5,7.325,59.474,0.123163063
3243,background,0,4.825,37.688,0.128024835
3243,Airpore Old 1,1,5.449,58.973,0.092398216
3243,Airpore Old 2,2,6.102,48.247,0.126474185
3243,Airpore Old 3,3,7.108,46.048,0.154360667
3243,Airpore Medium 1,4,2.286,16.907,0.135210268
3243,Airpore Medium 2,5,7.37,59.722,0.12340511
3246,background,0,4.711,37.609,0.12526257
3246,Airpore Old 1,1,5.307,59.381,0.089372021
3246,Airpore Old 2,2,5.954,47.842,0.124451319
3246,Airpore Old 3,3,6.98,45.144,0.154616339
3246,Airpore Medium 1,4,2.271,16.771,0.135412319
3246,Airpore Medium 2,5,7.157,58.742,0.121837867
3249,background,0,4.745,37.658,0.126002443
3249,Airpore Old 1,1,5.495,58.617,0.093744136
3249,Airpore Old 2,2,5.957,48.048,0.123980186
3249,Airpore Old 3,3,6.564,45.124,0.145465827
3249,Airpore Medium 1,4,2.246,16.567,0.135570713
3249,Airpore Medium 2,5,7.391,58.483,0.126378606
3252,background,0,4.742,37.445,0.126639071
3252,Airpore Old 1,1,5.338,58.405,0.091396285
3252,Airpore Old 2,2,6.015,48.312,0.124503229
3252,Airpore Old 3,3,7.032,45.339,0.15509826
3252,Airpore Medium 1,4,2.311,16.405,0.140871685
3252,Airpore Medium 2,5,7.307,58.333,0.125263573
3255,background,0,4.7,37.358,0.125809733
3255,Airpore Old 1,1,5.392,58.7,0.091856899
3255,Airpore Old 2,2,6.113,48.305,0.126550047
3255,Airpore Old 3,3,6.996,45.543,0.153613069
3255,Airpore Medium 1,4,2.287,16.71,0.136864153
3255,Airpore Medium 2,5,6.985,59.181,0.118027745
3258,background,0,4.662,37.671,0.123755674
3258,Airpore Old 1,1,5.405,58.616,0.092210318
3258,Airpore Old 2,2,5.98,47.872,0.124916444
3258,Airpore Old 3,3,7.08,45.548,0.155440415
3258,Airpore Medium 1,4,2.203,16.216,0.135853478
3258,Airpore Medium 2,5,7.469,58.286,0.12814398
3261,background,0,4.728,37.393,0.126440778
3261,Airpore Old 1,1,5.336,59.324,0.089946733
3261,Airpore Old 2,2,6.02,47.936,0.125584112
3261,Airpore Old 3,3,6.933,45.104,0.153711422
3261,Airpore Medium 1,4,2.169,16.647,0.130293747
3261,Airpore Medium 2,5,7.278,59.216,0.122905971
3264,background,0,4.651,37.421,0.124288501
3264,Airpore Old 1,1,5.294,59.562,0.088882173
3264,Airpore Old 2,2,6.024,47.866,0.125851335
3264,Airpore Old 3,3,6.865,45.426,0.151124906
3264,Airpore Medium 1,4,2.316,16.459,0.140713288
3264,Airpore Medium 2,5,7.059,59.002,0.119640012
3267,background,0,4.751,37.655,0.126171823
3267,Airpore Old 1,1,5.436,58.571,0.092810435
3267,Airpore Old 2,2,5.994,47.951,0.125002607
3267,Airpore Old 3,3,6.925,45.731,0.151429009
3267,Airpore Medium 1,4,2.224,16.641,0.133645815
3267,Airpore Medium 2,5,7.307,58.216,0.125515322
3270,background,0,4.644,37.481,0.123902777
3270,Airpore Old 1,1,5.421,58.97,0.091928099
3270,Airpore Old 2,2,6.103,47.936,0.127315587
3270,Airpore Old 3,3,6.828,45.417,0.150340181
3270,Airpore Medium 1,4,2.133,17.067,0.124978028
3270,Airpore Medium 2,5,7.112,58.278,0.12203576
3273,background,0,4.641,37.422,0.124017957
3273,Airpore Old 1,1,5.468,59.29,0.092224658
3273,Airpore Old 2,2,6.03,48.222,0.125046659
3273,Airpore Old 3,3,6.912,45.695,0.151263814
3273,Airpore Medium 1,4,2.399,16.653,0.144058128
3273,Airpore Medium 2,5,7.185,59.035,0.121707462
3276,background,0,4.666,37.427,0.124669356
3276,Airpore Old 1,1,5.471,59.305,0.092251918
3276,Airpore Old 2,2,6.158,47.758,0.128941748
3276,Airpore Old 3,3,6.808,45.133,0.150843064
3276,Airpore Medium 1,4,2.189,16.37,0.13372022
3276,Airpore Medium 2,5,7.044,58.506,0.120397908
3279,background,0,4.617,37.211,0.124076214
3279,Airpore Old 1,1,5.511,58.661,0.093946574
3279,Airpore Old 2,2,5.931,48.172,0.123121315
3279,Airpore Old 3,3,6.842,46.015,0.148690644
3279,Airpore Medium 1,4,2.216,16.53,0.134059286
3279,Airpore Medium 2,5,7.362,58.865,0.125065829
3282,background,0,4.663,37.275,0.12509725
3282,Airpore Old 1,1,5.437,59.273,0.091728106
3282,Airpore Old 2,2,6.014,47.578,0.126402959
3282,Airpore Old 3,3,6.989,45.418,0.153881721
3282,Airpore Medium 1,4,2.229,16.541,0.134756061
3282,Airpore Medium 2,5,7.244,58.199,0.124469493
3285,background,0,4.644,37.077,0.125252852
3285,Airpore Old 1,1,5.556,58.585,0.094836562
3285,Airpore Old 2,2,6.025,47.635,0.126482628
3285,Airpore Old 3,3,6.642,45.3,0.146622517
3285,Airpore Medium 1,4,2.306,16.412,0.140506946
3285,Airpore Medium 2,5,7.367,58.69,0.125523939
3288,background,0,4.675,37.192,0.125699075
3288,Airpore Old 1,1,5.388,59.029,0.091277169
3288,Airpore Old 2,2,5.871,48.151,0.121928932
3288,Airpore Old 3,3,6.933,44.897,0.154420117
3288,Airpore Medium 1,4,2.231,16.387,0.136144505
3288,Airpore Medium 2,5,7.243,58.311,0.12421327
3291,background,0,4.713,37.257,0.126499718
3291,Airpore Old 1,1,5.517,58.738,0.093925568
3291,Airpore Old 2,2,5.843,48.032,0.121648068
3291,Airpore Old 3,3,6.844,45.289,0.151118373
3291,Airpore Medium 1,4,2.163,16.185,0.133642261
3291,Airpore Medium 2,5,7.17,58.577,0.122402991
3294,background,0,4.712,37.037,0.127224127
3294,Airpore Old 1,1,5.543,58.901,0.094107061
3294,Airpore Old 2,2,5.964,48.337,0.123383743
