Time,ROI_Name,ROI,Mean_Calcium,Mean_Background,Ratio
1893,background,0,6.546,46.312,0.141345656
1893,Airpore Old 1,1,8.519,40.728,0.20916814
1893,Airpore Old 2,2,8.356,40.669,0.205463621
1893,Airpore Old 3,3,8.025,38.494,0.208474048
1893,Airpore Medium 1,4,9.403,38.294,0.245547605
1896,background,0,6.539,46.626,0.140243641
1896,Airpore Old 1,1,8.465,40.602,0.208487267
1896,Airpore Old 2,2,8.282,41.063,0.201690086
1896,Airpore Old 3,3,8.086,38.318,0.21102354
1896,Airpore Medium 1,4,9.814,39.132,0.250792191
1899,background,0,6.567,46.418,0.14147529
1899,Airpore Old 1,1,8.477,40.644,0.20856707
1899,Airpore Old 2,2,8.354,40.854,0.204484261
1899,Airpore Old 3,3,7.889,38.984,0.202365073
1899,Airpore Medium 1,4,10.086,38.809,0.25988817
1902,background,0,6.592,46.388,0.142105717
1902,Airpore Old 1,1,8.541,40.663,0.210043529
1902,Airpore Old 2,2,8.478,40.991,0.206825889
1902,Airpore Old 3,3,8.019,38.588,0.207810718
1902,Airpore Medium 1,4,9.563,38.989,0.245274308
1905,background,0,6.728,46.793,0.14378219
1905,Airpore Old 1,1,8.557,40.751,0.209982577
1905,Airpore Old 2,2,8.466,40.727,0.207871928
1905,Airpore Old 3,3,7.959,38.616,0.206106277
1905,Airpore Medium 1,4,9.239,38.882,0.237616378
1908,background,0,6.715,46.226,0.14526457
1908,Airpore Old 1,1,8.499,40.729,0.208671954
1908,Airpore Old 2,2,8.791,40.883,0.215028251
1908,Airpore Old 3,3,8.218,39.127,0.210033992
1908,Airpore Medium 1,4,9.187,38.825,0.236625885
1911,background,0,6.69,46.094,0.145138196
1911,Airpore Old 1,1,8.562,40.541,0.211193606
1911,Airpore Old 2,2,8.663,40.776,0.212453404
1911,Airpore Old 3,3,8.339,38.57,0.216204304
1911,Airpore Medium 1,4,8.691,38.474,0.225892811
1914,background,0,6.556,46.372,0.141378418
1914,Airpore Old 1,1,8.443,40.464,0.208654607
1914,Airpore Old 2,2,8.557,40.493,0.211320475
1914,Airpore Old 3,3,8.307,38.567,0.215391397
1914,Airpore Medium 1,4,8.902,38.344,0.232161485
1917,background,0,6.55,46.28,0.141529818
1917,Airpore Old 1,1,8.572,40.818,0.21000539
1917,Airpore Old 2,2,8.409,41.099,0.204603518
1917,Airpore Old 3,3,8.423,38.644,0.217963979
1917,Airpore Medium 1,4,9.108,38.589,0.23602581
1920,background,0,6.619,46.767,0.141531422
1920,Airpore Old 1,1,8.237,40.79,0.201936749
1920,Airpore Old 2,2,8.406,40.663,0.206723557
1920,Airpore Old 3,3,8.795,38.703,0.227243366
1920,Airpore Medium 1,4,9.176,38.432,0.238759367
1923,background,0,6.621,46.775,0.141549973
1923,Airpore Old 1,1,8.53,40.967,0.208216369
1923,Airpore Old 2,2,8.29,40.85,0.202937576
1923,Airpore Old 3,3,8.981,38.731,0.231881439
1923,Airpore Medium 1,4,9.334,38.806,0.240529815
1926,background,0,6.621,46.181,0.14337065
1926,Airpore Old 1,1,8.305,40.889,0.203110861
1926,Airpore Old 2,2,8.323,40.663,0.204682389
1926,Airpore Old 3,3,8.898,38.879,0.228863911
1926,Airpore Medium 1,4,9.475,38.869,0.243767527
1929,background,0,6.673,46.859,0.142405941
1929,Airpore Old 1,1,8.38,40.871,0.205035355
1929,Airpore Old 2,2,8.384,41.313,0.202938542
1929,Airpore Old 3,3,9.044,38.712,0.233622649
1929,Airpore Medium 1,4,8.997,38.623,0.232944101
1932,background,0,6.552,46.97,0.139493294
1932,Airpore Old 1,1,8.288,41.071,0.201796888
1932,Airpore Old 2,2,8.444,40.968,0.206112087
1932,Airpore Old 3,3,9.316,38.568,0.241547397
1932,Airpore Medium 1,4,8.921,38.962,0.228966685
1935,background,0,6.486,46.554,0.139322078
1935,Airpore Old 1,1,8.198,40.637,0.201737333
1935,Airpore Old 2,2,8.417,40.859,0.206001126
1935,Airpore Old 3,3,8.914,38.924,0.229010379
1935,Airpore Medium 1,4,8.87,38.78,0.228726147
1938,background,0,6.501,46.45,0.139956943
1938,Airpore Old 1,1,8.369,40.911,0.204566009
1938,Airpore Old 2,2,8.465,40.844,0.207251983
1938,Airpore Old 3,3,8.388,38.802,0.216174424
1938,Airpore Medium 1,4,8.746,38.806,0.225377519
1941,background,0,6.529,46.753,0.139648793
1941,Airpore Old 1,1,8.789,40.464,0.217205417
1941,Airpore Old 2,2,8.199,40.876,0.200582249
1941,Airpore Old 3,3,8.361,38.795,0.215517464
1941,Airpore Medium 1,4,8.92,38.855,0.229571484
1944,background,0,6.46,46.832,0.13793987
1944,Airpore Old 1,1,8.605,40.549,0.212212385
1944,Airpore Old 2,2,8.372,41.141,0.203495297
1944,Airpore Old 3,3,8.367,38.393,0.217930352
1944,Airpore Medium 1,4,8.597,38.297,0.224482335
1947,background,0,6.687,46.664,0.143301046
1947,Airpore Old 1,1,8.467,40.547,0.208819395
1947,Airpore Old 2,2,8.58,40.106,0.213933077
1947,Airpore Old 3,3,8.253,38.784,0.212793936
1947,Airpore Medium 1,4,8.844,38.605,0.229089496
1950,background,0,6.68,46.368,0.144064872
1950,Airpore Old 1,1,8.411,40.803,0.206136804
1950,Airpore Old 2,2,8.262,40.033,0.206379737
1950,Airpore Old 3,3,8.121,38.707,0.209807012
1950,Airpore Medium 1,4,8.923,38.625,0.231016181
1953,background,0,6.558,46.173,0.142031057
1953,Airpore Old 1,1,8.237,40.519,0.203287347
1953,Airpore Old 2,2,8.347,40.786,0.204653558
1953,Airpore Old 3,3,8.08,38.214,0.211440833
1953,Airpore Medium 1,4,9.342,38.26,0.244171458
1956,background,0,6.51,46.314,0.140562249
1956,Airpore Old 1,1,8.427,40.318,0.209013344
1956,Airpore Old 2,2,8.405,40.449,0.207792529
1956,Airpore Old 3,3,7.939,38.389,0.206804032
1956,Airpore Medium 1,4,9.04,38.133,0.237065009
1959,background,0,6.634,46.164,0.143705052
1959,Airpore Old 1,1,8.711,39.995,0.217802225
1959,Airpore Old 2,2,8.374,40.327,0.207652441
1959,Airpore Old 3,3,7.781,38.571,0.201731871
1959,Airpore Medium 1,4,9.113,38.327,0.237769718
1962,background,0,6.657,46.257,0.143913354
1962,Airpore Old 1,1,8.576,40.751,0.210448823
1962,Airpore Old 2,2,8.483,40.561,0.209141786
1962,Airpore Old 3,3,7.95,37.92,0.209651899
1962,Airpore Medium 1,4,9.267,38.651,0.239760938
1965,background,0,6.631,45.978,0.144221149
1965,Airpore Old 1,1,8.681,40.375,0.215009288
1965,Airpore Old 2,2,8.387,40.342,0.207897477
1965,Airpore Old 3,3,8.017,38.179,0.209984546
1965,Airpore Medium 1,4,9.54,38.519,0.247669981
1968,background,0,6.648,46.247,0.143749865
1968,Airpore Old 1,1,8.729,40.739,0.214266428
1968,Airpore Old 2,2,8.606,40.817,0.210843521
1968,Airpore Old 3,3,7.926,38.68,0.204912099
1968,Airpore Medium 1,4,9.654,38.581,0.250226796
1971,background,0,6.543,46.783,0.139858496
1971,Airpore Old 1,1,8.646,40.751,0.212166573
1971,Airpore Old 2,2,9.635,40.581,0.237426382
1971,Airpore Old 3,3,8.049,38.157,0.210944257
1971,Airpore Medium 1,4,9.749,38.86,0.250874936
1974,background,0,6.55,46.6,0.14055794
1974,Airpore Old 1,1,8.402,41.032,0.204767011
1974,Airpore Old 2,2,9.459,40.935,0.231073653
1974,Airpore Old 3,3,8.085,38.128,0.212048888
1974,Airpore Medium 1,4,9.458,38.997,0.242531477
1977,background,0,6.637,47.002,0.141206757
1977,Airpore Old 1,1,8.376,40.404,0.207306207
1977,Airpore Old 2,2,9.242,40.435,0.228564363
1977,Airpore Old 3,3,8.349,38.745,0.215485869
1977,Airpore Medium 1,4,9.164,38.903,0.23556024
1980,background,0,6.579,46.539,0.141365307
1980,Airpore Old 1,1,8.689,40.658,0.213709479
1980,Airpore Old 2,2,9.156,41.001,0.223311627
1980,Airpore Old 3,3,8.358,38.541,0.216859967
1980,Airpore Medium 1,4,9.051,38.229,0.236757435
1983,background,0,6.611,46.716,0.141514684
1983,Airpore Old 1,1,8.811,40.713,0.216417361
1983,Airpore Old 2,2,9.018,41.141,0.219197394
1983,Airpore Old 3,3,8.148,38.497,0.211652856
1983,Airpore Medium 1,4,8.766,38.538,0.227463802
1986,background,0,6.523,46.618,0.139924493
1986,Airpore Old 1,1,8.664,40.047,0.216345794
1986,Airpore Old 2,2,8.667,40.728,0.212802004
1986,Airpore Old 3,3,8.041,39.102,0.205641655
1986,Airpore Medium 1,4,8.905,38.692,0.230150936
1989,background,0,6.613,46.698,0.14161206
1989,Airpore Old 1,1,8.429,40.968,0.205745948
1989,Airpore Old 2,2,8.611,40.672,0.211718135
1989,Airpore Old 3,3,7.984,38.745,0.206065299
1989,Airpore Medium 1,4,8.764,38.885,0.225382538
1992,background,0,6.652,46.514,0.143010706
1992,Airpore Old 1,1,8.696,40.68,0.213765978
1992,Airpore Old 2,2,8.452,40.291,0.209773895
1992,Airpore Old 3,3,7.882,38.807,0.203107687
1992,Airpore Medium 1,4,8.762,38.462,0.227809266
1995,background,0,6.578,46.698,0.140862564
1995,Airpore Old 1,1,9.293,40.861,0.227429578
1995,Airpore Old 2,2,8.398,40.366,0.208046376
1995,Airpore Old 3,3,7.94,38.567,0.205875489
1995,Airpore Medium 1,4,9.058,38.73,0.233875549
1998,background,0,6.758,46.181,0.146337238
1998,Airpore Old 1,1,9.297,40.534,0.229363004
1998,Airpore Old 2,2,8.512,40.625,0.209526154
1998,Airpore Old 3,3,7.693,38.379,0.200448162
1998,Airpore Medium 1,4,9.192,38.901,0.236292126
2001,background,0,6.654,46.698,0.142490042
2001,Airpore Old 1,1,8.613,40.368,0.213362069
2001,Airpore Old 2,2,8.667,40.638,0.213273291
2001,Airpore Old 3,3,7.782,38.059,0.204472004
2001,Airpore Medium 1,4,9.097,38.494,0.236322544
2004,background,0,6.563,46.112,0.142327377
2004,Airpore Old 1,1,8.601,40.479,0.212480545
2004,Airpore Old 2,2,8.382,40.783,0.205526813
2004,Airpore Old 3,3,7.738,38.477,0.201107155
2004,Airpore Medium 1,4,8.936,38.649,0.231209087
2007,background,0,6.563,46.502,0.141133715
2007,Airpore Old 1,1,8.576,40.625,0.211101538
2007,Airpore Old 2,2,8.487,40.099,0.211651163
2007,Airpore Old 3,3,8.022,38.249,0.209730973
2007,Airpore Medium 1,4,8.717,38.432,0.226816195
2010,background,0,6.602,46.672,0.141455262
2010,Airpore Old 1,1,8.714,40.074,0.217447722
2010,Airpore Old 2,2,8.509,40.348,0.210890255
2010,Airpore Old 3,3,7.805,38.468,0.202895913
2010,Airpore Medium 1,4,9.021,38.336,0.235314065
2013,background,0,6.511,47.103,0.138228988
2013,Airpore Old 1,1,8.266,40.863,0.202285686
2013,Airpore Old 2,2,8.321,40.616,0.204870002
2013,Airpore Old 3,3,7.834,38.824,0.201782403
2013,Airpore Medium 1,4,8.748,38.629,0.226461985
2016,background,0,6.473,46.733,0.13851026
2016,Airpore Old 1,1,8.53,40.586,0.210170995
2016,Airpore Old 2,2,8.307,41.172,0.201763334
2016,Airpore Old 3,3,8.165,38.756,0.210677056
2016,Airpore Medium 1,4,8.751,38.807,0.225500554
2019,background,0,6.616,46.99,0.140795914
2019,Airpore Old 1,1,8.482,40.69,0.208454166
2019,Airpore Old 2,2,8.202,40.475,0.202643607
2019,Airpore Old 3,3,8.041,38.573,0.208461877
2019,Airpore Medium 1,4,8.766,38.847,0.225654491
2022,background,0,6.467,46.799,0.138186713
2022,Airpore Old 1,1,8.395,40.61,0.206722482
2022,Airpore Old 2,2,8.388,40.634,0.206428114
2022,Airpore Old 3,3,7.9,38.679,0.204245198
2022,Airpore Medium 1,4,8.735,38.601,0.226289474
2025,background,0,6.558,46.46,0.141153681
2025,Airpore Old 1,1,8.495,41.042,0.20698309
2025,Airpore Old 2,2,8.375,40.539,0.206591184
2025,Airpore Old 3,3,7.904,38.719,0.204137504
2025,Airpore Medium 1,4,8.7,38.919,0.223541201
2028,background,0,6.55,46.618,0.140503668
2028,Airpore Old 1,1,8.555,40.907,0.209132911
2028,Airpore Old 2,2,8.444,40.689,0.207525375
2028,Airpore Old 3,3,8.129,39.006,0.208403835
2028,Airpore Medium 1,4,8.69,38.653,0.224820842
2031,background,0,6.654,46.429,0.1433156
2031,Airpore Old 1,1,8.528,40.317,0.211523675
2031,Airpore Old 2,2,8.315,40.674,0.204430349
2031,Airpore Old 3,3,7.869,39.244,0.200514728
2031,Airpore Medium 1,4,8.693,38.679,0.224747279
2034,background,0,6.432,46.334,0.138818147
2034,Airpore Old 1,1,8.749,40.861,0.21411615
2034,Airpore Old 2,2,8.278,40.576,0.204012224
2034,Airpore Old 3,3,7.971,39.051,0.204117692
2034,Airpore Medium 1,4,8.783,38.782,0.226471043
2037,background,0,6.633,46.295,0.143276812
2037,Airpore Old 1,1,8.559,40.478,0.211448194
2037,Airpore Old 2,2,8.308,40.36,0.205847374
2037,Airpore Old 3,3,7.93,38.246,0.207341944
2037,Airpore Medium 1,4,8.737,38.461,0.22716518
2040,background,0,6.455,46.532,0.13872174
2040,Airpore Old 1,1,8.477,40.579,0.208901156
2040,Airpore Old 2,2,8.365,40.126,0.208468325
2040,Airpore Old 3,3,7.833,38.64,0.202717391
2040,Airpore Medium 1,4,8.907,38.647,0.23047067
2043,background,0,6.482,46.343,0.139870099
2043,Airpore Old 1,1,8.559,40.799,0.209784554
2043,Airpore Old 2,2,8.435,40.53,0.208117444
2043,Airpore Old 3,3,7.836,38.538,0.203331776
2043,Airpore Medium 1,4,8.694,38.232,0.22740113
2046,background,0,6.54,46.218,0.14150331
2046,Airpore Old 1,1,8.598,40.006,0.214917762
2046,Airpore Old 2,2,8.466,40.446,0.209316125
2046,Airpore Old 3,3,7.863,38.253,0.205552506
2046,Airpore Medium 1,4,9.013,38.39,0.234774681
2049,background,0,6.555,46.167,0.141984534
2049,Airpore Old 1,1,8.917,40.779,0.21866647
2049,Airpore Old 2,2,8.318,40.475,0.205509574
2049,Airpore Old 3,3,7.89,38.426,0.205329725
2049,Airpore Medium 1,4,8.628,38.28,0.22539185
2052,background,0,6.513,46.131,0.141184887
2052,Airpore Old 1,1,8.829,39.957,0.220962535
2052,Airpore Old 2,2,8.539,39.967,0.213651262
2052,Airpore Old 3,3,7.972,38.459,0.207285681
2052,Airpore Medium 1,4,8.655,38.533,0.22461267
2055,background,0,6.554,46.328,0.141469522
2055,Airpore Old 1,1,8.747,40.358,0.21673522
2055,Airpore Old 2,2,8.458,40.525,0.208710672
2055,Airpore Old 3,3,8.019,38.82,0.206568779
2055,Airpore Medium 1,4,8.746,38.654,0.226263776
2058,background,0,6.588,46.71,0.141040462
2058,Airpore Old 1,1,8.518,40.634,0.209627406
2058,Airpore Old 2,2,8.27,40.474,0.204328705
2058,Airpore Old 3,3,7.948,38.648,0.205651004
2058,Airpore Medium 1,4,8.79,39.058,0.225049926
2061,background,0,6.626,46.582,0.142243785
2061,Airpore Old 1,1,8.558,41.026,0.208599425
2061,Airpore Old 2,2,8.369,40.024,0.20909954
2061,Airpore Old 3,3,8.103,38.672,0.209531444
2061,Airpore Medium 1,4,8.836,38.066,0.232123155
2064,background,0,6.635,46.758,0.141900851
2064,Airpore Old 1,1,8.709,40.711,0.213922527
2064,Airpore Old 2,2,8.166,40.63,0.200984494
2064,Airpore Old 3,3,8.001,39.003,0.205138066
2064,Airpore Medium 1,4,8.837,38.575,0.229086196
2067,background,0,6.633,46.361,0.143072841
2067,Airpore Old 1,1,8.929,41.119,0.217150223
2067,Airpore Old 2,2,8.376,40.334,0.207665989
2067,Airpore Old 3,3,8.556,39.082,0.218924313
2067,Airpore Medium 1,4,8.972,38.77,0.231416043
2070,background,0,6.64,46.707,0.142162845
2070,Airpore Old 1,1,8.533,40.751,0.209393635
2070,Airpore Old 2,2,8.565,40.709,0.210395736
2070,Airpore Old 3,3,9.471,39.288,0.241065974
2070,Airpore Medium 1,4,9.024,37.86,0.238351823
2073,background,0,6.656,46.611,0.14279891
2073,Airpore Old 1,1,8.268,40.719,0.203050173
2073,Airpore Old 2,2,8.461,40.494,0.208944535
2073,Airpore Old 3,3,9.282,38.914,0.23852598
2073,Airpore Medium 1,4,9.294,38.96,0.238552361
2076,background,0,6.53,46.774,0.139607474
2076,Airpore Old 1,1,8.202,41.225,0.198956944
2076,Airpore Old 2,2,8.459,40.764,0.20751153
2076,Airpore Old 3,3,8.726,38.779,0.225018696
2076,Airpore Medium 1,4,8.669,38.43,0.225578975
2079,background,0,6.582,46.471,0.14163672
2079,Airpore Old 1,1,8.38,40.569,0.20656166
2079,Airpore Old 2,2,8.236,40.262,0.204560131
2079,Airpore Old 3,3,8.299,39.226,0.211568857
2079,Airpore Medium 1,4,8.619,38.383,0.224552536
2082,background,0,6.56,46.492,0.141099544
2082,Airpore Old 1,1,8.395,40.484,0.207365873
2082,Airpore Old 2,2,8.49,40.086,0.211794642
2082,Airpore Old 3,3,8.086,38.863,0.208064226
2082,Airpore Medium 1,4,8.763,38.27,0.228978312
2085,background,0,6.63,46.178,0.143574862
2085,Airpore Old 1,1,8.496,40.566,0.209436474
2085,Airpore Old 2,2,8.322,39.954,0.208289533
2085,Airpore Old 3,3,7.894,38.935,0.20274817
2085,Airpore Medium 1,4,8.745,38.055,0.229798975
2088,background,0,6.499,46.236,0.140561467
2088,Airpore Old 1,1,8.393,39.922,0.210234958
2088,Airpore Old 2,2,8.408,39.792,0.211298754
2088,Airpore Old 3,3,7.897,38.724,0.203930379
2088,Airpore Medium 1,4,8.916,37.877,0.235393511
2091,background,0,6.507,46.196,0.140856351
2091,Airpore Old 1,1,8.428,40.399,0.208619025
2091,Airpore Old 2,2,8.283,40.123,0.206440196
2091,Airpore Old 3,3,7.976,39.421,0.202328708
2091,Airpore Medium 1,4,9.152,38.077,0.24035507
2094,background,0,6.589,46.037,0.143124009
2094,Airpore Old 1,1,8.984,40.611,0.221220851
2094,Airpore Old 2,2,8.27,39.923,0.207148761
2094,Airpore Old 3,3,8.027,39.354,0.203969101
2094,Airpore Medium 1,4,8.859,37.584,0.235712005
2097,background,0,6.514,46.308,0.140666839
2097,Airpore Old 1,1,9.366,40.738,0.229908194
2097,Airpore Old 2,2,8.513,39.631,0.214806591
2097,Airpore Old 3,3,7.982,39.35,0.202846252
2097,Airpore Medium 1,4,8.721,38.358,0.227358048
2100,background,0,6.587,46.276,0.142341603
2100,Airpore Old 1,1,9.56,41.258,0.231712638
2100,Airpore Old 2,2,8.694,40.247,0.216016101
2100,Airpore Old 3,3,8.091,39.418,0.205261556
2100,Airpore Medium 1,4,8.631,37.853,0.228013632
2103,background,0,6.559,46.634,0.140648454
2103,Airpore Old 1,1,9.157,40.961,0.223554112
2103,Airpore Old 2,2,8.907,40.052,0.222385898
2103,Airpore Old 3,3,8.338,39.373,0.211769487
2103,Airpore Medium 1,4,8.871,38.125,0.232681967
2106,background,0,6.502,46.085,0.141087122
2106,Airpore Old 1,1,8.817,41.097,0.214541207
2106,Airpore Old 2,2,10.491,40.543,0.258762302
2106,Airpore Old 3,3,8.469,39.722,0.213206787
2106,Airpore Medium 1,4,8.395,37.817,0.22199011
2109,background,0,6.542,46.596,0.140398317
2109,Airpore Old 1,1,8.629,41.101,0.20994623
2109,Airpore Old 2,2,10.739,40.046,0.268166608
2109,Airpore Old 3,3,8.488,39.374,0.215573729
2109,Airpore Medium 1,4,8.58,37.787,0.227062217
2112,background,0,6.617,46.737,0.141579477
2112,Airpore Old 1,1,8.806,40.238,0.218847855
2112,Airpore Old 2,2,9.676,40.923,0.236444053
2112,Airpore Old 3,3,8.557,39.353,0.217442126
2112,Airpore Medium 1,4,8.654,37.673,0.229713588
2115,background,0,6.655,46.543,0.142986056
2115,Airpore Old 1,1,8.787,41.173,0.213416559
2115,Airpore Old 2,2,9.239,40.501,0.228117824
2115,Airpore Old 3,3,8.34,39.338,0.212008745
2115,Airpore Medium 1,4,8.778,38.343,0.228933573
2118,background,0,6.582,46.78,0.140701154
2118,Airpore Old 1,1,8.527,40.697,0.209524044
2118,Airpore Old 2,2,9.39,40.345,0.232742595
2118,Airpore Old 3,3,8.156,39.544,0.206251264
2118,Airpore Medium 1,4,8.858,37.74,0.234711182
2121,background,0,6.66,46.732,0.142514765
2121,Airpore Old 1,1,8.229,41.07,0.20036523
2121,Airpore Old 2,2,9.708,40.736,0.238315004
2121,Airpore Old 3,3,8.121,39.643,0.204853316
2121,Airpore Medium 1,4,8.705,37.986,0.229163376
2124,background,0,6.673,46.508,0.143480691
2124,Airpore Old 1,1,8.234,40.89,0.201369528
2124,Airpore Old 2,2,9.516,40.554,0.234650096
2124,Airpore Old 3,3,8.267,39.641,0.208546707
2124,Airpore Medium 1,4,8.685,37.839,0.229525093
2127,background,0,6.571,46.474,0.141390885
2127,Airpore Old 1,1,8.423,40.969,0.205594474
2127,Airpore Old 2,2,8.917,40.479,0.220287062
2127,Airpore Old 3,3,8.239,39.248,0.209921525
2127,Airpore Medium 1,4,8.972,37.975,0.236260698
2130,background,0,6.557,46.121,0.142169511
2130,Airpore Old 1,1,8.364,40.981,0.20409458
2130,Airpore Old 2,2,8.494,40.488,0.209790555
2130,Airpore Old 3,3,8.412,39.141,0.214915306
2130,Airpore Medium 1,4,9.386,37.926,0.247481939
2133,background,0,6.563,46.138,0.142247172
2133,Airpore Old 1,1,8.381,40.427,0.207311945
2133,Airpore Old 2,2,8.542,40.096,0.213038707
2133,Airpore Old 3,3,8.722,38.73,0.225200103
2133,Airpore Medium 1,4,9.3,38.088,0.244171393
2136,background,0,6.609,46.498,0.142135146
2136,Airpore Old 1,1,8.253,40.852,0.202021933
2136,Airpore Old 2,2,8.412,39.814,0.211282463
2136,Airpore Old 3,3,8.94,38.99,0.229289561
2136,Airpore Medium 1,4,9.129,38.308,0.238305315
2139,background,0,6.525,46.219,0.141175707
2139,Airpore Old 1,1,8.331,40.324,0.206601528
2139,Airpore Old 2,2,8.417,40.035,0.210241039
2139,Airpore Old 3,3,8.571,39.214,0.218569899
2139,Airpore Medium 1,4,8.916,37.701,0.236492401
2142,background,0,6.495,46.397,0.139987499
2142,Airpore Old 1,1,8.248,40.564,0.203333005
2142,Airpore Old 2,2,8.599,40.052,0.214695895
2142,Airpore Old 3,3,8.716,39.378,0.221341866
2142,Airpore Medium 1,4,8.937,37.689,0.237124891
2145,background,0,6.565,46.513,0.141143336
2145,Airpore Old 1,1,8.413,40.722,0.206595943
2145,Airpore Old 2,2,8.355,40.536,0.206113085
2145,Airpore Old 3,3,8.488,39.666,0.21398679
2145,Airpore Medium 1,4,9.02,38.014,0.237281002
2148,background,0,6.499,46.506,0.139745409
2148,Airpore Old 1,1,8.402,40.668,0.206599784
2148,Airpore Old 2,2,8.323,40.186,0.20711193
2148,Airpore Old 3,3,8.581,39.637,0.216489644
2148,Airpore Medium 1,4,8.807,37.867,0.232577178
2151,background,0,6.549,46.488,0.140875065
2151,Airpore Old 1,1,8.366,40.852,0.204788015
2151,Airpore Old 2,2,8.368,40.401,0.207123586
2151,Airpore Old 3,3,8.351,39.022,0.214007483
2151,Airpore Medium 1,4,8.86,38.413,0.230651082
2154,background,0,6.376,46.435,0.137310219
2154,Airpore Old 1,1,8.16,41.152,0.198289269
2154,Airpore Old 2,2,8.226,40.143,0.20491742
2154,Airpore Old 3,3,8.169,39.755,0.205483587
2154,Airpore Medium 1,4,8.799,37.89,0.232224861
2157,background,0,6.475,46.226,0.140072686
2157,Airpore Old 1,1,8.366,40.974,0.204178259
2157,Airpore Old 2,2,8.291,40.175,0.206372122
2157,Airpore Old 3,3,8.133,39.424,0.206295657
2157,Airpore Medium 1,4,8.672,37.732,0.229831443
2160,background,0,6.516,46.238,0.14092305
2160,Airpore Old 1,1,8.444,40.927,0.206318567
2160,Airpore Old 2,2,8.313,40.031,0.20766406
2160,Airpore Old 3,3,8.043,39.217,0.205089629
2160,Airpore Medium 1,4,8.563,38.333,0.223384551
2163,background,0,6.567,46.718,0.140566805
2163,Airpore Old 1,1,8.41,41.118,0.204533294
2163,Airpore Old 2,2,8.217,40.13,0.204759532
2163,Airpore Old 3,3,8.183,39.339,0.208012405
2163,Airpore Medium 1,4,8.571,37.993,0.225594188
2166,background,0,6.536,46.517,0.140507771
2166,Airpore Old 1,1,8.639,41.151,0.209934145
2166,Airpore Old 2,2,8.206,41.012,0.200087779
2166,Airpore Old 3,3,8.236,39.411,0.208977189
2166,Airpore Medium 1,4,8.444,37.61,0.224514757
2169,background,0,6.553,46.69,0.140351253
2169,Airpore Old 1,1,8.445,40.935,0.206302675
2169,Airpore Old 2,2,8.41,40.779,0.206233601
2169,Airpore Old 3,3,8.543,39.172,0.218089452
2169,Airpore Medium 1,4,8.546,37.632,0.227093963
2172,background,0,6.487,46.21,0.14038087
2172,Airpore Old 1,1,8.387,40.897,0.205076167
2172,Airpore Old 2,2,8.375,40.265,0.20799702
2172,Airpore Old 3,3,8.42,39.177,0.214922021
2172,Airpore Medium 1,4,8.698,37.827,0.229941576
2175,background,0,6.634,46.511,0.142632926
2175,Airpore Old 1,1,8.433,40.135,0.210115859
2175,Airpore Old 2,2,8.382,40.463,0.207152213
2175,Airpore Old 3,3,8.442,39.326,0.214667141
2175,Airpore Medium 1,4,8.794,38.025,0.231268902
2178,background,0,6.656,46.569,0.142927699
2178,Airpore Old 1,1,8.305,40.378,0.205681312
2178,Airpore Old 2,2,8.156,40.116,0.2033104
2178,Airpore Old 3,3,7.907,39.122,0.202111344
2178,Airpore Medium 1,4,8.632,37.885,0.227847433
2181,background,0,6.587,45.941,0.143379552
2181,Airpore Old 1,1,8.357,41.176,0.202958034
2181,Airpore Old 2,2,8.41,40.21,0.209151952
2181,Airpore Old 3,3,8.08,39.088,0.206713058
2181,Airpore Medium 1,4,8.606,37.676,0.228421276
2184,background,0,6.579,46.16,0.142525997
2184,Airpore Old 1,1,8.344,40.307,0.207011189
2184,Airpore Old 2,2,8.134,40.251,0.202081936
2184,Airpore Old 3,3,8.052,39.284,0.204968944
2184,Airpore Medium 1,4,8.669,37.19,0.233100296
2187,background,0,6.508,46.706,0.139339699
2187,Airpore Old 1,1,8.258,40.544,0.203679953
2187,Airpore Old 2,2,8.249,39.849,0.207006449
2187,Airpore Old 3,3,8.236,39.334,0.209386282
2187,Airpore Medium 1,4,8.664,38.046,0.227724334
2190,background,0,6.529,46.366,0.14081439
2190,Airpore Old 1,1,8.463,40.848,0.207182726
2190,Airpore Old 2,2,8.316,40.029,0.207749382
2190,Airpore Old 3,3,8.362,38.928,0.214806823
2190,Airpore Medium 1,4,8.619,37.926,0.227258345
2193,background,0,6.663,46.515,0.143244115
2193,Airpore Old 1,1,8.449,40.489,0.208673961
2193,Airpore Old 2,2,8.297,40.319,0.205783874
2193,Airpore Old 3,3,8.412,39.115,0.215058162
2193,Airpore Medium 1,4,8.738,37.775,0.231317009
2196,background,0,6.59,46.784,0.140860123
2196,Airpore Old 1,1,8.308,40.676,0.204248205
2196,Airpore Old 2,2,8.288,40.501,0.204636923
2196,Airpore Old 3,3,8.238,39.045,0.210987322
2196,Airpore Medium 1,4,8.753,37.962,0.230572678
2199,background,0,6.505,46.571,0.1396792
2199,Airpore Old 1,1,8.378,40.554,0.206588746
2199,Airpore Old 2,2,8.431,39.984,0.210859344
2199,Airpore Old 3,3,8.124,39.561,0.205353757
2199,Airpore Medium 1,4,8.822,37.693,0.234048762
2202,background,0,6.543,46.804,0.139795744
2202,Airpore Old 1,1,8.542,40.704,0.209856525
2202,Airpore Old 2,2,8.399,40.679,0.206470169
2202,Airpore Old 3,3,7.797,39.194,0.19893351
2202,Airpore Medium 1,4,8.671,38.245,0.226722447
2205,background,0,6.452,46.804,0.137851466
