 ,Area,Mean,Min,Max,Ch,Frame
5591,1068.017,8.436,0,46,1,560
5592,1068.017,8.618,0,36,1,560
5593,1068.017,8.091,0,40,1,560
5594,1068.017,9.115,0,34,1,560
5595,2248.080,6.575,0,34,1,560
5596,1068.017,41.023,3,255,2,560
5597,1068.017,41.132,7,115,2,560
5598,1068.017,39.503,3,103,2,560
5599,1068.017,39.143,7,163,2,560
5600,2248.080,46.143,3,199,2,560
5601,1068.017,8.645,0,43,1,561
5602,1068.017,8.750,0,40,1,561
5603,1068.017,8.062,0,32,1,561
5604,1068.017,9.111,0,39,1,561
5605,2248.080,6.478,0,40,1,561
5606,1068.017,41.339,3,255,2,561
5607,1068.017,40.833,7,120,2,561
5608,1068.017,39.529,3,108,2,561
5609,1068.017,38.923,7,102,2,561
5610,2248.080,45.979,3,213,2,561
5611,1068.017,8.486,0,43,1,562
5612,1068.017,8.911,0,46,1,562
5613,1068.017,8.068,0,36,1,562
5614,1068.017,8.930,0,42,1,562
5615,2248.080,6.534,0,35,1,562
5616,1068.017,41.022,7,255,2,562
5617,1068.017,40.670,7,134,2,562
5618,1068.017,39.179,7,111,2,562
5619,1068.017,39.338,7,116,2,562
5620,2248.080,46.285,3,212,2,562
5621,1068.017,8.511,0,32,1,563
5622,1068.017,9.277,0,46,1,563
5623,1068.017,8.358,0,39,1,563
5624,1068.017,8.874,0,35,1,563
5625,2248.080,6.591,0,35,1,563
5626,1068.017,41.384,7,254,2,563
5627,1068.017,40.616,11,110,2,563
5628,1068.017,39.173,7,109,2,563
5629,1068.017,38.653,7,99,2,563
5630,2248.080,45.508,3,216,2,563
5631,1068.017,8.585,0,43,1,564
5632,1068.017,9.058,0,43,1,564
5633,1068.017,8.326,0,43,1,564
5634,1068.017,8.850,0,39,1,564
5635,2248.080,6.577,0,31,1,564
5636,1068.017,40.840,7,255,2,564
5637,1068.017,40.275,11,112,2,564
5638,1068.017,38.844,0,109,2,564
5639,1068.017,38.504,7,99,2,564
5640,2248.080,45.689,7,165,2,564
5641,1068.017,8.856,0,43,1,565
5642,1068.017,9.083,0,39,1,565
5643,1068.017,8.242,0,39,1,565
5644,1068.017,8.871,0,40,1,565
5645,2248.080,6.569,0,43,1,565
5646,1068.017,40.821,7,255,2,565
5647,1068.017,40.775,11,123,2,565
5648,1068.017,39.447,3,138,2,565
5649,1068.017,39.017,7,109,2,565
5650,2248.080,46.062,3,217,2,565
5651,1068.017,8.641,0,43,1,566
5652,1068.017,8.880,0,42,1,566
5653,1068.017,8.089,0,34,1,566
5654,1068.017,8.804,0,42,1,566
5655,2248.080,6.614,0,39,1,566
5656,1068.017,40.916,7,255,2,566
5657,1068.017,41.696,7,112,2,566
5658,1068.017,38.446,3,107,2,566
5659,1068.017,38.365,3,93,2,566
5660,2248.080,46.133,3,214,2,566
5661,1068.017,8.755,0,47,1,567
5662,1068.017,8.889,0,46,1,567
5663,1068.017,8.275,0,37,1,567
5664,1068.017,8.838,0,43,1,567
5665,2248.080,6.631,0,47,1,567
5666,1068.017,40.707,3,255,2,567
5667,1068.017,41.265,7,119,2,567
5668,1068.017,39.554,3,105,2,567
5669,1068.017,39.156,0,96,2,567
5670,2248.080,46.309,3,202,2,567
5671,1068.017,8.531,0,43,1,568
5672,1068.017,8.984,0,43,1,568
5673,1068.017,8.032,0,41,1,568
5674,1068.017,8.858,0,35,1,568
5675,2248.080,6.627,0,31,1,568
5676,1068.017,40.971,0,255,2,568
5677,1068.017,40.324,7,126,2,568
5678,1068.017,39.467,3,107,2,568
5679,1068.017,38.933,3,100,2,568
5680,2248.080,46.414,7,204,2,568
5681,1068.017,8.474,0,54,1,569
5682,1068.017,8.497,0,39,1,569
5683,1068.017,8.063,0,44,1,569
5684,1068.017,8.959,0,36,1,569
5685,2248.080,6.589,0,40,1,569
5686,1068.017,41.143,3,255,2,569
5687,1068.017,41.113,3,120,2,569
5688,1068.017,39.323,7,120,2,569
5689,1068.017,38.742,7,136,2,569
5690,2248.080,46.008,3,211,2,569
5691,1068.017,8.766,0,40,1,570
5692,1068.017,8.330,0,39,1,570
5693,1068.017,8.681,0,51,1,570
5694,1068.017,8.865,0,34,1,570
5695,2248.080,6.618,0,31,1,570
5696,1068.017,41.201,7,255,2,570
5697,1068.017,41.000,7,119,2,570
5698,1068.017,39.651,3,115,2,570
5699,1068.017,39.237,7,100,2,570
5700,2248.080,46.214,7,174,2,570
5701,1068.017,8.931,0,54,1,571
5702,1068.017,8.491,0,43,1,571
5703,1068.017,8.751,0,54,1,571
5704,1068.017,8.803,0,36,1,571
5705,2248.080,6.578,0,47,1,571
5706,1068.017,41.366,7,255,2,571
5707,1068.017,40.964,11,123,2,571
5708,1068.017,39.786,3,104,2,571
5709,1068.017,38.775,7,103,2,571
5710,2248.080,46.502,3,233,2,571
5711,1068.017,8.771,0,44,1,572
5712,1068.017,8.245,0,39,1,572
5713,1068.017,8.497,0,47,1,572
5714,1068.017,8.731,0,40,1,572
5715,2248.080,6.672,0,36,1,572
5716,1068.017,41.225,7,255,2,572
5717,1068.017,41.156,7,117,2,572
5718,1068.017,39.774,3,105,2,572
5719,1068.017,38.904,7,100,2,572
5720,2248.080,46.483,3,177,2,572
5721,1068.017,8.559,0,44,1,573
5722,1068.017,8.451,0,39,1,573
5723,1068.017,8.388,0,47,1,573
5724,1068.017,8.668,0,55,1,573
5725,2248.080,6.627,0,39,1,573
5726,1068.017,41.430,7,255,2,573
5727,1068.017,40.744,11,107,2,573
5728,1068.017,39.618,7,104,2,573
5729,1068.017,39.490,7,138,2,573
5730,2248.080,46.337,7,194,2,573
5731,1068.017,8.685,0,43,1,574
5732,1068.017,8.717,0,49,1,574
5733,1068.017,8.256,0,43,1,574
5734,1068.017,8.758,0,48,1,574
5735,2248.080,6.583,0,45,1,574
5736,1068.017,41.376,7,222,2,574
5737,1068.017,41.078,7,118,2,574
5738,1068.017,39.798,3,103,2,574
5739,1068.017,38.493,7,103,2,574
5740,2248.080,46.169,7,199,2,574
5741,1068.017,8.350,0,46,1,575
5742,1068.017,8.520,0,43,1,575
5743,1068.017,8.250,0,43,1,575
5744,1068.017,8.979,0,39,1,575
5745,2248.080,6.509,0,39,1,575
5746,1068.017,41.115,3,255,2,575
5747,1068.017,41.088,7,105,2,575
5748,1068.017,39.366,3,113,2,575
5749,1068.017,38.830,3,148,2,575
5750,2248.080,46.223,7,169,2,575
5751,1068.017,8.412,0,35,1,576
5752,1068.017,8.440,0,38,1,576
5753,1068.017,8.711,0,43,1,576
5754,1068.017,9.413,0,43,1,576
5755,2248.080,6.621,0,42,1,576
5756,1068.017,41.093,8,255,2,576
5757,1068.017,40.901,8,118,2,576
5758,1068.017,39.600,0,107,2,576
5759,1068.017,38.781,3,110,2,576
5760,2248.080,46.128,3,218,2,576
5761,1068.017,8.578,0,39,1,577
5762,1068.017,8.589,0,42,1,577
5763,1068.017,8.734,0,43,1,577
5764,1068.017,9.662,0,43,1,577
5765,2248.080,6.608,0,34,1,577
5766,1068.017,41.356,3,255,2,577
5767,1068.017,40.526,7,122,2,577
5768,1068.017,39.245,3,115,2,577
5769,1068.017,38.192,7,96,2,577
5770,2248.080,46.299,3,234,2,577
5771,1068.017,8.578,0,43,1,578
5772,1068.017,8.408,0,39,1,578
5773,1068.017,9.252,0,47,1,578
5774,1068.017,9.558,0,47,1,578
5775,2248.080,6.595,0,37,1,578
5776,1068.017,41.090,7,255,2,578
5777,1068.017,40.582,7,104,2,578
5778,1068.017,39.081,3,131,2,578
5779,1068.017,38.258,7,111,2,578
5780,2248.080,45.660,3,195,2,578
5781,1068.017,8.491,0,39,1,579
5782,1068.017,8.442,0,53,1,579
5783,1068.017,9.827,0,66,1,579
5784,1068.017,9.454,0,39,1,579
5785,2248.080,6.624,0,53,1,579
5786,1068.017,40.830,7,233,2,579
5787,1068.017,40.847,7,110,2,579
5788,1068.017,39.517,3,100,2,579
5789,1068.017,38.467,8,124,2,579
5790,2248.080,46.024,3,202,2,579
5791,1068.017,8.391,0,35,1,580
5792,1068.017,8.136,0,31,1,580
5793,1068.017,9.907,0,55,1,580
5794,1068.017,9.316,0,39,1,580
5795,2248.080,6.504,0,35,1,580
5796,1068.017,41.052,7,255,2,580
5797,1068.017,40.321,7,137,2,580
5798,1068.017,39.647,3,126,2,580
5799,1068.017,38.590,3,111,2,580
5800,2248.080,45.715,7,207,2,580
5801,1068.017,8.589,0,43,1,581
5802,1068.017,8.472,0,36,1,581
5803,1068.017,9.491,0,65,1,581
5804,1068.017,9.261,0,39,1,581
5805,2248.080,6.505,0,43,1,581
5806,1068.017,41.478,7,255,2,581
5807,1068.017,40.839,7,124,2,581
5808,1068.017,39.452,3,111,2,581
5809,1068.017,38.777,7,102,2,581
5810,2248.080,46.304,3,220,2,581
5811,1068.017,8.422,0,40,1,582
5812,1068.017,8.522,0,36,1,582
5813,1068.017,9.228,0,47,1,582
5814,1068.017,9.167,0,39,1,582
5815,2248.080,6.643,0,35,1,582
5816,1068.017,41.262,8,254,2,582
5817,1068.017,41.180,7,115,2,582
5818,1068.017,39.516,3,130,2,582
5819,1068.017,38.685,3,112,2,582
5820,2248.080,45.924,3,246,2,582
5821,1068.017,8.367,0,39,1,583
5822,1068.017,8.328,0,35,1,583
5823,1068.017,8.913,0,36,1,583
5824,1068.017,9.185,0,35,1,583
5825,2248.080,6.662,0,35,1,583
5826,1068.017,40.792,7,255,2,583
5827,1068.017,41.178,11,103,2,583
5828,1068.017,39.240,3,104,2,583
5829,1068.017,38.713,3,99,2,583
5830,2248.080,46.083,3,213,2,583
5831,1068.017,8.435,0,39,1,584
5832,1068.017,8.390,0,43,1,584
5833,1068.017,8.461,0,35,1,584
5834,1068.017,9.015,0,35,1,584
5835,2248.080,6.559,0,46,1,584
5836,1068.017,41.140,7,255,2,584
5837,1068.017,41.166,11,114,2,584
5838,1068.017,39.023,3,111,2,584
5839,1068.017,38.522,7,121,2,584
5840,2248.080,46.062,3,197,2,584
5841,1068.017,8.402,0,36,1,585
5842,1068.017,8.695,0,40,1,585
5843,1068.017,8.575,0,44,1,585
5844,1068.017,9.214,0,43,1,585
5845,2248.080,6.665,0,44,1,585
5846,1068.017,41.073,3,255,2,585
5847,1068.017,40.770,7,103,2,585
5848,1068.017,38.883,3,103,2,585
5849,1068.017,38.815,7,96,2,585
5850,2248.080,46.370,3,231,2,585
5851,1068.017,8.511,0,39,1,586
5852,1068.017,8.405,0,43,1,586
5853,1068.017,8.497,0,38,1,586
5854,1068.017,9.014,0,43,1,586
5855,2248.080,6.559,0,39,1,586
5856,1068.017,41.050,7,255,2,586
5857,1068.017,41.138,11,106,2,586
5858,1068.017,39.507,3,114,2,586
5859,1068.017,38.979,3,126,2,586
5860,2248.080,46.493,3,213,2,586
5861,1068.017,8.509,0,35,1,587
5862,1068.017,8.478,0,35,1,587
5863,1068.017,8.603,0,36,1,587
5864,1068.017,9.064,0,55,1,587
5865,2248.080,6.526,0,35,1,587
5866,1068.017,41.235,7,224,2,587
5867,1068.017,41.232,3,103,2,587
5868,1068.017,39.716,3,157,2,587
5869,1068.017,39.149,7,96,2,587
5870,2248.080,46.093,7,215,2,587
5871,1068.017,8.510,0,43,1,588
5872,1068.017,8.316,0,36,1,588
5873,1068.017,8.542,0,39,1,588
5874,1068.017,8.836,0,44,1,588
5875,2248.080,6.670,0,35,1,588
5876,1068.017,40.927,7,255,2,588
5877,1068.017,40.901,8,146,2,588
5878,1068.017,39.152,7,121,2,588
5879,1068.017,38.751,3,125,2,588
5880,2248.080,46.121,3,216,2,588
5881,1068.017,8.430,0,53,1,589
5882,1068.017,8.241,0,46,1,589
5883,1068.017,8.331,0,36,1,589
5884,1068.017,8.788,0,40,1,589
5885,2248.080,6.692,0,52,1,589
5886,1068.017,40.919,7,255,2,589
5887,1068.017,40.958,3,132,2,589
5888,1068.017,39.018,3,116,2,589
5889,1068.017,38.815,7,107,2,589
5890,2248.080,46.573,3,186,2,589
5891,1068.017,8.205,0,45,1,590
5892,1068.017,8.465,0,34,1,590
5893,1068.017,8.651,0,39,1,590
5894,1068.017,9.043,0,39,1,590
5895,2248.080,6.597,0,40,1,590
5896,1068.017,41.238,3,255,2,590
5897,1068.017,41.007,7,100,2,590
5898,1068.017,39.031,3,142,2,590
5899,1068.017,38.529,7,91,2,590
5900,2248.080,46.175,3,202,2,590
5901,1068.017,8.422,0,44,1,591
5902,1068.017,8.398,0,31,1,591
5903,1068.017,8.293,0,40,1,591
5904,1068.017,8.786,0,39,1,591
5905,2248.080,6.521,0,31,1,591
5906,1068.017,41.206,3,253,2,591
5907,1068.017,40.811,7,139,2,591
5908,1068.017,39.008,3,108,2,591
5909,1068.017,39.085,7,130,2,591
5910,2248.080,46.551,3,230,2,591
5911,1068.017,8.374,0,43,1,592
5912,1068.017,8.391,0,39,1,592
5913,1068.017,8.338,0,38,1,592
5914,1068.017,8.933,0,40,1,592
5915,2248.080,6.587,0,36,1,592
5916,1068.017,40.848,7,255,2,592
5917,1068.017,40.653,7,103,2,592
5918,1068.017,39.052,3,99,2,592
5919,1068.017,39.027,3,146,2,592
5920,2248.080,46.480,3,219,2,592
5921,1068.017,8.365,0,36,1,593
5922,1068.017,8.350,0,37,1,593
5923,1068.017,8.448,0,39,1,593
5924,1068.017,8.833,0,35,1,593
5925,2248.080,6.549,0,40,1,593
5926,1068.017,40.472,7,254,2,593
5927,1068.017,40.573,7,109,2,593
5928,1068.017,39.012,7,108,2,593
5929,1068.017,38.396,3,113,2,593
5930,2248.080,45.818,7,217,2,593
5931,1068.017,8.354,0,47,1,594
5932,1068.017,8.531,0,35,1,594
5933,1068.017,8.374,0,48,1,594
5934,1068.017,8.754,0,43,1,594
5935,2248.080,6.563,0,39,1,594
5936,1068.017,40.474,3,255,2,594
5937,1068.017,40.590,11,118,2,594
5938,1068.017,38.955,3,112,2,594
5939,1068.017,38.497,7,96,2,594
5940,2248.080,46.217,3,209,2,594
5941,1068.017,8.600,0,54,1,595
5942,1068.017,8.121,0,31,1,595
5943,1068.017,8.382,0,40,1,595
5944,1068.017,9.125,0,38,1,595
5945,2248.080,6.543,0,44,1,595
5946,1068.017,40.998,7,242,2,595
5947,1068.017,40.820,7,95,2,595
5948,1068.017,38.894,7,96,2,595
5949,1068.017,38.394,3,97,2,595
5950,2248.080,45.786,3,232,2,595
5951,1068.017,8.573,0,43,1,596
5952,1068.017,8.648,0,43,1,596
5953,1068.017,8.095,0,47,1,596
5954,1068.017,8.793,0,36,1,596
5955,2248.080,6.760,0,35,1,596
5956,1068.017,40.782,7,249,2,596
5957,1068.017,40.643,8,108,2,596
5958,1068.017,38.743,3,100,2,596
5959,1068.017,38.290,7,96,2,596
5960,2248.080,46.145,3,245,2,596
5961,1068.017,8.443,0,43,1,597
5962,1068.017,8.649,0,35,1,597
5963,1068.017,8.185,0,34,1,597
5964,1068.017,8.802,0,42,1,597
5965,2248.080,6.628,0,36,1,597
5966,1068.017,40.919,7,246,2,597
5967,1068.017,41.567,7,184,2,597
5968,1068.017,39.522,3,99,2,597
5969,1068.017,39.203,7,100,2,597
5970,2248.080,46.571,7,219,2,597
5971,1068.017,8.487,0,35,1,598
5972,1068.017,9.076,0,48,1,598
5973,1068.017,8.082,0,48,1,598
5974,1068.017,8.890,0,39,1,598
5975,2248.080,6.679,0,52,1,598
5976,1068.017,41.325,7,233,2,598
5977,1068.017,41.077,7,102,2,598
5978,1068.017,38.930,0,128,2,598
5979,1068.017,38.676,7,107,2,598
5980,2248.080,46.102,7,199,2,598
5981,1068.017,8.579,0,42,1,599
5982,1068.017,9.843,0,51,1,599
5983,1068.017,7.990,0,32,1,599
5984,1068.017,8.869,0,35,1,599
5985,2248.080,6.737,0,37,1,599
5986,1068.017,41.337,7,236,2,599
5987,1068.017,41.407,7,134,2,599
5988,1068.017,39.064,3,170,2,599
5989,1068.017,38.690,7,99,2,599
5990,2248.080,46.487,3,205,2,599
5991,1068.017,9.362,0,55,1,600
5992,1068.017,10.095,0,43,1,600
5993,1068.017,8.048,0,35,1,600
5994,1068.017,8.991,0,47,1,600
5995,2248.080,6.688,0,35,1,600
5996,1068.017,40.933,7,255,2,600
5997,1068.017,40.991,11,113,2,600
5998,1068.017,39.089,3,120,2,600
5999,1068.017,38.532,7,129,2,600
6000,2248.080,46.243,3,237,2,600
6001,1068.017,9.696,0,62,1,601
6002,1068.017,9.557,0,43,1,601
6003,1068.017,7.916,0,44,1,601
6004,1068.017,8.914,0,44,1,601
6005,2248.080,6.677,0,39,1,601
6006,1068.017,41.437,7,255,2,601
6007,1068.017,41.397,8,151,2,601
6008,1068.017,38.805,3,137,2,601
6009,1068.017,39.204,3,124,2,601
6010,2248.080,46.512,3,255,2,601
6011,1068.017,9.552,0,59,1,602
6012,1068.017,9.344,0,44,1,602
6013,1068.017,8.012,0,35,1,602
6014,1068.017,8.771,0,40,1,602
6015,2248.080,6.623,0,35,1,602
6016,1068.017,41.352,7,255,2,602
6017,1068.017,40.974,7,130,2,602
6018,1068.017,38.791,3,121,2,602
6019,1068.017,38.925,7,98,2,602
6020,2248.080,46.255,0,212,2,602
6021,1068.017,9.496,0,74,1,603
6022,1068.017,8.678,0,42,1,603
6023,1068.017,8.115,0,39,1,603
6024,1068.017,8.863,0,39,1,603
6025,2248.080,6.640,0,67,1,603
6026,1068.017,40.774,7,255,2,603
6027,1068.017,41.125,3,109,2,603
6028,1068.017,39.194,3,105,2,603
6029,1068.017,38.950,3,92,2,603
6030,2248.080,46.624,3,194,2,603
6031,1068.017,9.305,0,58,1,604
6032,1068.017,9.035,0,41,1,604
6033,1068.017,8.181,0,47,1,604
6034,1068.017,8.794,0,40,1,604
6035,2248.080,6.533,0,39,1,604
6036,1068.017,41.226,7,205,2,604
6037,1068.017,41.208,7,97,2,604
6038,1068.017,38.983,3,103,2,604
6039,1068.017,39.127,7,124,2,604
6040,2248.080,46.341,3,186,2,604
6041,1068.017,9.449,0,63,1,605
6042,1068.017,9.124,0,51,1,605
6043,1068.017,8.007,0,35,1,605
6044,1068.017,8.948,0,42,1,605
6045,2248.080,6.617,0,36,1,605
6046,1068.017,41.086,7,255,2,605
6047,1068.017,41.238,11,131,2,605
6048,1068.017,38.526,3,107,2,605
6049,1068.017,39.081,7,111,2,605
6050,2248.080,46.821,7,222,2,605
6051,1068.017,9.551,0,55,1,606
6052,1068.017,8.616,0,39,1,606
6053,1068.017,7.886,0,35,1,606
6054,1068.017,8.910,0,43,1,606
6055,2248.080,6.552,0,35,1,606
6056,1068.017,40.942,3,231,2,606
6057,1068.017,40.811,3,104,2,606
6058,1068.017,38.355,3,222,2,606
6059,1068.017,38.628,7,108,2,606
6060,2248.080,46.932,7,215,2,606
6061,1068.017,9.788,0,54,1,607
6062,1068.017,8.700,0,35,1,607
6063,1068.017,7.958,0,35,1,607
6064,1068.017,9.033,0,39,1,607
6065,2248.080,6.629,0,34,1,607
6066,1068.017,41.137,3,255,2,607
6067,1068.017,40.715,7,101,2,607
6068,1068.017,38.783,3,119,2,607
6069,1068.017,38.512,3,107,2,607
6070,2248.080,46.549,7,229,2,607
6071,1068.017,9.245,0,46,1,608
6072,1068.017,8.490,0,37,1,608
6073,1068.017,7.887,0,35,1,608
6074,1068.017,9.028,0,41,1,608
6075,2248.080,6.497,0,39,1,608
6076,1068.017,41.526,7,255,2,608
6077,1068.017,40.374,7,116,2,608
6078,1068.017,38.594,7,103,2,608
6079,1068.017,38.420,3,100,2,608
6080,2248.080,46.017,3,218,2,608
6081,1068.017,8.791,0,51,1,609
6082,1068.017,8.320,0,45,1,609
6083,1068.017,7.882,0,50,1,609
6084,1068.017,8.594,0,39,1,609
6085,2248.080,6.615,0,42,1,609
6086,1068.017,40.723,7,249,2,609
6087,1068.017,40.531,7,117,2,609
6088,1068.017,38.587,3,108,2,609
6089,1068.017,38.509,3,107,2,609
6090,2248.080,46.064,7,186,2,609
6091,1068.017,8.745,0,47,1,610
6092,1068.017,8.499,0,43,1,610
6093,1068.017,7.674,0,35,1,610
6094,1068.017,8.831,0,35,1,610
6095,2248.080,6.637,0,49,1,610
6096,1068.017,40.786,3,255,2,610
6097,1068.017,40.482,7,108,2,610
6098,1068.017,38.666,3,107,2,610
6099,1068.017,38.461,7,104,2,610
6100,2248.080,46.136,3,198,2,610
6101,1068.017,8.924,0,46,1,611
6102,1068.017,8.435,0,35,1,611
6103,1068.017,8.543,0,48,1,611
6104,1068.017,8.576,0,34,1,611
6105,2248.080,6.587,0,43,1,611
6106,1068.017,40.973,7,255,2,611
6107,1068.017,41.217,7,145,2,611
6108,1068.017,38.336,3,100,2,611
6109,1068.017,38.493,7,111,2,611
6110,2248.080,46.316,3,195,2,611
6111,1068.017,8.846,0,43,1,612
6112,1068.017,8.360,0,54,1,612
6113,1068.017,8.292,0,43,1,612
6114,1068.017,9.042,0,39,1,612
6115,2248.080,6.612,0,35,1,612
6116,1068.017,41.010,7,255,2,612
6117,1068.017,40.679,7,129,2,612
6118,1068.017,38.703,3,246,2,612
6119,1068.017,38.882,7,108,2,612
6120,2248.080,46.520,7,210,2,612
6121,1068.017,9.200,0,51,1,613
6122,1068.017,8.540,0,35,1,613
6123,1068.017,8.952,0,46,1,613
6124,1068.017,8.920,0,40,1,613
6125,2248.080,6.761,0,32,1,613
6126,1068.017,40.834,7,248,2,613
6127,1068.017,40.728,7,99,2,613
6128,1068.017,39.183,3,127,2,613
6129,1068.017,38.872,7,145,2,613
6130,2248.080,46.305,3,222,2,613
6131,1068.017,8.816,0,47,1,614
6132,1068.017,8.417,0,43,1,614
6133,1068.017,8.843,0,44,1,614
6134,1068.017,8.968,0,43,1,614
6135,2248.080,6.765,0,44,1,614
6136,1068.017,41.548,7,255,2,614
6137,1068.017,41.453,3,104,2,614
6138,1068.017,38.321,3,92,2,614
6139,1068.017,38.620,7,102,2,614
6140,2248.080,46.469,3,191,2,614
6141,1068.017,8.754,0,43,1,615
6142,1068.017,8.583,0,38,1,615
6143,1068.017,8.273,0,35,1,615
6144,1068.017,8.913,0,31,1,615
6145,2248.080,6.716,0,35,1,615
6146,1068.017,40.949,7,236,2,615
6147,1068.017,41.010,7,137,2,615
6148,1068.017,39.066,3,119,2,615
6149,1068.017,38.598,7,108,2,615
6150,2248.080,46.588,3,206,2,615
6151,1068.017,8.802,0,54,1,616
6152,1068.017,8.549,0,35,1,616
6153,1068.017,8.406,0,35,1,616
6154,1068.017,9.082,0,46,1,616
6155,2248.080,6.773,0,43,1,616
6156,1068.017,41.111,3,255,2,616
6157,1068.017,40.509,8,115,2,616
6158,1068.017,38.498,3,104,2,616
6159,1068.017,38.858,3,92,2,616
6160,2248.080,46.545,3,246,2,616
6161,1068.017,8.733,0,39,1,617
6162,1068.017,8.600,0,43,1,617
6163,1068.017,8.676,0,40,1,617
6164,1068.017,8.778,0,39,1,617
6165,2248.080,6.587,0,40,1,617
6166,1068.017,41.298,8,255,2,617
6167,1068.017,41.343,7,125,2,617
6168,1068.017,38.634,3,113,2,617
6169,1068.017,38.887,3,115,2,617
6170,2248.080,46.293,3,211,2,617
6171,1068.017,9.015,0,51,1,618
6172,1068.017,9.031,0,43,1,618
6173,1068.017,8.465,0,39,1,618
6174,1068.017,9.033,0,38,1,618
6175,2248.080,6.707,0,32,1,618
6176,1068.017,40.991,7,234,2,618
6177,1068.017,40.985,7,111,2,618
6178,1068.017,38.583,3,110,2,618
6179,1068.017,38.966,7,101,2,618
6180,2248.080,46.825,3,250,2,618
6181,1068.017,9.269,0,54,1,619
6182,1068.017,8.859,0,39,1,619
6183,1068.017,8.121,0,54,1,619
6184,1068.017,9.118,0,44,1,619
6185,2248.080,6.647,0,38,1,619
6186,1068.017,41.244,7,255,2,619
6187,1068.017,40.823,7,120,2,619
6188,1068.017,38.576,3,146,2,619
6189,1068.017,39.003,7,105,2,619
6190,2248.080,46.552,3,232,2,619
6191,1068.017,9.254,0,47,1,620
6192,1068.017,9.040,0,43,1,620
6193,1068.017,8.157,0,46,1,620
6194,1068.017,9.090,0,39,1,620
6195,2248.080,6.603,0,43,1,620
6196,1068.017,40.997,7,249,2,620
6197,1068.017,40.750,7,99,2,620
6198,1068.017,38.631,3,119,2,620
6199,1068.017,38.650,7,99,2,620
6200,2248.080,46.515,7,218,2,620
6201,1068.017,8.855,0,51,1,621
6202,1068.017,8.834,0,35,1,621
6203,1068.017,8.011,0,39,1,621
6204,1068.017,9.049,0,35,1,621
6205,2248.080,6.649,0,35,1,621
6206,1068.017,40.256,7,255,2,621
6207,1068.017,40.811,3,96,2,621
6208,1068.017,38.179,3,104,2,621
6209,1068.017,38.856,3,99,2,621
6210,2248.080,46.106,3,221,2,621
6211,1068.017,8.671,0,46,1,622
6212,1068.017,8.711,0,34,1,622
6213,1068.017,8.161,0,44,1,622
6214,1068.017,9.449,0,39,1,622
6215,2248.080,6.542,0,35,1,622
6216,1068.017,40.769,3,255,2,622
6217,1068.017,40.721,7,114,2,622
6218,1068.017,38.711,3,140,2,622
6219,1068.017,38.215,7,99,2,622
6220,2248.080,46.211,7,221,2,622
6221,1068.017,8.668,0,55,1,623
6222,1068.017,9.003,0,43,1,623
6223,1068.017,8.567,0,43,1,623
6224,1068.017,9.366,0,51,1,623
6225,2248.080,6.507,0,35,1,623
6226,1068.017,40.926,7,255,2,623
6227,1068.017,40.827,7,108,2,623
6228,1068.017,38.709,3,115,2,623
6229,1068.017,38.153,3,104,2,623
6230,2248.080,45.851,3,221,2,623
6231,1068.017,8.545,0,39,1,624
6232,1068.017,8.774,0,39,1,624
6233,1068.017,8.636,0,55,1,624
6234,1068.017,9.631,0,39,1,624
6235,2248.080,6.563,0,38,1,624
6236,1068.017,40.413,3,255,2,624
6237,1068.017,40.604,7,100,2,624
6238,1068.017,38.539,7,108,2,624
6239,1068.017,38.309,3,92,2,624
6240,2248.080,46.301,3,221,2,624
6241,1068.017,8.776,0,56,1,625
6242,1068.017,8.753,0,39,1,625
6243,1068.017,8.268,0,35,1,625
6244,1068.017,9.470,0,39,1,625
6245,2248.080,6.604,0,39,1,625
6246,1068.017,40.698,7,255,2,625
6247,1068.017,40.834,7,244,2,625
6248,1068.017,38.708,3,253,2,625
6249,1068.017,38.186,7,112,2,625
6250,2248.080,46.076,7,225,2,625
6251,1068.017,8.520,0,43,1,626
6252,1068.017,8.811,0,42,1,626
6253,1068.017,8.141,0,40,1,626
6254,1068.017,9.179,0,46,1,626
6255,2248.080,6.503,0,39,1,626
6256,1068.017,40.715,7,255,2,626
6257,1068.017,40.453,7,115,2,626
6258,1068.017,38.634,3,103,2,626
6259,1068.017,38.538,3,96,2,626
6260,2248.080,46.394,3,243,2,626
6261,1068.017,8.355,0,39,1,627
6262,1068.017,8.878,0,51,1,627
6263,1068.017,7.914,0,39,1,627
6264,1068.017,9.121,0,36,1,627
6265,2248.080,6.549,0,35,1,627
6266,1068.017,40.573,7,255,2,627
6267,1068.017,41.237,3,118,2,627
6268,1068.017,38.542,8,104,2,627
6269,1068.017,38.411,7,99,2,627
6270,2248.080,46.284,3,230,2,627
6271,1068.017,8.272,0,57,1,628
6272,1068.017,8.559,0,52,1,628
6273,1068.017,8.102,0,39,1,628
6274,1068.017,8.783,0,40,1,628
6275,2248.080,6.526,0,32,1,628
6276,1068.017,40.854,7,255,2,628
6277,1068.017,40.680,11,115,2,628
6278,1068.017,38.090,0,108,2,628
6279,1068.017,39.087,3,135,2,628
6280,2248.080,46.497,3,224,2,628
6281,1068.017,8.462,0,39,1,629
6282,1068.017,8.626,0,44,1,629
6283,1068.017,7.746,0,35,1,629
6284,1068.017,8.845,0,47,1,629
6285,2248.080,6.497,0,35,1,629
6286,1068.017,40.999,7,255,2,629
6287,1068.017,40.772,7,113,2,629
6288,1068.017,38.566,3,107,2,629
