 ,Area,Mean,Min,Max,Ch,Frame
5956,1477.267,9.787,0,40,1,426
5957,3181.805,7.021,0,36,1,426
5958,1896.544,39.213,3,120,2,426
5959,1832.281,43.880,11,131,2,426
5960,1832.281,47.740,11,255,2,426
5961,1832.281,39.645,3,120,2,426
5962,1832.281,47.843,7,140,2,426
5963,1477.267,45.127,7,108,2,426
5964,3181.805,40.005,7,128,2,426
5965,1896.544,10.287,0,69,1,427
5966,1832.281,10.828,0,43,1,427
5967,1832.281,12.494,0,86,1,427
5968,1832.281,10.589,0,69,1,427
5969,1832.281,8.580,0,39,1,427
5970,1477.267,9.959,0,43,1,427
5971,3181.805,7.103,0,35,1,427
5972,1896.544,38.888,3,116,2,427
5973,1832.281,44.928,8,123,2,427
5974,1832.281,48.686,11,250,2,427
5975,1832.281,39.969,3,107,2,427
5976,1832.281,47.925,8,124,2,427
5977,1477.267,44.314,11,118,2,427
5978,3181.805,40.205,3,142,2,427
5979,1896.544,10.044,0,54,1,428
5980,1832.281,10.714,0,47,1,428
5981,1832.281,11.759,0,74,1,428
5982,1832.281,10.313,0,54,1,428
5983,1832.281,8.519,0,36,1,428
5984,1477.267,10.625,0,55,1,428
5985,3181.805,7.119,0,35,1,428
5986,1896.544,39.069,3,125,2,428
5987,1832.281,44.210,7,116,2,428
5988,1832.281,48.922,12,255,2,428
5989,1832.281,39.615,3,125,2,428
5990,1832.281,47.833,7,131,2,428
5991,1477.267,44.469,11,119,2,428
5992,3181.805,40.151,7,110,2,428
5993,1896.544,9.650,0,48,1,429
5994,1832.281,10.739,0,43,1,429
5995,1832.281,11.707,0,64,1,429
5996,1832.281,9.891,0,48,1,429
5997,1832.281,8.650,0,40,1,429
5998,1477.267,10.241,0,56,1,429
5999,3181.805,7.217,0,37,1,429
6000,1896.544,39.631,7,140,2,429
6001,1832.281,44.281,7,129,2,429
6002,1832.281,49.410,11,215,2,429
6003,1832.281,40.213,7,140,2,429
6004,1832.281,48.044,8,118,2,429
6005,1477.267,44.813,7,112,2,429
6006,3181.805,40.416,8,114,2,429
6007,1896.544,9.061,0,40,1,430
6008,1832.281,10.728,0,43,1,430
6009,1832.281,11.617,0,71,1,430
6010,1832.281,9.474,0,40,1,430
6011,1832.281,8.575,0,36,1,430
6012,1477.267,10.124,0,47,1,430
6013,3181.805,7.163,0,34,1,430
6014,1896.544,39.047,7,112,2,430
6015,1832.281,44.650,11,127,2,430
6016,1832.281,49.101,11,255,2,430
6017,1832.281,39.849,7,112,2,430
6018,1832.281,48.098,7,158,2,430
6019,1477.267,44.108,12,131,2,430
6020,3181.805,40.261,7,125,2,430
6021,1896.544,9.280,0,46,1,431
6022,1832.281,10.363,0,47,1,431
6023,1832.281,11.167,0,46,1,431
6024,1832.281,9.536,0,46,1,431
6025,1832.281,8.593,0,39,1,431
6026,1477.267,10.084,0,54,1,431
6027,3181.805,7.131,0,35,1,431
6028,1896.544,39.189,3,124,2,431
6029,1832.281,44.536,8,122,2,431
6030,1832.281,49.376,7,245,2,431
6031,1832.281,39.571,3,124,2,431
6032,1832.281,48.565,15,147,2,431
6033,1477.267,45.404,11,168,2,431
6034,3181.805,40.467,7,126,2,431
6035,1896.544,9.140,0,41,1,432
6036,1832.281,10.319,0,43,1,432
6037,1832.281,10.810,0,43,1,432
6038,1832.281,9.434,0,41,1,432
6039,1832.281,8.840,0,35,1,432
6040,1477.267,9.762,0,31,1,432
6041,3181.805,7.070,0,39,1,432
6042,1896.544,39.631,3,126,2,432
6043,1832.281,44.772,7,147,2,432
6044,1832.281,49.358,7,255,2,432
6045,1832.281,40.576,3,126,2,432
6046,1832.281,48.601,11,158,2,432
6047,1477.267,44.456,7,100,2,432
6048,3181.805,40.069,3,104,2,432
6049,1896.544,9.041,0,39,1,433
6050,1832.281,10.506,0,39,1,433
6051,1832.281,10.840,0,43,1,433
6052,1832.281,9.337,0,39,1,433
6053,1832.281,8.684,0,35,1,433
6054,1477.267,9.614,0,35,1,433
6055,3181.805,7.195,0,35,1,433
6056,1896.544,39.669,3,156,2,433
6057,1832.281,44.347,11,137,2,433
6058,1832.281,48.976,7,255,2,433
6059,1832.281,40.281,3,156,2,433
6060,1832.281,48.378,11,115,2,433
6061,1477.267,44.960,11,106,2,433
6062,3181.805,40.246,7,127,2,433
6063,1896.544,9.002,0,39,1,434
6064,1832.281,10.473,0,43,1,434
6065,1832.281,10.482,0,39,1,434
6066,1832.281,9.399,0,39,1,434
6067,1832.281,8.473,0,40,1,434
6068,1477.267,9.412,0,67,1,434
6069,3181.805,7.222,0,35,1,434
6070,1896.544,39.355,7,135,2,434
6071,1832.281,44.289,7,119,2,434
6072,1832.281,49.011,8,255,2,434
6073,1832.281,39.938,7,135,2,434
6074,1832.281,48.830,7,127,2,434
6075,1477.267,45.010,11,109,2,434
6076,3181.805,40.409,3,114,2,434
6077,1896.544,9.113,0,43,1,435
6078,1832.281,10.439,0,46,1,435
6079,1832.281,10.767,0,58,1,435
6080,1832.281,9.408,0,43,1,435
6081,1832.281,8.547,0,38,1,435
6082,1477.267,9.329,0,39,1,435
6083,3181.805,7.377,0,50,1,435
6084,1896.544,39.875,7,123,2,435
6085,1832.281,45.314,7,154,2,435
6086,1832.281,49.257,7,244,2,435
6087,1832.281,40.384,7,123,2,435
6088,1832.281,48.595,11,151,2,435
6089,1477.267,44.448,7,139,2,435
6090,3181.805,40.528,7,153,2,435
6091,1896.544,8.940,0,39,1,436
6092,1832.281,10.572,0,40,1,436
6093,1832.281,10.604,0,43,1,436
6094,1832.281,9.225,0,39,1,436
6095,1832.281,8.541,0,36,1,436
6096,1477.267,9.213,0,35,1,436
6097,3181.805,7.188,0,39,1,436
6098,1896.544,39.354,0,139,2,436
6099,1832.281,44.314,11,137,2,436
6100,1832.281,49.596,7,251,2,436
6101,1832.281,40.025,0,139,2,436
6102,1832.281,48.374,12,131,2,436
6103,1477.267,45.092,11,123,2,436
6104,3181.805,40.210,8,106,2,436
6105,1896.544,9.318,0,48,1,437
6106,1832.281,10.991,0,46,1,437
6107,1832.281,10.304,0,50,1,437
6108,1832.281,9.595,0,48,1,437
6109,1832.281,8.682,0,35,1,437
6110,1477.267,9.329,0,36,1,437
6111,3181.805,6.991,0,32,1,437
6112,1896.544,39.452,3,116,2,437
6113,1832.281,44.888,11,139,2,437
6114,1832.281,49.219,11,231,2,437
6115,1832.281,40.422,7,116,2,437
6116,1832.281,48.951,11,139,2,437
6117,1477.267,44.625,11,107,2,437
6118,3181.805,40.406,3,132,2,437
6119,1896.544,8.899,0,43,1,438
6120,1832.281,12.517,0,78,1,438
6121,1832.281,10.628,0,43,1,438
6122,1832.281,9.206,0,43,1,438
6123,1832.281,9.031,0,55,1,438
6124,1477.267,9.147,0,35,1,438
6125,3181.805,6.951,0,35,1,438
6126,1896.544,39.403,7,103,2,438
6127,1832.281,44.836,11,143,2,438
6128,1832.281,49.105,7,240,2,438
6129,1832.281,39.919,7,103,2,438
6130,1832.281,48.175,7,141,2,438
6131,1477.267,45.097,7,123,2,438
6132,3181.805,40.067,3,104,2,438
6133,1896.544,8.810,0,47,1,439
6134,1832.281,12.401,0,84,1,439
6135,1832.281,10.967,0,51,1,439
6136,1832.281,9.215,0,47,1,439
6137,1832.281,8.902,0,39,1,439
6138,1477.267,9.055,0,31,1,439
6139,3181.805,7.141,0,35,1,439
6140,1896.544,39.679,3,124,2,439
6141,1832.281,44.700,3,134,2,439
6142,1832.281,49.151,11,203,2,439
6143,1832.281,40.038,3,124,2,439
6144,1832.281,48.515,7,131,2,439
6145,1477.267,44.107,7,100,2,439
6146,3181.805,40.154,7,157,2,439
6147,1896.544,8.769,0,40,1,440
6148,1832.281,11.449,0,54,1,440
6149,1832.281,10.768,0,63,1,440
6150,1832.281,9.192,0,40,1,440
6151,1832.281,8.793,0,43,1,440
6152,1477.267,9.312,0,34,1,440
6153,3181.805,7.044,0,31,1,440
6154,1896.544,39.227,3,120,2,440
6155,1832.281,44.666,3,197,2,440
6156,1832.281,49.047,11,255,2,440
6157,1832.281,40.265,7,108,2,440
6158,1832.281,48.197,7,134,2,440
6159,1477.267,44.960,7,120,2,440
6160,3181.805,39.999,7,123,2,440
6161,1896.544,9.088,0,39,1,441
6162,1832.281,11.632,0,59,1,441
6163,1832.281,10.678,0,49,1,441
6164,1832.281,9.342,0,39,1,441
6165,1832.281,8.667,0,39,1,441
6166,1477.267,9.225,0,39,1,441
6167,3181.805,7.131,0,31,1,441
6168,1896.544,39.252,3,104,2,441
6169,1832.281,44.019,7,130,2,441
6170,1832.281,48.653,11,225,2,441
6171,1832.281,39.675,3,104,2,441
6172,1832.281,48.537,11,146,2,441
6173,1477.267,44.907,11,127,2,441
6174,3181.805,40.269,7,111,2,441
6175,1896.544,8.959,0,43,1,442
6176,1832.281,13.001,0,58,1,442
6177,1832.281,10.714,0,43,1,442
6178,1832.281,9.205,0,43,1,442
6179,1832.281,8.583,0,39,1,442
6180,1477.267,9.089,0,35,1,442
6181,3181.805,7.183,0,35,1,442
6182,1896.544,39.241,3,111,2,442
6183,1832.281,44.017,7,123,2,442
6184,1832.281,48.717,11,255,2,442
6185,1832.281,39.719,3,111,2,442
6186,1832.281,47.790,11,118,2,442
6187,1477.267,44.350,11,138,2,442
6188,3181.805,39.739,7,104,2,442
6189,1896.544,9.070,0,39,1,443
6190,1832.281,12.544,0,62,1,443
6191,1832.281,10.709,0,50,1,443
6192,1832.281,9.460,0,39,1,443
6193,1832.281,8.522,0,32,1,443
6194,1477.267,9.216,0,43,1,443
6195,3181.805,7.118,0,35,1,443
6196,1896.544,39.057,7,111,2,443
6197,1832.281,44.221,12,135,2,443
6198,1832.281,49.055,11,243,2,443
6199,1832.281,39.604,3,111,2,443
6200,1832.281,49.180,11,128,2,443
6201,1477.267,44.368,11,118,2,443
6202,3181.805,39.884,11,109,2,443
6203,1896.544,9.071,0,66,1,444
6204,1832.281,11.792,0,56,1,444
6205,1832.281,10.713,0,39,1,444
6206,1832.281,9.458,0,66,1,444
6207,1832.281,8.615,0,35,1,444
6208,1477.267,9.497,0,40,1,444
6209,3181.805,7.138,0,35,1,444
6210,1896.544,39.575,3,114,2,444
6211,1832.281,44.702,3,155,2,444
6212,1832.281,49.222,11,255,2,444
6213,1832.281,40.157,3,114,2,444
6214,1832.281,48.679,12,129,2,444
6215,1477.267,44.255,11,159,2,444
6216,3181.805,39.918,7,107,2,444
6217,1896.544,9.369,0,46,1,445
6218,1832.281,11.693,0,58,1,445
6219,1832.281,10.893,0,39,1,445
6220,1832.281,9.724,0,46,1,445
6221,1832.281,8.767,0,35,1,445
6222,1477.267,9.397,0,43,1,445
6223,3181.805,7.170,0,32,1,445
6224,1896.544,39.990,3,119,2,445
6225,1832.281,44.503,7,139,2,445
6226,1832.281,49.432,7,255,2,445
6227,1832.281,40.225,7,119,2,445
6228,1832.281,48.940,12,143,2,445
6229,1477.267,44.304,11,129,2,445
6230,3181.805,40.403,7,104,2,445
6231,1896.544,9.248,0,40,1,446
6232,1832.281,11.873,0,54,1,446
6233,1832.281,10.780,0,43,1,446
6234,1832.281,9.816,0,40,1,446
6235,1832.281,9.002,0,43,1,446
6236,1477.267,9.351,0,41,1,446
6237,3181.805,7.046,0,42,1,446
6238,1896.544,40.080,3,118,2,446
6239,1832.281,44.416,7,132,2,446
6240,1832.281,49.520,11,255,2,446
6241,1832.281,40.337,3,118,2,446
6242,1832.281,48.520,11,143,2,446
6243,1477.267,44.451,7,104,2,446
6244,3181.805,40.097,11,160,2,446
6245,1896.544,9.519,0,47,1,447
6246,1832.281,12.011,0,70,1,447
6247,1832.281,10.378,0,48,1,447
6248,1832.281,9.755,0,47,1,447
6249,1832.281,8.910,0,39,1,447
6250,1477.267,9.580,0,36,1,447
6251,3181.805,7.014,0,31,1,447
6252,1896.544,39.654,0,141,2,447
6253,1832.281,44.168,7,150,2,447
6254,1832.281,49.054,11,255,2,447
6255,1832.281,40.119,3,141,2,447
6256,1832.281,48.714,7,122,2,447
6257,1477.267,44.750,11,109,2,447
6258,3181.805,40.517,7,111,2,447
6259,1896.544,9.578,0,58,1,448
6260,1832.281,10.981,0,54,1,448
6261,1832.281,10.819,0,43,1,448
6262,1832.281,9.845,0,58,1,448
6263,1832.281,9.089,0,51,1,448
6264,1477.267,9.503,0,46,1,448
6265,3181.805,7.023,0,35,1,448
6266,1896.544,39.815,3,117,2,448
6267,1832.281,44.257,7,122,2,448
6268,1832.281,49.724,3,255,2,448
6269,1832.281,40.185,3,173,2,448
6270,1832.281,48.550,11,124,2,448
6271,1477.267,44.207,8,96,2,448
6272,3181.805,40.106,7,144,2,448
6273,1896.544,9.486,0,46,1,449
6274,1832.281,10.673,0,43,1,449
6275,1832.281,10.818,0,55,1,449
6276,1832.281,9.738,0,43,1,449
6277,1832.281,8.787,0,46,1,449
6278,1477.267,9.168,0,46,1,449
6279,3181.805,7.203,0,31,1,449
6280,1896.544,39.572,3,111,2,449
6281,1832.281,45.123,8,138,2,449
6282,1832.281,49.679,7,255,2,449
6283,1832.281,40.019,3,111,2,449
6284,1832.281,49.371,11,130,2,449
6285,1477.267,44.625,7,116,2,449
6286,3181.805,39.896,11,112,2,449
6287,1896.544,9.217,0,50,1,450
6288,1832.281,10.530,0,38,1,450
6289,1832.281,10.806,0,47,1,450
6290,1832.281,9.527,0,50,1,450
6291,1832.281,9.105,0,50,1,450
6292,1477.267,9.176,0,34,1,450
6293,3181.805,7.222,0,31,1,450
6294,1896.544,39.546,7,140,2,450
6295,1832.281,44.575,11,136,2,450
6296,1832.281,49.063,3,255,2,450
6297,1832.281,40.192,3,140,2,450
6298,1832.281,49.136,11,134,2,450
6299,1477.267,44.035,11,104,2,450
6300,3181.805,40.400,7,119,2,450
6301,1896.544,9.245,0,43,1,451
6302,1832.281,10.376,0,43,1,451
6303,1832.281,10.999,0,40,1,451
6304,1832.281,9.469,0,43,1,451
6305,1832.281,9.192,0,53,1,451
6306,1477.267,9.083,0,43,1,451
6307,3181.805,6.933,0,27,1,451
6308,1896.544,39.162,3,107,2,451
6309,1832.281,44.735,7,154,2,451
6310,1832.281,49.712,11,255,2,451
6311,1832.281,39.720,3,107,2,451
6312,1832.281,48.954,11,143,2,451
6313,1477.267,44.956,11,124,2,451
6314,3181.805,40.203,7,115,2,451
6315,1896.544,8.866,0,42,1,452
6316,1832.281,10.254,0,43,1,452
6317,1832.281,11.114,0,46,1,452
6318,1832.281,9.275,0,42,1,452
6319,1832.281,9.232,0,46,1,452
6320,1477.267,9.206,0,39,1,452
6321,3181.805,7.093,0,35,1,452
6322,1896.544,39.750,7,111,2,452
6323,1832.281,44.477,11,168,2,452
6324,1832.281,49.615,8,255,2,452
6325,1832.281,40.224,3,111,2,452
6326,1832.281,48.521,11,142,2,452
6327,1477.267,43.984,7,107,2,452
6328,3181.805,40.449,7,108,2,452
6329,1896.544,8.818,0,35,1,453
6330,1832.281,10.571,0,52,1,453
6331,1832.281,11.594,0,55,1,453
6332,1832.281,9.212,0,35,1,453
6333,1832.281,9.213,0,42,1,453
6334,1477.267,9.067,0,45,1,453
6335,3181.805,7.112,0,35,1,453
6336,1896.544,40.173,3,115,2,453
6337,1832.281,44.317,8,154,2,453
6338,1832.281,49.280,8,255,2,453
6339,1832.281,40.139,3,115,2,453
6340,1832.281,48.398,11,162,2,453
6341,1477.267,44.533,11,104,2,453
6342,3181.805,39.874,7,108,2,453
6343,1896.544,9.212,0,43,1,454
6344,1832.281,10.468,0,47,1,454
6345,1832.281,12.593,0,81,1,454
6346,1832.281,9.528,0,43,1,454
6347,1832.281,9.152,0,51,1,454
6348,1477.267,9.273,0,39,1,454
6349,3181.805,7.131,0,35,1,454
6350,1896.544,39.290,3,109,2,454
6351,1832.281,44.528,8,127,2,454
6352,1832.281,49.741,7,255,2,454
6353,1832.281,39.330,7,153,2,454
6354,1832.281,49.235,7,213,2,454
6355,1477.267,44.539,11,103,2,454
6356,3181.805,40.107,8,101,2,454
6357,1896.544,9.042,0,44,1,455
6358,1832.281,10.328,0,39,1,455
6359,1832.281,12.894,0,97,1,455
6360,1832.281,9.285,0,44,1,455
6361,1832.281,8.956,0,47,1,455
6362,1477.267,9.566,0,43,1,455
6363,3181.805,6.977,0,35,1,455
6364,1896.544,39.778,3,109,2,455
6365,1832.281,44.256,7,137,2,455
6366,1832.281,49.370,3,255,2,455
6367,1832.281,39.828,3,109,2,455
6368,1832.281,48.106,12,135,2,455
6369,1477.267,44.690,11,150,2,455
6370,3181.805,39.973,7,115,2,455
6371,1896.544,9.059,0,43,1,456
6372,1832.281,10.507,0,38,1,456
6373,1832.281,12.913,0,86,1,456
6374,1832.281,9.364,0,43,1,456
6375,1832.281,8.650,0,39,1,456
6376,1477.267,9.534,0,50,1,456
6377,3181.805,7.004,0,46,1,456
6378,1896.544,39.598,3,119,2,456
6379,1832.281,43.622,11,127,2,456
6380,1832.281,49.719,11,255,2,456
6381,1832.281,39.683,7,119,2,456
6382,1832.281,47.950,11,128,2,456
6383,1477.267,43.786,12,109,2,456
6384,3181.805,39.713,7,98,2,456
6385,1896.544,8.982,0,35,1,457
6386,1832.281,10.314,0,39,1,457
6387,1832.281,12.571,0,78,1,457
6388,1832.281,9.198,0,35,1,457
6389,1832.281,8.866,0,38,1,457
6390,1477.267,9.506,0,38,1,457
6391,3181.805,7.158,0,48,1,457
6392,1896.544,39.810,7,108,2,457
6393,1832.281,44.291,11,159,2,457
6394,1832.281,49.269,8,255,2,457
6395,1832.281,39.965,7,106,2,457
6396,1832.281,48.244,12,131,2,457
6397,1477.267,43.819,7,149,2,457
6398,3181.805,39.702,7,96,2,457
6399,1896.544,9.220,0,39,1,458
6400,1832.281,10.269,0,43,1,458
6401,1832.281,11.476,0,58,1,458
6402,1832.281,9.498,0,39,1,458
6403,1832.281,8.626,0,39,1,458
6404,1477.267,9.295,0,47,1,458
6405,3181.805,7.158,0,36,1,458
6406,1896.544,39.564,3,105,2,458
6407,1832.281,44.172,7,127,2,458
6408,1832.281,49.701,7,255,2,458
6409,1832.281,39.545,3,112,2,458
6410,1832.281,48.678,12,151,2,458
6411,1477.267,44.371,3,107,2,458
6412,3181.805,39.816,7,106,2,458
6413,1896.544,9.188,0,43,1,459
6414,1832.281,10.405,0,39,1,459
6415,1832.281,11.249,0,46,1,459
6416,1832.281,9.482,0,43,1,459
6417,1832.281,8.461,0,43,1,459
6418,1477.267,9.481,0,42,1,459
6419,3181.805,7.162,0,31,1,459
6420,1896.544,39.906,3,124,2,459
6421,1832.281,43.997,8,162,2,459
6422,1832.281,49.839,11,255,2,459
6423,1832.281,39.801,3,124,2,459
6424,1832.281,48.325,7,159,2,459
6425,1477.267,44.669,11,112,2,459
6426,3181.805,39.888,7,123,2,459
6427,1896.544,9.019,0,36,1,460
6428,1832.281,10.290,0,44,1,460
6429,1832.281,11.074,0,51,1,460
6430,1832.281,9.406,0,36,1,460
6431,1832.281,8.485,0,35,1,460
6432,1477.267,9.346,0,53,1,460
6433,3181.805,7.122,0,31,1,460
6434,1896.544,39.704,7,126,2,460
6435,1832.281,44.767,11,130,2,460
6436,1832.281,50.409,8,255,2,460
6437,1832.281,40.039,7,126,2,460
6438,1832.281,48.578,11,183,2,460
6439,1477.267,44.870,7,108,2,460
6440,3181.805,40.126,7,99,2,460
6441,1896.544,9.246,0,39,1,461
6442,1832.281,10.137,0,40,1,461
6443,1832.281,11.183,0,47,1,461
6444,1832.281,9.504,0,39,1,461
6445,1832.281,8.545,0,39,1,461
6446,1477.267,9.462,0,39,1,461
6447,3181.805,7.082,0,39,1,461
6448,1896.544,40.141,3,108,2,461
6449,1832.281,44.270,7,130,2,461
6450,1832.281,49.929,12,247,2,461
6451,1832.281,39.978,3,108,2,461
6452,1832.281,48.849,3,146,2,461
6453,1477.267,44.126,3,100,2,461
6454,3181.805,39.821,7,123,2,461
6455,1896.544,9.305,0,43,1,462
6456,1832.281,10.219,0,43,1,462
6457,1832.281,11.044,0,43,1,462
6458,1832.281,9.607,0,43,1,462
6459,1832.281,8.673,0,43,1,462
6460,1477.267,9.872,0,43,1,462
6461,3181.805,7.181,0,52,1,462
6462,1896.544,39.707,3,109,2,462
6463,1832.281,44.549,11,182,2,462
6464,1832.281,49.747,7,255,2,462
6465,1832.281,39.992,7,109,2,462
6466,1832.281,48.408,7,122,2,462
6467,1477.267,44.731,7,101,2,462
6468,3181.805,40.335,7,113,2,462
6469,1896.544,9.443,0,43,1,463
6470,1832.281,10.419,0,44,1,463
6471,1832.281,10.905,0,43,1,463
6472,1832.281,9.871,0,43,1,463
6473,1832.281,8.852,0,39,1,463
6474,1477.267,9.706,0,42,1,463
6475,3181.805,7.115,0,40,1,463
6476,1896.544,39.994,7,111,2,463
6477,1832.281,44.262,12,132,2,463
6478,1832.281,49.172,11,255,2,463
6479,1832.281,40.160,7,111,2,463
6480,1832.281,48.391,11,131,2,463
6481,1477.267,45.329,11,116,2,463
6482,3181.805,39.977,3,114,2,463
6483,1896.544,9.321,0,43,1,464
6484,1832.281,10.541,0,38,1,464
6485,1832.281,11.002,0,46,1,464
6486,1832.281,9.731,0,43,1,464
6487,1832.281,8.640,0,43,1,464
6488,1477.267,9.539,0,47,1,464
6489,3181.805,7.236,0,35,1,464
6490,1896.544,39.707,3,110,2,464
6491,1832.281,44.376,3,130,2,464
6492,1832.281,49.589,7,235,2,464
6493,1832.281,40.024,3,110,2,464
6494,1832.281,48.731,12,138,2,464
6495,1477.267,44.684,11,108,2,464
6496,3181.805,40.374,7,116,2,464
6497,1896.544,9.506,0,39,1,465
6498,1832.281,10.397,0,54,1,465
6499,1832.281,11.033,0,55,1,465
6500,1832.281,9.870,0,39,1,465
6501,1832.281,8.534,0,35,1,465
6502,1477.267,9.451,0,39,1,465
6503,3181.805,7.022,0,35,1,465
6504,1896.544,39.935,3,103,2,465
6505,1832.281,44.479,7,119,2,465
6506,1832.281,49.599,3,255,2,465
6507,1832.281,39.883,3,103,2,465
6508,1832.281,49.004,7,146,2,465
6509,1477.267,44.062,7,104,2,465
6510,3181.805,40.485,7,136,2,465
6511,1896.544,9.211,0,43,1,466
6512,1832.281,10.254,0,43,1,466
6513,1832.281,11.115,0,47,1,466
6514,1832.281,9.536,0,43,1,466
6515,1832.281,8.634,0,43,1,466
6516,1477.267,9.448,0,40,1,466
6517,3181.805,7.103,0,38,1,466
6518,1896.544,39.973,3,176,2,466
6519,1832.281,44.547,7,125,2,466
6520,1832.281,49.225,11,255,2,466
6521,1832.281,39.941,3,176,2,466
6522,1832.281,49.456,11,152,2,466
6523,1477.267,44.668,8,119,2,466
6524,3181.805,40.066,7,100,2,466
6525,1896.544,9.160,0,39,1,467
6526,1832.281,10.302,0,43,1,467
6527,1832.281,11.052,0,50,1,467
6528,1832.281,9.518,0,39,1,467
6529,1832.281,8.671,0,37,1,467
6530,1477.267,9.594,0,48,1,467
6531,3181.805,7.165,0,31,1,467
6532,1896.544,39.428,0,108,2,467
6533,1832.281,44.677,7,120,2,467
6534,1832.281,49.892,11,255,2,467
6535,1832.281,39.847,0,142,2,467
6536,1832.281,48.702,7,153,2,467
6537,1477.267,44.303,7,112,2,467
6538,3181.805,40.310,7,144,2,467
6539,1896.544,9.288,0,42,1,468
6540,1832.281,10.349,0,57,1,468
6541,1832.281,10.837,0,50,1,468
6542,1832.281,9.558,0,42,1,468
6543,1832.281,8.986,0,43,1,468
6544,1477.267,9.292,0,54,1,468
6545,3181.805,7.089,0,35,1,468
6546,1896.544,39.637,7,124,2,468
6547,1832.281,44.816,7,124,2,468
6548,1832.281,49.826,7,255,2,468
6549,1832.281,39.766,7,99,2,468
6550,1832.281,48.557,7,135,2,468
6551,1477.267,44.187,8,107,2,468
6552,3181.805,40.166,7,103,2,468
6553,1896.544,9.130,0,43,1,469
6554,1832.281,10.290,0,47,1,469
6555,1832.281,11.035,0,47,1,469
6556,1832.281,9.426,0,43,1,469
6557,1832.281,9.367,0,55,1,469
6558,1477.267,9.688,0,38,1,469
6559,3181.805,7.109,0,35,1,469
6560,1896.544,40.442,3,115,2,469
6561,1832.281,44.570,8,120,2,469
6562,1832.281,49.474,8,255,2,469
6563,1832.281,40.904,3,115,2,469
6564,1832.281,48.962,11,134,2,469
6565,1477.267,44.838,7,118,2,469
6566,3181.805,40.175,7,96,2,469
6567,1896.544,9.068,0,46,1,470
6568,1832.281,10.406,0,39,1,470
6569,1832.281,11.316,0,55,1,470
6570,1832.281,9.400,0,46,1,470
6571,1832.281,9.229,0,43,1,470
6572,1477.267,9.877,0,39,1,470
6573,3181.805,7.215,0,31,1,470
6574,1896.544,40.326,0,104,2,470
6575,1832.281,44.226,11,132,2,470
6576,1832.281,50.000,11,255,2,470
6577,1832.281,40.178,3,104,2,470
6578,1832.281,48.683,11,136,2,470
6579,1477.267,44.559,11,120,2,470
6580,3181.805,40.284,7,150,2,470
6581,1896.544,9.139,0,42,1,471
6582,1832.281,10.387,0,43,1,471
6583,1832.281,11.604,0,54,1,471
6584,1832.281,9.515,0,42,1,471
6585,1832.281,9.274,0,43,1,471
6586,1477.267,9.750,0,43,1,471
6587,3181.805,7.140,0,35,1,471
6588,1896.544,40.079,0,115,2,471
6589,1832.281,44.408,7,124,2,471
6590,1832.281,49.577,11,237,2,471
6591,1832.281,39.830,0,115,2,471
6592,1832.281,48.209,7,133,2,471
6593,1477.267,44.512,7,135,2,471
6594,3181.805,39.859,3,96,2,471
6595,1896.544,9.723,0,43,1,472
6596,1832.281,10.504,0,50,1,472
6597,1832.281,11.756,0,51,1,472
6598,1832.281,10.101,0,39,1,472
6599,1832.281,8.872,0,35,1,472
6600,1477.267,9.936,0,54,1,472
6601,3181.805,7.107,0,42,1,472
6602,1896.544,39.875,7,138,2,472
6603,1832.281,44.314,7,135,2,472
6604,1832.281,50.437,7,255,2,472
6605,1832.281,39.883,3,138,2,472
6606,1832.281,48.574,12,133,2,472
6607,1477.267,44.450,7,108,2,472
6608,3181.805,39.933,7,100,2,472
6609,1896.544,9.807,0,43,1,473
6610,1832.281,10.556,0,54,1,473
6611,1832.281,11.842,0,50,1,473
6612,1832.281,10.023,0,49,1,473
6613,1832.281,8.983,0,40,1,473
6614,1477.267,9.855,0,43,1,473
6615,3181.805,7.075,0,32,1,473
6616,1896.544,39.580,3,126,2,473
6617,1832.281,44.183,11,173,2,473
6618,1832.281,49.566,7,255,2,473
6619,1832.281,39.849,7,126,2,473
6620,1832.281,48.057,7,130,2,473
6621,1477.267,44.083,11,101,2,473
6622,3181.805,39.999,7,108,2,473
6623,1896.544,9.555,0,44,1,474
6624,1832.281,10.540,0,47,1,474
6625,1832.281,11.081,0,55,1,474
6626,1832.281,9.971,0,43,1,474
6627,1832.281,9.056,0,39,1,474
6628,1477.267,9.742,0,68,1,474
6629,3181.805,7.130,0,35,1,474
6630,1896.544,39.728,3,111,2,474
6631,1832.281,44.083,7,131,2,474
6632,1832.281,49.651,11,255,2,474
6633,1832.281,39.831,3,111,2,474
6634,1832.281,48.474,11,155,2,474
6635,1477.267,44.080,11,100,2,474
6636,3181.805,40.252,7,107,2,474
6637,1896.544,9.687,0,43,1,475
6638,1832.281,10.191,0,39,1,475
6639,1832.281,11.379,0,56,1,475
6640,1832.281,9.940,0,43,1,475
6641,1832.281,8.996,0,40,1,475
6642,1477.267,9.530,0,60,1,475
6643,3181.805,7.026,0,35,1,475
6644,1896.544,40.145,3,103,2,475
6645,1832.281,44.931,8,153,2,475
6646,1832.281,50.032,3,255,2,475
6647,1832.281,40.140,7,103,2,475
6648,1832.281,48.704,7,135,2,475
6649,1477.267,44.393,11,108,2,475
6650,3181.805,39.981,7,124,2,475
6651,1896.544,9.421,0,42,1,476
6652,1832.281,10.306,0,39,1,476
6653,1832.281,11.016,0,55,1,476
