"Sample","Time","ROI_Name","Mean_Calcium","Mean_Background","Ratio","File_Name"
"WT",1719,"background",7.241,40.854,0.177240907,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1719,"Airpore Old 1",9.424,42.207,0.223280498,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1719,"Airpore Old 2",10.55,45.421,0.232271416,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1719,"Airpore Old 3",11.144,51.438,0.21664917,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1719,"Airpore Medium 1",9.614,41.499,0.231668233,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1719,"Airpore Medium 2",9.115,47.605,0.191471484,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1719,"Airpore young 1",9.358,45.067,0.207646393,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1722,"background",7.218,41.117,0.175547827,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1722,"Airpore Old 1",9.425,41.724,0.225889176,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1722,"Airpore Old 2",10.43,45.158,0.230966828,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1722,"Airpore Old 3",11.015,51.747,0.212862581,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1722,"Airpore Medium 1",9.708,40.864,0.23756852,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1722,"Airpore Medium 2",8.953,47.707,0.18766638,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1722,"Airpore young 1",9.343,45.723,0.204339173,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1725,"background",7.231,40.737,0.17750448,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1725,"Airpore Old 1",9.181,41.865,0.219300131,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1725,"Airpore Old 2",10.62,45.358,0.234137308,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1725,"Airpore Old 3",11.098,51.266,0.216478758,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1725,"Airpore Medium 1",9.513,41.155,0.231150528,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1725,"Airpore Medium 2",8.877,47.337,0.187527727,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1725,"Airpore young 1",9.587,44.941,0.213324136,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1728,"background",7.193,40.883,0.1759411,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1728,"Airpore Old 1",9.308,41.291,0.225424427,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1728,"Airpore Old 2",10.774,45.187,0.238431407,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1728,"Airpore Old 3",11.02,51.386,0.214455299,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1728,"Airpore Medium 1",9.636,40.778,0.236303889,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1728,"Airpore Medium 2",8.855,47.045,0.188224041,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1728,"Airpore young 1",9.606,45.32,0.2119594,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1731,"background",7.348,40.852,0.179868795,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1731,"Airpore Old 1",9.289,41.543,0.223599644,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1731,"Airpore Old 2",11.27,44.775,0.251702959,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1731,"Airpore Old 3",11.12,50.832,0.218759836,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1731,"Airpore Medium 1",9.473,41.095,0.230514661,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1731,"Airpore Medium 2",9.042,46.395,0.194891691,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1731,"Airpore young 1",9.505,45.172,0.210417958,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1734,"background",7.328,40.671,0.180177522,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1734,"Airpore Old 1",9.567,41.837,0.228673184,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1734,"Airpore Old 2",11.783,45.272,0.260271249,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1734,"Airpore Old 3",11.013,51.172,0.215215352,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1734,"Airpore Medium 1",9.828,41.084,0.239217214,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1734,"Airpore Medium 2",8.787,47.181,0.186240224,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1734,"Airpore young 1",9.265,44.912,0.206292305,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1737,"background",7.205,40.59,0.177506775,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1737,"Airpore Old 1",9.536,41.679,0.228796276,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1737,"Airpore Old 2",11.472,45.161,0.25402449,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1737,"Airpore Old 3",10.894,51.245,0.212586594,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1737,"Airpore Medium 1",9.851,40.941,0.240614543,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1737,"Airpore Medium 2",8.876,47.579,0.186552891,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1737,"Airpore young 1",9.956,44.581,0.223323838,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1740,"background",7.293,41.055,0.177639752,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1740,"Airpore Old 1",9.448,41.917,0.22539781,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1740,"Airpore Old 2",11.165,45.375,0.246060606,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1740,"Airpore Old 3",10.814,51.527,0.209870553,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1740,"Airpore Medium 1",9.711,41.049,0.236570927,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1740,"Airpore Medium 2",8.777,46.392,0.189192102,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1740,"Airpore young 1",9.335,45.116,0.206911074,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1743,"background",7.197,41.422,0.17374825,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1743,"Airpore Old 1",9.75,41.323,0.235946083,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1743,"Airpore Old 2",10.974,45.242,0.242562221,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1743,"Airpore Old 3",11.145,51.87,0.214864083,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1743,"Airpore Medium 1",9.947,40.714,0.244313995,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1743,"Airpore Medium 2",8.714,47.447,0.183657555,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1743,"Airpore young 1",9.931,44.849,0.221431916,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1746,"background",7.376,41.084,0.179534612,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1746,"Airpore Old 1",9.491,41.91,0.226461465,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1746,"Airpore Old 2",10.959,45.811,0.239222021,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1746,"Airpore Old 3",10.868,51.576,0.210718163,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1746,"Airpore Medium 1",9.808,41.402,0.236896768,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1746,"Airpore Medium 2",8.972,47.044,0.190715075,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1746,"Airpore young 1",10.009,45.173,0.221570407,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1749,"background",7.265,41.162,0.176497741,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1749,"Airpore Old 1",9.471,42.012,0.22543559,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1749,"Airpore Old 2",10.776,45.491,0.236882021,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1749,"Airpore Old 3",10.89,51.781,0.210308801,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1749,"Airpore Medium 1",9.741,41.133,0.236817154,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1749,"Airpore Medium 2",8.998,47.621,0.188950253,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1749,"Airpore young 1",10.051,45.042,0.223147285,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1752,"background",7.352,40.392,0.182016241,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1752,"Airpore Old 1",9.319,41.813,0.222873269,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1752,"Airpore Old 2",10.619,45.133,0.235282388,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1752,"Airpore Old 3",11.173,51.35,0.2175852,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1752,"Airpore Medium 1",9.584,41.282,0.232159295,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1752,"Airpore Medium 2",8.899,47.613,0.186902737,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1752,"Airpore young 1",9.772,45.179,0.216295181,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1755,"background",7.248,41.169,0.176054799,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1755,"Airpore Old 1",9.523,41.895,0.227306361,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1755,"Airpore Old 2",10.95,45.443,0.240961204,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1755,"Airpore Old 3",11.837,51.56,0.229577192,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1755,"Airpore Medium 1",9.806,41.267,0.237623283,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1755,"Airpore Medium 2",8.819,47.478,0.185749189,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1755,"Airpore young 1",9.753,44.907,0.217182176,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1758,"background",7.289,41.096,0.177365194,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1758,"Airpore Old 1",9.389,41.524,0.226110201,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1758,"Airpore Old 2",10.78,45.847,0.235129889,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1758,"Airpore Old 3",12.894,51.231,0.251683551,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1758,"Airpore Medium 1",9.627,40.804,0.235932752,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1758,"Airpore Medium 2",8.694,47.634,0.18251669,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1758,"Airpore young 1",9.735,44.277,0.219865845,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1761,"background",7.284,41.29,0.176410753,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1761,"Airpore Old 1",9.74,41.944,0.232214381,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1761,"Airpore Old 2",10.372,45.386,0.228528621,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1761,"Airpore Old 3",12.969,51.311,0.252752821,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1761,"Airpore Medium 1",9.897,41.367,0.239248676,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1761,"Airpore Medium 2",8.713,47.412,0.183772041,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1761,"Airpore young 1",10.266,45.143,0.227410673,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1764,"background",7.148,40.957,0.174524501,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1764,"Airpore Old 1",9.352,42.305,0.22106134,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1764,"Airpore Old 2",10.497,45.114,0.232677218,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1764,"Airpore Old 3",12.279,51.895,0.23661239,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1764,"Airpore Medium 1",9.591,41.237,0.23258239,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1764,"Airpore Medium 2",8.867,47.816,0.18544002,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1764,"Airpore young 1",10.978,45.212,0.242811643,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1767,"background",7.144,41.152,0.173600311,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1767,"Airpore Old 1",9.582,42.197,0.227077754,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1767,"Airpore Old 2",10.468,45.141,0.231895616,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1767,"Airpore Old 3",12.105,51.985,0.232855631,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1767,"Airpore Medium 1",9.763,41.716,0.234034903,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1767,"Airpore Medium 2",8.645,47.471,0.182111184,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1767,"Airpore young 1",10.872,45.016,0.241514128,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1770,"background",7.143,40.561,0.176105126,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1770,"Airpore Old 1",9.522,42.462,0.224247563,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1770,"Airpore Old 2",10.505,45.24,0.232206012,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1770,"Airpore Old 3",11.014,51.828,0.212510612,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1770,"Airpore Medium 1",9.786,41.703,0.234659377,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1770,"Airpore Medium 2",8.549,47.32,0.180663567,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1770,"Airpore young 1",10.436,45.367,0.230035048,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1773,"background",7.245,40.961,0.176875565,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1773,"Airpore Old 1",9.303,41.655,0.223334534,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1773,"Airpore Old 2",10.582,44.509,0.237749669,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1773,"Airpore Old 3",11.278,50.802,0.221999134,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1773,"Airpore Medium 1",9.696,41.334,0.234576862,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1773,"Airpore Medium 2",8.718,46.773,0.186389584,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1773,"Airpore young 1",11.015,44.905,0.245295624,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1776,"background",7.402,40.691,0.181907547,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1776,"Airpore Old 1",9.56,42.093,0.227116148,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1776,"Airpore Old 2",10.482,45.108,0.232375632,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1776,"Airpore Old 3",11.112,51.532,0.215633005,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1776,"Airpore Medium 1",9.912,41.546,0.238578925,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1776,"Airpore Medium 2",8.751,46.746,0.187203183,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1776,"Airpore young 1",11.046,45.371,0.243459479,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1779,"background",7.315,40.702,0.179720898,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1779,"Airpore Old 1",9.629,41.782,0.230458092,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1779,"Airpore Old 2",10.846,45.335,0.239241204,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1779,"Airpore Old 3",11.086,51.628,0.214728442,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1779,"Airpore Medium 1",9.861,41.134,0.239728692,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1779,"Airpore Medium 2",8.936,47.054,0.189909466,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1779,"Airpore young 1",11.12,44.462,0.25010121,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1782,"background",7.303,40.969,0.178256731,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1782,"Airpore Old 1",9.646,41.856,0.230456804,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1782,"Airpore Old 2",13.135,45.509,0.288624228,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1782,"Airpore Old 3",10.977,51.711,0.212275918,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1782,"Airpore Medium 1",9.905,41.192,0.240459312,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1782,"Airpore Medium 2",8.77,47.242,0.185639897,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1782,"Airpore young 1",10.479,44.892,0.233426891,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1785,"background",7.18,40.865,0.175700477,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1785,"Airpore Old 1",9.843,41.794,0.235512274,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1785,"Airpore Old 2",13.075,45.363,0.288230496,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1785,"Airpore Old 3",11.151,51.804,0.215253648,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1785,"Airpore Medium 1",10.065,41.677,0.241500108,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1785,"Airpore Medium 2",8.779,47.231,0.185873685,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1785,"Airpore young 1",10.301,44.745,0.230215667,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1788,"background",7.283,41.025,0.177525899,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1788,"Airpore Old 1",10.295,42.671,0.241264559,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1788,"Airpore Old 2",12.511,45.374,0.275730595,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1788,"Airpore Old 3",11.115,51.96,0.21391455,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1788,"Airpore Medium 1",10.65,41.775,0.254937163,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1788,"Airpore Medium 2",9.044,47.179,0.191695458,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1788,"Airpore young 1",9.928,45.319,0.219069265,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1791,"background",7.284,40.937,0.177931944,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1791,"Airpore Old 1",11.075,42.351,0.261505041,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1791,"Airpore Old 2",11.815,45.7,0.258533917,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1791,"Airpore Old 3",11.032,51.992,0.21218649,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1791,"Airpore Medium 1",11.226,41.381,0.271283923,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1791,"Airpore Medium 2",9.085,46.975,0.193400745,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1791,"Airpore young 1",10.154,45.248,0.224407709,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1794,"background",7.245,40.899,0.177143695,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1794,"Airpore Old 1",10.817,42.714,0.253242497,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1794,"Airpore Old 2",11.621,45.413,0.255895889,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1794,"Airpore Old 3",11.145,51.698,0.215578939,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1794,"Airpore Medium 1",10.943,41.995,0.26057864,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1794,"Airpore Medium 2",9.062,47.494,0.190803049,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1794,"Airpore young 1",10.092,44.54,0.226582847,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1797,"background",7.268,40.666,0.178724241,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1797,"Airpore Old 1",10.688,42.294,0.25270724,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1797,"Airpore Old 2",11.551,45.553,0.253572761,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1797,"Airpore Old 3",10.77,51.273,0.210052074,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1797,"Airpore Medium 1",10.846,41.544,0.261072598,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1797,"Airpore Medium 2",9.142,47.355,0.193052476,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1797,"Airpore young 1",10.022,45.138,0.222030218,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1800,"background",7.252,41.184,0.176087801,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1800,"Airpore Old 1",10.367,42.397,0.244522018,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1800,"Airpore Old 2",11.216,45.812,0.244826683,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1800,"Airpore Old 3",11.302,51.767,0.218324415,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1800,"Airpore Medium 1",10.668,41.73,0.255643422,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1800,"Airpore Medium 2",8.988,47.454,0.189404476,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1800,"Airpore young 1",10.05,44.961,0.223527057,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1803,"background",7.185,40.699,0.176539964,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1803,"Airpore Old 1",9.964,42.314,0.23547762,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1803,"Airpore Old 2",11.044,45.624,0.24206558,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1803,"Airpore Old 3",12.1,51.787,0.233649371,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1803,"Airpore Medium 1",10.393,41.473,0.250596774,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1803,"Airpore Medium 2",8.954,47.725,0.187616553,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1803,"Airpore young 1",9.526,45.575,0.209018102,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1806,"background",7.22,40.866,0.176674987,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1806,"Airpore Old 1",9.555,42.162,0.226625872,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1806,"Airpore Old 2",11.399,45.291,0.251683557,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1806,"Airpore Old 3",11.887,52.339,0.227115535,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1806,"Airpore Medium 1",9.867,41.171,0.239658983,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1806,"Airpore Medium 2",8.943,48.069,0.18604506,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1806,"Airpore young 1",9.647,45.437,0.212315954,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1809,"background",7.118,41.129,0.173065234,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1809,"Airpore Old 1",9.506,42.277,0.224850391,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1809,"Airpore Old 2",11.437,45.965,0.248819754,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1809,"Airpore Old 3",11.532,51.401,0.224353612,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1809,"Airpore Medium 1",9.745,41.361,0.235608423,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1809,"Airpore Medium 2",8.806,47.486,0.185444131,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1809,"Airpore young 1",9.65,44.384,0.217420692,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1812,"background",7.343,40.749,0.180200741,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1812,"Airpore Old 1",9.447,42.565,0.221942911,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1812,"Airpore Old 2",11.343,46.037,0.246388774,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1812,"Airpore Old 3",11.465,51.598,0.222198535,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1812,"Airpore Medium 1",9.743,41.571,0.234370114,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1812,"Airpore Medium 2",8.72,47.448,0.183780138,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1812,"Airpore young 1",9.606,44.762,0.214601671,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1815,"background",7.321,41.398,0.176844292,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1815,"Airpore Old 1",9.63,42.068,0.22891509,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1815,"Airpore Old 2",11.175,45.568,0.245237886,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1815,"Airpore Old 3",11.226,51.661,0.217301252,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1815,"Airpore Medium 1",9.91,41.403,0.239354636,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1815,"Airpore Medium 2",8.779,47.167,0.186125893,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1815,"Airpore young 1",9.884,44.799,0.220629925,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1818,"background",7.232,40.783,0.177328789,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1818,"Airpore Old 1",9.745,41.893,0.232616428,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1818,"Airpore Old 2",10.948,45.568,0.24025632,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1818,"Airpore Old 3",11.304,51.669,0.218777217,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1818,"Airpore Medium 1",10.015,41.055,0.243941055,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1818,"Airpore Medium 2",8.941,46.987,0.190286675,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1818,"Airpore young 1",9.398,45.034,0.20868677,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1821,"background",7.139,40.907,0.174517809,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1821,"Airpore Old 1",9.837,42.002,0.234203133,"MAX_WT 8 15,07,25_1-Wrangled.csv"
