"","Time","ROIName","ROI","Mean_Calcium","Mean_Background","Ratio","Background_Ratio","Normalised_Ratio"
"1109",552,"Airpore Old 3",3,10.723,46.645,0.229885303891092,0.17246241784806,1.33295883682683
"1110",552,"Airpore Young 1",6,9.114,43.069,0.21161392184634,0.17246241784806,1.2270146997056
"1111",555,"Airpore Medium 1",4,8.512,38.994,0.218289993332308,0.174278664585327,1.25253423218327
"1112",555,"Airpore Medium 2",5,8.657,47.194,0.183434334873077,0.174278664585327,1.05253465941764
"1113",555,"Airpore Old 1",1,8.472,36.677,0.23098944842817,0.174278664585327,1.32540290561544
"1114",555,"Airpore Old 2",2,10.518,44.86,0.234462773071779,0.174278664585327,1.34533262364417
"1115",555,"Airpore Old 3",3,10.39,46.047,0.225639021000282,0.174278664585327,1.29470249004467
"1116",555,"Airpore Young 1",6,9.205,43.079,0.213677197706539,0.174278664585327,1.22606630143142
"1117",558,"Airpore Medium 1",4,8.438,38.766,0.217664964143837,0.176996805111821,1.22976775770796
"1118",558,"Airpore Medium 2",5,8.66,46.864,0.184790030727211,0.176996805111821,1.04403031800753
"1119",558,"Airpore Old 1",1,8.56,36.296,0.235838659907428,0.176996805111821,1.33244585832175
"1120",558,"Airpore Old 2",2,10.504,44.93,0.233785889160917,0.176996805111821,1.3208480741402
"1121",558,"Airpore Old 3",3,10.364,46.839,0.221268600952198,0.176996805111821,1.25012765519924
"1122",558,"Airpore Young 1",6,9.531,43.167,0.220793661825005,0.176996805111821,1.24744433485969
"1123",561,"Airpore Medium 1",4,8.608,38.54,0.223352361183186,0.176481066775244,1.26558823144261
"1124",561,"Airpore Medium 2",5,8.666,47.11,0.183952451708767,0.176481066775244,1.04233533415252
"1125",561,"Airpore Old 1",1,8.65,36.153,0.239260918872569,0.176481066775244,1.35573137246092
"1126",561,"Airpore Old 2",2,10.538,44.561,0.236484818563318,0.176481066775244,1.34000107141516
"1127",561,"Airpore Old 3",3,10.291,46.281,0.222359067435881,0.176481066775244,1.25995990107576
"1128",561,"Airpore Young 1",6,9.44,42.555,0.221830572200681,0.176481066775244,1.25696527255919
"1129",564,"Airpore Medium 1",4,8.692,38.662,0.224820236925146,0.176110572754628,1.27658568936905
"1130",564,"Airpore Medium 2",5,8.939,46.439,0.192489071685437,0.176110572754628,1.09300122459785
"1131",564,"Airpore Old 1",1,8.745,36.213,0.241487863474443,0.176110572754628,1.37122865309684
"1132",564,"Airpore Old 2",2,10.486,44.357,0.236400117230651,0.176110572754628,1.34233915393611
"1133",564,"Airpore Old 3",3,10.5,46.26,0.226977950713359,0.176110572754628,1.2888377294054
"1134",564,"Airpore Young 1",6,9.568,43.192,0.221522504167438,0.176110572754628,1.25786033571126
"1135",567,"Airpore Medium 1",4,8.32,38.328,0.217073679816322,0.178754822062693,1.21436544934262
"1136",567,"Airpore Medium 2",5,9.154,46.703,0.196004539322956,0.178754822062693,1.09649931152186
"1137",567,"Airpore Old 1",1,8.333,36.331,0.229363353609865,0.178754822062693,1.28311701448491
"1138",567,"Airpore Old 2",2,10.573,44.176,0.239338102136907,0.178754822062693,1.3389182981199
"1139",567,"Airpore Old 3",3,10.607,45.926,0.230958498454035,0.178754822062693,1.29204066099561
"1140",567,"Airpore Young 1",6,9.046,42.868,0.211019874965009,0.178754822062693,1.18049892321786
"1141",570,"Airpore Medium 1",4,8.394,38.216,0.219646221477915,0.179995419963869,1.22028783577941
"1142",570,"Airpore Medium 2",5,8.794,46.831,0.18778159765967,0.179995419963869,1.04325764342984
"1143",570,"Airpore Old 1",1,8.495,36.099,0.235325078257015,0.179995419963869,1.3073948120694
"1144",570,"Airpore Old 2",2,10.951,43.821,0.24990301453641,0.179995419963869,1.3883854077319
"1145",570,"Airpore Old 3",3,10.614,46.574,0.227895392278954,0.179995419963869,1.26611772857721
"1146",570,"Airpore Young 1",6,8.886,42.644,0.208376324922615,0.179995419963869,1.15767570621766
"1147",573,"Airpore Medium 1",4,8.556,38.347,0.223120452708165,0.178764262428688,1.24812672106189
"1148",573,"Airpore Medium 2",5,8.843,46.97,0.188269107941239,0.178764262428688,1.0531697185076
"1149",573,"Airpore Old 1",1,8.375,35.669,0.234797723513415,0.178764262428688,1.31344889813802
"1150",573,"Airpore Old 2",2,10.698,44.671,0.239484229141949,0.178764262428688,1.33966501966512
"1151",573,"Airpore Old 3",3,10.331,46.424,0.222535757366879,0.178764262428688,1.24485595914705
"1152",573,"Airpore Young 1",6,9.436,42.947,0.219712669103779,0.178764262428688,1.22906371843436
"1153",576,"Airpore Medium 1",4,8.286,38.79,0.213611755607115,0.178239047643068,1.1984565583793
"1154",576,"Airpore Medium 2",5,8.707,47.236,0.184329748496909,0.178239047643068,1.03417152938361
"1155",576,"Airpore Old 1",1,8.071,36.39,0.221791701016763,0.178239047643068,1.24434967505499
"1156",576,"Airpore Old 2",2,10.633,44.494,0.238976041713489,0.178239047643068,1.34076143737062
"1157",576,"Airpore Old 3",3,10.625,46.951,0.22629975932355,0.178239047643068,1.26964187879149
"1158",576,"Airpore Young 1",6,8.954,42.819,0.209112777038231,0.178239047643068,1.17321529599389
"1159",579,"Airpore Medium 1",4,8.312,38.127,0.21800823563354,0.178464504998224,1.22157756600233
"1160",579,"Airpore Medium 2",5,8.871,46.965,0.188885340146918,0.178464504998224,1.0583916401124
"1161",579,"Airpore Old 1",1,8.3,35.901,0.231191331717779,0.178464504998224,1.29544713510443
"1162",579,"Airpore Old 2",2,10.695,44.772,0.238876976681855,0.178464504998224,1.33851253325826
"1163",579,"Airpore Old 3",3,10.621,46.434,0.228733255803937,0.178464504998224,1.28167366281723
"1164",579,"Airpore Young 1",6,9.232,43.067,0.214363665915898,0.178464504998224,1.20115574757026
"1165",582,"Airpore Medium 1",4,8.349,38.084,0.219225921646886,0.181742064800954,1.20624755687124
"1166",582,"Airpore Medium 2",5,9.117,47.092,0.193599762167672,0.181742064800954,1.06524464977167
"1167",582,"Airpore Old 1",1,8.131,35.781,0.227243509124955,0.181742064800954,1.2503627565464
"1168",582,"Airpore Old 2",2,10.571,44.618,0.236922318346856,0.181742064800954,1.30361850244375
"1169",582,"Airpore Old 3",3,10.588,46.768,0.226394115634622,0.181742064800954,1.24568913576816
"1170",582,"Airpore Young 1",6,9.303,42.61,0.218329030743957,0.181742064800954,1.20131259091324
"1171",585,"Airpore Medium 1",4,8.491,38.304,0.221673976608187,0.177665615141956,1.24770331294026
"1172",585,"Airpore Medium 2",5,9.431,46.853,0.201289138368941,0.177665615141956,1.13296620850416
"1173",585,"Airpore Old 1",1,8.352,35.852,0.232957715050764,0.177665615141956,1.31121441177366
"1174",585,"Airpore Old 2",2,10.705,44.647,0.239769749367259,0.177665615141956,1.34955629526671
"1175",585,"Airpore Old 3",3,10.198,45.923,0.222067373647192,0.177665615141956,1.24991756829119
"1176",585,"Airpore Young 1",6,9.233,42.946,0.214990918828296,0.177665615141956,1.21008738047887
"1177",588,"Airpore Medium 1",4,8.53,38.683,0.22051030168291,0.176990476190476,1.24588795074825
"1178",588,"Airpore Medium 2",5,9.55,47.267,0.202043709141684,0.176990476190476,1.1415513054174
"1179",588,"Airpore Old 1",1,8.402,36.219,0.231977691267015,0.176990476190476,1.31067894872129
"1180",588,"Airpore Old 2",2,10.994,44.83,0.245237564131162,0.176990476190476,1.38559751580779
"1181",588,"Airpore Old 3",3,10.405,46.348,0.224497281436092,0.176990476190476,1.26841447216905
"1182",588,"Airpore Young 1",6,9.198,42.779,0.215012038617078,0.176990476190476,1.21482264608229
"1183",591,"Airpore Medium 1",4,8.561,38.371,0.223111203773683,0.178666802309316,1.24875578949145
"1184",591,"Airpore Medium 2",5,9.396,47.616,0.197328629032258,0.178666802309316,1.10445044340489
"1185",591,"Airpore Old 1",1,8.344,36.008,0.231726283048211,0.178666802309316,1.29697448016692
"1186",591,"Airpore Old 2",2,10.822,44.773,0.241708172336006,0.178666802309316,1.35284322107892
"1187",591,"Airpore Old 3",3,10.418,46.005,0.226453646342789,0.178666802309316,1.26746347623518
"1188",591,"Airpore Young 1",6,9.434,43.115,0.218810158877421,0.178666802309316,1.22468279528844
"1189",594,"Airpore Medium 1",4,8.458,38.674,0.218699901742773,0.175495421969446,1.24618579384281
"1190",594,"Airpore Medium 2",5,9.716,46.811,0.207558052594476,0.175495421969446,1.18269781778474
"1191",594,"Airpore Old 1",1,8.203,36.22,0.226477084483711,0.175495421969446,1.29050138141576
"1192",594,"Airpore Old 2",2,10.808,44.269,0.244143757482663,0.175495421969446,1.39116881080333
"1193",594,"Airpore Old 3",3,10.381,46.508,0.223208910295003,0.175495421969446,1.27187882048493
"1194",594,"Airpore Young 1",6,9.272,42.631,0.217494311651146,0.175495421969446,1.23931615543232
"1195",597,"Airpore Medium 1",4,8.403,38.366,0.219022050774123,0.178546958662167,1.22669157971232
"1196",597,"Airpore Medium 2",5,9.72,47.307,0.205466421459826,0.178546958662167,1.15076965185722
"1197",597,"Airpore Old 1",1,8.321,35.71,0.23301596191543,0.178546958662167,1.30506822217188
"1198",597,"Airpore Old 2",2,11.013,44.541,0.247255337778676,0.178546958662167,1.38481965546394
"1199",597,"Airpore Old 3",3,10.431,46.279,0.225393807126342,0.178546958662167,1.26237830549002
"1200",597,"Airpore Young 1",6,9.477,42.601,0.222459566676839,0.178546958662167,1.24594430699747
"1201",600,"Airpore Medium 1",4,8.482,38.518,0.220208733579106,0.176953473550032,1.24444425509875
"1202",600,"Airpore Medium 2",5,9.592,46.71,0.205352172982231,0.176953473550032,1.16048681533324
"1203",600,"Airpore Old 1",1,8.39,35.935,0.233477111451231,0.176953473550032,1.31942655189087
"1204",600,"Airpore Old 2",2,10.932,44.447,0.245955857538192,0.176953473550032,1.38994647917239
"1205",600,"Airpore Old 3",3,11.075,46.68,0.237253641816624,0.176953473550032,1.34076849160886
"1206",600,"Airpore Young 1",6,9.285,43.346,0.214206616527477,0.176953473550032,1.21052507323012
"1207",603,"Airpore Medium 1",4,8.52,38.855,0.21927679835285,0.179988158673771,1.21828458032225
"1208",603,"Airpore Medium 2",5,9.741,46.848,0.207927766393443,0.179988158673771,1.15523025473199
"1209",603,"Airpore Old 1",1,8.388,36.389,0.230509219819176,0.179988158673771,1.28069102721904
"1210",603,"Airpore Old 2",2,11.315,44.065,0.256779757176898,0.179988158673771,1.42664805878875
"1211",603,"Airpore Old 3",3,11.361,46.707,0.243239771340484,0.179988158673771,1.35142096642789
"1212",603,"Airpore Young 1",6,9.453,43.23,0.218667591950035,0.179988158673771,1.21489987764345
"1213",606,"Airpore Medium 1",4,8.692,37.858,0.229594801627133,0.176170583561854,1.3032527734491
"1214",606,"Airpore Medium 2",5,9.309,46.94,0.198317000426076,0.176170583561854,1.12571007268331
"1215",606,"Airpore Old 1",1,8.383,35.579,0.235616515360184,0.176170583561854,1.3374339268023
"1216",606,"Airpore Old 2",2,11.487,44.537,0.257920380806969,0.176170583561854,1.4640377274814
"1217",606,"Airpore Old 3",3,11.084,45.965,0.241139997824432,0.176170583561854,1.36878696175611
"1218",606,"Airpore Young 1",6,9.473,42.741,0.221637303759856,0.176170583561854,1.25808349656762
"1219",609,"Airpore Medium 1",4,8.607,38.416,0.224047271970013,0.1787113124952,1.25368265076129
"1220",609,"Airpore Medium 2",5,9.136,46.645,0.195862364669311,0.1787113124952,1.09597071351916
"1221",609,"Airpore Old 1",1,8.424,36.326,0.231900016517095,0.1787113124952,1.29762359908427
"1222",609,"Airpore Old 2",2,11.329,44.437,0.254945203321556,0.1787113124952,1.42657563061882
"1223",609,"Airpore Old 3",3,11.092,46.2,0.24008658008658,0.1787113124952,1.34343247069504
"1224",609,"Airpore Young 1",6,9.371,43.023,0.217813727541083,0.1787113124952,1.21880212561772
"1225",612,"Airpore Medium 1",4,8.762,38.448,0.227892218060757,0.176159777524965,1.29366772178434
"1226",612,"Airpore Medium 2",5,8.932,46.761,0.191013879087274,0.176159777524965,1.08432175477857
"1227",612,"Airpore Old 1",1,8.563,36.149,0.236880688262469,0.176159777524965,1.3446922537632
"1228",612,"Airpore Old 2",2,10.996,44.201,0.248772652202439,0.176159777524965,1.41219894630704
"1229",612,"Airpore Old 3",3,11.006,46.224,0.238101419176186,0.176159777524965,1.35162193391418
"1230",612,"Airpore Young 1",6,9.223,42.351,0.217775259143822,0.176159777524965,1.23623713769143
"1231",615,"Airpore Medium 1",4,8.57,38.416,0.223084131611828,0.177327226882108,1.25803654370652
"1232",615,"Airpore Medium 2",5,8.839,46.685,0.189332762129164,0.177327226882108,1.06770271806617
"1233",615,"Airpore Old 1",1,8.363,36.274,0.230550807741082,0.177327226882108,1.30014331016612
"1234",615,"Airpore Old 2",2,10.928,44.665,0.244665845740513,0.177327226882108,1.37974213008572
"1235",615,"Airpore Old 3",3,11.124,46.014,0.24175251010562,0.177327226882108,1.36331297994269
"1236",615,"Airpore Young 1",6,9.04,42.393,0.213242752341188,0.177327226882108,1.2025381329792
"1237",618,"Airpore Medium 1",4,8.557,38.425,0.222693558880937,0.176075062637419,1.26476489938565
"1238",618,"Airpore Medium 2",5,8.653,46.532,0.185958050373936,0.176075062637419,1.0561294006572
"1239",618,"Airpore Old 1",1,8.355,36.035,0.231857915915083,0.176075062637419,1.31681291173262
"1240",618,"Airpore Old 2",2,10.81,44.533,0.242741337884266,0.176075062637419,1.37862417453248
"1241",618,"Airpore Old 3",3,10.876,45.766,0.237643665603286,0.176075062637419,1.3496724751571
"1242",618,"Airpore Young 1",6,9.107,42.747,0.213044190235572,0.176075062637419,1.20996231405172
"1243",621,"Airpore Medium 1",4,8.784,38.761,0.226619540259539,0.177835697458774,1.27431974287431
"1244",621,"Airpore Medium 2",5,8.554,47.664,0.179464585431353,0.177835697458774,1.00915951069361
"1245",621,"Airpore Old 1",1,8.624,36.389,0.236994696199401,0.177835697458774,1.3326609875632
"1246",621,"Airpore Old 2",2,10.855,44.82,0.24219098616689,0.177835697458774,1.36188059893338
"1247",621,"Airpore Old 3",3,10.45,46.266,0.225867807893485,0.177835697458774,1.27009262550252
"1248",621,"Airpore Young 1",6,8.878,43.173,0.205637782873555,0.177835697458774,1.15633579653616
"1249",624,"Airpore Medium 1",4,8.958,39.035,0.229486358396311,0.181594812300522,1.26372750129301
"1250",624,"Airpore Medium 2",5,8.621,46.965,0.183562227190461,0.181594812300522,1.01083409192705
"1251",624,"Airpore Old 1",1,8.728,36.369,0.239984602271165,0.181594812300522,1.32153886573595
"1252",624,"Airpore Old 2",2,10.666,44.866,0.23773012971961,0.181594812300522,1.30912401465626
"1253",624,"Airpore Old 3",3,10.577,45.962,0.230124885775206,0.181594812300522,1.2672437216674
"1254",624,"Airpore Young 1",6,8.901,42.335,0.21025156489902,0.181594812300522,1.15780600907846
"1255",627,"Airpore Medium 1",4,9.686,38.582,0.251049712301073,0.180705834765902,1.38927286230851
"1256",627,"Airpore Medium 2",5,8.583,47.249,0.181654638193401,0.180705834765902,1.00525054118329
"1257",627,"Airpore Old 1",1,9.385,36.39,0.257900522121462,0.180705834765902,1.42718425476169
"1258",627,"Airpore Old 2",2,10.752,43.891,0.24497049509011,0.180705834765902,1.3556313519564
"1259",627,"Airpore Old 3",3,10.562,45.801,0.230606318639331,0.180705834765902,1.27614207332084
"1260",627,"Airpore Young 1",6,8.803,43.098,0.204255417884821,0.180705834765902,1.13031999298433
"1261",630,"Airpore Medium 1",4,9.48,38.957,0.24334522678851,0.176738767033078,1.37686389281513
"1262",630,"Airpore Medium 2",5,8.627,46.942,0.183779983809808,0.176738767033078,1.03983968483503
"1263",630,"Airpore Old 1",1,9.267,36.836,0.251574546639157,0.176738767033078,1.42342594588811
"1264",630,"Airpore Old 2",2,10.728,44.565,0.240727027936722,0.176738767033078,1.36204994511288
"1265",630,"Airpore Old 3",3,10.641,46.279,0.2299315024093,0.176738767033078,1.30096812526856
"1266",630,"Airpore Young 1",6,8.892,42.829,0.20761633472647,0.176738767033078,1.1747073843036
"1267",633,"Airpore Medium 1",4,9.275,38.89,0.238493185908974,0.18514201738161,1.28816348272471
"1268",633,"Airpore Medium 2",5,8.743,46.846,0.186632796823635,0.18514201738161,1.00805208597761
"1269",633,"Airpore Old 1",1,9.244,36.583,0.252685673673564,0.18514201738161,1.3648207859415
"1270",633,"Airpore Old 2",2,10.819,44.545,0.242877988550904,0.18514201738161,1.3118469377499
"1271",633,"Airpore Old 3",3,10.532,46.289,0.227527058264382,0.18514201738161,1.22893258635834
"1272",633,"Airpore Young 1",6,8.943,42.887,0.208524727772985,0.18514201738161,1.12629607650423
"1273",636,"Airpore Medium 1",4,9.278,38.717,0.239636335459876,0.179479395917128,1.33517462678849
"1274",636,"Airpore Medium 2",5,9.18,46.833,0.196015630004484,0.179479395917128,1.09213444252393
"1275",636,"Airpore Old 1",1,9.337,36.592,0.255165063401836,0.179479395917128,1.4216955773556
"1276",636,"Airpore Old 2",2,10.529,44.67,0.23570629057533,0.179479395917128,1.31327771285883
"1277",636,"Airpore Old 3",3,10.279,46.431,0.221382266158386,0.179479395917128,1.23346897301017
"1278",636,"Airpore Young 1",6,8.94,43.105,0.207400533580791,0.179479395917128,1.15556737039919
"1279",639,"Airpore Medium 1",4,9.032,39.015,0.231500704857106,0.178561517697217,1.2964759027735
"1280",639,"Airpore Medium 2",5,9.711,47.45,0.204657534246575,0.178561517697217,1.14614580389941
"1281",639,"Airpore Old 1",1,9.038,36.592,0.246993878443376,0.178561517697217,1.38324249047993
"1282",639,"Airpore Old 2",2,10.667,43.96,0.242652411282985,0.178561517697217,1.35892892495708
"1283",639,"Airpore Old 3",3,10.436,46.646,0.22372765081679,0.178561517697217,1.25294438410946
"1284",639,"Airpore Young 1",6,9.23,43.427,0.212540585350128,0.178561517697217,1.19029334030711
"1285",642,"Airpore Medium 1",4,8.917,39.037,0.228424315393089,0.181912946201566,1.25567926946764
"1286",642,"Airpore Medium 2",5,9.683,47.339,0.204545934641627,0.181912946201566,1.12441658998246
"1287",642,"Airpore Old 1",1,8.879,36.703,0.241914829850421,0.181912946201566,1.32983844691499
"1288",642,"Airpore Old 2",2,10.601,44.135,0.240194856689702,0.181912946201566,1.3203835224765
"1289",642,"Airpore Old 3",3,10.518,46.394,0.226710350476355,0.181912946201566,1.24625737315667
"1290",642,"Airpore Young 1",6,9.012,43.132,0.208939998145229,0.181912946201566,1.14857134969226
"1291",645,"Airpore Medium 1",4,8.834,38.942,0.226850187458271,0.176740017922931,1.28352475078502
"1292",645,"Airpore Medium 2",5,9.541,47.037,0.2028403171971,0.176740017922931,1.14767622851294
"1293",645,"Airpore Old 1",1,8.76,36.763,0.238283056333814,0.176740017922931,1.34821224493549
"1294",645,"Airpore Old 2",2,10.295,44.492,0.231389912793311,0.176740017922931,1.30921064461027
"1295",645,"Airpore Old 3",3,10.731,46.18,0.232373321784322,0.176740017922931,1.31477480038307
"1296",645,"Airpore Young 1",6,9.667,43.481,0.222326993399416,0.176740017922931,1.2579323913861
"1297",648,"Airpore Medium 1",4,8.763,38.812,0.225780686385654,0.180205177812285,1.25290898478424
"1298",648,"Airpore Medium 2",5,9.743,46.774,0.208299482618549,0.180205177812285,1.15590176235407
"1299",648,"Airpore Old 1",1,8.583,36.441,0.235531406931753,0.180205177812285,1.30701797690352
"1300",648,"Airpore Old 2",2,10.453,44.501,0.234893597896676,0.180205177812285,1.30347862779703
"1301",648,"Airpore Old 3",3,10.463,46.845,0.223353612978973,0.180205177812285,1.23944059593912
"1302",648,"Airpore Young 1",6,9.615,42.514,0.226160794091358,0.180205177812285,1.25501828991253
"1303",651,"Airpore Medium 1",4,8.801,38.546,0.2283245991802,0.176662370156949,1.29243482342818
"1304",651,"Airpore Medium 2",5,9.896,47.09,0.210150775111489,0.176662370156949,1.18956161928988
"1305",651,"Airpore Old 1",1,8.678,36.505,0.237720860156143,0.176662370156949,1.34562249982806
"1306",651,"Airpore Old 2",2,10.664,43.822,0.243348090000456,0.176662370156949,1.377475518891
"1307",651,"Airpore Old 3",3,10.678,46.293,0.230661223079083,0.176662370156949,1.30566131810731
"1308",651,"Airpore Young 1",6,9.926,43.18,0.229874942102825,0.176662370156949,1.30121056283011
"1309",654,"Airpore Medium 1",4,9.139,38.4,0.237994791666667,0.182198979462314,1.30623559126956
"1310",654,"Airpore Medium 2",5,9.978,47.09,0.211892121469526,0.182198979462314,1.16297095677945
"1311",654,"Airpore Old 1",1,8.967,35.993,0.249131775623038,0.182198979462314,1.3673609828016
"1312",654,"Airpore Old 2",2,10.585,43.947,0.240858306596582,0.182198979462314,1.32195200712637
"1313",654,"Airpore Old 3",3,10.614,46.074,0.230368537569996,0.182198979462314,1.26437885793782
"1314",654,"Airpore Young 1",6,9.732,43.662,0.222894049745774,0.182198979462314,1.2233550945431
"1315",657,"Airpore Medium 1",4,9.386,38.375,0.244586319218241,0.177236678744267,1.37999832174215
"1316",657,"Airpore Medium 2",5,9.768,46.867,0.208419570273327,0.177236678744267,1.17593926804537
"1317",657,"Airpore Old 1",1,9.292,36.431,0.25505750597019,0.177236678744267,1.43907856870986
"1318",657,"Airpore Old 2",2,10.379,43.669,0.237674322746113,0.177236678744267,1.34099964200441
"1319",657,"Airpore Old 3",3,10.673,46.089,0.231573694373929,0.177236678744267,1.30657884143758
"1320",657,"Airpore Young 1",6,9.464,43.311,0.218512618041606,0.177236678744267,1.23288598945648
"1321",660,"Airpore Medium 1",4,9.35,38.679,0.241733240259572,0.174389046887977,1.38617215113777
"1322",660,"Airpore Medium 2",5,9.474,47.221,0.200631075157239,0.174389046887977,1.15047979639524
"1323",660,"Airpore Old 1",1,9.283,36.433,0.254796475722559,0.174389046887977,1.46108072880422
"1324",660,"Airpore Old 2",2,10.691,43.962,0.243187298121105,0.174389046887977,1.39451016254089
"1325",660,"Airpore Old 3",3,10.671,46.191,0.231019029681107,0.174389046887977,1.3247335988338
"1326",660,"Airpore Young 1",6,9.507,43.133,0.220411286022303,0.174389046887977,1.26390556032965
"1327",663,"Airpore Medium 1",4,9.124,38.82,0.235033487892839,0.177062172397362,1.32740655279761
"1328",663,"Airpore Medium 2",5,9.379,46.289,0.202618332649225,0.177062172397362,1.1443343877794
"1329",663,"Airpore Old 1",1,9.151,36.666,0.249577265041183,0.177062172397362,1.40954593328429
"1330",663,"Airpore Old 2",2,11.042,44.533,0.247950957716749,0.177062172397362,1.40036098258356
"1331",663,"Airpore Old 3",3,10.438,46.654,0.223732155870879,0.177062172397362,1.26357963895745
"1332",663,"Airpore Young 1",6,9.973,43.664,0.228403261267864,0.177062172397362,1.28996079837585
"1333",666,"Airpore Medium 1",4,8.899,38.29,0.232410551057717,0.176210898082745,1.31893403635332
"1334",666,"Airpore Medium 2",5,9.112,47.089,0.193505914332434,0.176210898082745,1.09814952671978
"1335",666,"Airpore Old 1",1,8.863,36.351,0.243817226486204,0.176210898082745,1.38366712353803
"1336",666,"Airpore Old 2",2,10.841,45.045,0.240670440670441,0.176210898082745,1.3658090577203
"1337",666,"Airpore Old 3",3,10.42,46.261,0.225243725816563,0.176210898082745,1.27826217485591
"1338",666,"Airpore Young 1",6,10.6,43.729,0.242402067278008,0.176210898082745,1.37563606970655
"1339",669,"Airpore Medium 1",4,8.718,39.31,0.221775629610786,0.17797142211396,1.2461305695966
"1340",669,"Airpore Medium 2",5,8.807,47.133,0.186854221034095,0.17797142211396,1.04991137798768
"1341",669,"Airpore Old 1",1,8.815,37.078,0.237742057284643,0.17797142211396,1.33584400495721
"1342",669,"Airpore Old 2",2,11.003,44.794,0.24563557619324,0.17797142211396,1.38019673763102
"1343",669,"Airpore Old 3",3,10.467,47.312,0.221233513696314,0.17797142211396,1.24308448552292
"1344",669,"Airpore Young 1",6,10.099,43.56,0.23184113865932,0.17797142211396,1.30268745344332
"1345",672,"Airpore Medium 1",4,8.592,39.328,0.218470301057771,0.178725756205406,1.22237726501314
"1346",672,"Airpore Medium 2",5,9.034,47.124,0.191706985824633,0.178725756205406,1.07263211467018
"1347",672,"Airpore Old 1",1,8.748,37.069,0.235992338611778,0.178725756205406,1.32041594687984
"1348",672,"Airpore Old 2",2,10.441,44.79,0.233110069211878,0.178725756205406,1.30428917555659
"1349",672,"Airpore Old 3",3,10.516,46.541,0.225951311746632,0.178725756205406,1.26423475017753
"1350",672,"Airpore Young 1",6,9.913,43.66,0.227049931287219,0.178725756205406,1.27038170719096
"1351",675,"Airpore Medium 1",4,8.716,39.423,0.221089211881389,0.180423029970851,1.22539352053398
"1352",675,"Airpore Medium 2",5,9.116,46.894,0.194395871540069,0.180423029970851,1.07744488922215
"1353",675,"Airpore Old 1",1,8.786,37.722,0.232914479614018,0.180423029970851,1.29093541800982
"1354",675,"Airpore Old 2",2,10.645,45.078,0.236146235414171,0.180423029970851,1.30884752047631
"1355",675,"Airpore Old 3",3,10.602,47.515,0.223129538040619,0.180423029970851,1.23670208884457
"1356",675,"Airpore Young 1",6,9.946,44.098,0.225543108530999,0.180423029970851,1.25007937494142
"1357",678,"Airpore Medium 1",4,8.981,39.562,0.227010767908599,0.17917663476874,1.26696635530407
"1358",678,"Airpore Medium 2",5,8.895,47.024,0.189158727458319,0.17917663476874,1.05571090618184
"1359",678,"Airpore Old 1",1,8.967,37.45,0.239439252336449,0.17917663476874,1.33633078132921
"1360",678,"Airpore Old 2",2,10.788,44.171,0.244232641325757,0.17917663476874,1.36308309194993
"1361",678,"Airpore Old 3",3,10.26,47.497,0.216013642966924,0.17917663476874,1.20559046800789
"1362",678,"Airpore Young 1",6,9.694,43.975,0.220443433769187,0.17917663476874,1.23031350629902
"1363",681,"Airpore Medium 1",4,8.845,39.657,0.223037546965227,0.176999726660537,1.26010108135921
"1364",681,"Airpore Medium 2",5,8.982,46.922,0.191424065470355,0.176999726660537,1.08149356545325
"1365",681,"Airpore Old 1",1,8.844,37.558,0.235475797433303,0.176999726660537,1.33037379139526
"1366",681,"Airpore Old 2",2,11.395,44.826,0.254205148797573,0.176999726660537,1.43618949923638
"1367",681,"Airpore Old 3",3,10.533,46.655,0.225763583753081,0.176999726660537,1.27550244292787
"1368",681,"Airpore Young 1",6,9.675,43.823,0.220774479154782,0.176999726660537,1.24731536777002
"1369",684,"Airpore Medium 1",4,8.698,39.636,0.219446967403371,0.177789989009891,1.23430440951972
"1370",684,"Airpore Medium 2",5,9.159,46.642,0.196368080271,0.177789989009891,1.10449458580075
"1371",684,"Airpore Old 1",1,8.708,37.465,0.232430268250367,0.177789989009891,1.30733046075747
"1372",684,"Airpore Old 2",2,12.443,45.134,0.275690167058094,0.177789989009891,1.55065067832788
"1373",684,"Airpore Old 3",3,10.556,47.061,0.224304625911052,0.177789989009891,1.26162686189588
"1374",684,"Airpore Young 1",6,9.34,44.207,0.211278756757979,0.177789989009891,1.18836138038248
"1375",687,"Airpore Medium 1",4,9.025,39.37,0.229235458470917,0.178766511073592,1.28231768407981
"1376",687,"Airpore Medium 2",5,9.039,47.373,0.190804888860743,0.178766511073592,1.06734134774379
"1377",687,"Airpore Old 1",1,9.099,37.365,0.243516659975913,0.178766511073592,1.36220513849859
"1378",687,"Airpore Old 2",2,12.104,45.199,0.267793535255205,0.178766511073592,1.49800728138037
"1379",687,"Airpore Old 3",3,10.402,46.568,0.22337227280536,0.178766511073592,1.24951967493176
"1380",687,"Airpore Young 1",6,9.542,44.308,0.215356143360116,0.178766511073592,1.20467833749611
"1381",690,"Airpore Medium 1",4,9.222,39.377,0.234197628056988,0.177406128078328,1.32012141065152
"1382",690,"Airpore Medium 2",5,9.05,47.407,0.190900078047546,0.177406128078328,1.07606247943848
"1383",690,"Airpore Old 1",1,9.379,37.426,0.250601186341046,0.177406128078328,1.41258472328758
"1384",690,"Airpore Old 2",2,11.318,44.927,0.251919780978031,0.177406128078328,1.42001735625955
"1385",690,"Airpore Old 3",3,10.6,46.958,0.225733634311512,0.177406128078328,1.27241170728808
