"ROI","Area","Mean","Min","Max","Channel","Frame","Time","SensorName","ROIName"
3,1832.281,53.68,11,221,2,811,2430,"RFP","Airpore Old 3"
4,1832.281,41.742,7,164,2,811,2430,"RFP","Airpore Medium 1"
5,1832.281,46.779,7,118,2,811,2430,"RFP","Airpore Medium 2"
6,1477.267,43.936,8,96,2,811,2430,"RFP","Airpore young 1"
7,3181.805,39.862,7,112,2,811,2430,"RFP","background"
1,1896.544,9.782,0,39,1,812,2433,"GFP","Airpore Old 1"
2,1832.281,11.328,0,70,1,812,2433,"GFP","Airpore Old 2"
3,1832.281,10.997,0,43,1,812,2433,"GFP","Airpore Old 3"
4,1832.281,9.961,0,39,1,812,2433,"GFP","Airpore Medium 1"
5,1832.281,8.539,0,51,1,812,2433,"GFP","Airpore Medium 2"
6,1477.267,9.582,0,41,1,812,2433,"GFP","Airpore young 1"
7,3181.805,7.416,0,32,1,812,2433,"GFP","background"
1,1896.544,45.078,7,138,2,812,2433,"RFP","Airpore Old 1"
2,1832.281,46.774,7,181,2,812,2433,"RFP","Airpore Old 2"
3,1832.281,53.908,8,197,2,812,2433,"RFP","Airpore Old 3"
4,1832.281,41.834,7,138,2,812,2433,"RFP","Airpore Medium 1"
5,1832.281,47.314,3,130,2,812,2433,"RFP","Airpore Medium 2"
6,1477.267,43.784,7,111,2,812,2433,"RFP","Airpore young 1"
7,3181.805,39.753,3,126,2,812,2433,"RFP","background"
1,1896.544,9.904,0,35,1,813,2436,"GFP","Airpore Old 1"
2,1832.281,11.094,0,50,1,813,2436,"GFP","Airpore Old 2"
3,1832.281,11.224,0,43,1,813,2436,"GFP","Airpore Old 3"
4,1832.281,9.892,0,35,1,813,2436,"GFP","Airpore Medium 1"
5,1832.281,8.559,0,39,1,813,2436,"GFP","Airpore Medium 2"
6,1477.267,9.242,0,47,1,813,2436,"GFP","Airpore young 1"
7,3181.805,7.217,0,39,1,813,2436,"GFP","background"
1,1896.544,44.592,8,150,2,813,2436,"RFP","Airpore Old 1"
2,1832.281,46.909,3,150,2,813,2436,"RFP","Airpore Old 2"
3,1832.281,53.456,12,207,2,813,2436,"RFP","Airpore Old 3"
4,1832.281,41.592,7,150,2,813,2436,"RFP","Airpore Medium 1"
5,1832.281,46.605,8,119,2,813,2436,"RFP","Airpore Medium 2"
6,1477.267,44.064,8,112,2,813,2436,"RFP","Airpore young 1"
7,3181.805,39.828,3,118,2,813,2436,"RFP","background"
1,1896.544,9.537,0,47,1,814,2439,"GFP","Airpore Old 1"
2,1832.281,10.808,0,50,1,814,2439,"GFP","Airpore Old 2"
3,1832.281,11.066,0,43,1,814,2439,"GFP","Airpore Old 3"
4,1832.281,9.776,0,47,1,814,2439,"GFP","Airpore Medium 1"
5,1832.281,8.67,0,59,1,814,2439,"GFP","Airpore Medium 2"
6,1477.267,9.173,0,42,1,814,2439,"GFP","Airpore young 1"
7,3181.805,7.267,0,44,1,814,2439,"GFP","background"
1,1896.544,44.631,8,138,2,814,2439,"RFP","Airpore Old 1"
2,1832.281,47.117,3,167,2,814,2439,"RFP","Airpore Old 2"
3,1832.281,53.032,12,212,2,814,2439,"RFP","Airpore Old 3"
4,1832.281,41.797,8,138,2,814,2439,"RFP","Airpore Medium 1"
5,1832.281,46.763,11,154,2,814,2439,"RFP","Airpore Medium 2"
6,1477.267,43.783,15,106,2,814,2439,"RFP","Airpore young 1"
7,3181.805,39.706,7,111,2,814,2439,"RFP","background"
1,1896.544,9.805,0,47,1,815,2442,"GFP","Airpore Old 1"
2,1832.281,10.742,0,51,1,815,2442,"GFP","Airpore Old 2"
3,1832.281,11.001,0,52,1,815,2442,"GFP","Airpore Old 3"
4,1832.281,9.942,0,47,1,815,2442,"GFP","Airpore Medium 1"
5,1832.281,8.606,0,35,1,815,2442,"GFP","Airpore Medium 2"
6,1477.267,9.7,0,39,1,815,2442,"GFP","Airpore young 1"
7,3181.805,7.253,0,31,1,815,2442,"GFP","background"
1,1896.544,44.868,7,149,2,815,2442,"RFP","Airpore Old 1"
2,1832.281,47.383,11,150,2,815,2442,"RFP","Airpore Old 2"
3,1832.281,53.117,11,255,2,815,2442,"RFP","Airpore Old 3"
4,1832.281,41.612,7,149,2,815,2442,"RFP","Airpore Medium 1"
5,1832.281,46.489,8,124,2,815,2442,"RFP","Airpore Medium 2"
6,1477.267,44.125,11,137,2,815,2442,"RFP","Airpore young 1"
7,3181.805,39.549,7,132,2,815,2442,"RFP","background"
1,1896.544,9.556,0,35,1,816,2445,"GFP","Airpore Old 1"
2,1832.281,10.855,0,47,1,816,2445,"GFP","Airpore Old 2"
3,1832.281,11.669,0,58,1,816,2445,"GFP","Airpore Old 3"
4,1832.281,9.629,0,35,1,816,2445,"GFP","Airpore Medium 1"
5,1832.281,8.61,0,36,1,816,2445,"GFP","Airpore Medium 2"
6,1477.267,9.563,0,43,1,816,2445,"GFP","Airpore young 1"
7,3181.805,7.232,0,33,1,816,2445,"GFP","background"
1,1896.544,44.875,7,171,2,816,2445,"RFP","Airpore Old 1"
2,1832.281,47.594,7,156,2,816,2445,"RFP","Airpore Old 2"
3,1832.281,53.188,7,199,2,816,2445,"RFP","Airpore Old 3"
4,1832.281,41.959,3,171,2,816,2445,"RFP","Airpore Medium 1"
5,1832.281,47.195,8,131,2,816,2445,"RFP","Airpore Medium 2"
6,1477.267,43.878,7,121,2,816,2445,"RFP","Airpore young 1"
7,3181.805,39.629,7,163,2,816,2445,"RFP","background"
1,1896.544,9.75,0,39,1,817,2448,"GFP","Airpore Old 1"
2,1832.281,10.712,0,76,1,817,2448,"GFP","Airpore Old 2"
3,1832.281,11.462,0,59,1,817,2448,"GFP","Airpore Old 3"
4,1832.281,9.83,0,39,1,817,2448,"GFP","Airpore Medium 1"
5,1832.281,8.822,0,43,1,817,2448,"GFP","Airpore Medium 2"
6,1477.267,9.525,0,43,1,817,2448,"GFP","Airpore young 1"
7,3181.805,7.416,0,32,1,817,2448,"GFP","background"
1,1896.544,44.95,3,186,2,817,2448,"RFP","Airpore Old 1"
2,1832.281,47.062,8,118,2,817,2448,"RFP","Airpore Old 2"
3,1832.281,53.027,11,224,2,817,2448,"RFP","Airpore Old 3"
4,1832.281,42.012,7,186,2,817,2448,"RFP","Airpore Medium 1"
5,1832.281,47.004,7,130,2,817,2448,"RFP","Airpore Medium 2"
6,1477.267,44.564,7,130,2,817,2448,"RFP","Airpore young 1"
7,3181.805,39.551,7,103,2,817,2448,"RFP","background"
1,1896.544,9.675,0,35,1,818,2451,"GFP","Airpore Old 1"
2,1832.281,10.593,0,43,1,818,2451,"GFP","Airpore Old 2"
3,1832.281,11.358,0,57,1,818,2451,"GFP","Airpore Old 3"
4,1832.281,9.807,0,39,1,818,2451,"GFP","Airpore Medium 1"
5,1832.281,8.75,0,47,1,818,2451,"GFP","Airpore Medium 2"
6,1477.267,9.751,0,39,1,818,2451,"GFP","Airpore young 1"
7,3181.805,7.286,0,35,1,818,2451,"GFP","background"
1,1896.544,44.84,7,160,2,818,2451,"RFP","Airpore Old 1"
2,1832.281,46.846,7,144,2,818,2451,"RFP","Airpore Old 2"
3,1832.281,52.822,11,234,2,818,2451,"RFP","Airpore Old 3"
4,1832.281,41.734,7,160,2,818,2451,"RFP","Airpore Medium 1"
5,1832.281,46.228,11,140,2,818,2451,"RFP","Airpore Medium 2"
6,1477.267,43.65,3,142,2,818,2451,"RFP","Airpore young 1"
7,3181.805,39.727,7,91,2,818,2451,"RFP","background"
1,1896.544,9.547,0,39,1,819,2454,"GFP","Airpore Old 1"
2,1832.281,10.69,0,51,1,819,2454,"GFP","Airpore Old 2"
3,1832.281,11.154,0,51,1,819,2454,"GFP","Airpore Old 3"
4,1832.281,9.702,0,39,1,819,2454,"GFP","Airpore Medium 1"
5,1832.281,8.743,0,50,1,819,2454,"GFP","Airpore Medium 2"
6,1477.267,9.564,0,51,1,819,2454,"GFP","Airpore young 1"
7,3181.805,7.31,0,35,1,819,2454,"GFP","background"
1,1896.544,44.509,3,156,2,819,2454,"RFP","Airpore Old 1"
2,1832.281,47.042,11,156,2,819,2454,"RFP","Airpore Old 2"
3,1832.281,52.614,7,233,2,819,2454,"RFP","Airpore Old 3"
4,1832.281,41.699,3,156,2,819,2454,"RFP","Airpore Medium 1"
5,1832.281,46.133,8,118,2,819,2454,"RFP","Airpore Medium 2"
6,1477.267,43.286,8,98,2,819,2454,"RFP","Airpore young 1"
7,3181.805,38.741,7,108,2,819,2454,"RFP","background"
1,1896.544,9.847,0,40,1,820,2457,"GFP","Airpore Old 1"
2,1832.281,10.743,0,50,1,820,2457,"GFP","Airpore Old 2"
3,1832.281,11.187,0,43,1,820,2457,"GFP","Airpore Old 3"
4,1832.281,9.861,0,40,1,820,2457,"GFP","Airpore Medium 1"
5,1832.281,8.835,0,47,1,820,2457,"GFP","Airpore Medium 2"
6,1477.267,9.269,0,46,1,820,2457,"GFP","Airpore young 1"
7,3181.805,7.25,0,31,1,820,2457,"GFP","background"
1,1896.544,44.29,7,167,2,820,2457,"RFP","Airpore Old 1"
2,1832.281,47.228,3,140,2,820,2457,"RFP","Airpore Old 2"
3,1832.281,52.792,11,249,2,820,2457,"RFP","Airpore Old 3"
4,1832.281,41.504,7,167,2,820,2457,"RFP","Airpore Medium 1"
5,1832.281,45.993,12,128,2,820,2457,"RFP","Airpore Medium 2"
6,1477.267,43.416,11,112,2,820,2457,"RFP","Airpore young 1"
7,3181.805,39.274,7,107,2,820,2457,"RFP","background"
1,1896.544,10.032,0,40,1,821,2460,"GFP","Airpore Old 1"
2,1832.281,10.774,0,47,1,821,2460,"GFP","Airpore Old 2"
3,1832.281,11.202,0,46,1,821,2460,"GFP","Airpore Old 3"
4,1832.281,9.94,0,40,1,821,2460,"GFP","Airpore Medium 1"
5,1832.281,8.758,0,35,1,821,2460,"GFP","Airpore Medium 2"
6,1477.267,9.559,0,43,1,821,2460,"GFP","Airpore young 1"
7,3181.805,7.456,0,36,1,821,2460,"GFP","background"
1,1896.544,44.69,7,138,2,821,2460,"RFP","Airpore Old 1"
2,1832.281,46.732,7,135,2,821,2460,"RFP","Airpore Old 2"
3,1832.281,52.903,11,202,2,821,2460,"RFP","Airpore Old 3"
4,1832.281,41.558,7,138,2,821,2460,"RFP","Airpore Medium 1"
5,1832.281,46.009,12,116,2,821,2460,"RFP","Airpore Medium 2"
6,1477.267,43.085,12,135,2,821,2460,"RFP","Airpore young 1"
7,3181.805,39.179,7,104,2,821,2460,"RFP","background"
1,1896.544,9.859,0,43,1,822,2463,"GFP","Airpore Old 1"
2,1832.281,10.966,0,59,1,822,2463,"GFP","Airpore Old 2"
3,1832.281,11.269,0,40,1,822,2463,"GFP","Airpore Old 3"
4,1832.281,10.044,0,43,1,822,2463,"GFP","Airpore Medium 1"
5,1832.281,9.175,0,49,1,822,2463,"GFP","Airpore Medium 2"
6,1477.267,9.505,0,43,1,822,2463,"GFP","Airpore young 1"
7,3181.805,7.314,0,35,1,822,2463,"GFP","background"
1,1896.544,45.088,7,168,2,822,2463,"RFP","Airpore Old 1"
2,1832.281,46.616,8,131,2,822,2463,"RFP","Airpore Old 2"
3,1832.281,53.115,11,207,2,822,2463,"RFP","Airpore Old 3"
4,1832.281,42.122,8,168,2,822,2463,"RFP","Airpore Medium 1"
5,1832.281,46.273,7,124,2,822,2463,"RFP","Airpore Medium 2"
6,1477.267,43.903,12,122,2,822,2463,"RFP","Airpore young 1"
7,3181.805,39.42,7,107,2,822,2463,"RFP","background"
1,1896.544,10.153,0,39,1,823,2466,"GFP","Airpore Old 1"
2,1832.281,11.081,0,55,1,823,2466,"GFP","Airpore Old 2"
3,1832.281,11.287,0,66,1,823,2466,"GFP","Airpore Old 3"
4,1832.281,10.186,0,39,1,823,2466,"GFP","Airpore Medium 1"
5,1832.281,9.055,0,51,1,823,2466,"GFP","Airpore Medium 2"
6,1477.267,9.557,0,42,1,823,2466,"GFP","Airpore young 1"
7,3181.805,7.165,0,32,1,823,2466,"GFP","background"
1,1896.544,45.04,7,154,2,823,2466,"RFP","Airpore Old 1"
2,1832.281,47.009,11,135,2,823,2466,"RFP","Airpore Old 2"
3,1832.281,54.464,11,221,2,823,2466,"RFP","Airpore Old 3"
4,1832.281,41.775,7,154,2,823,2466,"RFP","Airpore Medium 1"
5,1832.281,47.002,11,112,2,823,2466,"RFP","Airpore Medium 2"
6,1477.267,43.806,7,162,2,823,2466,"RFP","Airpore young 1"
7,3181.805,39.8,7,114,2,823,2466,"RFP","background"
1,1896.544,9.915,0,44,1,824,2469,"GFP","Airpore Old 1"
2,1832.281,12.334,0,95,1,824,2469,"GFP","Airpore Old 2"
3,1832.281,10.99,0,47,1,824,2469,"GFP","Airpore Old 3"
4,1832.281,10.071,0,44,1,824,2469,"GFP","Airpore Medium 1"
5,1832.281,8.854,0,51,1,824,2469,"GFP","Airpore Medium 2"
6,1477.267,9.922,0,48,1,824,2469,"GFP","Airpore young 1"
7,3181.805,7.513,0,35,1,824,2469,"GFP","background"
1,1896.544,45.573,3,170,2,824,2469,"RFP","Airpore Old 1"
2,1832.281,47.429,7,152,2,824,2469,"RFP","Airpore Old 2"
3,1832.281,53.385,11,214,2,824,2469,"RFP","Airpore Old 3"
4,1832.281,42.154,3,170,2,824,2469,"RFP","Airpore Medium 1"
5,1832.281,46.885,8,124,2,824,2469,"RFP","Airpore Medium 2"
6,1477.267,43.386,7,103,2,824,2469,"RFP","Airpore young 1"
7,3181.805,39.276,7,103,2,824,2469,"RFP","background"
1,1896.544,9.704,0,38,1,825,2472,"GFP","Airpore Old 1"
2,1832.281,12.227,0,86,1,825,2472,"GFP","Airpore Old 2"
3,1832.281,11.257,0,43,1,825,2472,"GFP","Airpore Old 3"
4,1832.281,9.854,0,38,1,825,2472,"GFP","Airpore Medium 1"
5,1832.281,8.867,0,46,1,825,2472,"GFP","Airpore Medium 2"
6,1477.267,10.143,0,43,1,825,2472,"GFP","Airpore young 1"
7,3181.805,7.427,0,39,1,825,2472,"GFP","background"
1,1896.544,45.049,8,151,2,825,2472,"RFP","Airpore Old 1"
2,1832.281,47.506,8,130,2,825,2472,"RFP","Airpore Old 2"
3,1832.281,53.342,7,191,2,825,2472,"RFP","Airpore Old 3"
4,1832.281,42.132,7,151,2,825,2472,"RFP","Airpore Medium 1"
5,1832.281,46.835,11,153,2,825,2472,"RFP","Airpore Medium 2"
6,1477.267,43.623,8,100,2,825,2472,"RFP","Airpore young 1"
7,3181.805,39.682,7,99,2,825,2472,"RFP","background"
1,1896.544,9.793,0,40,1,826,2475,"GFP","Airpore Old 1"
2,1832.281,11.334,0,62,1,826,2475,"GFP","Airpore Old 2"
3,1832.281,11.072,0,59,1,826,2475,"GFP","Airpore Old 3"
4,1832.281,9.973,0,40,1,826,2475,"GFP","Airpore Medium 1"
5,1832.281,8.69,0,43,1,826,2475,"GFP","Airpore Medium 2"
6,1477.267,9.831,0,43,1,826,2475,"GFP","Airpore young 1"
7,3181.805,7.239,0,31,1,826,2475,"GFP","background"
1,1896.544,44.688,7,136,2,826,2475,"RFP","Airpore Old 1"
2,1832.281,47.176,7,134,2,826,2475,"RFP","Airpore Old 2"
3,1832.281,53.551,11,222,2,826,2475,"RFP","Airpore Old 3"
4,1832.281,41.59,7,136,2,826,2475,"RFP","Airpore Medium 1"
5,1832.281,47.094,7,194,2,826,2475,"RFP","Airpore Medium 2"
6,1477.267,43.986,8,108,2,826,2475,"RFP","Airpore young 1"
7,3181.805,40.161,7,99,2,826,2475,"RFP","background"
1,1896.544,9.827,0,46,1,827,2478,"GFP","Airpore Old 1"
2,1832.281,11.095,0,51,1,827,2478,"GFP","Airpore Old 2"
3,1832.281,11.287,0,51,1,827,2478,"GFP","Airpore Old 3"
4,1832.281,9.857,0,46,1,827,2478,"GFP","Airpore Medium 1"
5,1832.281,8.745,0,50,1,827,2478,"GFP","Airpore Medium 2"
6,1477.267,9.813,0,39,1,827,2478,"GFP","Airpore young 1"
7,3181.805,7.354,0,35,1,827,2478,"GFP","background"
1,1896.544,44.727,3,130,2,827,2478,"RFP","Airpore Old 1"
2,1832.281,46.931,11,129,2,827,2478,"RFP","Airpore Old 2"
3,1832.281,53.434,7,226,2,827,2478,"RFP","Airpore Old 3"
4,1832.281,41.771,3,130,2,827,2478,"RFP","Airpore Medium 1"
5,1832.281,46.981,11,116,2,827,2478,"RFP","Airpore Medium 2"
6,1477.267,43.77,7,103,2,827,2478,"RFP","Airpore young 1"
7,3181.805,39.54,3,123,2,827,2478,"RFP","background"
1,1896.544,9.593,0,38,1,828,2481,"GFP","Airpore Old 1"
2,1832.281,10.944,0,43,1,828,2481,"GFP","Airpore Old 2"
3,1832.281,10.894,0,51,1,828,2481,"GFP","Airpore Old 3"
4,1832.281,9.816,0,38,1,828,2481,"GFP","Airpore Medium 1"
5,1832.281,8.847,0,39,1,828,2481,"GFP","Airpore Medium 2"
6,1477.267,9.704,0,47,1,828,2481,"GFP","Airpore young 1"
7,3181.805,7.357,0,47,1,828,2481,"GFP","background"
1,1896.544,44.595,7,143,2,828,2481,"RFP","Airpore Old 1"
2,1832.281,46.723,11,138,2,828,2481,"RFP","Airpore Old 2"
3,1832.281,53.287,11,223,2,828,2481,"RFP","Airpore Old 3"
4,1832.281,41.617,7,143,2,828,2481,"RFP","Airpore Medium 1"
5,1832.281,46.62,11,111,2,828,2481,"RFP","Airpore Medium 2"
6,1477.267,43.667,11,105,2,828,2481,"RFP","Airpore young 1"
7,3181.805,39.458,3,142,2,828,2481,"RFP","background"
1,1896.544,9.874,0,40,1,829,2484,"GFP","Airpore Old 1"
2,1832.281,10.686,0,51,1,829,2484,"GFP","Airpore Old 2"
3,1832.281,10.967,0,46,1,829,2484,"GFP","Airpore Old 3"
4,1832.281,9.939,0,40,1,829,2484,"GFP","Airpore Medium 1"
5,1832.281,8.977,0,42,1,829,2484,"GFP","Airpore Medium 2"
6,1477.267,9.947,0,43,1,829,2484,"GFP","Airpore young 1"
7,3181.805,7.45,0,49,1,829,2484,"GFP","background"
1,1896.544,45.29,7,143,2,829,2484,"RFP","Airpore Old 1"
2,1832.281,47.461,8,131,2,829,2484,"RFP","Airpore Old 2"
3,1832.281,53.331,12,219,2,829,2484,"RFP","Airpore Old 3"
4,1832.281,42.02,7,126,2,829,2484,"RFP","Airpore Medium 1"
5,1832.281,46.579,7,115,2,829,2484,"RFP","Airpore Medium 2"
6,1477.267,43.568,11,104,2,829,2484,"RFP","Airpore young 1"
7,3181.805,39.037,7,95,2,829,2484,"RFP","background"
1,1896.544,9.794,0,55,1,830,2487,"GFP","Airpore Old 1"
2,1832.281,10.553,0,59,1,830,2487,"GFP","Airpore Old 2"
3,1832.281,11.261,0,40,1,830,2487,"GFP","Airpore Old 3"
4,1832.281,10.011,0,55,1,830,2487,"GFP","Airpore Medium 1"
5,1832.281,9.079,0,47,1,830,2487,"GFP","Airpore Medium 2"
6,1477.267,9.703,0,39,1,830,2487,"GFP","Airpore young 1"
7,3181.805,7.362,0,43,1,830,2487,"GFP","background"
1,1896.544,45.05,7,152,2,830,2487,"RFP","Airpore Old 1"
2,1832.281,47.24,11,155,2,830,2487,"RFP","Airpore Old 2"
3,1832.281,53.14,11,201,2,830,2487,"RFP","Airpore Old 3"
4,1832.281,42.232,7,152,2,830,2487,"RFP","Airpore Medium 1"
5,1832.281,46.874,7,111,2,830,2487,"RFP","Airpore Medium 2"
6,1477.267,44.046,8,115,2,830,2487,"RFP","Airpore young 1"
7,3181.805,39.427,7,103,2,830,2487,"RFP","background"
1,1896.544,9.94,0,46,1,831,2490,"GFP","Airpore Old 1"
2,1832.281,10.984,0,50,1,831,2490,"GFP","Airpore Old 2"
3,1832.281,11.246,0,64,1,831,2490,"GFP","Airpore Old 3"
4,1832.281,10.109,0,46,1,831,2490,"GFP","Airpore Medium 1"
5,1832.281,8.951,0,40,1,831,2490,"GFP","Airpore Medium 2"
6,1477.267,9.68,0,43,1,831,2490,"GFP","Airpore young 1"
7,3181.805,7.168,0,27,1,831,2490,"GFP","background"
1,1896.544,45.19,7,140,2,831,2490,"RFP","Airpore Old 1"
2,1832.281,47.33,8,149,2,831,2490,"RFP","Airpore Old 2"
3,1832.281,53.409,8,202,2,831,2490,"RFP","Airpore Old 3"
4,1832.281,42.29,7,140,2,831,2490,"RFP","Airpore Medium 1"
5,1832.281,46.637,7,158,2,831,2490,"RFP","Airpore Medium 2"
6,1477.267,43.439,7,120,2,831,2490,"RFP","Airpore young 1"
7,3181.805,39.508,7,108,2,831,2490,"RFP","background"
1,1896.544,9.951,0,51,1,832,2493,"GFP","Airpore Old 1"
2,1832.281,10.86,0,47,1,832,2493,"GFP","Airpore Old 2"
3,1832.281,11.25,0,51,1,832,2493,"GFP","Airpore Old 3"
4,1832.281,9.991,0,51,1,832,2493,"GFP","Airpore Medium 1"
5,1832.281,8.827,0,39,1,832,2493,"GFP","Airpore Medium 2"
6,1477.267,9.432,0,50,1,832,2493,"GFP","Airpore young 1"
7,3181.805,7.194,0,31,1,832,2493,"GFP","background"
1,1896.544,44.651,7,120,2,832,2493,"RFP","Airpore Old 1"
2,1832.281,47.38,3,134,2,832,2493,"RFP","Airpore Old 2"
3,1832.281,53.508,7,199,2,832,2493,"RFP","Airpore Old 3"
4,1832.281,41.688,7,120,2,832,2493,"RFP","Airpore Medium 1"
5,1832.281,46.169,11,132,2,832,2493,"RFP","Airpore Medium 2"
6,1477.267,44.021,11,112,2,832,2493,"RFP","Airpore young 1"
7,3181.805,39.143,7,108,2,832,2493,"RFP","background"
1,1896.544,9.814,0,39,1,833,2496,"GFP","Airpore Old 1"
2,1832.281,10.939,0,52,1,833,2496,"GFP","Airpore Old 2"
3,1832.281,11.435,0,47,1,833,2496,"GFP","Airpore Old 3"
4,1832.281,9.897,0,39,1,833,2496,"GFP","Airpore Medium 1"
5,1832.281,8.914,0,40,1,833,2496,"GFP","Airpore Medium 2"
6,1477.267,9.422,0,43,1,833,2496,"GFP","Airpore young 1"
7,3181.805,7.236,0,38,1,833,2496,"GFP","background"
1,1896.544,44.968,11,167,2,833,2496,"RFP","Airpore Old 1"
2,1832.281,47.078,11,153,2,833,2496,"RFP","Airpore Old 2"
3,1832.281,53.672,7,220,2,833,2496,"RFP","Airpore Old 3"
4,1832.281,42.006,8,167,2,833,2496,"RFP","Airpore Medium 1"
5,1832.281,46.306,7,109,2,833,2496,"RFP","Airpore Medium 2"
6,1477.267,43.773,7,136,2,833,2496,"RFP","Airpore young 1"
7,3181.805,39.332,7,142,2,833,2496,"RFP","background"
1,1896.544,9.676,0,50,1,834,2499,"GFP","Airpore Old 1"
2,1832.281,11.089,0,51,1,834,2499,"GFP","Airpore Old 2"
3,1832.281,11.15,0,44,1,834,2499,"GFP","Airpore Old 3"
4,1832.281,9.757,0,50,1,834,2499,"GFP","Airpore Medium 1"
5,1832.281,8.803,0,55,1,834,2499,"GFP","Airpore Medium 2"
6,1477.267,9.813,0,40,1,834,2499,"GFP","Airpore young 1"
7,3181.805,7.447,0,35,1,834,2499,"GFP","background"
1,1896.544,44.591,7,149,2,834,2499,"RFP","Airpore Old 1"
2,1832.281,47.106,7,137,2,834,2499,"RFP","Airpore Old 2"
3,1832.281,52.744,7,191,2,834,2499,"RFP","Airpore Old 3"
4,1832.281,41.701,7,149,2,834,2499,"RFP","Airpore Medium 1"
5,1832.281,46.271,11,116,2,834,2499,"RFP","Airpore Medium 2"
6,1477.267,42.775,7,99,2,834,2499,"RFP","Airpore young 1"
7,3181.805,39.32,7,95,2,834,2499,"RFP","background"
1,1896.544,9.981,0,43,1,835,2502,"GFP","Airpore Old 1"
2,1832.281,11.055,0,42,1,835,2502,"GFP","Airpore Old 2"
3,1832.281,11.24,0,42,1,835,2502,"GFP","Airpore Old 3"
4,1832.281,10.226,0,43,1,835,2502,"GFP","Airpore Medium 1"
5,1832.281,8.741,0,39,1,835,2502,"GFP","Airpore Medium 2"
6,1477.267,9.371,0,53,1,835,2502,"GFP","Airpore young 1"
7,3181.805,7.249,0,36,1,835,2502,"GFP","background"
1,1896.544,44.798,7,147,2,835,2502,"RFP","Airpore Old 1"
2,1832.281,47.21,7,130,2,835,2502,"RFP","Airpore Old 2"
3,1832.281,53.195,7,212,2,835,2502,"RFP","Airpore Old 3"
4,1832.281,41.584,7,147,2,835,2502,"RFP","Airpore Medium 1"
5,1832.281,46.089,11,121,2,835,2502,"RFP","Airpore Medium 2"
6,1477.267,42.963,7,132,2,835,2502,"RFP","Airpore young 1"
7,3181.805,39.316,3,96,2,835,2502,"RFP","background"
1,1896.544,10.069,0,43,1,836,2505,"GFP","Airpore Old 1"
2,1832.281,10.987,0,43,1,836,2505,"GFP","Airpore Old 2"
3,1832.281,11.131,0,47,1,836,2505,"GFP","Airpore Old 3"
4,1832.281,10.322,0,43,1,836,2505,"GFP","Airpore Medium 1"
5,1832.281,8.61,0,43,1,836,2505,"GFP","Airpore Medium 2"
6,1477.267,9.382,0,35,1,836,2505,"GFP","Airpore young 1"
7,3181.805,7.289,0,36,1,836,2505,"GFP","background"
1,1896.544,44.464,0,137,2,836,2505,"RFP","Airpore Old 1"
2,1832.281,46.929,8,123,2,836,2505,"RFP","Airpore Old 2"
3,1832.281,52.183,11,211,2,836,2505,"RFP","Airpore Old 3"
4,1832.281,41.474,0,137,2,836,2505,"RFP","Airpore Medium 1"
5,1832.281,46.474,7,123,2,836,2505,"RFP","Airpore Medium 2"
6,1477.267,43.432,11,120,2,836,2505,"RFP","Airpore young 1"
7,3181.805,39.485,7,92,2,836,2505,"RFP","background"
1,1896.544,10.268,0,51,1,837,2508,"GFP","Airpore Old 1"
2,1832.281,11.115,0,51,1,837,2508,"GFP","Airpore Old 2"
3,1832.281,11.098,0,46,1,837,2508,"GFP","Airpore Old 3"
4,1832.281,10.4,0,51,1,837,2508,"GFP","Airpore Medium 1"
5,1832.281,8.753,0,39,1,837,2508,"GFP","Airpore Medium 2"
6,1477.267,9.432,0,48,1,837,2508,"GFP","Airpore young 1"
7,3181.805,7.483,0,39,1,837,2508,"GFP","background"
1,1896.544,45.529,3,171,2,837,2508,"RFP","Airpore Old 1"
2,1832.281,47.473,7,134,2,837,2508,"RFP","Airpore Old 2"
3,1832.281,53.607,7,218,2,837,2508,"RFP","Airpore Old 3"
4,1832.281,42.573,3,171,2,837,2508,"RFP","Airpore Medium 1"
5,1832.281,45.898,11,120,2,837,2508,"RFP","Airpore Medium 2"
6,1477.267,43.41,7,107,2,837,2508,"RFP","Airpore young 1"
7,3181.805,39.326,3,117,2,837,2508,"RFP","background"
1,1896.544,10.34,0,52,1,838,2511,"GFP","Airpore Old 1"
2,1832.281,11.004,0,43,1,838,2511,"GFP","Airpore Old 2"
3,1832.281,11.193,0,57,1,838,2511,"GFP","Airpore Old 3"
4,1832.281,10.321,0,52,1,838,2511,"GFP","Airpore Medium 1"
5,1832.281,8.522,0,40,1,838,2511,"GFP","Airpore Medium 2"
6,1477.267,9.57,0,47,1,838,2511,"GFP","Airpore young 1"
7,3181.805,7.321,0,47,1,838,2511,"GFP","background"
1,1896.544,44.951,7,167,2,838,2511,"RFP","Airpore Old 1"
2,1832.281,47.279,7,140,2,838,2511,"RFP","Airpore Old 2"
3,1832.281,53.801,3,226,2,838,2511,"RFP","Airpore Old 3"
4,1832.281,41.525,11,167,2,838,2511,"RFP","Airpore Medium 1"
5,1832.281,46.544,11,110,2,838,2511,"RFP","Airpore Medium 2"
6,1477.267,43.279,11,115,2,838,2511,"RFP","Airpore young 1"
7,3181.805,39.447,7,115,2,838,2511,"RFP","background"
1,1896.544,10.157,0,47,1,839,2514,"GFP","Airpore Old 1"
2,1832.281,10.91,0,50,1,839,2514,"GFP","Airpore Old 2"
3,1832.281,11.085,0,59,1,839,2514,"GFP","Airpore Old 3"
