"ROI","Area","Mean","Min","Max","Channel","Frame","Time","SensorName","ROIName"
5,774.131,64.252,15,255,2,463,1386,"RFP","Airpore Medium 2"
6,3433.351,45.395,0,255,2,463,1386,"RFP","background"
1,774.131,5.537,0,48,1,464,1389,"GFP","Airpore Old 1"
2,774.131,6.358,0,27,1,464,1389,"GFP","Airpore Old 2"
3,774.131,8.061,0,42,1,464,1389,"GFP","Airpore Old 3"
4,774.131,3.533,0,27,1,464,1389,"GFP","Airpore Medium 1"
5,774.131,7.862,0,38,1,464,1389,"GFP","Airpore Medium 2"
6,3433.351,6.374,0,40,1,464,1389,"GFP","background"
1,774.131,61.19,15,255,2,464,1389,"RFP","Airpore Old 1"
2,774.131,50.583,7,182,2,464,1389,"RFP","Airpore Old 2"
3,774.131,45.191,7,255,2,464,1389,"RFP","Airpore Old 3"
4,774.131,23.74,0,74,2,464,1389,"RFP","Airpore Medium 1"
5,774.131,63.806,15,255,2,464,1389,"RFP","Airpore Medium 2"
6,3433.351,45.456,0,255,2,464,1389,"RFP","background"
1,774.131,5.634,0,27,1,465,1392,"GFP","Airpore Old 1"
2,774.131,6.245,0,36,1,465,1392,"GFP","Airpore Old 2"
3,774.131,8.214,0,43,1,465,1392,"GFP","Airpore Old 3"
4,774.131,3.56,0,23,1,465,1392,"GFP","Airpore Medium 1"
5,774.131,7.819,0,31,1,465,1392,"GFP","Airpore Medium 2"
6,3433.351,6.459,0,51,1,465,1392,"GFP","background"
1,774.131,61.391,15,255,2,465,1392,"RFP","Airpore Old 1"
2,774.131,51.597,11,228,2,465,1392,"RFP","Airpore Old 2"
3,774.131,45.923,7,255,2,465,1392,"RFP","Airpore Old 3"
4,774.131,23.573,0,79,2,465,1392,"RFP","Airpore Medium 1"
5,774.131,63.719,15,255,2,465,1392,"RFP","Airpore Medium 2"
6,3433.351,45.355,3,255,2,465,1392,"RFP","background"
1,774.131,5.582,0,44,1,466,1395,"GFP","Airpore Old 1"
2,774.131,6.206,0,31,1,466,1395,"GFP","Airpore Old 2"
3,774.131,8.168,0,35,1,466,1395,"GFP","Airpore Old 3"
4,774.131,3.601,0,23,1,466,1395,"GFP","Airpore Medium 1"
5,774.131,7.716,0,27,1,466,1395,"GFP","Airpore Medium 2"
6,3433.351,6.397,0,35,1,466,1395,"GFP","background"
1,774.131,61.443,7,255,2,466,1395,"RFP","Airpore Old 1"
2,774.131,51.658,7,215,2,466,1395,"RFP","Airpore Old 2"
3,774.131,45.71,7,255,2,466,1395,"RFP","Airpore Old 3"
4,774.131,23.807,0,77,2,466,1395,"RFP","Airpore Medium 1"
5,774.131,64.754,15,255,2,466,1395,"RFP","Airpore Medium 2"
6,3433.351,45.803,3,255,2,466,1395,"RFP","background"
1,774.131,5.601,0,55,1,467,1398,"GFP","Airpore Old 1"
2,774.131,6.145,0,31,1,467,1398,"GFP","Airpore Old 2"
3,774.131,8.299,0,39,1,467,1398,"GFP","Airpore Old 3"
4,774.131,3.593,0,24,1,467,1398,"GFP","Airpore Medium 1"
5,774.131,7.734,0,35,1,467,1398,"GFP","Airpore Medium 2"
6,3433.351,6.413,0,39,1,467,1398,"GFP","background"
1,774.131,61.373,11,255,2,467,1398,"RFP","Airpore Old 1"
2,774.131,51.047,11,196,2,467,1398,"RFP","Airpore Old 2"
3,774.131,45.441,7,255,2,467,1398,"RFP","Airpore Old 3"
4,774.131,23.881,3,83,2,467,1398,"RFP","Airpore Medium 1"
5,774.131,63.998,11,255,2,467,1398,"RFP","Airpore Medium 2"
6,3433.351,45.434,0,255,2,467,1398,"RFP","background"
1,774.131,5.544,0,31,1,468,1401,"GFP","Airpore Old 1"
2,774.131,6.258,0,34,1,468,1401,"GFP","Airpore Old 2"
3,774.131,8.167,0,39,1,468,1401,"GFP","Airpore Old 3"
4,774.131,3.561,0,31,1,468,1401,"GFP","Airpore Medium 1"
5,774.131,7.713,0,49,1,468,1401,"GFP","Airpore Medium 2"
6,3433.351,6.443,0,45,1,468,1401,"GFP","background"
1,774.131,61.303,11,255,2,468,1401,"RFP","Airpore Old 1"
2,774.131,51.205,7,234,2,468,1401,"RFP","Airpore Old 2"
3,774.131,45.511,7,255,2,468,1401,"RFP","Airpore Old 3"
4,774.131,23.816,3,125,2,468,1401,"RFP","Airpore Medium 1"
5,774.131,63.878,19,255,2,468,1401,"RFP","Airpore Medium 2"
6,3433.351,45.237,3,255,2,468,1401,"RFP","background"
1,774.131,5.695,0,24,1,469,1404,"GFP","Airpore Old 1"
2,774.131,6.333,0,32,1,469,1404,"GFP","Airpore Old 2"
3,774.131,8.094,0,35,1,469,1404,"GFP","Airpore Old 3"
4,774.131,3.569,0,23,1,469,1404,"GFP","Airpore Medium 1"
5,774.131,7.876,0,54,1,469,1404,"GFP","Airpore Medium 2"
6,3433.351,6.506,0,35,1,469,1404,"GFP","background"
1,774.131,60.917,15,255,2,469,1404,"RFP","Airpore Old 1"
2,774.131,51.79,11,203,2,469,1404,"RFP","Airpore Old 2"
3,774.131,45.967,7,255,2,469,1404,"RFP","Airpore Old 3"
4,774.131,24.048,3,75,2,469,1404,"RFP","Airpore Medium 1"
5,774.131,64.449,15,255,2,469,1404,"RFP","Airpore Medium 2"
6,3433.351,45.006,0,255,2,469,1404,"RFP","background"
1,774.131,5.509,0,35,1,470,1407,"GFP","Airpore Old 1"
2,774.131,6.134,0,31,1,470,1407,"GFP","Airpore Old 2"
3,774.131,8.376,0,35,1,470,1407,"GFP","Airpore Old 3"
4,774.131,3.402,0,19,1,470,1407,"GFP","Airpore Medium 1"
5,774.131,7.603,0,35,1,470,1407,"GFP","Airpore Medium 2"
6,3433.351,6.372,0,36,1,470,1407,"GFP","background"
1,774.131,60.602,8,255,2,470,1407,"RFP","Airpore Old 1"
2,774.131,50.968,7,204,2,470,1407,"RFP","Airpore Old 2"
3,774.131,45.632,7,255,2,470,1407,"RFP","Airpore Old 3"
4,774.131,23.18,0,90,2,470,1407,"RFP","Airpore Medium 1"
5,774.131,64.162,15,255,2,470,1407,"RFP","Airpore Medium 2"
6,3433.351,45.471,3,255,2,470,1407,"RFP","background"
1,774.131,5.583,0,27,1,471,1410,"GFP","Airpore Old 1"
2,774.131,6.284,0,31,1,471,1410,"GFP","Airpore Old 2"
3,774.131,7.885,0,35,1,471,1410,"GFP","Airpore Old 3"
4,774.131,3.491,0,19,1,471,1410,"GFP","Airpore Medium 1"
5,774.131,7.59,0,44,1,471,1410,"GFP","Airpore Medium 2"
6,3433.351,6.274,0,35,1,471,1410,"GFP","background"
1,774.131,60.842,11,255,2,471,1410,"RFP","Airpore Old 1"
2,774.131,51.392,11,205,2,471,1410,"RFP","Airpore Old 2"
3,774.131,44.904,7,255,2,471,1410,"RFP","Airpore Old 3"
4,774.131,23.414,3,78,2,471,1410,"RFP","Airpore Medium 1"
5,774.131,64.082,11,255,2,471,1410,"RFP","Airpore Medium 2"
6,3433.351,45.345,3,255,2,471,1410,"RFP","background"
1,774.131,5.653,0,38,1,472,1413,"GFP","Airpore Old 1"
2,774.131,6.425,0,27,1,472,1413,"GFP","Airpore Old 2"
3,774.131,8.222,0,39,1,472,1413,"GFP","Airpore Old 3"
4,774.131,3.419,0,23,1,472,1413,"GFP","Airpore Medium 1"
5,774.131,7.485,0,36,1,472,1413,"GFP","Airpore Medium 2"
6,3433.351,6.372,0,43,1,472,1413,"GFP","background"
1,774.131,61.078,11,255,2,472,1413,"RFP","Airpore Old 1"
2,774.131,50.56,7,181,2,472,1413,"RFP","Airpore Old 2"
3,774.131,45.646,7,255,2,472,1413,"RFP","Airpore Old 3"
4,774.131,23.538,3,80,2,472,1413,"RFP","Airpore Medium 1"
5,774.131,64.394,7,255,2,472,1413,"RFP","Airpore Medium 2"
6,3433.351,45.133,3,255,2,472,1413,"RFP","background"
1,774.131,5.318,0,23,1,473,1416,"GFP","Airpore Old 1"
2,774.131,6.273,0,33,1,473,1416,"GFP","Airpore Old 2"
3,774.131,8.095,0,35,1,473,1416,"GFP","Airpore Old 3"
4,774.131,3.596,0,32,1,473,1416,"GFP","Airpore Medium 1"
5,774.131,7.591,0,38,1,473,1416,"GFP","Airpore Medium 2"
6,3433.351,6.342,0,42,1,473,1416,"GFP","background"
1,774.131,61.339,11,255,2,473,1416,"RFP","Airpore Old 1"
2,774.131,51.124,11,238,2,473,1416,"RFP","Airpore Old 2"
3,774.131,45.148,7,255,2,473,1416,"RFP","Airpore Old 3"
4,774.131,23.183,0,74,2,473,1416,"RFP","Airpore Medium 1"
5,774.131,63.78,11,255,2,473,1416,"RFP","Airpore Medium 2"
6,3433.351,44.915,0,255,2,473,1416,"RFP","background"
1,774.131,5.582,0,31,1,474,1419,"GFP","Airpore Old 1"
2,774.131,6.373,0,32,1,474,1419,"GFP","Airpore Old 2"
3,774.131,8.326,0,46,1,474,1419,"GFP","Airpore Old 3"
4,774.131,3.403,0,32,1,474,1419,"GFP","Airpore Medium 1"
5,774.131,7.465,0,39,1,474,1419,"GFP","Airpore Medium 2"
6,3433.351,6.364,0,35,1,474,1419,"GFP","background"
1,774.131,61.474,15,255,2,474,1419,"RFP","Airpore Old 1"
2,774.131,51.189,3,207,2,474,1419,"RFP","Airpore Old 2"
3,774.131,45.624,7,255,2,474,1419,"RFP","Airpore Old 3"
4,774.131,23.561,0,82,2,474,1419,"RFP","Airpore Medium 1"
5,774.131,64.418,15,255,2,474,1419,"RFP","Airpore Medium 2"
6,3433.351,45.084,0,255,2,474,1419,"RFP","background"
1,774.131,5.586,0,27,1,475,1422,"GFP","Airpore Old 1"
2,774.131,6.04,0,31,1,475,1422,"GFP","Airpore Old 2"
3,774.131,8.279,0,43,1,475,1422,"GFP","Airpore Old 3"
4,774.131,3.52,0,19,1,475,1422,"GFP","Airpore Medium 1"
5,774.131,7.77,0,31,1,475,1422,"GFP","Airpore Medium 2"
6,3433.351,6.356,0,40,1,475,1422,"GFP","background"
1,774.131,61.069,15,255,2,475,1422,"RFP","Airpore Old 1"
2,774.131,50.749,7,217,2,475,1422,"RFP","Airpore Old 2"
3,774.131,46.132,7,255,2,475,1422,"RFP","Airpore Old 3"
4,774.131,23.375,0,82,2,475,1422,"RFP","Airpore Medium 1"
5,774.131,64.043,15,255,2,475,1422,"RFP","Airpore Medium 2"
6,3433.351,45.07,3,255,2,475,1422,"RFP","background"
1,774.131,5.369,0,36,1,476,1425,"GFP","Airpore Old 1"
2,774.131,6.094,0,34,1,476,1425,"GFP","Airpore Old 2"
3,774.131,8.179,0,39,1,476,1425,"GFP","Airpore Old 3"
4,774.131,3.575,0,38,1,476,1425,"GFP","Airpore Medium 1"
5,774.131,7.635,0,39,1,476,1425,"GFP","Airpore Medium 2"
6,3433.351,6.377,0,41,1,476,1425,"GFP","background"
1,774.131,61.532,11,255,2,476,1425,"RFP","Airpore Old 1"
2,774.131,51.114,11,205,2,476,1425,"RFP","Airpore Old 2"
3,774.131,45.744,8,255,2,476,1425,"RFP","Airpore Old 3"
4,774.131,23.729,0,78,2,476,1425,"RFP","Airpore Medium 1"
5,774.131,64.679,15,255,2,476,1425,"RFP","Airpore Medium 2"
6,3433.351,45.267,3,255,2,476,1425,"RFP","background"
1,774.131,5.425,0,27,1,477,1428,"GFP","Airpore Old 1"
2,774.131,6.204,0,48,1,477,1428,"GFP","Airpore Old 2"
3,774.131,8.174,0,35,1,477,1428,"GFP","Airpore Old 3"
4,774.131,3.601,0,31,1,477,1428,"GFP","Airpore Medium 1"
5,774.131,7.677,0,35,1,477,1428,"GFP","Airpore Medium 2"
6,3433.351,6.265,0,46,1,477,1428,"GFP","background"
1,774.131,61.409,11,255,2,477,1428,"RFP","Airpore Old 1"
2,774.131,52.076,11,186,2,477,1428,"RFP","Airpore Old 2"
3,774.131,45.794,7,255,2,477,1428,"RFP","Airpore Old 3"
4,774.131,23.129,0,90,2,477,1428,"RFP","Airpore Medium 1"
5,774.131,65.017,15,255,2,477,1428,"RFP","Airpore Medium 2"
6,3433.351,45.059,0,255,2,477,1428,"RFP","background"
1,774.131,5.557,0,28,1,478,1431,"GFP","Airpore Old 1"
2,774.131,6.231,0,31,1,478,1431,"GFP","Airpore Old 2"
3,774.131,8.292,0,38,1,478,1431,"GFP","Airpore Old 3"
4,774.131,3.582,0,23,1,478,1431,"GFP","Airpore Medium 1"
5,774.131,7.61,0,35,1,478,1431,"GFP","Airpore Medium 2"
6,3433.351,6.368,0,35,1,478,1431,"GFP","background"
1,774.131,61.295,15,255,2,478,1431,"RFP","Airpore Old 1"
2,774.131,51.88,11,205,2,478,1431,"RFP","Airpore Old 2"
3,774.131,45.738,3,255,2,478,1431,"RFP","Airpore Old 3"
4,774.131,23.869,3,74,2,478,1431,"RFP","Airpore Medium 1"
5,774.131,64.267,15,255,2,478,1431,"RFP","Airpore Medium 2"
6,3433.351,45.326,3,255,2,478,1431,"RFP","background"
1,774.131,5.776,0,39,1,479,1434,"GFP","Airpore Old 1"
2,774.131,6.261,0,27,1,479,1434,"GFP","Airpore Old 2"
3,774.131,8.118,0,42,1,479,1434,"GFP","Airpore Old 3"
4,774.131,3.467,0,27,1,479,1434,"GFP","Airpore Medium 1"
5,774.131,7.771,0,43,1,479,1434,"GFP","Airpore Medium 2"
6,3433.351,6.38,0,39,1,479,1434,"GFP","background"
1,774.131,61.371,11,255,2,479,1434,"RFP","Airpore Old 1"
2,774.131,50.862,11,217,2,479,1434,"RFP","Airpore Old 2"
3,774.131,45.201,7,255,2,479,1434,"RFP","Airpore Old 3"
4,774.131,23.285,0,78,2,479,1434,"RFP","Airpore Medium 1"
5,774.131,64.771,11,255,2,479,1434,"RFP","Airpore Medium 2"
6,3433.351,45.006,3,255,2,479,1434,"RFP","background"
1,774.131,5.601,0,23,1,480,1437,"GFP","Airpore Old 1"
2,774.131,6.132,0,35,1,480,1437,"GFP","Airpore Old 2"
3,774.131,8.092,0,38,1,480,1437,"GFP","Airpore Old 3"
4,774.131,3.503,0,20,1,480,1437,"GFP","Airpore Medium 1"
5,774.131,7.813,0,40,1,480,1437,"GFP","Airpore Medium 2"
6,3433.351,6.351,0,36,1,480,1437,"GFP","background"
1,774.131,60.692,11,255,2,480,1437,"RFP","Airpore Old 1"
2,774.131,51.021,11,201,2,480,1437,"RFP","Airpore Old 2"
3,774.131,44.938,7,255,2,480,1437,"RFP","Airpore Old 3"
4,774.131,22.745,3,78,2,480,1437,"RFP","Airpore Medium 1"
5,774.131,64.42,15,255,2,480,1437,"RFP","Airpore Medium 2"
6,3433.351,45.298,3,255,2,480,1437,"RFP","background"
1,774.131,5.485,0,31,1,481,1440,"GFP","Airpore Old 1"
2,774.131,6.409,0,31,1,481,1440,"GFP","Airpore Old 2"
3,774.131,8.217,0,38,1,481,1440,"GFP","Airpore Old 3"
4,774.131,3.513,0,23,1,481,1440,"GFP","Airpore Medium 1"
5,774.131,7.934,0,63,1,481,1440,"GFP","Airpore Medium 2"
6,3433.351,6.332,0,50,1,481,1440,"GFP","background"
1,774.131,61.246,11,255,2,481,1440,"RFP","Airpore Old 1"
2,774.131,51.502,7,190,2,481,1440,"RFP","Airpore Old 2"
3,774.131,45.795,3,255,2,481,1440,"RFP","Airpore Old 3"
4,774.131,23.751,3,79,2,481,1440,"RFP","Airpore Medium 1"
5,774.131,64.363,15,255,2,481,1440,"RFP","Airpore Medium 2"
6,3433.351,45.234,3,255,2,481,1440,"RFP","background"
1,774.131,5.556,0,27,1,482,1443,"GFP","Airpore Old 1"
2,774.131,6.333,0,27,1,482,1443,"GFP","Airpore Old 2"
3,774.131,8.25,0,35,1,482,1443,"GFP","Airpore Old 3"
4,774.131,3.562,0,20,1,482,1443,"GFP","Airpore Medium 1"
5,774.131,7.69,0,41,1,482,1443,"GFP","Airpore Medium 2"
6,3433.351,6.261,0,40,1,482,1443,"GFP","background"
1,774.131,61.551,11,255,2,482,1443,"RFP","Airpore Old 1"
2,774.131,50.758,8,198,2,482,1443,"RFP","Airpore Old 2"
3,774.131,44.721,7,255,2,482,1443,"RFP","Airpore Old 3"
4,774.131,23.854,0,82,2,482,1443,"RFP","Airpore Medium 1"
5,774.131,63.764,15,255,2,482,1443,"RFP","Airpore Medium 2"
6,3433.351,45.367,3,255,2,482,1443,"RFP","background"
1,774.131,5.602,0,37,1,483,1446,"GFP","Airpore Old 1"
2,774.131,6.221,0,31,1,483,1446,"GFP","Airpore Old 2"
3,774.131,8.269,0,35,1,483,1446,"GFP","Airpore Old 3"
4,774.131,3.623,0,31,1,483,1446,"GFP","Airpore Medium 1"
5,774.131,7.822,0,31,1,483,1446,"GFP","Airpore Medium 2"
6,3433.351,6.253,0,39,1,483,1446,"GFP","background"
1,774.131,60.673,11,255,2,483,1446,"RFP","Airpore Old 1"
2,774.131,51.067,7,197,2,483,1446,"RFP","Airpore Old 2"
3,774.131,45.82,7,255,2,483,1446,"RFP","Airpore Old 3"
4,774.131,23.226,0,78,2,483,1446,"RFP","Airpore Medium 1"
5,774.131,64.112,11,255,2,483,1446,"RFP","Airpore Medium 2"
6,3433.351,45.054,0,255,2,483,1446,"RFP","background"
1,774.131,5.779,0,27,1,484,1449,"GFP","Airpore Old 1"
2,774.131,6.158,0,31,1,484,1449,"GFP","Airpore Old 2"
3,774.131,8.139,0,39,1,484,1449,"GFP","Airpore Old 3"
4,774.131,3.442,0,23,1,484,1449,"GFP","Airpore Medium 1"
5,774.131,7.544,0,31,1,484,1449,"GFP","Airpore Medium 2"
6,3433.351,6.272,0,35,1,484,1449,"GFP","background"
1,774.131,61.316,15,255,2,484,1449,"RFP","Airpore Old 1"
2,774.131,51.053,7,193,2,484,1449,"RFP","Airpore Old 2"
3,774.131,44.61,3,255,2,484,1449,"RFP","Airpore Old 3"
4,774.131,23.744,0,75,2,484,1449,"RFP","Airpore Medium 1"
5,774.131,63.612,11,255,2,484,1449,"RFP","Airpore Medium 2"
6,3433.351,45.059,3,255,2,484,1449,"RFP","background"
1,774.131,5.473,0,27,1,485,1452,"GFP","Airpore Old 1"
2,774.131,6.194,0,27,1,485,1452,"GFP","Airpore Old 2"
3,774.131,8.171,0,39,1,485,1452,"GFP","Airpore Old 3"
4,774.131,3.493,0,27,1,485,1452,"GFP","Airpore Medium 1"
5,774.131,7.781,0,31,1,485,1452,"GFP","Airpore Medium 2"
6,3433.351,6.339,0,41,1,485,1452,"GFP","background"
1,774.131,60.847,15,255,2,485,1452,"RFP","Airpore Old 1"
2,774.131,50.719,11,173,2,485,1452,"RFP","Airpore Old 2"
3,774.131,45.925,7,255,2,485,1452,"RFP","Airpore Old 3"
4,774.131,23.911,3,78,2,485,1452,"RFP","Airpore Medium 1"
5,774.131,64.428,15,255,2,485,1452,"RFP","Airpore Medium 2"
6,3433.351,44.733,3,255,2,485,1452,"RFP","background"
1,774.131,5.514,0,31,1,486,1455,"GFP","Airpore Old 1"
2,774.131,6.314,0,35,1,486,1455,"GFP","Airpore Old 2"
3,774.131,8.051,0,42,1,486,1455,"GFP","Airpore Old 3"
4,774.131,3.515,0,27,1,486,1455,"GFP","Airpore Medium 1"
5,774.131,7.659,0,31,1,486,1455,"GFP","Airpore Medium 2"
6,3433.351,6.18,0,35,1,486,1455,"GFP","background"
1,774.131,61.046,11,255,2,486,1455,"RFP","Airpore Old 1"
2,774.131,51.619,11,188,2,486,1455,"RFP","Airpore Old 2"
3,774.131,45.474,7,255,2,486,1455,"RFP","Airpore Old 3"
4,774.131,23.027,3,74,2,486,1455,"RFP","Airpore Medium 1"
5,774.131,64.182,15,255,2,486,1455,"RFP","Airpore Medium 2"
6,3433.351,45.114,3,255,2,486,1455,"RFP","background"
1,774.131,5.658,0,31,1,487,1458,"GFP","Airpore Old 1"
2,774.131,6.159,0,24,1,487,1458,"GFP","Airpore Old 2"
3,774.131,8.033,0,39,1,487,1458,"GFP","Airpore Old 3"
4,774.131,3.4,0,27,1,487,1458,"GFP","Airpore Medium 1"
5,774.131,7.473,0,31,1,487,1458,"GFP","Airpore Medium 2"
6,3433.351,6.408,0,35,1,487,1458,"GFP","background"
1,774.131,61.219,15,255,2,487,1458,"RFP","Airpore Old 1"
2,774.131,51.184,8,203,2,487,1458,"RFP","Airpore Old 2"
3,774.131,44.808,7,255,2,487,1458,"RFP","Airpore Old 3"
4,774.131,23.255,3,90,2,487,1458,"RFP","Airpore Medium 1"
5,774.131,64.583,15,255,2,487,1458,"RFP","Airpore Medium 2"
6,3433.351,45.138,0,255,2,487,1458,"RFP","background"
1,774.131,5.355,0,27,1,488,1461,"GFP","Airpore Old 1"
2,774.131,6.148,0,31,1,488,1461,"GFP","Airpore Old 2"
3,774.131,8.056,0,39,1,488,1461,"GFP","Airpore Old 3"
4,774.131,3.442,0,20,1,488,1461,"GFP","Airpore Medium 1"
5,774.131,7.738,0,35,1,488,1461,"GFP","Airpore Medium 2"
6,3433.351,6.231,0,39,1,488,1461,"GFP","background"
1,774.131,61.452,11,255,2,488,1461,"RFP","Airpore Old 1"
2,774.131,51.195,12,197,2,488,1461,"RFP","Airpore Old 2"
3,774.131,44.878,7,255,2,488,1461,"RFP","Airpore Old 3"
4,774.131,23.855,0,93,2,488,1461,"RFP","Airpore Medium 1"
5,774.131,63.698,15,255,2,488,1461,"RFP","Airpore Medium 2"
6,3433.351,44.996,0,255,2,488,1461,"RFP","background"
1,774.131,5.373,0,27,1,489,1464,"GFP","Airpore Old 1"
2,774.131,6.133,0,27,1,489,1464,"GFP","Airpore Old 2"
3,774.131,8.067,0,43,1,489,1464,"GFP","Airpore Old 3"
4,774.131,3.459,0,24,1,489,1464,"GFP","Airpore Medium 1"
5,774.131,7.583,0,35,1,489,1464,"GFP","Airpore Medium 2"
6,3433.351,6.278,0,35,1,489,1464,"GFP","background"
1,774.131,61.051,11,255,2,489,1464,"RFP","Airpore Old 1"
2,774.131,50.932,11,171,2,489,1464,"RFP","Airpore Old 2"
3,774.131,45.213,7,255,2,489,1464,"RFP","Airpore Old 3"
4,774.131,23.651,0,82,2,489,1464,"RFP","Airpore Medium 1"
5,774.131,63.698,15,255,2,489,1464,"RFP","Airpore Medium 2"
6,3433.351,45.052,0,255,2,489,1464,"RFP","background"
1,774.131,5.557,0,27,1,490,1467,"GFP","Airpore Old 1"
2,774.131,6.049,0,28,1,490,1467,"GFP","Airpore Old 2"
3,774.131,8.151,0,39,1,490,1467,"GFP","Airpore Old 3"
4,774.131,3.308,0,19,1,490,1467,"GFP","Airpore Medium 1"
5,774.131,7.879,0,34,1,490,1467,"GFP","Airpore Medium 2"
6,3433.351,6.364,0,35,1,490,1467,"GFP","background"
1,774.131,61.045,15,255,2,490,1467,"RFP","Airpore Old 1"
2,774.131,50.585,7,207,2,490,1467,"RFP","Airpore Old 2"
3,774.131,45.354,7,255,2,490,1467,"RFP","Airpore Old 3"
4,774.131,23.575,0,82,2,490,1467,"RFP","Airpore Medium 1"
5,774.131,64.388,15,255,2,490,1467,"RFP","Airpore Medium 2"
6,3433.351,45.234,0,255,2,490,1467,"RFP","background"
1,774.131,5.543,0,24,1,491,1470,"GFP","Airpore Old 1"
2,774.131,6.153,0,24,1,491,1470,"GFP","Airpore Old 2"
3,774.131,8.013,0,43,1,491,1470,"GFP","Airpore Old 3"
4,774.131,3.365,0,23,1,491,1470,"GFP","Airpore Medium 1"
5,774.131,7.511,0,31,1,491,1470,"GFP","Airpore Medium 2"
6,3433.351,6.346,0,43,1,491,1470,"GFP","background"
1,774.131,60.642,15,255,2,491,1470,"RFP","Airpore Old 1"
2,774.131,50.745,7,232,2,491,1470,"RFP","Airpore Old 2"
3,774.131,45.237,7,255,2,491,1470,"RFP","Airpore Old 3"
4,774.131,23.229,0,86,2,491,1470,"RFP","Airpore Medium 1"
5,774.131,63.624,15,255,2,491,1470,"RFP","Airpore Medium 2"
6,3433.351,44.754,0,255,2,491,1470,"RFP","background"
1,774.131,5.453,0,27,1,492,1473,"GFP","Airpore Old 1"
2,774.131,6.204,0,31,1,492,1473,"GFP","Airpore Old 2"
3,774.131,7.977,0,31,1,492,1473,"GFP","Airpore Old 3"
4,774.131,3.381,0,23,1,492,1473,"GFP","Airpore Medium 1"
5,774.131,7.774,0,31,1,492,1473,"GFP","Airpore Medium 2"
6,3433.351,6.237,0,51,1,492,1473,"GFP","background"
1,774.131,62.02,15,255,2,492,1473,"RFP","Airpore Old 1"
2,774.131,50.299,7,208,2,492,1473,"RFP","Airpore Old 2"
3,774.131,45.413,7,255,2,492,1473,"RFP","Airpore Old 3"
4,774.131,23.899,0,94,2,492,1473,"RFP","Airpore Medium 1"
5,774.131,65.376,19,255,2,492,1473,"RFP","Airpore Medium 2"
6,3433.351,45.092,3,255,2,492,1473,"RFP","background"
1,774.131,5.499,0,27,1,493,1476,"GFP","Airpore Old 1"
2,774.131,6.311,0,23,1,493,1476,"GFP","Airpore Old 2"
3,774.131,8.183,0,35,1,493,1476,"GFP","Airpore Old 3"
4,774.131,3.367,0,20,1,493,1476,"GFP","Airpore Medium 1"
5,774.131,7.919,0,39,1,493,1476,"GFP","Airpore Medium 2"
6,3433.351,6.267,0,43,1,493,1476,"GFP","background"
1,774.131,60.839,7,255,2,493,1476,"RFP","Airpore Old 1"
2,774.131,51.463,7,158,2,493,1476,"RFP","Airpore Old 2"
3,774.131,45.982,7,255,2,493,1476,"RFP","Airpore Old 3"
4,774.131,23.142,0,90,2,493,1476,"RFP","Airpore Medium 1"
5,774.131,63.566,11,255,2,493,1476,"RFP","Airpore Medium 2"
6,3433.351,45.561,3,255,2,493,1476,"RFP","background"
1,774.131,5.658,0,32,1,494,1479,"GFP","Airpore Old 1"
2,774.131,6.333,0,31,1,494,1479,"GFP","Airpore Old 2"
3,774.131,8.083,0,39,1,494,1479,"GFP","Airpore Old 3"
4,774.131,3.323,0,23,1,494,1479,"GFP","Airpore Medium 1"
5,774.131,7.519,0,34,1,494,1479,"GFP","Airpore Medium 2"
6,3433.351,6.302,0,50,1,494,1479,"GFP","background"
1,774.131,61.153,12,255,2,494,1479,"RFP","Airpore Old 1"
2,774.131,50.837,11,221,2,494,1479,"RFP","Airpore Old 2"
3,774.131,45.347,7,255,2,494,1479,"RFP","Airpore Old 3"
4,774.131,23.397,3,78,2,494,1479,"RFP","Airpore Medium 1"
5,774.131,64.04,15,255,2,494,1479,"RFP","Airpore Medium 2"
6,3433.351,45.284,3,255,2,494,1479,"RFP","background"
1,774.131,5.501,0,31,1,495,1482,"GFP","Airpore Old 1"
2,774.131,6.114,0,51,1,495,1482,"GFP","Airpore Old 2"
3,774.131,7.808,0,35,1,495,1482,"GFP","Airpore Old 3"
4,774.131,3.419,0,19,1,495,1482,"GFP","Airpore Medium 1"
5,774.131,7.762,0,35,1,495,1482,"GFP","Airpore Medium 2"
6,3433.351,6.274,0,61,1,495,1482,"GFP","background"
1,774.131,61.549,15,255,2,495,1482,"RFP","Airpore Old 1"
2,774.131,51.53,12,252,2,495,1482,"RFP","Airpore Old 2"
3,774.131,45.337,11,255,2,495,1482,"RFP","Airpore Old 3"
4,774.131,23.229,3,71,2,495,1482,"RFP","Airpore Medium 1"
5,774.131,64.682,15,255,2,495,1482,"RFP","Airpore Medium 2"
6,3433.351,45.384,3,255,2,495,1482,"RFP","background"
1,774.131,5.648,0,27,1,496,1485,"GFP","Airpore Old 1"
2,774.131,6.113,0,27,1,496,1485,"GFP","Airpore Old 2"
3,774.131,7.914,0,35,1,496,1485,"GFP","Airpore Old 3"
4,774.131,3.365,0,23,1,496,1485,"GFP","Airpore Medium 1"
5,774.131,7.609,0,39,1,496,1485,"GFP","Airpore Medium 2"
6,3433.351,6.237,0,43,1,496,1485,"GFP","background"
1,774.131,61.209,15,255,2,496,1485,"RFP","Airpore Old 1"
2,774.131,51.564,11,177,2,496,1485,"RFP","Airpore Old 2"
3,774.131,46.091,11,255,2,496,1485,"RFP","Airpore Old 3"
