"","Time","1","4","2","3"
"377",1128,1.47168940693159,1.72159164057829,1.37446021233429,1.41679316996597
"378",1131,1.46958292940222,1.72317537442026,1.43447645944119,1.44231765836727
"379",1134,1.42862886324116,1.78364736897655,1.38488647099405,1.37903538465555
"380",1137,1.45859295682789,1.73106930049868,1.39608190535224,1.38432909042917
"381",1140,1.43600274629142,1.62634740907762,1.39836975260477,1.41915699970218
"382",1143,1.47705178023894,1.66002871586179,1.47564857380365,1.40542136400538
"383",1146,1.46325105541082,1.561800803585,1.483850381505,1.38730291028003
"384",1149,1.42466424887744,1.52977969192101,1.53785732946594,1.40357566691079
"385",1152,1.48557857765974,1.53438098368975,1.53404106187968,1.43326703194308
"386",1155,1.44882679433134,1.61550347259244,1.55187103020379,1.44529564241222
"387",1158,1.47366852667936,1.72484468355456,1.51621239293937,1.40536776096418
"388",1161,1.42940180291938,1.66253413980663,1.43957891760251,1.41184279297512
"389",1164,1.42304145360253,1.66658399759007,1.41885224902078,1.4686020422536
"390",1167,1.45832531058246,1.58925720873497,1.41747296239611,1.44629062068991
"391",1170,1.46771218015508,1.57577690068509,1.4482301287199,1.45429679167076
"392",1173,1.50947962355526,1.56859124970137,1.46018506311486,1.41121888065355
"393",1176,1.4610475872564,1.52033817440042,1.48542289967792,1.40240585376711
"394",1179,1.48526473469419,1.5044686805329,1.45157224007553,1.37018573331157
"395",1182,1.51311656933668,1.54246551681546,1.48625003756518,1.42118265614421
"396",1185,1.44492405201214,1.5876845646467,1.4482835711561,1.43321832757295
"397",1188,1.42279629310727,1.51627853455517,1.39560019647733,1.39520745763327
"398",1191,1.45663598673108,1.55416098795692,1.42551195183471,1.4020839346234
"399",1194,1.46472381484007,1.55528850669588,1.42486537141734,1.41724934905638
"400",1197,1.4492462506506,1.53613053886316,1.41207792672199,1.44757522170112
"401",1200,1.41695971096479,1.56962130176785,1.41962161364504,1.43210961780499
"402",1203,1.42317457984836,1.53625047256287,1.42801019934781,1.40706033048403
"403",1206,1.41292959181741,1.52634732848108,1.44000244495154,1.38813042423905
"404",1209,1.43436244719859,1.55167966952384,1.48079774071829,1.43161993612374
"405",1212,1.43056347091279,1.62774955163741,1.4714419874398,1.42041725395669
"406",1215,1.36836640381467,1.56977729491444,1.36994835251083,1.39266177812432
"407",1218,1.45597623893303,1.60554656636031,1.42543987145424,1.43556245997169
"408",1221,1.42065334291577,1.67978911355349,1.44286555698541,1.42929852100273
"409",1224,1.43420129660965,1.71232890353466,1.40035558428428,1.45521297278265
"410",1227,1.4594663491505,1.62939168529951,1.39316928071658,1.59317892694783
"411",1230,1.46383872195313,1.63377527580266,1.40714839784518,1.65744753173263
"412",1233,1.45447774292255,1.5553325865048,1.42301521329274,1.62498731766575
"413",1236,1.50345349982978,1.58263968144282,1.44670515149205,1.61977099308105
"414",1239,1.43629384644588,1.53538919994508,1.37314493515966,1.55318143182398
"415",1242,1.46982202442204,1.55538436779883,1.41579519282234,1.61954049331414
"416",1245,1.46105077754377,1.65295570988503,1.45521364385107,1.6466367647825
"417",1248,1.48067534684298,1.71091276871069,1.46586586200516,1.58541651842658
"418",1251,1.44523670373961,1.72160437990652,1.47181547433588,1.58129952075036
"419",1254,1.4769972204572,1.68292152717163,1.46567730636522,1.53814592858691
"420",1257,1.43261961043295,1.58436440421083,1.38338343738964,1.48962336700876
"421",1260,1.42425744027251,1.59237400159545,1.4458627856695,1.52160355736729
"422",1263,1.48281137145289,1.65188569866411,1.44173842841765,1.56386881226556
"423",1266,1.51248022140708,1.73348548517412,1.41978429439548,1.47193059796866
"424",1269,1.51210208053743,1.74177986391174,1.41131584385997,1.42576539133863
"425",1272,1.55431982808873,1.70615389394918,1.50420349626057,1.51171825077729
"426",1275,1.60659227119411,1.69421439797716,1.72425193027962,1.64572901884043
"427",1278,1.5868347136879,1.59952389623177,1.66734253081414,1.56401552159083
"428",1281,1.6823764151435,1.60718265587173,1.57573478729263,1.54653583626987
"429",1284,1.60919372529332,1.53542512500202,1.45938704025214,1.45845485234537
"430",1287,1.5734761265754,1.59722180299953,1.43070046162328,1.39354851029891
"431",1290,1.49881648146622,1.58605886164717,1.41919841323238,1.44896362323603
"432",1293,1.50665998780547,1.62030368878256,1.54216735276773,1.4487594836231
"433",1296,1.46769180865648,1.58756456627531,1.50854038732581,1.4203814873177
"434",1299,1.42863373083564,1.54865045369679,1.4642629517583,1.43703958801337
"435",1302,1.45572996245177,1.56078615650153,1.44839265562555,1.43857640966512
"436",1305,1.44044230136109,1.58258106658332,1.39545287938495,1.66952749519649
"437",1308,1.41610709213444,1.50548201139748,1.40480201414627,1.70890792772396
"438",1311,1.43420332534394,1.52653135377996,1.38069011633689,1.61360601268354
"439",1314,1.41971480005934,1.50955819523303,1.4034444939953,1.515303109203
"440",1317,1.46138886436863,1.5176574274806,1.51560713188531,1.51517091106195
"441",1320,1.38203753464032,1.5097241540781,1.52047213135816,1.46957647155422
"442",1323,1.41530325169393,1.52679350151844,1.46658902780471,1.4736168917714
"443",1326,1.43270714216494,1.56168797263234,1.45940398296414,1.42532015839809
"444",1329,1.43452482912193,1.57957940875314,1.46126830097662,1.44683686203944
"445",1332,1.45252826093028,1.56758375712623,1.48198976870721,1.42978074731446
"446",1335,1.4228459885543,1.54374437164181,1.43102136788276,1.42296430924663
"447",1338,1.4922425585053,1.57843987834183,1.46292482447744,1.464375
"448",1341,1.50379688877225,1.57170748072648,1.4285263838173,1.49395664412377
"449",1344,1.51620240517209,1.57273708006739,1.38875401042392,1.52311575400253
"450",1347,1.49467982359015,1.61611317423039,1.43008027311236,1.48775009309971
"451",1350,1.44653336041239,1.59335832785899,1.37648908988859,1.47909482293743
"452",1353,1.47017540058584,1.62419403956426,1.40825331282533,1.53808475861755
"453",1356,1.52464632863399,1.73494675405194,1.45040058876472,1.68383067697857
"454",1359,1.53785482697578,1.66611552984081,1.42718914319745,1.61692030288879
"455",1362,1.53700863623041,1.73123071172268,1.49933755063581,1.61761126864802
"456",1365,1.50712738068797,1.74642181567343,1.44470256982846,1.66181403342958
"457",1368,1.44676458640776,1.75867469782855,1.47771201839073,1.5306762224464
"458",1371,1.47511562026559,1.67948594840191,1.47983290493865,1.51816979546624
"459",1374,1.50086755410554,1.61153294883301,1.4358641909869,1.51007180985309
"460",1377,1.49345339873103,1.60674776941738,1.39370524551518,1.5771862873683
"461",1380,1.56253907910955,1.58532187301854,1.42744812771616,1.69691431533606
"462",1383,1.53961893111372,1.63598567478445,1.44485709571233,1.67244313678995
"463",1386,1.53002719431465,1.633264422981,1.40640048497625,1.65306821726029
"464",1389,1.54635501857635,1.62053006308251,1.46488254566074,1.69517944224254
"465",1392,1.53827572397604,1.53456827229699,1.39069635466782,1.59998227098894
"466",1395,1.44287077699618,1.60402006809024,1.41759211916429,1.55237757630484
"467",1398,1.46271980084093,1.6698476410655,1.44860081724589,1.55755894774954
"468",1401,1.486699943555,1.76744656627278,1.43601717061162,1.59902494518987
"469",1404,1.43396469797109,1.66315910991876,1.42034784760231,1.54695969273105
"470",1407,1.4558136588136,1.6053437616937,1.40538353285459,1.56487371992596
"471",1410,1.45377856103016,1.61341709264357,1.36573035013506,1.53454929534092
"472",1413,1.43151396076244,1.56321720043405,1.40459342324939,1.59589400137786
"473",1416,1.44480514266964,1.54223855078526,1.45713926300688,1.54107732231603
"474",1419,1.46906751946765,1.58786348848849,1.40540938742117,1.46742506246791
"475",1422,1.44156849497768,1.58236985290813,1.44214349141617,1.4643775051294
"476",1425,1.42838195737231,1.59334706723687,1.46168877563587,1.50660564254716
"477",1428,1.46015022647868,1.62532102603699,1.46166872398955,1.51247552437795
"478",1431,1.4204623126284,1.60839139213179,1.5128376444222,1.46517166507521
"479",1434,1.44801803709789,1.57350949828444,1.53065452047862,1.42784838642897
"480",1437,1.48780585147059,1.57323778535501,1.54622704688594,1.44238837895115
"481",1440,1.50947392416805,1.61827630393687,1.49904039781275,1.44372458896435
"482",1443,1.47327821539087,1.65513044597875,1.36856274089439,1.42099795472722
"483",1446,1.47683944904638,1.62184544603637,1.45790649303451,1.43434621715857
"484",1449,1.48678630713396,1.5742272504138,1.42482015883814,1.38977738993069
"485",1452,1.44461373350984,1.58362634314509,1.42026708083348,1.42736021602504
"486",1455,1.49833629249126,1.59375429859932,1.46182834735181,1.42556415919079
"487",1458,1.48774602951699,1.58164844890053,1.46157733497576,1.4650661600551
"488",1461,1.49762777192274,1.64950307135816,1.45077446494578,1.43132564926418
"489",1464,1.5254060591336,1.5872205341317,1.46616607621855,1.41163232317044
"490",1467,1.55140556386283,1.67733062884832,1.67996229019447,1.43419428369682
"491",1470,1.50984165046829,1.6713035942422,1.69341649948006,1.43452005756497
"492",1473,1.49375078140171,1.58875092316612,1.54103391871815,1.44875737173163
"493",1476,1.55964701225201,1.61528002096334,1.46464153423509,1.48797959067222
"494",1479,1.57096210440121,1.60174904139145,1.40923139044312,1.4556391107946
"495",1482,1.57773361633773,1.55909129728487,1.42451296879192,1.47269397568579
"496",1485,1.5775676088294,1.6126460614889,1.43724632222399,1.47770869505489
"497",1488,1.52115592603214,1.55835053239375,1.40233367143238,1.44522324300737
"498",1491,1.46940969759898,1.53129649988495,1.46045225170068,1.42950892359435
"499",1494,1.45629683602997,1.59590625995598,1.52585864469552,1.46005921205093
"500",1497,1.45144899315502,1.57193003002611,1.58205574981124,1.46780296304686
"501",1500,1.4048797901923,1.53999477161003,1.4680907898672,1.45177072660032
"502",1503,1.42094961329922,1.59076840288321,1.46777517938989,1.45357100880602
"503",1506,1.45526861172359,1.6321178425007,1.43131551362589,1.46593688911403
"504",1509,1.46816122518359,1.7302097164373,1.4894694051508,1.46312236030636
"505",1512,1.43176437720208,1.59068778572956,1.47304123583964,1.48473640853875
"506",1515,1.43136546795435,1.5447247422775,1.38303689712068,1.50861319108486
"507",1518,1.5179067797452,1.68801059143331,1.43688916833488,1.62750807196175
"508",1521,1.48741934033833,1.67558984028233,1.47217820519758,1.60638808296687
"509",1524,1.458797154522,1.66463811777026,1.50789999170727,1.53586236705984
"510",1527,1.44011561456193,1.67138185176422,1.50104534159818,1.55292387461089
"511",1530,1.4754862074651,1.68844264481048,1.49763642015946,1.51145997556049
"512",1533,1.52265582014993,1.70873146197946,1.51612235062749,1.51189577617141
"513",1536,1.45496775044951,1.63451167249089,1.45861134645204,1.52640425829948
"514",1539,1.43642202563288,1.63020193104972,1.42929437716707,1.47746206890591
"515",1542,1.50598485225818,1.58909193844137,1.46190369211352,1.49061882706709
"516",1545,1.49868096233905,1.64149610944116,1.43269908161741,1.46901390505883
"517",1548,1.56530169871541,1.62575298625001,1.4073195428243,1.4736123460973
"518",1551,1.51016786718223,1.5587486493886,1.45839025014468,1.45423506152684
"519",1554,1.50137046636544,1.59891829878666,1.53761072262768,1.47146048654206
"520",1557,1.49176131042084,1.56555125272384,1.56511545075611,1.50269507597238
"521",1560,1.48021202065836,1.5885881526139,1.56302028980919,1.53645382616282
"522",1563,1.51997882433682,1.58278752066456,1.55665934863874,1.56225186359547
"523",1566,1.53560622557831,1.58320101607342,1.60841003964819,1.61650017206364
"524",1569,1.54631700629554,1.57274411553043,1.64490323618523,1.66792848307142
"525",1572,1.48409382531996,1.56637464012355,1.51759169138653,1.53820239178729
"526",1575,1.45520297425265,1.54960336247462,1.50850532687966,1.52449499482248
"527",1578,1.47419423495741,1.58158184776842,1.50644156152883,1.57675448890706
"528",1581,1.42484953263564,1.54760714671312,1.43640309574711,1.52249403389547
"529",1584,1.46507335675353,1.5721577058622,1.43219425027169,1.48076403065367
"530",1587,1.46206914364445,1.5683990634374,1.40105483109756,1.48001938488095
"531",1590,1.47002220316537,1.55523516050727,1.42212740375979,1.38183133472962
"532",1593,1.43688768698867,1.54677338702672,1.39176848399557,1.43276804960684
"533",1596,1.40739895221235,1.59179725580575,1.43674533998849,1.42662336655074
"534",1599,1.45634835404494,1.57734856351679,1.42868435783792,1.42468013407061
"535",1602,1.43774122402888,1.59335981447726,1.4272723620247,1.42058662304142
"536",1605,1.43512825049071,1.62679546309072,1.44202030532174,1.38329539805461
"537",1608,1.46415487518386,1.60126293064853,1.40967113355602,1.45123534328804
"538",1611,1.43963524192563,1.64186449321511,1.4318334113868,1.43360818996641
"539",1614,1.4400398032458,1.6501783327364,1.45683490747435,1.42804935628757
"540",1617,1.44962348453637,1.75743718120474,1.44670128156246,1.47647670198775
"541",1620,1.4302343231515,1.65729031809817,1.46116185473247,1.4883368286241
"542",1623,1.4754571645149,1.65409771334754,1.69122357451765,1.51544250057904
"543",1626,1.51469698647591,1.60848954853439,1.6608694253621,1.58600298868939
"544",1629,1.52284896849623,1.64268491748567,1.61503789333892,1.6878576751115
"545",1632,1.58484426455983,1.57566448237144,1.47126440514875,1.62768104664996
"546",1635,1.47717619523684,1.49129612374952,1.389786232543,1.52395251341425
"547",1638,1.48610482070176,1.5941519847968,1.45576288826482,1.56514452793397
"548",1641,1.49687264598931,1.57441617266924,1.36761168825896,1.48120515823818
"549",1644,1.57657187878662,1.57793936473739,1.44287820420219,1.47224224481797
"550",1647,1.49585671596708,1.59670249224109,1.38176455501411,1.45379714302525
"551",1650,1.5002877620295,1.59910482938619,1.42018860548117,1.46701551189302
"552",1653,1.57006733231441,1.57686710791152,1.41740879062139,1.39351895276782
"553",1656,1.59818018401305,1.60248915519336,1.4040516089921,1.4426522569244
"554",1659,1.51896008549696,1.67850394562155,1.4699298668282,1.40863054594822
"555",1662,1.51554425275376,1.67566705614202,1.42345759655492,1.44695444870907
"556",1665,1.47244254499886,1.65715805973295,1.45176065071936,1.48471634743692
"557",1668,1.42905658071277,1.61048401211608,1.41974454699823,1.428929326899
"558",1671,1.45568973819663,1.61793231722521,1.4470628900721,1.42143885313398
"559",1674,1.47443443158006,1.60966764404326,1.45759744426519,1.48045242620486
"560",1677,1.44317575348856,1.63422795367945,1.47040419253011,1.43741506468826
"561",1680,1.484306566462,1.66141573109445,1.52095141826753,1.44758989868905
"562",1683,1.46537013137418,1.60805286008074,1.55207752168322,1.4587258547497
"563",1686,1.41998763581183,1.58515835979147,1.57705501563287,1.47316696691349
"564",1689,1.46028753110333,1.59669230718929,1.5623580811826,1.48900539722975
"565",1692,1.52123916322161,1.59427132466933,1.56199224587478,1.46508276434571
"566",1695,1.4730528953195,1.60063510727317,1.48547750173415,1.46754416725089
"567",1698,1.50201208938897,1.57631153055608,1.50437958673231,1.46104626455283
"568",1701,1.45832864067967,1.59349180199693,1.56040798669153,1.425350299914
"569",1704,1.4381571706118,1.61469814683795,1.44311286074626,1.43173902778652
"570",1707,1.48573209951444,1.57771931598875,1.41875675356935,1.52884130874762
"571",1710,1.52628039028443,1.604932080226,1.46532596797835,1.55490968349872
"572",1713,1.48226740499656,1.56353585006763,1.39571136001103,1.48834790592628
"573",1716,1.44450495291299,1.53476791365449,1.45029176422214,1.48039229599671
"574",1719,1.47213599775207,1.59569466889741,1.4882790498925,1.45490638402957
"575",1722,1.44221509999335,1.64211829046151,1.47254457523228,1.4882521472795
"576",1725,1.42617379736225,1.69102524957832,1.43763804579154,1.53254722119244
"577",1728,1.45327931400347,1.77254066778434,1.48494524230939,1.55930269953113
"578",1731,1.44534328110911,1.72968042559771,1.4344333166977,1.63904570276942
"579",1734,1.44491898776712,1.70762033433765,1.43598273940612,1.7278300637199
"580",1737,1.43667188325274,1.69680874121517,1.41826647427457,1.75634578863886
"581",1740,1.47399497854803,1.7000233483889,1.47666525526392,1.71243524369956
"582",1743,1.41104355097794,1.63817421563495,1.43064092194605,1.61439597056035
"583",1746,1.41883170813215,1.64118843746508,1.39898024785206,1.57119838244569
"584",1749,1.43987887365889,1.64347107240846,1.43129268335121,1.52267143738676
"585",1752,1.42319101797215,1.65152654903388,1.48376737304267,1.53430360522003
"586",1755,1.46966167304774,1.63921832319897,1.44825315519765,1.52454941364854
"587",1758,1.45747270685379,1.63526119009384,1.452268498318,1.52993269914832
"588",1761,1.43778030353455,1.57668768000454,1.40589677777917,1.50861525969749
"589",1764,1.43377447524476,1.57568260063004,1.40029472919163,1.48597126628484
"590",1767,1.39264816459015,1.64280196479592,1.44487203072532,1.55137594695031
"591",1770,1.45904804673669,1.60470755497188,1.46897176537603,1.5176540880608
"592",1773,1.44657386675591,1.61514166859114,1.45646340494614,1.50659688822762
"593",1776,1.44601372909456,1.6094718489327,1.43982759235367,1.51501463143774
"594",1779,1.45350888482228,1.60132322466155,1.48006312272617,1.51380207118654
"595",1782,1.4678834156122,1.66312654833901,1.39217007333164,1.50806767223779
"596",1785,1.43496813697539,1.56757980979785,1.45247236472521,1.42626938754502
"597",1788,1.44978913697392,1.57759356228988,1.46200978522158,1.455166987657
"598",1791,1.41758680741898,1.58660395426389,1.52512026619342,1.43298869862396
"599",1794,1.43206485246374,1.58176112649951,1.64028265175739,1.41135101831119
"600",1797,1.58141115508281,1.61337819336268,1.70281531122073,1.42358415056011
"601",1800,1.63000125826399,1.58389317494523,1.60818628799106,1.42102505708344
"602",1803,1.6132501897878,1.57370896908469,1.59267952489598,1.44249360132097
"603",1806,1.63530527663211,1.59777174938522,1.481682616179,1.45381915476367
"604",1809,1.60102429270845,1.59427286381702,1.55524696712475,1.48862009693032
"605",1812,1.62731466276214,1.62009267345246,1.56555104625928,1.47060303748207
"606",1815,1.67099428423985,1.65223057464437,1.51225011787115,1.47275314525999
"607",1818,1.67079697595545,1.64701772821803,1.50046942432159,1.44087023897589
"608",1821,1.57685678542309,1.66433070418838,1.48939999125767,1.44742971329567
"609",1824,1.50324689253831,1.55404971248095,1.4294461731027,1.4224179182533
"610",1827,1.49044796936225,1.5960902096595,1.45939881561432,1.37962377206927
"611",1830,1.53145831341698,1.56655769592922,1.43897116211631,1.5669206058729
"612",1833,1.51762344421034,1.63614868608459,1.44591535693104,1.50737575129471
"613",1836,1.5430601495862,1.57161049722269,1.43609026848758,1.56472975764421
"614",1839,1.45752826088612,1.59506672744803,1.39475165856722,1.58510602649695
"615",1842,1.48295038508003,1.60185235506282,1.45181982517374,1.46901915229849
"616",1845,1.47134759056717,1.60617555770625,1.45029300978651,1.50052479615927
"617",1848,1.48614814165703,1.58642227416766,1.46192174630658,1.57825629567319
"618",1851,1.53541824686853,1.61843649773513,1.53836851401831,1.5317237601555
"619",1854,1.57392766619047,1.6372471392716,1.51982103175266,1.47436489905695
"620",1857,1.5901172365567,1.6567848437703,1.5627609313112,1.48746323381145
"621",1860,1.52531330691276,1.61489247463158,1.50100200168166,1.45500101316841
"622",1863,1.50235979947089,1.7465732806784,1.51106938296274,1.4891684083959
"623",1866,1.49240813600675,1.72979033472724,1.55384532896699,1.55949799289512
"624",1869,1.49169125216695,1.77361165502297,1.52446261211909,1.58088456352031
"625",1872,1.50449674381319,1.73026855733054,1.49555610167617,1.49027851574356
"626",1875,1.49290859985101,1.69923819556824,1.55389808298917,1.50333629730874
"627",1878,1.45534255233993,1.67819621166363,1.52154209628841,1.45116800079337
"628",1881,1.44262616490667,1.60098921929197,1.49906320938167,1.51551112833638
"629",1884,1.46760798060287,1.62331831642241,1.50438067537559,1.42818084349798
"630",1887,1.47882054975714,1.74362986993216,1.53228624924558,1.46811708058943
"631",1890,1.49377131557775,1.78621695232172,1.48725914807535,1.48213577982614
"632",1893,1.47983423356987,1.7372136724486,1.45362529987216,1.47492363374734
"633",1896,1.48660763025263,1.7882606936636,1.43814068637802,1.50469239472088
"634",1899,1.47422967308711,1.83698630844872,1.4453708585891,1.43039164787115
"635",1902,1.47807936904545,1.72599887832441,1.45543679017393,1.4623670514552
"636",1905,1.460421333372,1.65261343110081,1.44574184207966,1.43346180567616
"637",1908,1.43649586436122,1.6289304806732,1.4802525609785,1.44587212335126
"638",1911,1.45512079174015,1.55639808935089,1.46380077761971,1.48964442186338
"639",1914,1.4758589712598,1.64212818877234,1.49471523388815,1.52350973946705
"640",1917,1.48382434182794,1.66767549744726,1.44565661503623,1.54005693782589
"641",1920,1.42679799818519,1.68697073962261,1.46061951838413,1.60560364173018
"642",1923,1.47097427469213,1.69925722633322,1.43368148931564,1.63815953669042
"643",1926,1.41668368479136,1.70026101134483,1.4276449818284,1.59630936096007
"644",1929,1.43979495078511,1.63577515556426,1.42507075616049,1.64054004554322
"645",1932,1.44664222285902,1.64141715772151,1.47757703740422,1.73160580402335
"646",1935,1.44799256848563,1.64170784314754,1.47859642484763,1.64374794839651
"647",1938,1.46163530605082,1.61033468001541,1.48082673705111,1.54457806410437
"648",1941,1.55536910224002,1.64392029076928,1.43633356959985,1.54328196894694
"649",1944,1.53844124072034,1.62739268311198,1.4752463983448,1.57989384513544
"650",1947,1.45720775203341,1.59865892772672,1.49289264561519,1.48494335469886
"651",1950,1.4308609749107,1.60355663042846,1.4325472503149,1.45633705333282
"652",1953,1.43128799300259,1.71914131604962,1.44090709282633,1.48869435673355
"653",1956,1.48698064671575,1.68654820908774,1.47829541962895,1.4712629733964
"654",1959,1.51561982631006,1.65456757366451,1.44499054866203,1.40379109092905
"655",1962,1.46233006178755,1.66600896673388,1.45324795186891,1.45679253113217
"656",1965,1.49083049920791,1.71729307625386,1.44151865148217,1.45598996802673
"657",1968,1.49055046390381,1.74070977961225,1.4667389168885,1.42547681336076
"658",1971,1.51700882865961,1.79377687838692,1.69761858779615,1.50826916668779
"659",1974,1.45681568211889,1.72549111724586,1.64397438873955,1.50862262271241
"660",1977,1.46810401624324,1.66819381953882,1.61865031925766,1.52603086055829
"661",1980,1.51175337382681,1.67479165353839,1.57967773032529,1.53403952249973
"662",1983,1.5292926055621,1.60735122862544,1.54893744870248,1.49562468976135
"663",1986,1.54616100112722,1.64482236938792,1.52083455477924,1.46966160971483
"664",1989,1.4528843614648,1.59154903544188,1.49505723324929,1.4551394708823
"665",1992,1.49475506882102,1.59295252738386,1.46684049128877,1.42022714098623
"666",1995,1.61454947532562,1.66031018118042,1.47694582710491,1.4615344488259
"667",1998,1.56735911260903,1.61470948187209,1.43180339017006,1.36976865315382
"668",2001,1.49738231087342,1.65851970981577,1.49675926412849,1.4349915302829
"669",2004,1.49290003239698,1.62448779759444,1.4440427220131,1.41298996310264
"670",2007,1.49575556019175,1.60710143110463,1.49964991605399,1.48604444966174
"671",2010,1.53721903481891,1.66352287893738,1.49086185568769,1.4343468758321
"672",2013,1.46341002651243,1.63831037579748,1.48210592885536,1.4597690848466
"673",2016,1.51736769748185,1.62804223562372,1.45666706350523,1.52102130068712
"674",2019,1.48054130041548,1.60270624512143,1.43927193178347,1.48059607357033
"675",2022,1.495964967065,1.63756318398826,1.4938347495277,1.4780378854087
"676",2025,1.46636693874493,1.58367249106556,1.4635904847926,1.44620744357884
"677",2028,1.48845161161503,1.60010656569916,1.47701037416756,1.48326259455875
"678",2031,1.47592917055092,1.56819828845208,1.42643472442751,1.39911306331689
"679",2034,1.54242190426931,1.63142246871208,1.46963656493263,1.4703963234836
"680",2037,1.47580192144846,1.58549857116965,1.43671101500636,1.44714236534199
"681",2040,1.50590063211466,1.6613882627914,1.50278049396145,1.46132388104941
"682",2043,1.49985275606947,1.62580230869666,1.48793377062774,1.45371868482322
"683",2046,1.51881791125827,1.65914620827767,1.47923129582222,1.45263390027334
"684",2049,1.54007245507023,1.58743943817565,1.44740816081345,1.44614147957839
"685",2052,1.56505799008001,1.59091157133041,1.51327289739968,1.4681860499799
"686",2055,1.53202765671409,1.5993817847909,1.47530485689334,1.46016453960652
"687",2058,1.4862926710007,1.59564086700821,1.44872401387817,1.45809933116383
"688",2061,1.46649236401131,1.63186851552998,1.47000826820539,1.47304463047927
"689",2064,1.50754928730363,1.61441029986408,1.41637271749152,1.44564366302586
"690",2067,1.5177599075042,1.61747010175438,1.45147036267968,1.53015981821242
"691",2070,1.47291392878821,1.67661123097779,1.47996289488692,1.69570308187546
"692",2073,1.42193083235099,1.67054749354614,1.46320819118858,1.67036275103433
"693",2076,1.42511670444847,1.61580872364343,1.48639269433153,1.6117954781023
"694",2079,1.45839059853679,1.585411867734,1.44425916959201,1.49374299176454
"695",2082,1.4696424031415,1.62281397579458,1.50102995024113,1.47459176481737
"696",2085,1.45872662013504,1.60055159506573,1.45073816789761,1.41214253325872
"697",2088,1.49567987780819,1.67466600321366,1.50324806395936,1.45082705150748
"698",2091,1.4810764544675,1.70638432660932,1.46560800871575,1.43641877931951
"699",2094,1.54565857341074,1.64690750936146,1.44733761223091,1.42512149064425
"700",2097,1.63441643223816,1.61628745479361,1.52705919661843,1.44203319290013
"701",2100,1.62786306592095,1.60187624406322,1.51758935333085,1.44203487908627
"702",2103,1.58945303856074,1.6543514040275,1.58114712346735,1.50566522990675
"703",2106,1.52062927444607,1.57342575079895,1.83406039315887,1.51117114530422
"704",2109,1.49536143900228,1.61727164032456,1.91004146820884,1.53544381990254
"705",2112,1.54575974177762,1.62250626589962,1.67004469198321,1.53583083894461
"706",2115,1.49256903440346,1.60109020298079,1.59538510805801,1.48272321649062
"707",2118,1.48914232100603,1.66815391722893,1.65416265566372,1.46588182152872
"708",2121,1.40592611603568,1.60799743037936,1.67221272725986,1.43741819159421
"709",2124,1.40346081347445,1.59969324630383,1.63541235914652,1.45348272663837
"710",2127,1.45408576756309,1.67097544830864,1.55800044730672,1.48468923104851
"711",2130,1.43557208225327,1.7407525524027,1.47563675424575,1.51168351948766
"712",2133,1.45740644793879,1.71652898219487,1.49766568159623,1.58316050054726
"713",2136,1.42133693944049,1.67661076234667,1.48648993580476,1.61317991030208
"714",2139,1.46343540311979,1.67516356619706,1.48921541543869,1.54821182207387
"715",2142,1.45250830115996,1.69390046911832,1.5336790540273,1.58115451232798
"716",2145,1.4637314710152,1.68113499371759,1.46031041996125,1.51609559010426
"717",2148,1.47840122122427,1.66429208199658,1.48206607087476,1.54917177431972
"718",2151,1.45368533426293,1.63727400892432,1.47026435612848,1.51912961792135
"719",2154,1.44409695865717,1.69124238409872,1.49236831995628,1.49649158735271
"720",2157,1.45765933873124,1.6408012780238,1.47332165405694,1.47277576248558
"721",2160,1.46405124469397,1.58515268216681,1.47359895988528,1.45533061520892
"722",2163,1.45506113122541,1.60488949197766,1.45667059443743,1.47981171561439
"723",2166,1.49411056027437,1.59788141647007,1.42403354106826,1.4872998631905
"724",2169,1.46990262390765,1.61804015154818,1.46941047051896,1.55388318289306
"725",2172,1.46085550717393,1.63798369548914,1.48166213694762,1.53099222609712
"726",2175,1.47312311076736,1.62142717857938,1.45234497814717,1.50503216919903
"727",2178,1.43905844353194,1.59414469776957,1.42247025393187,1.4140810064264
"728",2181,1.41552983620557,1.59312309812204,1.45872929077709,1.44171923250755
"729",2184,1.45244512690982,1.63549318333068,1.41786018527931,1.43811619693378
"730",2187,1.46175105534613,1.63431049936284,1.48562434283458,1.50270369819761
"731",2190,1.47131785621018,1.61388580693456,1.47534198680072,1.52546073646447
"732",2193,1.45677161758288,1.61484476289888,1.43659565974411,1.50134029679509
"733",2196,1.45000728955314,1.63689107204801,1.45276688685144,1.49784990704667
"734",2199,1.47902297984597,1.67561643540629,1.50959730933111,1.47018137432651
"735",2202,1.50116533753005,1.62181223095135,1.47694173688058,1.42302980480806
"736",2205,1.4970851676284,1.66463609236718,1.56597075757636,1.47209790167695
"737",2208,1.45175860643493,1.67686629429397,1.56063953492654,1.42686440584525
"738",2211,1.51662918247949,1.68810305945796,1.53257251193814,1.47019910594345
"739",2214,1.49837353941317,1.73900547311132,1.51577023124135,1.57057301148621
"740",2217,1.47538324278696,1.64061080980958,1.49899270939811,1.47108990209758
"741",2220,1.51177918700601,1.70764166656998,1.49624823504053,1.52685982131667
"742",2223,1.47502617333622,1.63898567486102,1.51377596922472,1.51095369194002
"743",2226,1.43607555256644,1.61598559003025,1.46662347334329,1.43595772319169
"744",2229,1.50415664445839,1.68183596122071,1.49266828685581,1.4912100141056
