"Time","ROIName","ROI","Mean_Calcium","Mean_Background","Ratio"
2799,"Airpore Old 2",2,5.897,49.072,0.120170361917183
2799,"Airpore Old 3",3,7.408,46.431,0.159548577459025
2799,"Airpore Medium 1",4,2.506,18.092,0.138514260446606
2799,"Airpore Medium 2",5,7.405,61.504,0.120398673257024
2802,"background",0,5.088,39.625,0.128403785488959
2802,"Airpore Old 1",1,5.268,59.08,0.089167230873392
2802,"Airpore Old 2",2,5.736,48.446,0.11839986789415
2802,"Airpore Old 3",3,7.216,45.742,0.15775436141839
2802,"Airpore Medium 1",4,2.383,17.727,0.134427709144243
2802,"Airpore Medium 2",5,7.061,60.208,0.117276773850651
2805,"background",0,5.038,39.774,0.126665660984563
2805,"Airpore Old 1",1,5.248,59.083,0.0888241964693736
2805,"Airpore Old 2",2,5.913,49.075,0.120489047376465
2805,"Airpore Old 3",3,7.202,46.871,0.153655778626443
2805,"Airpore Medium 1",4,2.516,17.528,0.143541761752624
2805,"Airpore Medium 2",5,7.157,60.475,0.118346424142208
2808,"background",0,4.989,39.79,0.125383262126162
2808,"Airpore Old 1",1,5.462,58.587,0.0932288732995374
2808,"Airpore Old 2",2,5.984,48.389,0.123664469197545
2808,"Airpore Old 3",3,7.245,46.405,0.156125417519664
2808,"Airpore Medium 1",4,2.472,17.84,0.138565022421525
2808,"Airpore Medium 2",5,7.347,60.706,0.121025928244325
2811,"background",0,4.927,39.45,0.12489226869455
2811,"Airpore Old 1",1,5.46,57.922,0.0942647008045302
2811,"Airpore Old 2",2,5.968,48.82,0.122244981564932
2811,"Airpore Old 3",3,7.235,46.176,0.156683125433125
2811,"Airpore Medium 1",4,2.56,17.769,0.144071135122967
2811,"Airpore Medium 2",5,7.315,60.899,0.12011691489187
2814,"background",0,4.902,39.564,0.123900515620261
2814,"Airpore Old 1",1,5.351,58.305,0.0917760054883801
2814,"Airpore Old 2",2,6.08,48.785,0.124628471866352
2814,"Airpore Old 3",3,7.195,46.057,0.15621946718197
2814,"Airpore Medium 1",4,2.523,17.632,0.143092105263158
2814,"Airpore Medium 2",5,7.543,60.242,0.125211646359683
2817,"background",0,4.961,39.493,0.125617197984453
2817,"Airpore Old 1",1,5.315,58.059,0.0915448078678586
2817,"Airpore Old 2",2,5.917,48.674,0.121563873936804
2817,"Airpore Old 3",3,7.143,46.331,0.154173231745484
2817,"Airpore Medium 1",4,2.501,18.103,0.13815389714412
2817,"Airpore Medium 2",5,7.408,60.601,0.122242207224303
2820,"background",0,5.05,39.461,0.127974455791794
2820,"Airpore Old 1",1,5.358,59.664,0.0898028962188254
2820,"Airpore Old 2",2,5.957,49.756,0.119724254361283
2820,"Airpore Old 3",3,7.285,46,0.158369565217391
2820,"Airpore Medium 1",4,2.457,17.86,0.137569988801792
2820,"Airpore Medium 2",5,7.213,60.868,0.118502332917132
2823,"background",0,4.999,39.526,0.126473713505035
2823,"Airpore Old 1",1,5.329,59.152,0.0900899377873952
2823,"Airpore Old 2",2,6.129,49.062,0.124923566100037
2823,"Airpore Old 3",3,7.301,46.427,0.157257630258255
2823,"Airpore Medium 1",4,2.489,17.942,0.138724779846171
2823,"Airpore Medium 2",5,7.257,61.188,0.118601686605217
2826,"background",0,4.971,39.712,0.125176269137792
2826,"Airpore Old 1",1,5.35,59.423,0.0900324790064453
2826,"Airpore Old 2",2,6.033,49.091,0.122894216862561
2826,"Airpore Old 3",3,7.411,46.874,0.158104706233733
2826,"Airpore Medium 1",4,2.472,17.661,0.139969424154918
2826,"Airpore Medium 2",5,7.334,61.556,0.119143544089934
2829,"background",0,5,39.758,0.125760853161628
2829,"Airpore Old 1",1,5.436,58.64,0.0927012278308322
2829,"Airpore Old 2",2,6.071,49.347,0.123026729081808
2829,"Airpore Old 3",3,7.308,46.363,0.157625692901667
2829,"Airpore Medium 1",4,2.353,17.905,0.131415805640882
2829,"Airpore Medium 2",5,7.344,60.587,0.121214121841319
2832,"background",0,5.067,39.806,0.127292367984726
2832,"Airpore Old 1",1,5.417,59.028,0.0917700074540896
2832,"Airpore Old 2",2,5.931,49.1,0.120794297352342
2832,"Airpore Old 3",3,7.085,46.703,0.151703316703424
2832,"Airpore Medium 1",4,2.365,17.916,0.132004911810672
2832,"Airpore Medium 2",5,7.231,60.361,0.11979589470022
2835,"background",0,4.999,39.648,0.126084543987086
2835,"Airpore Old 1",1,5.464,59.72,0.0914936369725385
2835,"Airpore Old 2",2,6.01,49.167,0.122236459413834
2835,"Airpore Old 3",3,7.452,46.553,0.160075612742466
2835,"Airpore Medium 1",4,2.407,17.74,0.135682074408117
2835,"Airpore Medium 2",5,7.405,61.094,0.121206665138966
2838,"background",0,4.929,39.755,0.123984404477424
2838,"Airpore Old 1",1,5.339,59.112,0.0903200703748816
2838,"Airpore Old 2",2,6.08,49.056,0.123939986953686
2838,"Airpore Old 3",3,7.192,46.842,0.153537423679604
2838,"Airpore Medium 1",4,2.452,17.758,0.138078612456358
2838,"Airpore Medium 2",5,7.262,61.5,0.118081300813008
2841,"background",0,4.91,39.518,0.124247178500936
2841,"Airpore Old 1",1,5.359,58.781,0.0911689151256358
2841,"Airpore Old 2",2,6.075,48.983,0.124022620092685
2841,"Airpore Old 3",3,7.08,46.567,0.152038997573389
2841,"Airpore Medium 1",4,2.459,17.577,0.139898731296581
2841,"Airpore Medium 2",5,7.146,60.496,0.118123512298334
2844,"background",0,4.932,39.58,0.124608388074785
2844,"Airpore Old 1",1,5.277,58.532,0.0901558122052894
2844,"Airpore Old 2",2,6.176,48.151,0.128263172104422
2844,"Airpore Old 3",3,7.182,46.331,0.155015000755434
2844,"Airpore Medium 1",4,2.501,17.789,0.140592500983754
2844,"Airpore Medium 2",5,7.502,60.204,0.124609660487675
2847,"background",0,5.008,38.975,0.128492623476588
2847,"Airpore Old 1",1,5.458,58.884,0.0926907139460634
2847,"Airpore Old 2",2,5.992,49.163,0.12188027581718
2847,"Airpore Old 3",3,7.104,46.809,0.151765686086009
2847,"Airpore Medium 1",4,2.47,17.703,0.139524374399819
2847,"Airpore Medium 2",5,7.276,60.44,0.120383851753805
2850,"background",0,4.975,39.305,0.126574227197558
2850,"Airpore Old 1",1,5.266,59.219,0.0889241628531384
2850,"Airpore Old 2",2,5.887,48.836,0.120546318289786
2850,"Airpore Old 3",3,7.15,46.32,0.154360967184801
2850,"Airpore Medium 1",4,2.423,17.616,0.137545413260672
2850,"Airpore Medium 2",5,7.345,60.748,0.120909330348324
2853,"background",0,4.959,39.471,0.125636543284943
2853,"Airpore Old 1",1,5.358,58.574,0.0914740328473384
2853,"Airpore Old 2",2,6.29,48.217,0.130451915299583
2853,"Airpore Old 3",3,7.25,46.473,0.156004561788565
2853,"Airpore Medium 1",4,2.382,17.91,0.132998324958124
2853,"Airpore Medium 2",5,7.244,60.345,0.120043085591184
2856,"background",0,4.994,39.187,0.127440222522775
2856,"Airpore Old 1",1,5.413,58.554,0.0924445810704649
2856,"Airpore Old 2",2,6.189,48.357,0.127985607047584
2856,"Airpore Old 3",3,7.211,46.467,0.155185400391676
2856,"Airpore Medium 1",4,2.495,17.126,0.145684923508116
2856,"Airpore Medium 2",5,7.022,59.855,0.117316849051875
2859,"background",0,4.933,39.061,0.126289649522542
2859,"Airpore Old 1",1,5.339,58.112,0.0918743116740088
2859,"Airpore Old 2",2,6.211,48.487,0.128096190731536
2859,"Airpore Old 3",3,7.146,46.465,0.153793177660605
2859,"Airpore Medium 1",4,2.51,17.756,0.141360666816851
2859,"Airpore Medium 2",5,7.501,60.403,0.124182573713226
2862,"background",0,4.973,39.155,0.127008044949559
2862,"Airpore Old 1",1,5.508,58.75,0.0937531914893617
2862,"Airpore Old 2",2,5.954,48.692,0.122278813768175
2862,"Airpore Old 3",3,7.323,45.847,0.159726917791786
2862,"Airpore Medium 1",4,2.462,17.549,0.140292894182005
2862,"Airpore Medium 2",5,7.277,59.912,0.121461476832688
2865,"background",0,5.029,39.088,0.128658411788784
2865,"Airpore Old 1",1,5.347,58.815,0.0909121822664286
2865,"Airpore Old 2",2,6.064,49.035,0.123666768634649
2865,"Airpore Old 3",3,7.179,45.638,0.157303124589158
2865,"Airpore Medium 1",4,2.505,17.907,0.139889428715028
2865,"Airpore Medium 2",5,7.326,59.921,0.122260976952988
2868,"background",0,5.018,39.195,0.128026533996683
2868,"Airpore Old 1",1,5.527,58.43,0.0945918192709225
2868,"Airpore Old 2",2,5.943,48.494,0.122551243452798
2868,"Airpore Old 3",3,7.129,46.845,0.152182730280713
2868,"Airpore Medium 1",4,2.385,17.354,0.137432292266913
2868,"Airpore Medium 2",5,7.264,60.294,0.120476332636747
2871,"background",0,4.97,39.277,0.126537159151666
2871,"Airpore Old 1",1,5.252,58.892,0.0891801942538885
2871,"Airpore Old 2",2,5.983,48.796,0.122612509222067
2871,"Airpore Old 3",3,7.201,46.398,0.155200655200655
2871,"Airpore Medium 1",4,2.442,17.824,0.137006283662478
2871,"Airpore Medium 2",5,7.507,59.899,0.125327634852001
2874,"background",0,4.952,39.511,0.125332185973526
2874,"Airpore Old 1",1,5.367,59.098,0.090815256015432
2874,"Airpore Old 2",2,5.773,48.719,0.118495864036618
2874,"Airpore Old 3",3,7.049,46.559,0.15139929981314
2874,"Airpore Medium 1",4,2.451,17.624,0.139071720381298
2874,"Airpore Medium 2",5,7.387,60.975,0.121148011480115
2877,"background",0,4.926,39.513,0.124667830840483
2877,"Airpore Old 1",1,5.326,59.162,0.0900240018931071
2877,"Airpore Old 2",2,6.017,48.913,0.123014331568295
2877,"Airpore Old 3",3,7.244,46.224,0.156715126341295
2877,"Airpore Medium 1",4,2.459,17.578,0.139890772556605
2877,"Airpore Medium 2",5,7.314,60.106,0.121685023125811
2880,"background",0,4.891,39.407,0.124115004948359
2880,"Airpore Old 1",1,5.22,58.668,0.0889752505624872
2880,"Airpore Old 2",2,6.13,49.022,0.125045897760189
2880,"Airpore Old 3",3,7.313,46.596,0.156944802128938
2880,"Airpore Medium 1",4,2.603,17.752,0.146631365479946
2880,"Airpore Medium 2",5,7.337,61.104,0.120073972244043
2883,"background",0,4.887,39.473,0.123806145973197
2883,"Airpore Old 1",1,5.446,58.121,0.0937010719017223
2883,"Airpore Old 2",2,6.008,48.675,0.123430919363123
2883,"Airpore Old 3",3,7.21,47.189,0.152789845091017
2883,"Airpore Medium 1",4,2.43,17.432,0.139398806792106
2883,"Airpore Medium 2",5,7.283,61.005,0.119383657077289
2886,"background",0,4.875,39.254,0.124191165231569
2886,"Airpore Old 1",1,5.358,59.489,0.0900670712232514
2886,"Airpore Old 2",2,5.995,49.1,0.122097759674134
2886,"Airpore Old 3",3,7.346,46.729,0.157204305677417
2886,"Airpore Medium 1",4,2.437,17.182,0.141834477942032
2886,"Airpore Medium 2",5,7.232,60.341,0.119852173480718
2889,"background",0,4.964,39.384,0.126041031891123
2889,"Airpore Old 1",1,5.254,57.836,0.0908430735182239
2889,"Airpore Old 2",2,5.906,48.578,0.121577668903619
2889,"Airpore Old 3",3,6.981,46.087,0.151474385401523
2889,"Airpore Medium 1",4,2.509,17.695,0.141791466515965
2889,"Airpore Medium 2",5,6.915,60.912,0.113524428684003
2892,"background",0,4.892,39.316,0.124427713907824
2892,"Airpore Old 1",1,5.212,58.952,0.0884109105713123
2892,"Airpore Old 2",2,5.826,48.596,0.119886410404148
2892,"Airpore Old 3",3,7.221,46.393,0.155648481451943
2892,"Airpore Medium 1",4,2.45,17.26,0.141946697566628
2892,"Airpore Medium 2",5,7.294,59.977,0.121613285092619
2895,"background",0,4.924,39.123,0.125859468854638
2895,"Airpore Old 1",1,5.412,58.543,0.0924448695830415
2895,"Airpore Old 2",2,5.977,48.867,0.122311580412139
2895,"Airpore Old 3",3,7.294,46.265,0.157656976115854
2895,"Airpore Medium 1",4,2.543,17.576,0.144685935366409
2895,"Airpore Medium 2",5,7.161,60.582,0.118203426760424
2898,"background",0,4.995,39.308,0.127073369288694
2898,"Airpore Old 1",1,5.403,58.883,0.0917582324270163
2898,"Airpore Old 2",2,6.111,49.416,0.123664400194269
2898,"Airpore Old 3",3,7.167,46.367,0.154571138956586
2898,"Airpore Medium 1",4,2.402,18.023,0.133274149697609
2898,"Airpore Medium 2",5,7.303,60.841,0.120034187472264
2901,"background",0,4.91,39.402,0.124612963808944
2901,"Airpore Old 1",1,5.253,58.628,0.0895988264992836
2901,"Airpore Old 2",2,6.04,49.201,0.122761732485112
2901,"Airpore Old 3",3,7.253,46.599,0.15564711689092
2901,"Airpore Medium 1",4,2.416,17.373,0.139066367351638
2901,"Airpore Medium 2",5,7.305,60.476,0.120791719029036
2904,"background",0,4.821,39.408,0.12233556638246
2904,"Airpore Old 1",1,5.37,59.391,0.0904177400616255
2904,"Airpore Old 2",2,6.153,48.463,0.126962837628706
2904,"Airpore Old 3",3,7.241,46.038,0.157283113949346
2904,"Airpore Medium 1",4,2.392,17.428,0.137250401652513
2904,"Airpore Medium 2",5,7.265,60.87,0.119352718909151
2907,"background",0,4.872,39.046,0.124775905342417
2907,"Airpore Old 1",1,5.438,59.321,0.0916707405471924
2907,"Airpore Old 2",2,5.938,48.74,0.121830118998769
2907,"Airpore Old 3",3,7.121,46.07,0.154569133926633
2907,"Airpore Medium 1",4,2.44,17.939,0.136016500362339
2907,"Airpore Medium 2",5,7.344,59.52,0.123387096774194
2910,"background",0,4.929,39.514,0.124740598268968
2910,"Airpore Old 1",1,5.261,58.884,0.0893451531825284
2910,"Airpore Old 2",2,5.782,48.569,0.11904712882703
2910,"Airpore Old 3",3,7.12,46.329,0.153683438019383
2910,"Airpore Medium 1",4,2.349,17.583,0.133594949667292
2910,"Airpore Medium 2",5,7.087,59.915,0.118284236001001
2913,"background",0,4.8,39.309,0.122109440586125
2913,"Airpore Old 1",1,5.271,58.855,0.0895590858890494
2913,"Airpore Old 2",2,5.852,48.222,0.121355397951143
2913,"Airpore Old 3",3,7.162,46.403,0.154343469172252
2913,"Airpore Medium 1",4,2.349,17.249,0.136181807641023
2913,"Airpore Medium 2",5,7.287,60.279,0.120887871397999
2916,"background",0,5.001,39.051,0.128063301836061
2916,"Airpore Old 1",1,5.307,58.933,0.0900514143179543
2916,"Airpore Old 2",2,5.92,48.742,0.121455828648804
2916,"Airpore Old 3",3,7.142,46.509,0.153561676234707
2916,"Airpore Medium 1",4,2.403,17.594,0.136580652495169
2916,"Airpore Medium 2",5,7.19,60.048,0.119737543298694
2919,"background",0,4.981,38.996,0.127731049338394
2919,"Airpore Old 1",1,5.37,58.756,0.0913949213697325
2919,"Airpore Old 2",2,5.921,49.009,0.120814544267379
2919,"Airpore Old 3",3,7.103,46.124,0.153997918654063
2919,"Airpore Medium 1",4,2.427,17.426,0.139274647079077
2919,"Airpore Medium 2",5,7.245,60.101,0.120547079083543
2922,"background",0,4.888,39.184,0.124744793793385
2922,"Airpore Old 1",1,5.353,58.698,0.0911956114348019
2922,"Airpore Old 2",2,5.951,48.561,0.12254689977554
2922,"Airpore Old 3",3,6.896,46.212,0.149225309443435
2922,"Airpore Medium 1",4,2.329,17.647,0.131977106590355
2922,"Airpore Medium 2",5,7.119,60.532,0.117607216017974
2925,"background",0,4.841,39.022,0.124058223566193
2925,"Airpore Old 1",1,5.266,59.633,0.0883068099877585
2925,"Airpore Old 2",2,5.916,47.919,0.123458335941902
2925,"Airpore Old 3",3,7.079,46.318,0.152834751068699
2925,"Airpore Medium 1",4,2.407,17.669,0.136227290735186
2925,"Airpore Medium 2",5,7.234,60.904,0.118777091816629
2928,"background",0,4.861,38.944,0.124820254724733
2928,"Airpore Old 1",1,5.215,58.882,0.0885669644373493
2928,"Airpore Old 2",2,6.117,47.957,0.127551765122923
2928,"Airpore Old 3",3,6.953,46.632,0.149103619831875
2928,"Airpore Medium 1",4,2.437,17.782,0.137048700933528
2928,"Airpore Medium 2",5,7.334,60.098,0.122034011115179
2931,"background",0,4.79,38.886,0.123180579128735
2931,"Airpore Old 1",1,5.136,59.187,0.0867758122560698
2931,"Airpore Old 2",2,5.917,48.891,0.121024319404389
2931,"Airpore Old 3",3,7.004,46.793,0.149680507768256
2931,"Airpore Medium 1",4,2.496,17.36,0.143778801843318
2931,"Airpore Medium 2",5,7.172,60.04,0.119453697534977
2934,"background",0,4.868,39.02,0.1247565351102
2934,"Airpore Old 1",1,5.315,58.899,0.0902392230767925
2934,"Airpore Old 2",2,6.051,48.299,0.125282096937825
2934,"Airpore Old 3",3,7.532,46.192,0.163058538275026
2934,"Airpore Medium 1",4,2.464,17.76,0.138738738738739
2934,"Airpore Medium 2",5,7.166,59.8,0.119832775919732
2937,"background",0,4.899,38.952,0.125770178681454
2937,"Airpore Old 1",1,5.268,58.234,0.0904626163409692
2937,"Airpore Old 2",2,6.015,49.088,0.122535039113429
2937,"Airpore Old 3",3,6.972,46.189,0.150945030201996
2937,"Airpore Medium 1",4,2.255,17.722,0.12724297483354
2937,"Airpore Medium 2",5,7.085,60.359,0.117381003661426
2940,"background",0,4.855,38.874,0.124890672428873
2940,"Airpore Old 1",1,5.322,58.678,0.0906983878114455
2940,"Airpore Old 2",2,5.85,48.939,0.119536565929014
2940,"Airpore Old 3",3,7.297,46.093,0.158310372507756
2940,"Airpore Medium 1",4,2.434,17.487,0.139189111911706
2940,"Airpore Medium 2",5,7.198,60.371,0.119229431349489
2943,"background",0,4.87,38.956,0.125012834993326
2943,"Airpore Old 1",1,5.282,58.807,0.0898192392062169
2943,"Airpore Old 2",2,5.931,48.47,0.122364349081906
2943,"Airpore Old 3",3,7.14,45.744,0.156086044071354
2943,"Airpore Medium 1",4,2.482,17.299,0.14347650153188
2943,"Airpore Medium 2",5,7.176,60.064,0.119472562599893
2946,"background",0,4.846,38.843,0.124758643771078
2946,"Airpore Old 1",1,5.233,57.874,0.0904205688219235
2946,"Airpore Old 2",2,6.025,48.856,0.123321598166039
2946,"Airpore Old 3",3,6.923,46.697,0.148253635137161
2946,"Airpore Medium 1",4,2.47,17.428,0.141725958228139
2946,"Airpore Medium 2",5,7.172,59.633,0.120268978585682
2949,"background",0,4.894,38.79,0.126166537767466
2949,"Airpore Old 1",1,5.137,59.326,0.0865893537403499
2949,"Airpore Old 2",2,5.942,48.678,0.122067463741321
2949,"Airpore Old 3",3,7.261,45.924,0.158109049734344
2949,"Airpore Medium 1",4,2.276,17.156,0.132664956866402
2949,"Airpore Medium 2",5,7.169,59.25,0.120995780590717
2952,"background",0,4.803,38.701,0.124105320275962
2952,"Airpore Old 1",1,5.462,58.923,0.0926972489520221
2952,"Airpore Old 2",2,5.877,48.067,0.122266835874925
2952,"Airpore Old 3",3,6.809,46.288,0.147100760456274
2952,"Airpore Medium 1",4,2.558,17.124,0.149380985750993
2952,"Airpore Medium 2",5,7.15,59.905,0.119355646440197
2955,"background",0,4.804,38.509,0.1247500584279
2955,"Airpore Old 1",1,5.306,59.146,0.089710208636256
2955,"Airpore Old 2",2,5.989,48.231,0.124173249569779
2955,"Airpore Old 3",3,6.815,46.446,0.146729535374413
2955,"Airpore Medium 1",4,2.369,17.36,0.136463133640553
2955,"Airpore Medium 2",5,7.358,60.014,0.122604725564035
2958,"background",0,4.826,38.612,0.124987050657827
2958,"Airpore Old 1",1,5.318,58.653,0.0906688489932314
2958,"Airpore Old 2",2,5.778,48.671,0.118715456842884
2958,"Airpore Old 3",3,7.111,46.386,0.153300564825594
2958,"Airpore Medium 1",4,2.396,17.298,0.138513122904382
2958,"Airpore Medium 2",5,7.263,59.596,0.121870595341969
2961,"background",0,4.815,38.619,0.124679561873689
2961,"Airpore Old 1",1,5.37,58.636,0.0915819632989972
2961,"Airpore Old 2",2,5.981,48.024,0.124541895718807
2961,"Airpore Old 3",3,7.07,46.122,0.153289102814275
2961,"Airpore Medium 1",4,2.417,17.188,0.140621363742146
2961,"Airpore Medium 2",5,7.275,60.244,0.120758913750747
2964,"background",0,4.82,38.763,0.124345380904471
2964,"Airpore Old 1",1,5.351,59.097,0.0905460514070088
2964,"Airpore Old 2",2,5.948,48.552,0.122507826660076
2964,"Airpore Old 3",3,6.91,45.962,0.150341586528001
2964,"Airpore Medium 1",4,2.55,17.283,0.14754382919632
2964,"Airpore Medium 2",5,6.962,60.193,0.115661289518715
2967,"background",0,4.805,38.672,0.124250103434009
2967,"Airpore Old 1",1,5.452,58.07,0.0938866884794214
2967,"Airpore Old 2",2,5.973,48.65,0.122774922918808
2967,"Airpore Old 3",3,7.046,45.999,0.153177242983543
2967,"Airpore Medium 1",4,2.416,17.379,0.139018355486507
2967,"Airpore Medium 2",5,7.307,60.286,0.121205586703381
2970,"background",0,4.843,38.762,0.124941953459574
2970,"Airpore Old 1",1,5.244,58.525,0.0896027338744126
2970,"Airpore Old 2",2,6.244,48.412,0.128976286871024
2970,"Airpore Old 3",3,7.096,45.892,0.154623899590343
2970,"Airpore Medium 1",4,2.422,17.352,0.139580451821116
2970,"Airpore Medium 2",5,7.152,59.996,0.11920794719648
2973,"background",0,4.844,38.502,0.125811646148252
2973,"Airpore Old 1",1,5.312,58.781,0.0903693370306732
2973,"Airpore Old 2",2,6.07,48.289,0.125701505518855
2973,"Airpore Old 3",3,6.912,46.373,0.149052250231816
2973,"Airpore Medium 1",4,2.431,17.511,0.138827023014105
2973,"Airpore Medium 2",5,7.049,59.952,0.117577395249533
2976,"background",0,4.791,38.759,0.123610000258005
2976,"Airpore Old 1",1,5.446,58.77,0.0926663263569849
2976,"Airpore Old 2",2,6.045,48.096,0.125686127744511
2976,"Airpore Old 3",3,7.043,46.601,0.151134095834853
2976,"Airpore Medium 1",4,2.403,17.507,0.137259381961501
2976,"Airpore Medium 2",5,7.09,59.595,0.11896971222418
2979,"background",0,4.764,38.467,0.123846413809239
2979,"Airpore Old 1",1,5.379,58.765,0.091534076406024
2979,"Airpore Old 2",2,6.015,48.168,0.124875435974091
2979,"Airpore Old 3",3,7.084,46.41,0.1526395173454
2979,"Airpore Medium 1",4,2.508,17.03,0.147269524368761
2979,"Airpore Medium 2",5,7.197,60.489,0.118980310469672
2982,"background",0,4.765,38.442,0.123952968107799
2982,"Airpore Old 1",1,5.354,58.512,0.0915025977577249
2982,"Airpore Old 2",2,5.989,48.447,0.123619625570211
2982,"Airpore Old 3",3,7.027,45.826,0.153340898180072
2982,"Airpore Medium 1",4,2.235,16.81,0.132956573468174
2982,"Airpore Medium 2",5,7.177,60.082,0.119453413667987
2985,"background",0,4.834,38.523,0.12548347740311
2985,"Airpore Old 1",1,5.423,58.145,0.0932668329177057
2985,"Airpore Old 2",2,6.038,47.981,0.125841478918739
2985,"Airpore Old 3",3,7.185,46.233,0.15540847446629
2985,"Airpore Medium 1",4,2.39,16.907,0.141361566215177
2985,"Airpore Medium 2",5,7.171,59.143,0.12124849939976
2988,"background",0,4.793,38.636,0.124055285226214
2988,"Airpore Old 1",1,5.363,58.152,0.0922238272114459
2988,"Airpore Old 2",2,6.048,48.373,0.125028424947801
2988,"Airpore Old 3",3,7.245,46.539,0.155675884741829
2988,"Airpore Medium 1",4,2.376,16.959,0.140102600389174
2988,"Airpore Medium 2",5,7.219,59.085,0.122179910298722
2991,"background",0,4.871,38.224,0.127433026370866
2991,"Airpore Old 1",1,5.377,58.53,0.0918674184179053
2991,"Airpore Old 2",2,5.904,48.266,0.122322131521154
2991,"Airpore Old 3",3,6.995,45.446,0.153918936760111
2991,"Airpore Medium 1",4,2.38,17.159,0.138702721603823
2991,"Airpore Medium 2",5,6.964,59.3,0.11743676222597
2994,"background",0,4.77,38.4,0.12421875
2994,"Airpore Old 1",1,5.304,58.263,0.0910354770609135
2994,"Airpore Old 2",2,6.213,47.979,0.12949415369224
2994,"Airpore Old 3",3,6.791,45.828,0.148184516016409
2994,"Airpore Medium 1",4,2.364,17.468,0.135333180673231
2994,"Airpore Medium 2",5,7.204,59.258,0.121570083364271
2997,"background",0,4.896,38.344,0.127686209054872
2997,"Airpore Old 1",1,5.305,58.965,0.0899686254557788
2997,"Airpore Old 2",2,6.095,48.482,0.125716760859701
2997,"Airpore Old 3",3,7.219,45.763,0.157747525293359
2997,"Airpore Medium 1",4,2.535,17.129,0.147994628991768
2997,"Airpore Medium 2",5,7.351,59.751,0.123027229669796
3000,"background",0,4.784,38.441,0.124450456543794
3000,"Airpore Old 1",1,5.375,58.148,0.0924365412395955
3000,"Airpore Old 2",2,6.013,47.954,0.125390999708054
3000,"Airpore Old 3",3,7.093,46.224,0.153448425060575
3000,"Airpore Medium 1",4,2.502,16.999,0.147185128536973
3000,"Airpore Medium 2",5,7.362,59.626,0.123469627343776
3003,"background",0,4.968,38.139,0.130260363407536
3003,"Airpore Old 1",1,5.499,58.497,0.094004820760039
3003,"Airpore Old 2",2,5.9,48.106,0.122645823805762
3003,"Airpore Old 3",3,6.915,46.23,0.149578195976639
3003,"Airpore Medium 1",4,2.412,16.797,0.143597070905519
3003,"Airpore Medium 2",5,7.187,59.611,0.120564996393283
3006,"background",0,4.74,38.244,0.123941010354565
3006,"Airpore Old 1",1,5.343,58.802,0.0908642563178123
3006,"Airpore Old 2",2,5.881,47.955,0.122635804399958
3006,"Airpore Old 3",3,7.06,46.287,0.152526627346771
3006,"Airpore Medium 1",4,2.446,16.94,0.144391971664699
3006,"Airpore Medium 2",5,7.156,59.409,0.120453129997138
3009,"background",0,4.767,38.371,0.124234447890334
3009,"Airpore Old 1",1,5.347,58.97,0.0906732236730541
3009,"Airpore Old 2",2,5.834,48.794,0.119563880805017
3009,"Airpore Old 3",3,7.119,46.375,0.153509433962264
3009,"Airpore Medium 1",4,2.491,17.203,0.144800325524618
3009,"Airpore Medium 2",5,7.195,60.056,0.119804848807779
3012,"background",0,4.815,38.771,0.124190761135901
3012,"Airpore Old 1",1,5.282,58.784,0.0898543821448013
3012,"Airpore Old 2",2,6.027,48.185,0.125080419217599
3012,"Airpore Old 3",3,6.94,46.124,0.150463966698465
3012,"Airpore Medium 1",4,2.47,17.228,0.14337125609473
3012,"Airpore Medium 2",5,7.182,59.669,0.120364008111415
3015,"background",0,4.82,38.639,0.124744429203654
3015,"Airpore Old 1",1,5.431,58.135,0.0934204867979702
3015,"Airpore Old 2",2,5.972,48.455,0.123248374780724
3015,"Airpore Old 3",3,6.845,46.055,0.148626642058408
3015,"Airpore Medium 1",4,2.384,16.838,0.141584511224611
3015,"Airpore Medium 2",5,7.509,59.255,0.126723483250359
3018,"background",0,4.882,38.594,0.12649634658237
3018,"Airpore Old 1",1,5.299,58.808,0.0901067881920827
3018,"Airpore Old 2",2,6.067,48.455,0.125208956764008
3018,"Airpore Old 3",3,6.804,46.593,0.146030519605949
3018,"Airpore Medium 1",4,2.532,16.833,0.150418820174657
3018,"Airpore Medium 2",5,7.329,60.07,0.122007657732645
3021,"background",0,4.88,38.472,0.126845498024537
3021,"Airpore Old 1",1,5.402,58.843,0.0918036130040956
3021,"Airpore Old 2",2,5.912,48.321,0.122348461331512
3021,"Airpore Old 3",3,6.804,45.897,0.148244983332244
3021,"Airpore Medium 1",4,2.354,17.031,0.138218542657507
3021,"Airpore Medium 2",5,7.252,59.836,0.121197941038839
3024,"background",0,4.844,38.679,0.1252359161302
3024,"Airpore Old 1",1,5.437,58.8,0.0924659863945578
3024,"Airpore Old 2",2,6.112,48.001,0.127330680610821
3024,"Airpore Old 3",3,6.908,46.303,0.149191197114658
3024,"Airpore Medium 1",4,2.354,17.013,0.138364779874214
3024,"Airpore Medium 2",5,7.137,59.935,0.11907900225244
3027,"background",0,4.775,38.55,0.123865110246433
3027,"Airpore Old 1",1,5.53,59.129,0.0935243281638452
3027,"Airpore Old 2",2,5.815,49.251,0.118068668656474
3027,"Airpore Old 3",3,7.255,46.135,0.157255879484123
3027,"Airpore Medium 1",4,2.345,16.865,0.13904536021346
3027,"Airpore Medium 2",5,7.299,59.745,0.122169219181521
