"Time","1","2","3","4","5","6"
837,0.226201897452297,0.258800477466724,0.230064574260399,0.217920298251801,0.181948635701775,0.221627089032436
840,0.232751984284994,0.254391861611544,0.227925120312069,0.228043494791271,0.182026593305823,0.216080747047514
843,0.230762987012987,0.261065518633123,0.223783442174005,0.223559101684978,0.17665392287234,0.215466082351867
846,0.230760925311091,0.237926232085898,0.218407581334349,0.223349994899521,0.176230016111042,0.213199360584608
849,0.229027892041082,0.237871001335718,0.221081912629338,0.226721672445648,0.176311964101376,0.209956463267306
852,0.22742340800941,0.232374768089054,0.219917967605575,0.22637730395761,0.173940110813671,0.206546429220425
855,0.234084933471437,0.237720494533748,0.226381197954094,0.23006413817484,0.176185704742819,0.20679117147708
858,0.246943830399233,0.233071077936924,0.226612103697766,0.238953989752955,0.176130334366742,0.218772150451583
861,0.242888806797192,0.238396576962054,0.223816386216251,0.240171803941385,0.176882553455222,0.213548139277402
864,0.244332628536252,0.244850123957629,0.226214478235956,0.235259984358049,0.180857053487645,0.217871417925615
867,0.237462540111916,0.243298459880562,0.225936170212766,0.229094011089645,0.175876336294709,0.223483888799318
870,0.233733081607148,0.242002594962194,0.223387698539601,0.227974454390023,0.17949256049191,0.211067067614361
873,0.235708566853483,0.239553500958394,0.22654084590483,0.231183207080368,0.180251046025105,0.221841275685128
876,0.230848301233499,0.239094585131136,0.226075458016081,0.225749423520369,0.185864374403056,0.213193072718085
879,0.233528728490775,0.232641229607658,0.226078238982979,0.228985060042686,0.177821549809312,0.211403209286446
882,0.244703755881024,0.236460040050974,0.220828993959592,0.235562194597058,0.180674194758115,0.206886370346817
885,0.238963987749498,0.234665584635153,0.224214963119073,0.230539672986257,0.178817951031198,0.211138725711704
888,0.236600021269807,0.24229004859881,0.224120497156099,0.234515643725935,0.180911650752652,0.208614089677867
891,0.231953545362527,0.236387003675227,0.223780359028511,0.227561516740621,0.17738738550773,0.214652840396754
894,0.234863307069959,0.238367623784761,0.224940259086907,0.233340079947376,0.177948857796144,0.211888782358581
897,0.237430839547751,0.237474105943682,0.224321357706759,0.234695173044207,0.175882021181042,0.217195487197964
900,0.234689824988747,0.238930848898738,0.223928877016508,0.231253970270614,0.181846727093844,0.21849004711558
903,0.238685957626894,0.229600713807718,0.219335068424146,0.233426987622447,0.179488238574172,0.208034400814756
906,0.241016275447172,0.231827956989247,0.218969604605876,0.234734439514785,0.179810658890157,0.208361720488713
909,0.249129151487755,0.236904466361236,0.223752808036282,0.238857814216024,0.182273274895102,0.205665220452945
912,0.270964989467509,0.237471866244086,0.225739965578055,0.257878124522731,0.17808671941168,0.205157229856693
915,0.280023765157039,0.23641740406217,0.226969292389853,0.265709109730849,0.178490175801448,0.205209084354722
918,0.266664851323385,0.235176835761379,0.222833241326596,0.256953985742061,0.177638475407774,0.203655054254712
921,0.25674180051289,0.23469249219351,0.224906706471905,0.24899266453146,0.172343324250681,0.201277514820091
924,0.246385301557715,0.233623960968558,0.223409245991129,0.239736519607843,0.173342984179506,0.210825947096804
927,0.23859163918732,0.232695933207649,0.21878402143874,0.235313481211385,0.175533862111043,0.203304205352266
930,0.235113893699214,0.232221494546194,0.226448511427849,0.228211561367495,0.175731781102001,0.208421439735221
933,0.235543724632334,0.230663357400722,0.222784492492995,0.228120086845849,0.176357311467263,0.210238783546926
936,0.23688930531388,0.235957611315777,0.221494794196532,0.231040428214828,0.176375638929702,0.220941011553506
939,0.235759238341133,0.235710718663458,0.222920501914979,0.228033419351542,0.178079340631894,0.219109243323772
942,0.226603684952242,0.231188387446866,0.219011359380851,0.228389926642971,0.178168416257739,0.210274191340846
945,0.228894573852161,0.228418744861606,0.218930196473129,0.227557840616967,0.171908058254421,0.210528695101829
948,0.227868983316925,0.234146451744173,0.230434415145368,0.225738613048831,0.180234113024337,0.20554926387316
951,0.227521047214378,0.230496533971594,0.224332530625065,0.223323997678702,0.182353917662683,0.204816806416333
954,0.231401452887216,0.233481668887935,0.222814072467735,0.233519468378098,0.179857448912327,0.213507824654526
957,0.235593039961688,0.232678503116632,0.224036262145091,0.231765542462414,0.184019420698813,0.206774763204367
960,0.233480176211454,0.234094099533578,0.226401809336861,0.230602015242187,0.182831799718146,0.203002241492517
963,0.234881309976342,0.233250957897839,0.226435421859817,0.235813527405975,0.184853251645486,0.205022727272727
966,0.2325,0.23695935910707,0.228014467762964,0.235541401273885,0.196015032858133,0.214157236857084
969,0.229726522323901,0.238365952857111,0.225019166879632,0.226244002913768,0.186783268707202,0.211084959036799
972,0.241150619256892,0.242720202568276,0.222035887975851,0.23634405293122,0.187260407385151,0.228874851231347
975,0.241180991757441,0.236044657097289,0.225847931027214,0.234275249891904,0.178592879481391,0.221858564882739
978,0.242246481651979,0.230784821529107,0.2231865311998,0.236144333044939,0.176415152322222,0.213627446507596
981,0.244742882773542,0.232208132135927,0.226572016633763,0.24510603588907,0.176202740290512,0.199493193999058
984,0.23202007790646,0.234813795592448,0.222954374843607,0.229013732833958,0.173733406966517,0.202939993744694
987,0.249124823658498,0.229577559381226,0.219811672958062,0.246295645185594,0.178063150906601,0.204069662515791
990,0.267542343587971,0.231770243968678,0.235546745953089,0.259641016527457,0.17306463909666,0.205169920462762
993,0.254092233134844,0.236130708414522,0.261198672749896,0.250526524443123,0.171508116849884,0.205454135677259
996,0.250656857593274,0.240801023729879,0.263496603503754,0.245788009107007,0.177366409041802,0.202407842428623
999,0.25063633058023,0.243153153153153,0.244638069705094,0.246460826512079,0.179170050180107,0.224036250199239
1002,0.242504943968359,0.240259593933795,0.228006955647273,0.243164660273414,0.178435333069571,0.236494570738425
1005,0.239572277648058,0.244323981038354,0.226129699168811,0.239649923896499,0.180594117278667,0.234130687120195
1008,0.239905617858374,0.242089288545607,0.226666102662803,0.23907717435688,0.188368758960294,0.216713332878053
1011,0.235201799586723,0.240419759176626,0.225471658473045,0.239579127977392,0.183341934152131,0.213118845577892
1014,0.234979304526641,0.232652326523265,0.226970364725992,0.231485911414398,0.183648007984696,0.210915050287356
1017,0.229255374389864,0.233165874428349,0.227365850630135,0.227891665419722,0.18226743584972,0.207956844234659
1020,0.227505924633454,0.237720100872593,0.230334491564449,0.229081619875279,0.188400389693842,0.209694415173867
1023,0.227471954082964,0.242814377996354,0.232770452938485,0.227985159385174,0.186244155844156,0.210301598837209
1026,0.228669929996316,0.254655451601295,0.230822189305906,0.226543053086106,0.188335003340013,0.211335211267606
1029,0.225676304763875,0.261851066708764,0.230996630351642,0.224597861924268,0.18705938957806,0.200216718965167
1032,0.226579920774417,0.255299873165429,0.26607813122523,0.226867335562988,0.180313660751135,0.203887030336133
1035,0.236848276401157,0.246563651064594,0.262166799179813,0.23497953752291,0.175513078054135,0.203166287015945
1038,0.243776445240506,0.24056945955749,0.243699915101568,0.240561808945114,0.176020513668886,0.210430911844339
1041,0.246722697959615,0.237490359751395,0.22699981039459,0.246096824147648,0.17830556540234,0.206753270473277
1044,0.238230911989963,0.238923762736536,0.224379109603384,0.235870573197323,0.181736213042567,0.211406478770132
1047,0.231648818938471,0.240709595668702,0.223463456861371,0.23174308706661,0.173814804834062,0.204318290981451
1050,0.234118298568076,0.235407710522081,0.221948787576638,0.229621183326999,0.179632131351969,0.209380837703405
1053,0.236536515208012,0.236892148872589,0.222717055647753,0.231731975122213,0.178644032274966,0.210093789837917
1056,0.232071997302695,0.235619146020979,0.212632634305289,0.231729235754247,0.178566923173962,0.20689733927144
1059,0.228236519927064,0.23647761734486,0.221789475888351,0.230821521186334,0.177798624140088,0.208188524406377
1062,0.23095201198409,0.256469325221981,0.216699094123308,0.232255964749768,0.181311482228646,0.218073289500258
1065,0.239990567026517,0.271359739407786,0.22481845987391,0.240267132124156,0.18841271158314,0.218977442249446
1068,0.243473725387925,0.265812413228031,0.215853709334777,0.244000806614237,0.183396288727888,0.209234035824806
1071,0.241979336595976,0.255695802379931,0.220106657778518,0.242499685653213,0.183022449653351,0.217382440880674
1074,0.243202655706608,0.252251848532377,0.219209751996637,0.241520885398072,0.178824553404899,0.207186440677966
1077,0.250618433302301,0.244414857607077,0.224458919941164,0.246936708860759,0.181090072698895,0.211678169269887
1080,0.242524215471509,0.240732008532615,0.22105001347234,0.241017318761569,0.176945728191076,0.210555137244165
1083,0.235500418760469,0.2355252228184,0.224526016871294,0.240100709544518,0.179987099190578,0.200899652407025
1086,0.231702216645755,0.232220576506779,0.222913448290259,0.234523294572657,0.181975881455473,0.209224927406746
1089,0.23380030431817,0.235342093339375,0.220796162262245,0.232982295482296,0.18112228891724,0.217937321937322
1092,0.234375833911512,0.234633651496288,0.220186191499221,0.23553472959329,0.184966654893732,0.211205050163454
1095,0.22590820671889,0.232895959389943,0.218032203354342,0.221336819084488,0.187062388964364,0.211426475308359
1098,0.227656477438137,0.238610478359909,0.223860589812332,0.231573857273745,0.18248842183963,0.210374048931614
1101,0.242840157154673,0.23838880133494,0.224311887875718,0.243264379414733,0.182244736951377,0.212073696589573
1104,0.267610030173759,0.236170020756249,0.223428500393652,0.265273149550641,0.181878361605296,0.21330963482757
1107,0.272983361415333,0.241426800716155,0.22571782689527,0.270496647054289,0.176858316221766,0.21102046397156
1110,0.252756332464045,0.238120045300113,0.225894342762063,0.250370110154819,0.180661260137243,0.209157175398633
1113,0.25218369161567,0.238300576460442,0.228049719960857,0.252902739381754,0.178618830360846,0.20007197642772
1116,0.257600084226042,0.237746941007588,0.237725456089126,0.251936311231875,0.178072096784099,0.209618648862736
1119,0.248707221370475,0.236583591049663,0.241700285762313,0.248736352608168,0.183304413271173,0.205747950360647
1122,0.251347480796771,0.230293486694966,0.239758660147717,0.255806869240728,0.178846391370579,0.209914390171901
1125,0.24223843526855,0.230350774231412,0.224590772275595,0.249131526231711,0.176875925621195,0.217329288172433
1128,0.237921863299507,0.234662367739885,0.223753889266654,0.241810377287446,0.178283047312228,0.212954627295643
1131,0.240835475919103,0.236778627343892,0.219118779528378,0.238445807770961,0.175566526885497,0.208330512872583
1134,0.24001796897709,0.236755042962827,0.217084056533598,0.238350886206011,0.17581503659348,0.209399489600036
1137,0.2250754118648,0.236641047278035,0.213295083997193,0.227139822566538,0.180866154873164,0.20813724353773
1140,0.229388159266208,0.234953863104256,0.216152216359935,0.231907226958993,0.178507146638433,0.207686335403727
1143,0.224557291666667,0.231395163312288,0.218142593399299,0.226813074565884,0.177798249654537,0.222234928185893
1146,0.231279570745117,0.230635551142006,0.219381083829725,0.234115182704492,0.173569572212367,0.221469889242635
1149,0.229844097995546,0.233065883150639,0.217740769055933,0.231831007397239,0.174846944069731,0.216006357134749
1152,0.224547877157124,0.233846013833273,0.222068734564025,0.230168755052546,0.172680887686728,0.214659566201175
1155,0.230688192999552,0.232100532176557,0.218884209648501,0.237487455289365,0.174614320232957,0.213337870023818
1158,0.235075209493572,0.230094679891794,0.218252586295196,0.237489829129373,0.173856344442144,0.210665246486211
1161,0.247242742690667,0.230026180373747,0.228791349388143,0.246812477951923,0.175539153024618,0.208171161943781
1164,0.254603043802951,0.234891546541767,0.235600464768861,0.255914086164167,0.170873229040658,0.212059204692722
1167,0.253760272910529,0.233558102944482,0.225538733334703,0.255036780505068,0.177726769684797,0.213052085466585
1170,0.243676330859505,0.233508161143012,0.223504935954965,0.245808232931727,0.17705957958456,0.21000816622811
1173,0.243265135481174,0.235030143692489,0.222734413758889,0.241154443793464,0.172651051644933,0.211642589139275
1176,0.228315800330033,0.230948470995517,0.222123509844838,0.233290472228525,0.17194429477349,0.205078433585374
1179,0.234709320530216,0.230427527735185,0.218162947586923,0.236773964256702,0.169851510496672,0.214588343066529
1182,0.233876171058404,0.226846940387784,0.219343088353995,0.234462141385721,0.174091999669066,0.211630383073194
1185,0.233719077349077,0.230026676312339,0.221105321462274,0.235769465338483,0.176933347026805,0.215093912649921
1188,0.235368627856478,0.231895430698175,0.217022859741226,0.23686005101912,0.180054142299188,0.217663984174797
1191,0.236043374494137,0.2319198044895,0.219709844559586,0.235206163359436,0.184909380768585,0.222283205268935
1194,0.230658726427415,0.228025563706737,0.219466235176044,0.231489922009521,0.17948399900769,0.222501458510972
1197,0.225504322766571,0.227838992579267,0.219096209912536,0.228224223821265,0.180955477433907,0.221129721299247
1200,0.229317516561393,0.23359985462475,0.209622760202114,0.23155382489637,0.182704918032787,0.216735770825481
1203,0.233063234012001,0.229694716683564,0.218481522588071,0.238874163826833,0.179800107380333,0.215299880363874
1206,0.22875230674595,0.230148410527732,0.215446314135693,0.230490474872285,0.182821360094644,0.207839806910115
1209,0.225540386803185,0.228191680114757,0.213225620786055,0.23343035130719,0.186668053244592,0.212254477509912
1212,0.227990054295428,0.22667470794523,0.215102928326119,0.232775185286851,0.185398357882576,0.21471281029172
1215,0.237034942020415,0.232474723698074,0.218608759963843,0.242208595149772,0.181909692263446,0.207187780772686
1218,0.22968377239734,0.231692542403303,0.216940926979466,0.232053714057508,0.181320700780006,0.210044733631558
1221,0.245018847603662,0.234620626987733,0.223264887063655,0.24701024698507,0.187936772046589,0.210856704150296
1224,0.249967933095611,0.234435049961568,0.227238340591711,0.255084809839454,0.180119983450559,0.202604822746086
1227,0.245646877804847,0.235749408122382,0.22452931240473,0.250157292059897,0.179465811075462,0.207912706154579
1230,0.248738673805601,0.232598347404347,0.218160085730772,0.251013384321224,0.177714214649919,0.205582731230086
1233,0.240058382198551,0.238246722261356,0.218299086286021,0.243993392732005,0.183460780783325,0.209985315712188
1236,0.237005599161404,0.233655872555462,0.217241661886421,0.237980829391596,0.180662646805471,0.203602509613439
1239,0.235603019515767,0.233728744756664,0.220537137718187,0.240190603826967,0.180232796426083,0.209151492188022
1242,0.232770656174641,0.234036790429974,0.219275231614331,0.236015726087389,0.1753785521676,0.200384580985601
1245,0.230107636326624,0.238970505523184,0.219254607731202,0.235774183887391,0.176282051282051,0.205692659112286
1248,0.238075887641591,0.23343549986478,0.217578867739363,0.240469647764177,0.176739326395149,0.200832580780159
1251,0.239842523737231,0.238277727682597,0.213592826574282,0.246278958861474,0.174732069249794,0.204499114964935
1254,0.241979765112614,0.243600556176062,0.218181818181818,0.246982661280205,0.174099290193076,0.20988070364629
1257,0.24725218547109,0.231421890658056,0.216248141585711,0.249736617669192,0.178733313926893,0.211248528987277
1260,0.247472461143806,0.238053534536962,0.216894323572714,0.246969846275128,0.177077731353163,0.22147499548655
1263,0.245227606461087,0.234118760136962,0.224046275739862,0.244530084535057,0.180346533628667,0.209321921149497
1266,0.239759939984996,0.228977864439077,0.218413021363174,0.239607120933088,0.177054346046816,0.220614300778533
1269,0.234252926560619,0.236303689986902,0.226768846177489,0.234804621901396,0.174651316332426,0.226742615273775
1272,0.245753114382786,0.241577854046243,0.239558368667937,0.2454866414603,0.176213552021206,0.2242324437727
1275,0.257083110193048,0.245259799453054,0.265165479681609,0.261092193214781,0.178834939280563,0.216876814324019
1278,0.264528903517795,0.241007834757835,0.256624080844596,0.264930320998774,0.179029733959311,0.224737103398475
1281,0.257083621285418,0.242343361230491,0.240362209231021,0.260330682822163,0.178098802082244,0.238930490903776
1284,0.24349625293331,0.242519364964658,0.236935842946772,0.24596523512297,0.18004329364749,0.228527436235021
1287,0.232053678899787,0.24026875699888,0.236593959389829,0.237747496800422,0.1782818412408,0.229527523351773
1290,0.236801143177933,0.232688162385486,0.226162508101102,0.24098455939956,0.176938124163492,0.222094969606202
1293,0.230627539047715,0.230478870722773,0.21901211556384,0.232501971608833,0.181889261537828,0.219587907144143
1296,0.227910963220651,0.236904412925339,0.221332897745835,0.231796628683498,0.179503079912357,0.213834519572954
1299,0.228738406809808,0.236469552259026,0.213870355634449,0.235339776653813,0.17352037681753,0.209109086869585
1302,0.228539184952978,0.230370304983007,0.218588220963518,0.232963549920761,0.175882292416915,0.209885709143269
1305,0.227168775728007,0.238570203547412,0.21380756512622,0.230480949406621,0.176561789390995,0.204315621396257
1308,0.236185744702423,0.244853858492247,0.209350047745789,0.237370738706645,0.177361034503892,0.209053221288515
1311,0.225845747785702,0.279172985993398,0.216434171672946,0.230616999423833,0.187462376751427,0.202829456504867
1314,0.222031805237027,0.277427293064877,0.223128725763464,0.230156351466107,0.183489642378646,0.205296211485705
1317,0.223545007265404,0.256324721264497,0.219544518523049,0.22828759468521,0.182438741000477,0.20711743772242
1320,0.231529603587078,0.264249528612645,0.219472591618194,0.235463137996219,0.178564806230299,0.205424544057719
1323,0.228307127749038,0.295363155144603,0.219923230083954,0.231753065283617,0.179598242310107,0.204937993235626
1326,0.232224697237371,0.283666131475996,0.218305983080216,0.238864761135239,0.173281821878813,0.207717273710783
1329,0.229210360075805,0.263791329247014,0.217646580797204,0.235525562168489,0.176975697939563,0.214597220653034
1332,0.234283570892723,0.262746331707975,0.220363327399256,0.241740211311374,0.179137719656723,0.212102744673167
1335,0.230738522954092,0.267313580691643,0.217689822294023,0.243349778119345,0.185531739488871,0.210366470945536
1338,0.240051444999243,0.271938960333273,0.211562767562278,0.243151623918841,0.182904298558936,0.214078212290503
1341,0.240562602034409,0.248118941636351,0.217581047381546,0.244991912405126,0.187209062821833,0.214965955617889
1344,0.239714949964621,0.236531259003169,0.217758006401095,0.243334416152328,0.17797897551194,0.20544537815126
1347,0.233070348454964,0.236231071228267,0.220247436968795,0.23703722133758,0.185302018886356,0.208379697967526
1350,0.236070680761963,0.231943668268693,0.221254425490827,0.238393756294058,0.187768108836867,0.202041996618916
1353,0.223044025157233,0.230546124963464,0.2240048372468,0.230583731105808,0.190268131324581,0.209303383048381
1356,0.219500659647027,0.238531489044836,0.235267857142857,0.229502478885872,0.190359105748171,0.203601823366941
1359,0.234461695087809,0.235088034495149,0.253171427997025,0.242257818459191,0.185884025591551,0.208199555445789
1362,0.22731157926492,0.233369486623283,0.261170751468503,0.233127448026514,0.186172203051594,0.214052360707093
1365,0.228774180514167,0.24086470129751,0.259719624288501,0.235970062747272,0.180396246089677,0.217740830402412
1368,0.225621703089676,0.232868980153982,0.255150297347216,0.230151382459652,0.18377414808059,0.216937858006801
1371,0.233040137498736,0.232477587612062,0.230900786704493,0.240182071058288,0.177205308352849,0.209483671767596
1374,0.23024106650629,0.236493397277087,0.225706775818134,0.238235220220597,0.175085359544749,0.212250106337729
1377,0.227155954060044,0.229856814171153,0.219682993116309,0.23492095207173,0.174667544979209,0.208290617338979
1380,0.230338058344336,0.228981251411791,0.223978048829338,0.237730751913552,0.174926815287928,0.21443140098808
1383,0.234341551867429,0.229387865047476,0.222003336884636,0.240223044608922,0.179164600892414,0.22069705573316
1386,0.236110416562484,0.235393791514166,0.221772553485724,0.245791832669323,0.182926577256101,0.214123408855258
1389,0.23474450348805,0.237538308995854,0.221863719776563,0.243129122526484,0.177299870718844,0.213476859726076
1392,0.238036809815951,0.233750758785045,0.222444000887115,0.247473861043552,0.17414904905722,0.214493214107394
1395,0.230430540614915,0.230183850764361,0.225799898425597,0.238752159435167,0.174579424134584,0.21151607414704
1398,0.232322207568226,0.230588445956532,0.22151847991662,0.23886365347454,0.178041969528972,0.216554183689592
1401,0.234326513106441,0.230921992145662,0.217496889174327,0.240356083086053,0.185060856313199,0.210288093783239
1404,0.22575540279907,0.230872784384115,0.22304644863969,0.230442010561314,0.191311629426902,0.216066729113698
1407,0.22486733125031,0.23529145751368,0.22632,0.23395888297078,0.189573362364686,0.221661168338607
1410,0.228024651313656,0.233899297423888,0.23406014885935,0.238890283705749,0.192370719160323,0.219042056074766
1413,0.243836990595611,0.237035699778851,0.233082855839959,0.253265802472231,0.182649153868325,0.223532058492688
1416,0.2477766548762,0.238915419957902,0.238913771536941,0.251524505006399,0.186923861248101,0.223555565637547
1419,0.240510471204188,0.239094435496677,0.223177780910757,0.250332655469358,0.186821801378058,0.221007259528131
1422,0.241300286461577,0.226814448821526,0.227434441957147,0.247633283507723,0.184707621550591,0.214673484558376
1425,0.236298878828162,0.230044642857143,0.219254423501781,0.242314016642583,0.184065762979262,0.211067547888428
1428,0.229581798920446,0.228658604985081,0.218806473635597,0.236004721601326,0.183101485606263,0.209907792442596
1431,0.24332605037796,0.230511128509115,0.219582261056915,0.251256909877686,0.176096281688996,0.207437226163735
1434,0.267130434782609,0.23401107399852,0.212007023497149,0.273634558093347,0.18719861517537,0.210369005348555
1437,0.273737348741679,0.230819791029215,0.215103249559789,0.280365455948617,0.1845125850619,0.219986675549634
1440,0.256951945539953,0.232669931263758,0.211967343687774,0.264168923663356,0.181064801714032,0.220407244909439
1443,0.252462623131157,0.234544511356204,0.211190794862063,0.262643965948923,0.186327876260707,0.218709848921182
1446,0.25282279077847,0.242499046251206,0.213101926163724,0.257550878240533,0.181581376269101,0.220587260555445
1449,0.254173705654377,0.236369688228115,0.218137157798819,0.265712072369243,0.179582849103921,0.231248453770551
1452,0.2534955013334,0.251940672468177,0.215267511088025,0.263779923556628,0.184091662522791,0.229987809833401
1455,0.245723328895476,0.274190303761819,0.223492076244803,0.255552198217253,0.188056065891873,0.234519224194908
1458,0.251757204538608,0.27865688056921,0.217220349863585,0.257551112334526,0.181733380319645,0.22014088298636
1461,0.242480735769326,0.261184681460272,0.21421842743471,0.250580683833263,0.180824065859244,0.230908176330712
1464,0.238324384560835,0.25643684898769,0.22067431045542,0.248287627632215,0.180137115541858,0.220173067750801
1467,0.235225726654298,0.253843236127535,0.237395626242545,0.238342353028393,0.180386734630704,0.220159453302961
1470,0.234945312305354,0.254293914525315,0.254228319451249,0.241568529190679,0.176911792053226,0.213314569761899
1473,0.24108340716365,0.249099411540957,0.239787492289631,0.242229286507216,0.175203210206811,0.217943157173839
1476,0.22464783538609,0.242466119828816,0.22381338021214,0.232399566758566,0.176697832117538,0.208394995291269
1479,0.235224586288416,0.24275578542537,0.217109978498049,0.240985335476095,0.176960559743451,0.207557760962795
1482,0.238532110091743,0.239492217287938,0.211789794960088,0.244780164625577,0.179623824451411,0.223480507808111
1485,0.25204549990022,0.244947727324045,0.212709337921927,0.258225075904634,0.175018683052396,0.225895066633369
1488,0.262999826255305,0.244623836752999,0.214174972314507,0.273530589766697,0.173736545361353,0.2217056748958
1491,0.266669995256759,0.232731729055258,0.213721422016518,0.279167605739614,0.172734011448338,0.224521422060164
1494,0.245468259267503,0.233160505465401,0.212847421985042,0.257972750411738,0.176303843230697,0.226442675302478
1497,0.232711656441718,0.233466081976016,0.215219031732793,0.240784662516059,0.176788371761156,0.22085121602289
1500,0.228310387984981,0.23504044331233,0.213677919816361,0.235553993674381,0.179350500246023,0.224979172764731
1503,0.224114491929703,0.242402348159856,0.219908913467794,0.237595038015206,0.175342808319093,0.233855274471648
1506,0.219370328201574,0.241405653170359,0.217357497457982,0.231699697598281,0.178155130234566,0.230146088381195
1509,0.225157640256212,0.240527332651438,0.222660038797284,0.238393662889802,0.179292039068494,0.217864535802524
1512,0.230044248893778,0.241251301552809,0.213335967598538,0.239251441956527,0.176088126889469,0.213251396648045
1515,0.221022924196663,0.241958010452334,0.216253062514819,0.229105654426673,0.177522926368915,0.212545730347104
1518,0.228107539274887,0.232314022017124,0.211350488729304,0.234848294727332,0.182119956289561,0.216693922354891
1521,0.228851736910602,0.229668708365002,0.213491842972254,0.2398041185334,0.181114808652246,0.212992521486773
1524,0.227072202343022,0.235816676761559,0.216121564670268,0.233191405089613,0.180224533937584,0.214682486779541
1527,0.226929991011685,0.229954714970698,0.21588785046729,0.238228756188744,0.182116960746051,0.21654740608229
1530,0.226155066428713,0.229116998284352,0.215728915424459,0.237638672757392,0.177024015845506,0.21115279824914
1533,0.225250580160964,0.236493282964884,0.218698992794299,0.236136312793617,0.177280515244721,0.214799884825799
1536,0.232140658474722,0.237052062204192,0.222292390274708,0.239507389162562,0.1802088061734,0.214356569573451
1539,0.229038603393164,0.230731879579765,0.223821212241181,0.236615024991918,0.178920413807231,0.208294827003268
1542,0.230956959029729,0.227835738068812,0.223540813702803,0.24046368770435,0.187424701923476,0.209406998987285
1545,0.234132794748801,0.222531076964131,0.219788027710344,0.243366972709108,0.189801641304796,0.210561843259906
1548,0.232549495750427,0.231774995560291,0.224653158997904,0.242093893647484,0.189823072349673,0.214256683526012
1551,0.252498762988619,0.227627024008934,0.218645044615354,0.260687697632149,0.190420247738,0.212302974271089
1554,0.247100289971003,0.234430745608093,0.218526515976941,0.255063179399228,0.188473390522195,0.207377578036354
1557,0.246610424826755,0.238814089487284,0.21877967711301,0.254226564081798,0.183409831979896,0.208520078881319
1560,0.238438985932149,0.233169129720854,0.216048897449,0.250961970915996,0.181270254092101,0.212166670398316
1563,0.244673743597357,0.233643830789897,0.21308701993194,0.250929274663452,0.184590854269302,0.213157661254547
1566,0.239407873705953,0.228737571022727,0.216908793439909,0.249289647715557,0.179183135704875,0.2150232840656
1569,0.240930667256942,0.234824458293597,0.220979606482866,0.246724082619747,0.18421215945057,0.219396980381521
1572,0.226014244390967,0.22962962962963,0.217469749563649,0.235040724878073,0.177903462920614,0.214749473872744
1575,0.228129519327402,0.238817694189465,0.219635409527912,0.238645645125362,0.179863973619126,0.218552792953507
1578,0.229074889867841,0.229705043664231,0.21473866635157,0.242192973676309,0.181613293175159,0.224101949291772
1581,0.219733020962979,0.237860754741979,0.217882334551281,0.233007310808141,0.175430708548773,0.224041524649691
1584,0.228501466773341,0.235810351258255,0.214155295965446,0.236963566728862,0.184966929717924,0.223548148314304
1587,0.227798943099422,0.235917826375083,0.212368569373992,0.239145571194112,0.183517521876669,0.220455261145351
1590,0.232478212839082,0.233799907710563,0.216614382718501,0.24175796997502,0.182268367283244,0.21294363256785
1593,0.229392081674523,0.234637242111315,0.210691395063412,0.238735842524358,0.183256688963211,0.22326873560103
1596,0.227406390903744,0.237563158011886,0.21098594866159,0.23524346135866,0.184473897754936,0.216713660886748
1599,0.222165175297051,0.2416782091953,0.215202835762111,0.230701259173805,0.184755195197699,0.221563716062083
1602,0.232791937772125,0.235924045043056,0.210692193250333,0.244096841685763,0.181462276920514,0.226855546687949
1605,0.232248803827751,0.232606047181305,0.212998586683417,0.242759754387661,0.181031832250395,0.22315766213678
1608,0.236684088975325,0.234741784037559,0.213031117342369,0.246130108008561,0.179162771372182,0.22115880309313
1611,0.231483721155242,0.234309993803665,0.215953802486053,0.243487023200944,0.178899082568807,0.210609290345501
1614,0.231040734920827,0.240080729224423,0.21202630145514,0.240987277604154,0.17688226429117,0.206741623264859
1617,0.230687034023848,0.237784363093514,0.213490183796903,0.24382114021876,0.179878363055355,0.20967598559936
1620,0.229354245328686,0.237874930824571,0.211359546690149,0.241263821508607,0.179315583109232,0.206820706509665
1623,0.231245447924253,0.266579396951477,0.220445832180546,0.24299645170095,0.191391922415401,0.216710940464763
1626,0.231491390213056,0.266586650663466,0.216433178107281,0.244803581531498,0.189920788373979,0.219396859386153
1629,0.234921323405383,0.255162534435262,0.215513895357864,0.246060606060606,0.185838329543105,0.217958522650592
1632,0.240543792107796,0.249900261536416,0.224969266493648,0.250918939833624,0.185001446938691,0.216586886340866
1635,0.242786701166821,0.252822734517049,0.24431431295111,0.255210138111975,0.189684281614047,0.208894220089742
1638,0.236398337843061,0.246331909620023,0.2479915763201,0.245272904483431,0.185780395456458,0.214392093149201
1641,0.231803893857063,0.240734542695852,0.230521382542472,0.240200558203868,0.184520201492381,0.209628234449975
1644,0.237821578792918,0.242158651065534,0.234315589353612,0.24480981595092,0.186128090406873,0.217241610588209
1647,0.238568540623797,0.244851156680694,0.225486523256502,0.248877878884501,0.182046572508286,0.220036535376938
1650,0.240998964429352,0.241433056489501,0.219640826569423,0.241604726048955,0.182747765829337,0.212973721844834
1653,0.239570744912264,0.235874024083631,0.220720278208932,0.241401258292737,0.183083242518233,0.211840041819132
1656,0.236246572075832,0.237788038795484,0.21744966442953,0.243438935796589,0.181715928263451,0.219700022386389
1659,0.229043541189241,0.241532123371562,0.215095731873082,0.235337100545596,0.181986517976032,0.219126641482281
